Date,Cash from Operating Activities,Net Income,Depreciation & Amortization,Non-Cash Items,Stock-Based Compensation,Deferred Income Taxes,Other Non-Cash Adj,Chg in Non-Cash Work Cap,(Inc) Dec in Accts Receiv,(Inc) Dec in Inventories,Inc (Dec) in Accts Payable,Inc (Dec) in Other,Net Cash From Disc Ops,Cash from Investing Activities,Change in Fixed & Intang,Disp in Fixed & Intang,Disp of Fixed Prod Assets,Disp of Intangible Assets,Acq of Fixed & Intang,Acq of Fixed Prod Assets,Acq of Intangible Assets,Net Change in LT Investment,Dec in LT Investment,Inc in LT Investment,Net Cash From Acq & Div,Cash from Divestitures,Cash for Acq of Subs,Cash for JVs,Other Investing Activities,Cash from Financing Activities,Dividends Paid,Cash From (Repayment) Debt,Cash (Repurchase) of Equity,Increase in Capital Stock,Decrease in Capital Stock,Other Financing Activities,Effect of Foreign Exchange Rates,Net Changes in Cash,Cash Paid for Taxes,Cash Paid for Interest,Source: Bloomberg
05/05/2001,-164.0,58.0,170.0,-167.0,,,-167.0,-225.0,,,,-225.0,,-71.0,-53.0,0.0,,,-53.0,,,0.0,0.0,0.0,,,,,-18.0,461.0,0.0,584.0,-116.0,31.0,-147.0,-7.0,,226.0,205.0,95.0,
08/04/2001,533.0,110.0,167.0,-7.0,,,-7.0,263.0,,,,263.0,,-332.0,-142.0,27.0,,,-169.0,,,0.0,0.0,0.0,,,,,-190.0,-390.0,0.0,-281.0,-106.0,17.0,-123.0,-3.0,,-189.0,14.0,88.0,
11/03/2001,-284.0,3.0,180.0,481.0,,,481.0,-948.0,,,,-948.0,,-195.0,-178.0,27.0,,,-205.0,,,0.0,0.0,0.0,,,,,-17.0,444.0,0.0,483.0,-28.0,1.0,-29.0,-11.0,,-35.0,-1.0,93.0,
02/02/2002,1195.0,-447.0,140.0,649.0,,,649.0,853.0,,,,853.0,,-173.0,-187.0,1.0,,,-188.0,,,0.0,0.0,0.0,,,,,14.0,-610.0,0.0,-889.0,274.0,274.0,0.0,5.0,,412.0,3.0,68.0,
05/04/2002,418.0,89.0,167.0,191.0,,,191.0,-29.0,,,,-29.0,,-92.0,-81.0,0.0,,,-81.0,,,0.0,0.0,0.0,,,,,-11.0,47.0,0.0,33.0,14.0,15.0,-1.0,0.0,,373.0,56.0,100.0,
08/03/2002,138.0,282.0,167.0,-375.0,,,-375.0,64.0,,,,64.0,,-189.0,-138.0,0.0,,,-138.0,,,0.0,0.0,0.0,,,,,-51.0,-182.0,0.0,-55.0,-127.0,11.0,-138.0,0.0,,-233.0,-1.0,66.0,
11/02/2002,447.0,106.0,166.0,727.0,,,727.0,-552.0,,,,-552.0,,-192.0,-175.0,12.0,,,-187.0,,,0.0,0.0,0.0,,,,,-17.0,-815.0,0.0,-563.0,-251.0,2.0,-253.0,-1.0,,-560.0,107.0,92.0,
02/01/2003,1131.0,341.0,180.0,101.0,,,101.0,509.0,,,,509.0,,-206.0,-154.0,8.0,,,-162.0,,,0.0,0.0,0.0,,,,,-52.0,-425.0,0.0,-427.0,1.0,1.0,0.0,1.0,,500.0,-39.0,63.0,
05/03/2003,204.0,46.0,180.0,-18.0,,6.0,-24.0,-4.0,73.0,-143.0,,66.0,,-52.0,-39.0,2.0,,,-41.0,,,0.0,0.0,0.0,,,,,-13.0,-147.0,-23.0,-6.0,-118.0,2.0,-120.0,0.0,,5.0,6.0,76.0,
08/02/2003,515.0,120.0,173.0,17.0,,19.0,-2.0,205.0,40.0,63.0,,102.0,,-129.0,-115.0,0.0,,,-115.0,,,0.0,0.0,0.0,,,,,-14.0,-543.0,0.0,-460.0,-83.0,24.0,-107.0,0.0,,-157.0,22.0,63.0,
11/01/2003,-89.0,67.0,176.0,-24.0,,10.0,-34.0,-308.0,-69.0,-964.0,,725.0,,-175.0,-156.0,1.0,,,-157.0,,,0.0,0.0,0.0,,,,,-19.0,-73.0,-23.0,130.0,-180.0,78.0,-258.0,0.0,,-337.0,27.0,78.0,
01/31/2004,1146.0,460.0,181.0,-46.0,,-32.0,-14.0,551.0,-115.0,1187.0,,-521.0,,-392.0,-192.0,3.0,,,-195.0,,,0.0,0.0,0.0,,,,,-200.0,-56.0,-23.0,38.0,-71.0,89.0,-160.0,0.0,,698.0,5.0,44.0,
05/01/2004,34.0,96.0,176.0,34.0,,29.0,5.0,-272.0,113.0,-282.0,,-103.0,,-71.0,-88.0,1.0,,,-89.0,,,0.0,0.0,0.0,,,,,17.0,25.0,-22.0,16.0,31.0,121.0,-90.0,0.0,,-12.0,240.0,75.0,
07/31/2004,513.0,78.0,178.0,22.0,,3.0,19.0,235.0,89.0,142.0,,4.0,,-171.0,-97.0,6.0,,,-103.0,,,0.0,0.0,0.0,,,,,-74.0,-650.0,-25.0,-370.0,-255.0,8.0,-263.0,0.0,,-308.0,4.0,104.0,
10/30/2004,-63.0,74.0,179.0,-28.0,,29.0,-57.0,-288.0,-45.0,-904.0,,661.0,,-185.0,-127.0,14.0,,,-141.0,,,0.0,0.0,0.0,,,,,-58.0,-145.0,-23.0,205.0,-327.0,9.0,-336.0,0.0,,-393.0,47.0,75.0,
01/29/2005,1126.0,440.0,202.0,29.0,,-2.0,31.0,455.0,-37.0,1139.0,,-647.0,,-403.0,-145.0,6.0,,,-151.0,,,0.0,0.0,0.0,,,,,-258.0,-67.0,-23.0,8.0,-52.0,160.0,-212.0,0.0,,656.0,35.0,26.0,
04/30/2005,56.0,123.0,178.0,-43.0,,-56.0,13.0,-202.0,121.0,-294.0,,-29.0,,-61.0,-29.0,7.0,,,-36.0,,,0.0,0.0,0.0,,,,,-32.0,55.0,-23.0,-26.0,104.0,105.0,-1.0,0.0,,50.0,208.0,83.0,
07/30/2005,609.0,148.0,177.0,98.0,,82.0,16.0,186.0,102.0,155.0,,-71.0,,-176.0,-100.0,7.0,,,-107.0,,,0.0,0.0,0.0,,,,,-76.0,48.0,-23.0,-45.0,116.0,116.0,0.0,0.0,,481.0,32.0,35.0,
10/29/2005,1661.0,436.0,284.0,1644.0,,-60.0,1704.0,-703.0,-70.0,-1250.0,,617.0,,-4216.0,-176.0,2.0,,,-178.0,,,0.0,0.0,0.0,,,,,-4040.0,1425.0,-43.0,1403.0,23.0,29.0,-6.0,42.0,,-1130.0,114.0,167.0,
01/28/2006,-313.0,699.0,339.0,-2145.0,,-32.0,-2113.0,794.0,-284.0,1925.0,,-847.0,,-318.0,-246.0,1.0,,,-247.0,,,0.0,0.0,0.0,,,,,-72.0,-1550.0,-68.0,-1560.0,86.0,86.0,0.0,-8.0,,-2181.0,127.0,150.0,
04/29/2006,-80.0,-52.0,316.0,255.0,26.0,50.0,179.0,-599.0,222.0,27.0,,-848.0,,-117.0,-67.0,19.0,,,-86.0,,,0.0,0.0,0.0,,,,,-50.0,190.0,-69.0,85.0,162.0,162.0,0.0,12.0,,-7.0,361.0,149.0,
07/29/2006,2281.0,265.0,630.0,-65.0,43.0,-203.0,95.0,1451.0,2087.0,157.0,,-793.0,,240.0,90.0,443.0,,,-353.0,,,,,,,,,,150.0,-1707.0,-139.0,-1511.0,-92.0,195.0,-287.0,35.0,,814.0,231.0,303.0,
10/28/2006,2050.0,262.0,945.0,2168.0,73.0,-36.0,2131.0,-1325.0,235.0,-1757.0,,197.0,,787.0,-310.0,494.0,,,-804.0,,,0.0,0.0,0.0,,,,,1097.0,-2314.0,-208.0,-1370.0,-766.0,352.0,-1118.0,30.0,,523.0,315.0,444.0,
02/03/2007,1642.0,733.0,320.0,-1731.0,,18.0,-1749.0,2320.0,1832.0,1706.0,,-1218.0,,486.0,-328.0,185.0,,,-513.0,,,0.0,0.0,0.0,,,,,814.0,-1699.0,-66.0,-241.0,-1352.0,30.0,-1382.0,-40.0,,429.0,246.0,156.0,
05/05/2007,-363.0,36.0,329.0,34.0,28.0,-77.0,83.0,-762.0,12.0,-182.0,,-592.0,,-38.0,-73.0,52.0,,,-125.0,,,0.0,0.0,0.0,,,,,35.0,-310.0,-58.0,1529.0,-1765.0,226.0,-1991.0,-16.0,,-711.0,399.0,128.0,
08/04/2007,782.0,74.0,327.0,101.0,,-12.0,113.0,280.0,14.0,299.0,,-33.0,,-284.0,-259.0,19.0,,,-278.0,,,0.0,0.0,0.0,,,,,-25.0,-749.0,-59.0,211.0,-901.0,27.0,-928.0,0.0,,-251.0,7.0,143.0,
11/03/2007,-127.0,33.0,321.0,65.0,20.0,72.0,-27.0,-546.0,31.0,-1812.0,,1235.0,,-303.0,-272.0,25.0,,,-297.0,,,0.0,0.0,0.0,,,,,-31.0,456.0,-56.0,596.0,-81.0,3.0,-84.0,-3.0,,26.0,,170.0,
02/02/2008,1939.0,750.0,327.0,31.0,,15.0,16.0,831.0,-29.0,1951.0,,-1091.0,,-164.0,-163.0,131.0,,,-294.0,,,0.0,0.0,0.0,,,,,-1.0,-1467.0,-57.0,-1092.0,-318.0,1.0,-319.0,0.0,,308.0,26.0,153.0,
05/03/2008,21.0,-59.0,315.0,117.0,21.0,22.0,74.0,-352.0,78.0,-224.0,586.0,-792.0,0.0,-99.0,-99.0,9.0,9.0,0.0,-108.0,-81.0,-27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-139.0,-55.0,-89.0,5.0,5.0,0.0,0.0,0.0,-217.0,356.0,155.0,
08/02/2008,571.0,73.0,315.0,103.0,5.0,-2.0,100.0,80.0,31.0,276.0,,-227.0,0.0,-213.0,-190.0,13.0,13.0,0.0,-203.0,-203.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-23.0,569.0,-55.0,629.0,0.0,1.0,-1.0,-5.0,0.0,927.0,5.0,144.0,
11/01/2008,-275.0,-44.0,320.0,-1.0,6.0,-12.0,5.0,-550.0,-25.0,-1907.0,,1382.0,0.0,-294.0,-363.0,3.0,3.0,0.0,-366.0,-262.0,-104.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,-424.0,-56.0,-369.0,1.0,1.0,0.0,0.0,0.0,-993.0,-39.0,155.0,
01/31/2009,1549.0,-4773.0,328.0,5352.0,11.0,-299.0,5640.0,642.0,-85.0,2146.0,,-1429.0,0.0,-186.0,-234.0,13.0,13.0,0.0,-247.0,-215.0,-32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,-371.0,-55.0,-303.0,0.0,0.0,0.0,-13.0,0.0,992.0,1.0,178.0,
05/02/2009,-3.0,-88.0,303.0,169.0,27.0,43.0,99.0,-387.0,94.0,-257.0,516.0,-740.0,0.0,-54.0,-68.0,7.0,7.0,0.0,-75.0,-57.0,-18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,-908.0,-21.0,-887.0,0.0,0.0,0.0,0.0,0.0,-965.0,28.0,140.0,
08/01/2009,471.0,7.0,301.0,-96.0,15.0,-79.0,-32.0,259.0,-22.0,392.0,-137.0,26.0,0.0,-114.0,-114.0,2.0,2.0,0.0,-116.0,-93.0,-23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-137.0,-21.0,-115.0,-1.0,0.0,-1.0,0.0,0.0,220.0,5.0,173.0,
10/31/2009,-52.0,-35.0,301.0,-93.0,23.0,-54.0,-62.0,-225.0,28.0,-1772.0,1312.0,207.0,0.0,-93.0,-110.0,1.0,1.0,0.0,-111.0,-88.0,-23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,119.0,-21.0,132.0,8.0,8.0,0.0,0.0,0.0,-26.0,6.0,111.0,
01/30/2010,1344.0,445.0,305.0,199.0,11.0,213.0,-25.0,395.0,-83.0,1791.0,-1662.0,349.0,,-93.0,-108.0,50.0,50.0,0.0,-158.0,-117.0,-41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,-146.0,-21.0,-125.0,0.0,0.0,0.0,0.0,0.0,1105.0,-4.0,160.0,
05/01/2010,-149.0,23.0,287.0,-355.0,29.0,-16.0,-368.0,-104.0,71.0,-306.0,639.0,-508.0,0.0,-44.0,-59.0,1.0,1.0,0.0,-60.0,-36.0,-24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,-512.0,-21.0,-504.0,13.0,14.0,-1.0,0.0,,-705.0,78.0,151.0,
07/31/2010,437.0,147.0,288.0,46.0,3.0,58.0,-15.0,-44.0,-67.0,288.0,-236.0,-29.0,0.0,-80.0,-66.0,40.0,40.0,0.0,-106.0,-66.0,-40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14.0,-130.0,-21.0,-110.0,1.0,1.0,0.0,0.0,,227.0,25.0,170.0,
10/30/2010,58.0,10.0,290.0,77.0,23.0,58.0,-4.0,-319.0,43.0,-1897.0,1316.0,219.0,0.0,-161.0,-117.0,25.0,25.0,0.0,-142.0,-101.0,-41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-44.0,-390.0,-21.0,-384.0,15.0,15.0,0.0,0.0,0.0,-493.0,3.0,151.0,
01/29/2011,1160.0,667.0,285.0,-216.0,11.0,141.0,-368.0,424.0,-98.0,1772.0,-1628.0,378.0,0.0,-180.0,-189.0,8.0,8.0,0.0,-197.0,-136.0,-61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,-231.0,-21.0,-223.0,13.0,13.0,0.0,0.0,0.0,749.0,2.0,150.0,
04/30/2011,67.0,131.0,268.0,-142.0,16.0,69.0,-227.0,-190.0,113.0,-401.0,655.0,-557.0,0.0,-64.0,-90.0,4.0,4.0,0.0,-94.0,-61.0,-33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,-315.0,-21.0,-325.0,31.0,33.0,-2.0,0.0,0.0,-312.0,123.0,100.0,
07/30/2011,520.0,241.0,268.0,48.0,21.0,27.0,0.0,-37.0,-77.0,211.0,-143.0,-28.0,0.0,-158.0,-156.0,2.0,2.0,0.0,-158.0,-103.0,-55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,-19.0,-43.0,-18.0,50.0,50.0,0.0,-8.0,0.0,343.0,88.0,143.0,
10/29/2011,40.0,139.0,282.0,110.0,17.0,66.0,27.0,-491.0,-8.0,-2210.0,1511.0,216.0,0.0,-250.0,-232.0,16.0,16.0,0.0,-248.0,-195.0,-53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18.0,-188.0,-42.0,32.0,-178.0,30.0,-208.0,0.0,0.0,-398.0,61.0,94.0,
01/28/2012,1466.0,745.0,267.0,-209.0,16.0,-9.0,-216.0,663.0,-65.0,2041.0,-1880.0,567.0,0.0,-145.0,-172.0,92.0,92.0,0.0,-264.0,-196.0,-68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,409.0,-42.0,706.0,-243.0,49.0,-292.0,-12.0,0.0,1730.0,129.0,141.0,
04/28/2012,265.0,181.0,256.0,17.0,21.0,-24.0,20.0,-189.0,95.0,-348.0,720.0,-656.0,0.0,-202.0,-191.0,23.0,23.0,0.0,-214.0,-168.0,-46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11.0,-999.0,-83.0,-811.0,-105.0,141.0,-246.0,0.0,0.0,-936.0,328.0,89.0,
07/28/2012,373.0,279.0,257.0,5.0,10.0,-11.0,6.0,-168.0,-81.0,429.0,-428.0,-88.0,0.0,-191.0,-205.0,0.0,0.0,0.0,-205.0,-142.0,-63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,-469.0,-82.0,-29.0,-358.0,11.0,-369.0,0.0,0.0,-287.0,167.0,150.0,
10/27/2012,251.0,145.0,269.0,86.0,16.0,49.0,21.0,-249.0,77.0,-2172.0,1649.0,197.0,0.0,-222.0,-201.0,13.0,13.0,0.0,-214.0,-154.0,-60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-21.0,-369.0,-81.0,75.0,-363.0,40.0,-403.0,0.0,0.0,-340.0,96.0,66.0,
02/02/2013,1372.0,730.0,267.0,-96.0,14.0,,-110.0,471.0,-84.0,1900.0,-1918.0,573.0,0.0,-248.0,-279.0,30.0,30.0,0.0,-309.0,-234.0,-75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,-552.0,-78.0,-126.0,-337.0,42.0,-379.0,-11.0,0.0,572.0,147.0,281.0,
05/04/2013,298.0,217.0,251.0,70.0,17.0,5.0,48.0,-240.0,78.0,-323.0,754.0,-749.0,0.0,-107.0,-111.0,4.0,4.0,0.0,-115.0,-65.0,-50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,-275.0,-78.0,39.0,-236.0,100.0,-336.0,0.0,0.0,-84.0,333.0,70.0,
08/03/2013,366.0,281.0,253.0,27.0,15.0,-42.0,54.0,-195.0,-37.0,274.0,-312.0,-120.0,0.0,-209.0,-200.0,1.0,1.0,0.0,-201.0,-141.0,-60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.0,-485.0,-95.0,-44.0,-343.0,106.0,-449.0,-3.0,0.0,-328.0,179.0,120.0,
11/02/2013,155.0,177.0,257.0,59.0,16.0,-6.0,49.0,-338.0,61.0,-2359.0,1713.0,247.0,0.0,-225.0,-220.0,25.0,25.0,0.0,-245.0,-175.0,-70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.0,-183.0,-94.0,357.0,-439.0,4.0,-443.0,-7.0,0.0,-253.0,70.0,78.0,
