Date,Basic Shares Outstanding,Diluted Weighted Avg Shares,Basic Weighted Avg Shares,Per Share Data Items,Revenue,EBITDA,Operating Income,Net Income to Common - Basic,Net Income before XO - Basic,Normalized Net Income - Basic,Net Income to Common - Diluted,Net Income before XO - Diluted,Normalized Net Income - Diluted,Dividends,Cash Flow,Free Cash Flow,Cash & Equivalents,Book Value,Tangible Book Value,Net Utility Plant,Source: Bloomberg
06/30/1995,95.835999,95.599998,95.599998,,7.770921,2.198745,1.292887,0.58,0.58,0.58,0.58,0.58,0.58,0.505,1.037657,0.252092,0.106432,21.036981,,37.970073,
09/30/1995,96.147003,95.900002,95.900002,,8.994786,2.851929,1.88634,0.95,0.95,0.95,0.95,0.95,0.95,0.505,2.251303,1.574557,0.097767,21.510811,,37.325136,
12/31/1995,96.420998,96.211998,96.211998,,7.763065,2.09953,1.130836,0.48,0.48,0.48,0.48,0.48,0.48,0.505,0.693333,-0.556064,0.048745,21.552359,,37.430644,
03/31/1996,96.720001,96.5,96.5,,7.663212,2.082902,1.15544,0.5,0.5,0.5,0.5,0.5,0.5,0.515,1.88601,1.152332,0.062035,21.556037,,37.197063,
06/30/1996,97.002998,96.792,96.792,,7.992396,2.304943,1.291429,0.35,0.61,0.61,0.35,0.61,0.61,0.515,1.109596,0.505207,0.090719,21.370473,,36.733917,
09/30/1996,97.004997,97.0,97.0,,9.061856,2.853608,1.951546,1.01,1.01,1.01,1.01,1.01,1.01,0.515,2.579381,1.959794,0.183496,21.864853,,36.409463,
12/31/1996,97.007004,97.026001,97.026001,,7.89273,1.527426,0.583349,0.46,0.473,0.473,0.46,0.473,0.473,0.515,0.260755,-0.538,0.053604,19.835682,,36.256146,
03/31/1997,97.056,97.0,97.0,,7.706186,1.837113,0.979381,0.43,0.43,0.48,0.43,0.43,0.48,0.525,0.915464,-0.053608,0.170005,19.70821,,36.325421,
06/30/1997,97.061996,97.057999,97.057999,,8.214676,1.245647,0.389458,0.07,0.07,0.64,0.07,0.07,0.64,0.525,1.08904,0.13291,0.196781,18.814779,,36.305661,
09/30/1997,97.063004,97.061996,97.061996,,9.504235,2.622035,1.709217,0.84,0.84,1.05,0.84,0.84,1.05,0.525,1.994602,0.972574,0.156599,19.370923,,37.097554,
12/31/1997,97.063004,97.061996,97.061996,,8.739775,3.648184,2.522099,-0.78,-0.78,0.45,-0.78,-0.78,0.45,0.525,0.532649,-1.767942,0.031938,18.297394,,37.59929,
03/31/1998,97.045998,97.099998,97.099998,,8.110196,2.255407,1.216272,0.52,0.52,0.55,0.52,0.52,0.55,0.535,1.568486,0.525232,0.084496,18.278961,,37.530656,
06/30/1998,97.045998,97.044998,97.044998,,9.305992,2.83992,1.727034,0.8,0.8,0.8,0.8,0.8,0.8,0.535,2.346334,0.826421,0.099953,18.545845,,37.351361,
09/30/1998,97.045998,97.044998,97.0,,10.634021,3.476289,2.351546,1.21,1.21,1.21,1.21,1.21,1.21,0.535,2.969072,1.495876,0.217423,19.218722,,37.179278,
12/31/1998,97.336998,97.122002,97.122002,,9.248162,1.992339,0.894751,0.37,0.37,0.37,0.37,0.37,0.34,0.535,2.064414,0.231667,0.025684,19.129417,,37.298253,
03/31/1999,97.856003,97.5,97.5,,8.414359,2.362051,1.331282,0.69,0.69,0.69,0.69,0.69,0.69,0.545,0.766154,-0.266667,0.017372,19.388693,17.913055,40.909089,
06/30/1999,98.203003,97.980003,97.980003,,9.964278,2.756685,1.575832,0.78,0.78,0.78,0.78,0.78,0.78,0.545,1.712594,-0.11635,0.072299,19.702046,18.197,37.032472,
09/30/1999,98.453003,98.328003,98.328003,,11.261289,3.445611,2.319787,1.4,1.4,1.39,1.4,1.4,1.39,0.545,2.920836,1.52449,0.114776,20.611865,,36.893746,
12/31/1999,98.454002,98.453003,98.453003,,9.558875,1.847582,0.635836,0.34,0.34,0.34,0.34,0.34,0.34,0.545,1.598732,0.006094,0.097507,20.402422,18.664554,35.940641,
03/31/2000,98.61393,98.5,98.5,,9.714193,2.371482,1.412335,0.78,0.78,0.78,0.78,0.78,0.78,0.555,0.429036,-0.046183,0.029408,20.656311,18.929374,36.624643,
06/30/2000,98.615997,98.599998,98.599998,,10.577941,2.667546,1.487018,1.06,1.03,1.03,1.06,1.03,1.03,0.555,1.822515,0.966531,0.095319,21.218666,19.503934,36.316622,
09/30/2000,98.61692,98.614998,98.614998,,12.855225,3.292785,1.990498,1.53,1.53,1.49,1.53,1.53,1.49,0.555,1.412878,0.841697,0.040561,22.184833,19.712641,36.158096,
12/31/2000,98.616997,98.616997,98.616997,,11.235386,-1.006926,-2.379914,-2.11,-2.11,-2.11,-2.11,-2.11,-2.11,0.518,1.065739,-1.261446,0.245394,20.154547,19.007159,35.179544,
03/31/2001,98.616997,98.616997,98.616997,,11.957169,2.838071,1.312309,0.77,0.77,0.77,0.77,0.77,0.77,0.0,2.709432,1.898466,0.159212,20.373719,19.204408,35.175103,
06/30/2001,98.616997,98.616997,98.616997,,11.495462,2.338603,1.319448,0.91,1.03,1.03,0.91,1.03,1.03,0.0,2.2097,1.451373,0.183102,21.070323,19.758957,35.0512,
09/30/2001,98.616997,98.616997,98.616997,,12.782827,2.834755,1.80765,1.7,1.84,1.84,1.7,1.84,1.84,0.0,2.327601,1.303386,0.394952,21.766755,20.464474,35.232932,
12/31/2001,98.616997,98.616997,98.616997,,10.31959,-0.182413,-1.361865,-0.9,-0.95,-0.95,-0.9,-0.95,-0.95,0.0,1.081061,-1.392549,0.052739,21.013113,,35.806343,
03/31/2002,98.616997,98.616997,98.616997,,10.076133,1.939585,1.04123,0.77,0.77,0.77,0.77,0.77,0.77,0.0,1.82068,0.601509,0.142247,21.146436,19.060964,35.830669,
06/30/2002,98.616997,98.616997,98.616997,,11.257928,2.458329,1.306093,0.92,0.92,0.92,0.92,0.92,0.92,0.0,1.836438,0.532981,0.255443,23.104425,20.919548,36.364462,
09/30/2002,98.616997,98.616997,98.616997,,12.188761,0.527059,-0.438555,-0.53,-0.58,-0.58,-0.53,-0.58,-0.58,0.0,0.961528,-0.566981,0.401138,21.688959,19.445786,37.197757,
12/31/2002,98.616997,98.616997,98.616997,,10.46927,4.474594,3.446931,1.22,1.22,3.08,1.22,1.22,3.08,0.0,2.226939,-0.716438,0.344768,22.42007,,53.540466,
03/31/2003,98.616997,98.616997,98.616997,,12.320391,2.342395,1.27767,0.93,0.93,0.93,0.93,0.93,0.93,0.0,1.450054,-2.038188,0.148149,23.330167,,43.654257,
06/30/2003,98.616997,98.616997,98.616997,,12.239269,2.342395,1.226969,1.11,1.11,1.11,1.11,1.11,1.11,0.0,1.551457,-0.385329,0.222325,23.69556,,44.419806,
09/30/2003,98.616997,98.616997,98.616997,,13.942699,2.985023,1.975511,1.77,1.77,1.77,1.77,1.77,1.77,0.0,2.417433,0.052699,0.165337,25.690298,,45.135495,
12/31/2003,98.616997,98.616997,98.616997,,14.389335,1.718994,0.76859,0.83,0.79,0.89,0.83,0.79,0.89,0.0,1.309257,-1.269406,0.273786,25.593965,,57.261934,
03/31/2004,98.616997,98.616997,98.616997,,13.12147,1.987487,1.024164,0.56,0.56,0.56,0.56,0.56,0.56,0.0,1.571737,-0.01014,0.233226,25.695368,,58.478763,
06/30/2004,98.616997,98.616997,98.616997,,15.250921,2.910249,1.825243,1.37,1.37,1.37,1.37,1.37,1.37,0.0,2.859548,1.166128,0.304207,26.62827,,59.20886,
09/30/2004,98.616997,98.616997,98.616997,,16.984902,3.290853,2.636462,1.5,1.5,1.5,1.5,1.5,1.5,0.0,0.30222,-2.233094,0.324488,27.713275,,59.127739,
12/31/2004,98.616997,98.616997,98.616997,,14.825031,4.030401,2.514779,1.38,1.38,1.08,1.38,1.38,1.08,0.0,1.3912,0.407851,0.243366,27.185983,,59.644891,
03/31/2005,98.616997,98.616997,98.616997,,12.320391,1.764402,0.730097,0.18,0.18,0.18,0.18,0.18,0.18,0.0,0.192665,-1.784682,0.283927,27.358367,,57.180812,
06/30/2005,98.616997,98.616997,98.616997,,13.51694,1.176268,0.131823,-0.08,-0.08,-0.08,-0.08,-0.08,-0.08,0.0,1.865804,-0.202805,0.233226,27.307666,,57.5053,
03/31/2012,0.0001,,,,,,,,,,,,,,,,180000.0,47000000.0,,105600000.0,
