Date,Price/T12M FFO per Share,Average,High,Low,Price/T12M Sales per Share,Price/T12M EBITDA per Share,P/Sales,P/Book,Price/Cash Flow per Share,Price/Free Cash Flow per Share,Source: Bloomberg
12/31/1994,,,,,,,,0.995694,,,
03/31/1995,,,,,,,,1.062619,,,
06/30/1995,,,,,8.401446,10.545286,8.401446,1.249707,14.031703,,
09/30/1995,,,,,8.297254,10.209256,8.297254,1.246846,11.92028,,
12/31/1995,,,,,8.809488,10.559582,8.809488,1.355353,11.282261,,
03/31/1996,,,,,8.162513,9.662441,8.162513,1.24766,10.306955,,
06/30/1996,,,,,8.273881,9.618169,8.273881,1.258283,10.248071,,
09/30/1996,,,,,9.272598,10.657111,9.272598,1.38983,10.822872,,
12/31/1996,,,,,9.631868,11.070131,9.631868,1.465998,11.411833,,
03/31/1997,,,,,9.010662,10.244541,9.010662,1.422184,11.23522,,
06/30/1997,,,,,9.867066,11.169121,9.867066,1.63544,11.594123,,
09/30/1997,,,,,9.65269,10.887631,9.65269,1.688847,11.159698,,
12/31/1997,11.458333,,,,8.765959,9.836648,8.765959,1.508613,11.223087,,
03/31/1998,12.083333,,,,9.163574,10.249895,9.163574,1.588444,10.926263,,
06/30/1998,11.567983,,,,8.720568,9.742819,8.720568,1.550679,11.4991,,
09/30/1998,10.675966,,,,7.996464,8.910079,7.996464,1.471979,10.807943,,
12/31/1998,10.540254,,,,7.784672,8.644839,7.784672,1.481702,10.234228,,
03/31/1999,8.786611,,,,6.26648,6.930997,6.26648,1.261446,8.532276,,
06/30/1999,9.814049,,,,6.745883,7.428202,6.745883,1.258526,9.481034,,
09/30/1999,9.516461,,,,6.242138,6.844312,6.242138,1.159932,8.876486,,
12/31/1999,8.384146,,,,5.293309,5.779396,5.293309,1.271288,7.666987,,
03/31/2000,7.762097,,,,4.741855,5.16407,4.741855,1.198019,6.997244,,
06/30/2000,9.469126,,,,5.61884,6.102555,5.61884,1.484156,8.228281,,
09/30/2000,9.325,,,,5.429282,5.910382,5.429282,1.485305,11.063984,,
12/31/2000,9.871032,1358.127725,1358.127725,1358.127725,5.646359,6.153376,5.646359,1.587585,11.738917,1358.127725,
03/31/2001,10.351562,1379.396042,1457.223275,32.850429,5.94761,6.561148,5.94761,1.684755,10.509897,32.850429,
06/30/2001,11.413127,33.936932,35.466067,18.393046,6.714536,7.383463,6.714536,1.777586,11.750237,18.393046,
09/30/2001,11.026616,17.917431,21.082247,16.644587,6.720053,7.389631,6.720053,1.743962,9.951771,21.082247,
12/31/2001,11.052632,21.012665,21.794681,20.457049,7.105725,7.749791,7.105725,1.686112,9.427928,,
03/31/2002,12.40476,,,,8.248833,8.890642,8.248833,1.90583,12.107895,,
06/30/2002,13.541706,,,,9.245575,10.03405,9.245575,2.131388,12.179896,,
09/30/2002,12.344599,,,,8.58558,9.321456,8.58558,1.903713,9.348251,,
12/31/2002,12.606289,,,,8.762177,9.620144,8.762177,1.958999,9.519898,,
03/31/2003,12.906137,,,,8.955296,9.866811,8.955296,2.020239,9.549415,,
06/30/2003,13.797101,121.619587,121.619587,121.619587,9.465285,10.445473,9.465285,2.160358,10.796889,121.619587,
09/30/2003,14.26259,126.764633,130.3067,122.769352,9.763839,10.765161,9.763839,2.259032,15.334873,,
12/31/2003,13.69863,,,,9.724744,10.705578,9.724744,2.081774,19.128611,,
03/31/2004,14.591503,,,,10.547714,11.615546,10.547714,2.221706,17.325355,,
06/30/2004,10.61832,,,,11.054751,11.702214,11.054751,2.082553,13.2422,,
09/30/2004,12.578212,,,,13.687674,14.378014,13.687674,2.255755,12.814128,,
12/31/2004,13.275591,,,,18.324028,18.997828,18.324028,2.538823,13.963599,,
03/31/2005,12.10582,,,,16.238997,16.827409,16.238997,2.318567,14.567425,,
06/30/2005,16.749164,,,,14.511204,15.839202,14.511204,2.549847,21.051958,,
09/30/2005,13.982456,,,,11.589811,12.709869,11.589811,2.30424,21.491175,,
12/31/2005,13.345679,,,,8.820776,9.658241,8.820776,2.090941,15.798281,,
03/31/2006,14.672727,,,,9.574975,10.452589,9.574975,2.202256,17.468959,,
06/30/2006,12.882353,,,,8.505619,9.239188,8.505619,2.00509,13.397402,,
09/30/2006,14.283237,,,,9.411478,10.164548,9.411478,2.15926,12.63358,,
12/31/2006,15.91954,,,,10.396085,11.237394,10.396085,2.253792,26.27919,,
03/31/2007,15.842697,,,,10.386869,11.199771,10.386869,2.313586,24.863052,,
06/30/2007,13.690217,,,,9.068308,9.79464,9.068308,2.077973,14.086677,,
09/30/2007,14.867021,,,,9.813478,10.642202,9.813478,2.327743,15.789763,,
12/31/2007,14.221053,,,,9.185245,9.924855,9.185245,2.275473,8.528062,,
03/31/2008,13.48421,,,,8.390799,9.063271,8.390799,2.192783,8.251376,,
06/30/2008,12.132824,,,,7.182494,7.697922,7.182494,1.970497,8.320434,,
09/30/2008,13.756784,,,,7.86668,8.528511,7.86668,2.166867,9.414363,,
12/31/2008,12.612532,46.448719,46.448719,46.448719,7.106216,7.61254,7.106216,1.982541,9.514673,46.448719,
03/31/2009,10.30964,36.813978,45.385314,8.790722,5.8248,6.284391,5.8248,1.652673,8.191025,8.790722,
06/30/2009,12.046782,10.105347,10.775875,8.818748,6.851829,7.462651,6.851829,1.95149,10.065042,10.631906,
09/30/2009,13.981432,11.812303,13.357787,9.855855,8.098649,8.707513,8.098649,2.316153,12.014211,12.995656,
12/31/2009,14.005405,12.603174,16.274676,11.267969,8.254485,9.048647,8.254485,2.682055,11.91684,16.274676,
03/31/2010,16.589189,17.737493,22.788949,16.029708,9.778736,10.740659,9.778736,2.860928,14.062164,22.788949,
06/30/2010,16.483696,23.477726,25.528969,21.979566,9.635408,10.634755,9.635408,2.877119,13.73419,,
09/30/2010,18.42623,,,,10.548186,11.676021,10.548186,2.917333,15.002062,,
12/31/2010,18.688525,,,,10.508701,11.615067,10.508701,2.692705,14.953637,,
03/31/2011,18.790323,,,,10.672393,11.775133,10.672393,2.514773,15.304877,,
06/30/2011,17.719577,,,,10.191492,11.229018,10.191492,2.436899,14.392092,,
09/30/2011,11.155709,,,,9.798319,9.400639,9.798319,2.22736,9.322772,,
12/31/2011,11.931741,,,,10.510288,10.11837,10.510288,2.441858,10.17315,,
03/31/2012,13.309278,,,,11.541985,11.130928,11.541985,2.767117,11.170969,,
06/30/2012,14.304795,,,,12.276994,11.870288,12.276994,3.022422,11.913803,,
09/30/2012,21.07732,,,,11.792862,13.228887,11.792862,2.808897,17.582931,,
12/31/2012,11.861357,,,,11.214347,10.081992,11.214347,3.007841,9.978373,,
03/31/2013,12.847025,,,,12.057975,11.182247,12.057975,1.978037,11.40037,,
06/30/2013,11.516484,,,,10.887712,10.109022,10.887712,1.852979,10.412451,,
09/30/2013,10.6,,,,10.031206,9.382715,10.031206,1.781193,9.321369,,
12/31/2013,15.554167,,,,9.396364,10.945186,9.396364,1.628319,14.356828,,
03/31/2014,16.677551,,,,10.162444,11.546481,10.162444,1.806262,14.468872,,
06/30/2014,14.146497,,,,10.800097,11.042511,10.800097,1.899178,13.333092,,
09/30/2014,9.104911,,,,9.813921,8.212912,9.813921,1.762599,8.718123,,
12/31/2014,7.396899,,,,11.156151,7.562745,11.156151,2.061441,7.121068,,
03/31/2015,7.962963,,,,11.995289,8.154326,11.995289,2.235101,7.734789,,
06/30/2015,7.54932,,,,10.182777,7.45029,10.182777,1.877946,7.163976,,
09/30/2015,10.213362,,,,10.785529,9.251836,10.785529,2.003743,9.761577,,
12/31/2015,18.638989,,,,11.883175,13.313933,11.883175,2.111603,17.632206,,
03/31/2016,22.566787,,,,14.479896,16.22832,14.479896,2.585582,21.190087,,
06/30/2016,24.94964,,,,16.151234,18.204798,16.151234,2.799133,23.421809,,
