Date,Level 1 Assets,Level 2 Assets,Level 3 Assets,Total FV Assets,Level 1 Liabilities,Level 2 Liabilities,Level 3 Liabilities,Total FV Liabilities,Level 3 Total Gains,Level 1 Assets/Total Equity,Level 2 Assets/Total Equity,Level 3 Assets/Total Equity,Total FV Assets/Total Equity,Level 1 Assets/Total Assets,Level 2 Assets/Total Assets,Level 3 Assets/Total Assets,Total FV Assets/Total Assets,Source: Bloomberg
06/14/2008,,0.4,,0.4,,,,,,,0.014211,,0.014211,,0.002298,,0.002298,
03/28/2009,33.0,17.0,,50.0,,,,,,0.486482,0.250612,,0.737093,0.193692,0.09978,,0.293472,
09/12/2009,47.5,5.1,,52.6,,,,,,0.68253,0.073282,,0.755812,0.27901,0.029957,,0.308966,
01/02/2010,49.3,28.0,0.0,77.3,0.0,6.6,15.2,21.8,,0.996684,0.566068,0.0,1.562753,0.329466,0.187121,0.0,0.516587,
03/27/2010,59.4,29.8,,89.2,0.0,0.0,17.1,17.1,,1.183974,0.59398,,1.777955,0.397128,0.199232,,0.59636,
06/19/2010,88.4,34.3,0.0,122.7,0.0,0.0,17.6,17.6,,1.7786,0.690113,0.0,2.468714,0.5855,0.227179,0.0,0.81268,
09/11/2010,50.6,41.2,0.0,91.8,,,22.0,22.0,3.7,1.037629,0.844868,0.0,1.882498,0.340603,0.277329,0.0,0.617932,
01/01/2011,59.8,263.0,0.0,322.8,0.0,0.0,3.0,3.0,,1.19655,5.262421,0.0,6.458971,0.394769,1.736191,0.0,2.13096,
03/26/2011,65.2,38.8,0.0,104.0,,,,,,1.335764,0.794903,0.0,2.130667,0.446022,0.265424,0.0,0.711447,
06/18/2011,95.6,40.1,0.0,135.7,,,,,,2.043303,0.857076,0.0,2.900378,0.65699,0.275579,0.0,0.932569,
09/10/2011,17.1,75.0,0.0,92.1,,,,,,0.374147,1.640994,0.0,2.015141,0.117811,0.516714,0.0,0.634525,
12/31/2011,312.6,328.9,0.0,641.5,0.0,0.0,26.3,26.3,,8.413856,8.852583,0.0,17.266439,2.073824,2.181961,0.0,4.255785,
03/24/2012,13.8,71.6,0.0,85.4,0.0,0.0,26.4,26.4,,0.499837,2.593357,0.0,3.093194,0.093373,0.484455,0.0,0.577827,
06/16/2012,23.2,86.3,0.0,109.5,0.0,0.0,26.4,26.4,,0.894924,3.328962,0.0,4.223885,0.156013,0.58034,0.0,0.736352,
09/08/2012,27.7,73.1,0.0,100.8,,,22.7,22.7,,0.993972,2.62308,0.0,3.617052,0.19104,0.504152,0.0,0.695192,
12/29/2012,,,,,,,,,,3.626427,2.375223,0.0,6.00165,0.719793,0.471447,0.0,1.19124,
03/23/2013,29.6,92.1,0.0,121.7,0.0,0.0,21.9,21.9,,0.98805,3.074304,0.0,4.062354,0.204939,0.637666,0.0,0.842605,
06/15/2013,97.0,149.8,0.0,246.8,0.0,0.0,20.0,20.0,,3.028222,4.676573,0.0,7.704795,0.666451,1.029221,0.0,1.695672,
09/07/2013,60.5,137.3,0.0,197.8,0.0,0.0,16.4,16.4,,1.873761,4.252354,0.0,6.126115,0.419917,0.952969,0.0,1.372887,
12/28/2013,,,,,,,,,,8.357305,59.209205,0.0,67.56651,2.851418,20.201516,0.0,23.052934,
03/22/2014,65.0,1798.8,0.0,1863.8,0.0,0.0,2.8,2.8,,1.12763,31.205871,0.0,32.333501,0.43265,11.973083,0.0,12.405732,
06/14/2014,1069.1,1017.4,0.0,2086.5,0.0,0.0,2.7,2.7,,19.175306,18.248018,0.0,37.423324,7.798754,7.421619,0.0,15.220373,
09/06/2014,631.1,555.5,0.0,1186.6,0.0,0.0,2.7,2.7,,11.376091,10.013339,0.0,21.38943,4.930161,4.339573,0.0,9.269733,
01/03/2015,,,,,,,,,,34.874505,3.27132,0.0,38.145824,14.209464,1.332885,0.0,15.542349,
