Date,Total Assets,"Cash, Cash Equivalents & STI",Cash & Cash Equivalents,ST Investments,Accounts & Notes Receiv,"Accounts Receivable, Net","Notes Receivable, Net",Inventories,Raw Materials,Work In Process,Finished Goods,Other Inventory,Other ST Assets,Prepaid Expenses,Derivative & Hedging Assets,Assets Held-for-Sale,Deferred Tax Assets,Discontinued Operations,Misc ST Assets,Total Current Assets,"Property, Plant & Equip, Net","Property, Plant & Equip",Accumulated Depreciation,LT Investments & Receivables,Other LT Assets,Total Intangible Assets,Goodwill,Other Intangible Assets,Prepaid Pension Costs,Investments in Affiliates,Misc LT Assets,Total Noncurrent Assets,Liabilities & Shareholders' Equity,Payables & Accruals,Accounts Payable,Accrued Taxes,Interest & Dividends Payable,Other Payables & Accruals,ST Debt,ST Borrowings,ST Lease Liabilities,ST Finance Leases,ST Operating Leases,Current Portion of LT Debt,Other ST Liabilities,Deferred Revenue,Derivatives & Hedging,Misc ST Liabilities,Total Current Liabilities,LT Debt,LT Borrowings,LT Lease Liabilities,LT Finance Leases,LT Operating Leases,Other LT Liabilities,Accrued Liabilities,Pension Liabilities,Deferred Tax Liabilities,Misc LT Liabilities,Total Noncurrent Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity Before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
12/31/1993,1687.338013,156.397003,131.397003,25.0,33.896999,,,23.478001,23.478001,0.0,0.0,0.0,17.572001,,,,,,,231.343994,1206.368042,1328.385986,-122.017998,0.0,249.626007,,,,,,249.626007,1455.994049,,16.417,16.417,,,,78.953003,,,,,,36.155998,,,36.155998,131.526001,1199.636963,,,,,35.682999,,,,35.682999,1235.319962,1366.845963,0.0,203.697998,,,0.0,,105.612,309.309998,11.182,320.491998,1687.33796,
03/31/1994,1858.196045,323.64599,292.67099,30.975,28.221001,,,23.048,23.048,0.0,0.0,0.0,21.459,,,,,,,396.373993,1198.628052,1330.552979,-131.925003,0.0,263.194,,,,,,263.194,1461.822052,,14.72,14.72,,,,77.578003,,,,,,31.858994,,,31.858994,124.156998,1191.287964,,,,,195.108002,,,,195.108002,1386.395966,1510.552963,0.0,260.359985,,,0.0,,75.686996,336.046982,11.596,347.642982,1858.195945,
06/30/1994,1869.64502,320.329,299.431,20.898001,36.898998,,,21.868,21.868,0.0,0.0,0.0,29.438999,,,,,,,408.535004,1191.29895,1333.115967,-141.817001,0.0,269.811005,,,,,,269.811005,1461.109955,,15.286,15.286,,,,78.640999,,,,,,35.729007,,,35.729007,129.656006,1159.793945,,,,,52.839001,,,,52.839001,1212.632946,1342.288952,0.0,249.397003,,,0.0,,101.859001,351.256004,176.100006,527.35601,1869.644962,
09/30/1994,1899.520996,356.478012,334.618011,21.860001,39.048,,,23.934,23.934,0.0,0.0,0.0,26.400999,,,,,,,445.860992,1178.849976,1330.405029,-151.554993,0.0,274.809998,,,,,,274.809998,1453.659973,,14.246,14.246,,,,60.166,,,,,,40.014002,,,40.014002,114.426003,1166.708984,,,,,63.311001,,,,63.311001,1230.019985,1344.445988,0.0,249.792999,,,0.0,,128.891006,378.684006,176.391006,555.075012,1899.521,
12/31/1994,1914.900024,348.799995,255.199997,93.599998,33.400002,,,23.1,23.1,0.0,0.0,0.0,30.4,,,,,,,435.700012,1183.099976,1345.0,-161.899994,0.0,296.100006,,,,,,296.100006,1479.199982,,12.3,12.3,,,,60.799999,,,,,,34.400001,,,34.400001,107.5,1144.099976,,,,,241.800003,,,,241.800003,1385.899979,1493.399979,0.0,241.100006,,,0.0,,159.899994,401.0,20.5,421.5,1914.899979,
03/31/1995,1972.400024,302.699997,231.5,71.199997,32.5,,,25.4,25.4,0.0,0.0,0.0,46.0,,,,,,,406.600006,1257.300049,1430.0,-172.699997,0.0,308.5,,,,,,308.5,1565.800049,,12.6,12.6,,,,63.099998,,,,,,32.9,,,32.9,108.599998,1126.800049,,,,,283.100006,,,,283.100006,1409.900055,1518.500053,0.0,241.800003,,,0.0,,187.0,428.800003,25.1,453.900003,1972.400057,
06/30/1995,2142.699951,284.599995,242.899994,41.700001,52.0,,,44.5,44.5,0.0,0.0,0.0,48.200001,,,,,,,429.299988,1427.699951,1627.300049,-199.600006,0.0,285.700012,,,,,,285.700012,1713.399963,,37.599998,37.599998,,,,73.0,,,,,,76.400002,,,76.400002,187.0,1135.800049,,,,,297.100006,,,,297.100006,1432.900055,1619.900055,0.0,245.199997,,,0.0,,213.100006,458.300003,64.5,522.800003,2142.700058,
09/30/1995,2225.5,304.100002,248.300003,55.799999,57.299999,,,43.099998,43.099998,0.0,0.0,0.0,36.700001,,,,,,,441.200012,1496.900024,1709.400024,-212.5,0.0,287.399994,,,,,,287.399994,1784.300018,,35.400002,35.400002,,,,110.099998,,,,,,64.300003,,,64.300003,209.800003,1165.300049,,,,,302.600006,,,,302.600006,1467.900055,1677.700058,0.0,246.0,,,0.0,,239.699997,485.699997,62.099998,547.799995,2225.500053,
12/31/1995,2320.0,297.0,239.0,58.0,54.0,,,36.0,36.0,0.0,0.0,0.0,38.0,,,,,,,425.0,1550.0,1772.0,-222.0,0.0,345.0,,,,,,345.0,1895.0,,33.0,33.0,,,,134.0,,,,,,61.0,,,61.0,228.0,1223.0,,,,,162.0,,,,162.0,1385.0,1613.0,0.0,294.0,,,-6.0,,261.0,549.0,158.0,707.0,2320.0,
03/31/1996,2353.0,257.0,207.0,50.0,50.0,,,42.0,42.0,0.0,0.0,0.0,45.0,,,,,,,394.0,1603.0,1838.0,-235.0,0.0,356.0,,,,,,356.0,1959.0,,43.0,43.0,,,,115.0,,,,,,54.0,,,54.0,212.0,1233.0,,,,,168.0,,,,168.0,1401.0,1613.0,0.0,295.0,,,-3.0,,290.0,582.0,158.0,740.0,2353.0,
06/30/1996,2941.0,256.0,220.0,36.0,65.0,,,40.0,40.0,0.0,0.0,0.0,50.0,,,,,,,411.0,1762.0,2011.0,-249.0,0.0,768.0,,,,,,768.0,2530.0,,35.0,35.0,,,,173.0,,,,,,57.0,,,57.0,265.0,1710.0,,,,,176.0,,,,176.0,1886.0,2151.0,0.0,295.0,,,-0.3,,315.3,610.0,180.0,790.0,2941.0,
09/30/1996,3419.0,264.0,243.0,21.0,78.0,,,73.0,73.0,0.0,0.0,0.0,45.0,,,,,,,460.0,2101.0,2363.0,-262.0,0.0,858.0,,,,,,858.0,2959.0,,36.0,36.0,,,,332.0,,,,,,124.0,,,124.0,492.0,1751.0,,,,,297.0,,,,297.0,2048.0,2540.0,0.0,345.0,,,-3.0,,347.0,689.0,190.0,879.0,3419.0,
12/31/1996,3622.0,205.0,185.0,20.0,95.0,,,81.0,81.0,0.0,0.0,0.0,121.0,,,,,,,502.0,2220.0,2502.0,-282.0,0.0,900.0,,,,,,900.0,3120.0,,64.0,64.0,,,,198.0,,,,,,120.0,,,120.0,382.0,2008.0,,,,,298.0,,,,298.0,2306.0,2688.0,0.0,361.0,,,-3.0,,363.0,721.0,213.0,934.0,3622.0,
03/31/1997,4078.0,449.0,423.0,26.0,86.0,,,71.0,71.0,0.0,0.0,0.0,124.0,,,,,,,730.0,2304.0,2599.0,-295.0,0.0,1044.0,,,,,,1044.0,3348.0,,61.0,61.0,,,,110.0,,,,,,105.0,,,105.0,276.0,2166.0,,,,,284.0,,,,284.0,2450.0,2726.0,250.0,510.0,,,-3.0,,384.0,1141.0,211.0,1352.0,4078.0,
06/30/1997,6332.0,342.0,323.0,19.0,198.0,,,71.0,71.0,0.0,0.0,0.0,124.0,,,,,,,735.0,3164.0,3482.0,-318.0,0.0,2433.0,,,,,,2433.0,5597.0,,75.0,75.0,,,,697.0,,,,,,235.0,,,235.0,1007.0,3366.0,,,,,263.0,,,,263.0,3629.0,4636.0,250.0,669.0,,,-3.0,,407.0,1323.0,373.0,1696.0,6332.0,
09/30/1997,6568.0,385.0,358.0,27.0,206.0,,,69.0,69.0,0.0,0.0,0.0,139.0,,,,,,,799.0,3060.0,3396.0,-336.0,0.0,2709.0,,,,,,2709.0,5769.0,,74.0,74.0,,,,533.0,,,,,,222.0,,,222.0,829.0,3387.0,,,,,279.0,,,,279.0,3666.0,4495.0,250.0,1020.0,,,-1.0,,425.0,1694.0,379.0,2073.0,6568.0,
12/31/1997,8909.0,429.0,302.0,127.0,323.0,,,95.0,95.0,0.0,0.0,0.0,343.0,,,,,,,1190.0,4149.0,4522.0,-373.0,233.0,3337.0,23.0,23.0,0.0,,,3314.0,7719.0,,205.0,205.0,,,,596.0,,,,,,403.0,,,403.0,1204.0,4585.0,,,,,564.0,,,,564.0,5149.0,6353.0,550.0,1032.0,,,-1.0,,450.0,2031.0,525.0,2556.0,8909.0,
03/31/1998,8995.0,416.0,317.0,99.0,365.0,365.0,,95.0,95.0,0.0,0.0,0.0,184.0,,,,,,,1060.0,4296.0,4706.0,-410.0,0.0,3639.0,22.0,22.0,0.0,,1942.0,1675.0,7935.0,,187.0,187.0,,,,200.0,,,,,,364.0,,,364.0,751.0,5459.0,,,,,619.0,,,,619.0,6078.0,6829.0,,1039.0,,,-1.0,646.0,-171.0,1513.0,653.0,2166.0,8995.0,
06/30/1998,10464.0,447.0,367.0,80.0,401.0,,,121.0,121.0,0.0,0.0,0.0,205.0,,,,,,,1174.0,5562.0,6007.0,-445.0,0.0,3728.0,26.0,26.0,0.0,,,3702.0,9290.0,,207.0,207.0,,,,773.0,,,,,,456.0,,,456.0,1436.0,5854.0,,,,,446.0,,,,446.0,6300.0,7736.0,550.0,1042.0,,,-1.0,,491.0,2082.0,646.0,2728.0,10464.0,
09/30/1998,10387.0,478.0,383.0,95.0,386.0,,,127.0,127.0,0.0,0.0,0.0,239.0,,,,,,,1230.0,5512.0,5989.0,-477.0,0.0,3645.0,29.0,29.0,0.0,,,3616.0,9157.0,,192.0,192.0,,,,1314.0,,,,,,360.0,,,360.0,1866.0,5057.0,,,,,551.0,,,,551.0,5608.0,7474.0,550.0,1227.0,,,-1.0,,486.0,2262.0,651.0,2913.0,10387.0,
12/31/1998,10781.0,526.0,491.0,35.0,365.0,,,119.0,119.0,0.0,0.0,0.0,244.0,,,,,,,1254.0,5504.0,6029.0,-525.0,101.0,3922.0,66.0,66.0,0.0,,,3856.0,9527.0,,215.0,215.0,,,,1413.0,,,,,,348.0,,,348.0,1976.0,5241.0,,,,,488.0,,,,488.0,5729.0,7705.0,550.0,1245.0,,,0.0,,549.0,2344.0,732.0,3076.0,10781.0,
03/31/1999,10165.0,479.0,437.0,42.0,431.0,431.0,,116.0,116.0,0.0,0.0,0.0,258.0,,,,,,,1284.0,5688.0,6266.0,-578.0,0.0,3193.0,66.0,66.0,0.0,,,3127.0,8881.0,,249.0,249.0,,,,1514.0,,,,,,347.0,,,347.0,2110.0,5286.0,,,,,415.0,,,,415.0,5701.0,7811.0,550.0,1252.0,,,0.0,879.0,-1085.0,1596.0,758.0,2354.0,10165.0,
06/30/1999,11237.0,422.0,391.0,31.0,438.0,438.0,,123.0,123.0,0.0,0.0,0.0,288.0,,,,,,,1271.0,6306.0,6932.0,-626.0,0.0,3660.0,67.0,67.0,0.0,,,3593.0,9966.0,,237.0,237.0,,,,676.0,,,,,,377.0,,,377.0,1290.0,6660.0,,,,,450.0,,,,450.0,7110.0,8400.0,550.0,1759.0,,,0.0,950.0,-1195.0,2064.0,773.0,2837.0,11237.0,
09/30/1999,12106.0,751.0,702.0,49.0,679.0,679.0,,146.0,146.0,0.0,0.0,0.0,290.0,,,,,,,1866.0,6681.0,7399.0,-718.0,0.0,3559.0,167.0,167.0,0.0,,,3392.0,10240.0,,261.0,261.0,,,,968.0,,,,,,649.0,,,649.0,1878.0,6837.0,,,,,375.0,,,,375.0,7212.0,9090.0,550.0,1808.0,,,0.0,1008.0,-1314.0,2052.0,964.0,3016.0,12106.0,
12/31/1999,20880.0,833.0,669.0,164.0,934.0,,,307.0,,,,,513.0,,,,,,,2587.0,13447.0,14210.0,-763.0,0.0,4846.0,795.0,795.0,0.0,,,4051.0,18293.0,,381.0,381.0,,,,1216.0,,,,,,973.0,,,973.0,2570.0,10818.0,,,,,2389.0,,,,2389.0,13207.0,15777.0,1318.0,2619.0,,,0.0,,18.0,3955.0,1148.0,5103.0,20880.0,
03/31/2000,23402.0,988.0,822.0,166.0,1002.0,1002.0,,316.0,316.0,0.0,0.0,0.0,1048.0,,,,,,,3354.0,13732.0,14577.0,-845.0,0.0,6316.0,817.0,817.0,0.0,,,5499.0,20048.0,,388.0,388.0,,,,1102.0,,,,,,1051.0,,,1051.0,2541.0,12613.0,,,,,2859.0,,,,2859.0,15472.0,18013.0,1318.0,2627.0,,,0.0,1294.0,-1065.0,4174.0,1215.0,5389.0,23402.0,
06/30/2000,29020.0,1390.0,1200.0,190.0,1331.0,1331.0,,437.0,437.0,0.0,0.0,0.0,1324.0,,,,,,,4482.0,17228.0,18180.0,-952.0,0.0,7310.0,895.0,802.0,93.0,,,6415.0,24538.0,,398.0,398.0,,,,2192.0,,,,,,1636.0,,,1636.0,4226.0,13528.0,,,,,4028.0,,,,4028.0,17556.0,21782.0,1528.0,3786.0,,,0.0,1406.0,-1202.0,5518.0,1720.0,7238.0,29020.0,
09/30/2000,29470.0,1392.0,1106.0,286.0,1363.0,1363.0,,505.0,505.0,0.0,0.0,0.0,1510.0,,,,,,,4770.0,17007.0,18068.0,-1061.0,0.0,7693.0,953.0,953.0,0.0,,3562.0,3178.0,24700.0,,594.0,594.0,,,,2118.0,,,,,,1550.0,,,1550.0,4262.0,14447.0,,,,,3826.0,,,,3826.0,18273.0,22535.0,1528.0,3793.0,,,0.0,1541.0,-1328.0,5534.0,1401.0,6935.0,29470.0,
12/31/2000,33038.0,2247.0,950.0,1297.0,1564.0,,,571.0,,,571.0,0.0,1402.0,,,,,,,5784.0,19507.0,22158.0,-2651.0,0.0,7747.0,2421.0,2307.0,114.0,,,5326.0,27254.0,,833.0,833.0,,,,2471.0,,,,,,1735.0,,,1735.0,5039.0,16321.0,,,,,3466.0,,,,3466.0,19787.0,24826.0,1228.0,5177.0,,,-507.0,,872.0,6770.0,1442.0,8212.0,33038.0,
03/31/2001,35588.0,2212.0,1830.0,382.0,1527.0,,,498.0,,,498.0,0.0,692.0,,,,,,,4929.0,20998.0,23795.0,-2797.0,0.0,9661.0,3008.0,2859.0,149.0,,,6653.0,30659.0,,690.0,690.0,,,,2796.0,,,,,,1840.0,,,1840.0,5326.0,18020.0,,,,,3811.0,,,,3811.0,21831.0,27157.0,1228.0,5199.0,,,0.0,,582.0,7009.0,1422.0,8431.0,35588.0,
06/30/2001,35529.0,1617.0,1190.0,427.0,1569.0,,,542.0,,,542.0,0.0,697.0,,,,,,,4425.0,21620.0,24610.0,-2990.0,0.0,9484.0,3026.0,2920.0,106.0,,,6458.0,31104.0,,769.0,769.0,,,,2800.0,,,,,,2000.0,,,2000.0,5569.0,17898.0,,,,,3762.0,,,,3762.0,21660.0,27229.0,1228.0,5206.0,,,0.0,,453.0,6887.0,1413.0,8300.0,35529.0,
09/30/2001,36381.0,1591.0,1297.0,294.0,1586.0,1586.0,,589.0,,,589.0,0.0,589.0,,,,,,,4355.0,22892.0,26017.0,-3125.0,0.0,9134.0,2914.0,2834.0,80.0,,3005.0,3215.0,32026.0,,771.0,771.0,,,,2466.0,,,,,,2129.0,,,2129.0,5366.0,19687.0,,,,,3862.0,,,,3862.0,23549.0,28915.0,1228.0,5212.0,,,0.0,2757.0,-2841.0,6356.0,1110.0,7466.0,36381.0,
12/31/2001,36812.0,1017.0,802.0,215.0,1127.0,,,468.0,,,468.0,0.0,2080.0,,,,,,,4692.0,18112.0,21127.0,-3015.0,0.0,14008.0,2367.0,2367.0,0.0,,,11641.0,32120.0,,727.0,727.0,,,,2449.0,,,,,,1752.0,,,1752.0,4928.0,16428.0,,,,,7409.0,,,,7409.0,23837.0,28765.0,978.0,5230.0,,,,,309.0,6517.0,1530.0,8047.0,36812.0,
03/31/2002,40201.0,1886.0,1313.0,573.0,1987.0,1987.0,,550.0,,,550.0,0.0,1486.0,,,,,,,5909.0,25226.0,29563.0,-4337.0,0.0,9066.0,3105.0,3105.0,0.0,,,5961.0,34292.0,,1388.0,1388.0,,,,3951.0,,,,,,2107.0,,,2107.0,7446.0,20619.0,,,,,5629.0,,,,5629.0,26248.0,33694.0,978.0,5237.0,,,0.0,2496.0,-3474.0,5237.0,1270.0,6507.0,40201.0,
06/30/2002,38675.0,1356.0,1028.0,328.0,1485.0,1485.0,,510.0,,,510.0,0.0,2054.0,,,,,,,5405.0,23627.0,27807.0,-4180.0,0.0,9643.0,2262.0,2262.0,0.0,,,7381.0,33270.0,,1258.0,1258.0,,,,4335.0,,,,,,2365.0,,,2365.0,7958.0,19206.0,,,,,6070.0,,,,6070.0,25276.0,33234.0,978.0,5255.0,,,0.0,2381.0,-4125.0,4489.0,952.0,5441.0,38675.0,
09/30/2002,36566.0,1280.0,975.0,305.0,1292.0,1292.0,,503.0,,,503.0,0.0,1967.0,,,,,,,5042.0,22966.0,27068.0,-4102.0,0.0,8558.0,2040.0,2040.0,0.0,,1028.0,5490.0,31524.0,,1085.0,1085.0,,,,5019.0,,,,,,2155.0,,,2155.0,8259.0,18132.0,,,,,5880.0,,,,5880.0,24012.0,32271.0,978.0,5273.0,,,0.0,2067.0,-4927.0,3391.0,904.0,4295.0,36566.0,
12/31/2002,34607.0,969.0,792.0,177.0,1001.0,1001.0,,353.0,498.0,0.0,0.0,0.0,2034.0,,,,,,,4357.0,17520.0,21212.0,-3692.0,0.0,12730.0,1373.0,1373.0,0.0,,,11357.0,30250.0,,1018.0,1018.0,,,,3303.0,,,,,,2185.0,,,2185.0,6506.0,16799.0,,,,,10986.0,,,,10986.0,27785.0,34291.0,100.0,5317.0,,,,-700.0,-4958.0,-241.0,557.0,316.0,34607.0,
03/31/2003,32869.0,1402.0,1163.0,239.0,1140.0,1140.0,,387.0,,,387.0,0.0,1806.0,,,,,,,4735.0,18636.0,22903.0,-4267.0,0.0,9498.0,1375.0,1375.0,0.0,,695.0,7428.0,28134.0,,1153.0,1153.0,,,,4015.0,,,,,,4422.0,,,4422.0,9590.0,16471.0,,,,,6146.0,,,,6146.0,22617.0,32207.0,0.0,5355.0,,,,-606.0,-4893.0,-144.0,806.0,662.0,32869.0,
06/30/2003,34158.0,1869.0,1653.0,216.0,1127.0,1127.0,,396.0,,,396.0,0.0,1927.0,,,,,,,5319.0,19026.0,23603.0,-4577.0,0.0,9813.0,1374.0,1374.0,0.0,,,8439.0,28839.0,,1180.0,1180.0,,,,4548.0,,,,,,4615.0,,,4615.0,10343.0,16295.0,,,,,6451.0,,,,6451.0,22746.0,33089.0,0.0,5694.0,,,,-735.0,-4753.0,206.0,863.0,1069.0,34158.0,
09/30/2003,30415.0,1681.0,1477.0,204.0,1263.0,1263.0,,399.0,,,399.0,0.0,1571.0,,,,,,,4914.0,18946.0,23685.0,-4739.0,0.0,6555.0,1385.0,1385.0,0.0,,675.0,4495.0,25501.0,,1148.0,1148.0,,,,4303.0,,,,,,2094.0,,,2094.0,7545.0,16134.0,,,,,5152.0,,,,5152.0,21286.0,28831.0,0.0,5716.0,,,,-659.0,-4370.0,687.0,897.0,1584.0,30415.0,
12/31/2003,29904.0,1926.0,1737.0,189.0,1211.0,1211.0,,376.0,396.0,0.0,0.0,0.0,1373.0,,,,,,,4886.0,18505.0,23098.0,-4593.0,0.0,6513.0,1378.0,1378.0,0.0,,,5135.0,25018.0,,1225.0,1225.0,,,,2846.0,,,,,,2416.0,,,2416.0,6487.0,16792.0,,,,,5175.0,,,,5175.0,21967.0,28454.0,60.0,5743.0,,,0.0,-1103.0,-3995.0,705.0,745.0,1450.0,29904.0,
03/31/2004,29734.0,1321.0,1120.0,201.0,1204.0,1204.0,,357.0,357.0,0.0,0.0,,1899.0,,,,,,,4781.0,18434.0,23179.0,-4745.0,0.0,6519.0,1381.0,1381.0,0.0,,665.0,4473.0,24953.0,,1127.0,1127.0,,,,2413.0,,,,,,2409.0,,,2409.0,5949.0,16330.0,,,,,5213.0,,,,5213.0,21543.0,27492.0,0.0,5369.0,,,0.0,-1055.0,-3237.0,1077.0,1165.0,2242.0,29734.0,
06/30/2004,28997.0,1398.0,1248.0,150.0,1165.0,,,366.0,384.0,0.0,0.0,-18.0,1555.0,,,,,,,4484.0,18236.0,23033.0,-4797.0,0.0,6277.0,1376.0,1376.0,0.0,,,4901.0,24513.0,,1083.0,1083.0,,,,1819.0,,,,,,2356.0,,,2356.0,5258.0,16518.0,,,,,4881.0,,,,4881.0,21399.0,26657.0,0.0,5471.0,,,0.0,-1017.0,-3280.0,1174.0,1166.0,2340.0,28997.0,
09/30/2004,29956.0,1721.0,1582.0,139.0,1317.0,1317.0,,388.0,388.0,0.0,0.0,,1684.0,,,,,,,5110.0,18457.0,23544.0,-5087.0,0.0,6389.0,1376.0,1376.0,0.0,,,5013.0,24846.0,,1027.0,1027.0,,,,2073.0,,,,,,2588.0,,,2588.0,5688.0,16437.0,,,,,5175.0,,,,5175.0,21612.0,27300.0,0.0,5503.0,,,0.0,-877.0,-3196.0,1430.0,1226.0,2656.0,29956.0,
12/31/2004,28923.0,1549.0,1281.0,268.0,1530.0,1530.0,,418.0,418.0,0.0,0.0,0.0,1489.0,,,,,,,4986.0,18177.0,23436.0,-5259.0,0.0,5760.0,1419.0,1419.0,0.0,,,4341.0,23937.0,,1081.0,1081.0,,,,1761.0,,,,,,2042.0,,,2042.0,4884.0,16827.0,,,,,4951.0,,,,4951.0,21778.0,26662.0,60.0,6441.0,,,0.0,-1844.0,-3641.0,1016.0,1245.0,2261.0,28923.0,
