Date,Cash from Operating Activities,Net Income,Depreciation & Amortization,Non-Cash Items,Stock-Based Compensation,Deferred Income Taxes,Other Non-Cash Adj,Chg in Non-Cash Work Cap,(Inc) Dec in Accts Receiv,(Inc) Dec in Inventories,Inc (Dec) in Accts Payable,Inc (Dec) in Other,Net Cash From Disc Ops,Cash from Investing Activities,Change in Fixed & Intang,Disp in Fixed & Intang,Disp of Fixed Prod Assets,Disp of Intangible Assets,Acq of Fixed & Intang,Acq of Fixed Prod Assets,Acq of Intangible Assets,Net Change in LT Investment,Dec in LT Investment,Inc in LT Investment,Net Cash From Acq & Div,Cash from Divestitures,Cash for Acq of Subs,Cash for JVs,Other Investing Activities,Cash from Financing Activities,Dividends Paid,Cash From (Repayment) Debt,Cash From (Repay) ST Debt,Cash From LT Debt,Repayments of LT Debt,Cash (Repurchase) of Equity,Increase in Capital Stock,Decrease in Capital Stock,Other Financing Activities,Effect of Foreign Exchange Rates,Net Changes in Cash,Cash Paid for Taxes,Cash Paid for Interest,Source: Bloomberg
03/31/1994,300,235,226,-81.0,,,-81.0,-80,,,,-80,,,-111,,,,-111,,,,,,,,,,111,,,,,,,,,,,,,,,
06/30/1994,184,259,266,-50.0,,,-50.0,-291,,,,-291,,,-117,,,,-117,,,,,,,,,,117,,,,,,,,,,,,,,,
09/30/1994,793,254,184,0.0,,,0.0,355,,,,355,,,-111,,,,-111,,,,,,,,,,111,,,,,,,,,,,,,,,
12/31/1994,216,270,261,73.0,,,73.0,-388,,,,-388,,,-170,,,,-170,,,,,,,,,,170,,,,,,,,,,,,,,,
03/31/1995,186,137,222,154.0,,,154.0,-327,,,,-327,,,-127,,,,-127,,,,,,,,,,127,,,,,,,,,,,,,,,
06/30/1995,73,-53,243,444.0,,,444.0,-561,,,,-561,,,-142,,,,-142,,,,,,,,,,142,,,,,,,,,,,,,,,
09/30/1995,360,287,200,-43.0,,,-43.0,-84,,,,-84,,,-125,,,,-125,,,,,,,,,,125,,,,,,,,,,,,,,,
12/31/1995,673,311,256,-189.0,,,-189.0,295,,,,295,,-137.0,-137,,,,-137,,,,,,,,,,0,,,,,,,,,,,,536.0,,,
03/31/1996,-139,272,214,-51.0,,,-51.0,-574,,,,-574,,,-123,,,,-123,,,,,,,,,,123,,,,,,,,,,,,,,,
06/30/1996,546,299,319,-94.0,,,-94.0,22,,,,22,,,-224,,,,-224,,,,,,,,,,224,,,,,,,,,,,,,,,
