Date,Last Price,Period-over-Period % Change,Open Price,High Price,Low Price,Market Capitalization,Current Shares Outstanding,Equity Float,Source: Bloomberg
12/31/2002,13.11,,13.0,14.39,10.76,516.585011,77.834198,,
03/31/2003,15.4,17.467582,13.01,15.5,12.76,1216.176669,79.162201,,
06/30/2003,17.69,14.87013,15.25,19.11,14.68,1397.02372,79.351997,,
09/30/2003,18.18,2.769927,16.4,18.5,14.99,1493.709341,82.351997,,
12/31/2003,28.01,54.070407,18.19,28.61,18.19,2212.03373,82.351997,57.2409,
03/31/2004,35.0,24.955373,28.02,40.26,27.5,2869.256635,82.168503,57.0574,
06/30/2004,38.63,10.371429,35.18,43.77,34.6,3437.249537,82.168503,31.8357,
09/30/2004,51.69,33.807921,38.8,52.97,34.18,4668.994566,89.168503,39.1254,
12/31/2004,66.92,29.464113,52.04,72.99,50.51,6623.96538,98.022797,48.0503,
03/31/2005,67.74,1.225344,66.85,76.45,60.4,6726.043061,99.198097,48.9404,
06/30/2005,47.27,-30.218482,67.79,68.0,42.32,4694.421232,99.481796,73.929,
09/30/2005,45.15,-4.484874,47.42,58.2,43.27,4484.469299,99.503502,73.9502,
12/31/2005,54.85,21.483942,45.22,61.5,42.06,5448.321476,99.522797,73.9924,
03/31/2006,76.85,40.109389,54.85,78.75,52.44,7690.309951,99.753998,74.2136,
06/30/2006,73.3,-4.619388,77.02,80.19,64.87,7381.797152,100.582298,75.0239,
09/30/2006,68.01,-7.216917,73.88,78.857,60.82,6904.832363,100.881699,72.7043,
12/31/2006,93.85,37.994413,69.3,98.45,66.52,9562.097859,101.542999,49.4294,
03/31/2007,94.86,1.076185,94.39,114.6,89.06,9671.454241,101.893799,49.7802,
06/30/2007,89.649875,-5.492436,95.0,107.98,85.53,9031.861052,101.970001,50.4122,
09/30/2007,157.56,75.750384,90.25,168.8,88.411,17332.579235,110.472099,58.9043,
12/31/2007,112.13,-28.83346,159.45,176.14,110.5,12824.318192,114.319702,62.7494,
03/31/2008,100.64,-10.247035,112.77,124.77,90.9,11254.852791,112.229103,60.6714,
06/30/2008,81.35,-19.167329,103.0,116.54,77.66,8784.733908,111.834,59.9867,
09/30/2008,81.64,0.356484,78.5,119.74,69.27,8491.216386,103.745499,51.6282,
12/31/2008,42.26,-48.236159,80.26,83.69,28.06,4733.67107,112.012497,59.8944,
03/31/2009,19.97,-52.744912,42.12,55.41,14.5,2457.394171,123.054298,70.8016,
06/30/2009,35.3,76.765148,20.0,50.77,19.52,4345.263737,123.063797,70.6652,
09/30/2009,70.89,100.82153,35.4,74.9,29.05,8728.345924,123.113998,72.8655,
12/31/2009,58.23,-17.858654,70.1,71.5,51.73,7179.377943,123.125198,73.4604,
03/31/2010,75.83,30.22497,61.24,77.95,59.7,9350.701415,123.125198,73.4604,
06/30/2010,76.27,0.580245,76.21,93.99,71.0,9418.456378,123.310402,73.7306,
09/30/2010,86.77,13.766881,77.0,95.878625,73.12,10754.635891,123.508301,74.146,
12/31/2010,103.84,19.672698,87.6,117.5,85.8,12938.412911,123.946198,76.6805,
03/31/2011,127.16,22.457627,106.25,132.25,106.08,15853.438771,124.620399,77.3598,
06/30/2011,143.54,12.881409,130.0,151.73,128.15,17934.193053,124.757797,77.7271,
09/30/2011,115.08,-19.827226,144.52,172.58,111.71,14380.069743,124.948601,77.9271,
12/31/2011,110.49,-3.98853,111.86,142.2,101.02,13820.199469,124.957199,79.4313,
03/31/2012,124.88,13.023803,114.47,132.59,104.62,12552.028973,100.527802,79.6414,
06/30/2012,103.72,-16.944266,124.73,138.28,95.82,10426.224609,100.512703,79.63,
09/30/2012,115.44,11.299653,102.6,116.47,90.108,11606.00698,100.522102,79.6379,
12/31/2012,112.49,-2.55544,116.0,123.64,103.34,11346.496433,100.581596,79.68,
03/31/2013,125.16,11.263223,116.37,126.98,113.39,12629.912747,100.911697,80.3235,
06/30/2013,127.97,2.245126,125.23,144.99,114.41,12938.072592,101.005714,80.53059,
09/30/2013,158.01,23.474252,129.28,159.85,124.568,15980.737007,101.102386,80.37176,
12/31/2013,194.21,22.909942,157.81,194.53,155.77,19652.577558,101.155304,80.42887,
03/31/2014,222.15,14.386489,194.14,249.31,189.03,22494.290757,101.257217,80.6814,
06/30/2014,207.56,-6.567634,229.42,231.0,188.43,21035.841525,101.257217,80.62997,
09/30/2014,187.08,-9.867026,207.93,220.5,172.525,18960.520023,101.348343,80.9346,
12/31/2014,148.76,-20.483216,185.0,192.45,133.58,15090.109822,101.3498,80.93605,
03/31/2015,125.88,-15.380479,148.59,160.41,121.53,12779.915389,101.52459,81.11597,
06/30/2015,98.67,-21.615825,126.11,136.93,93.59,10018.633984,101.536781,81.25573,
09/30/2015,53.12,-46.163981,102.89,112.0,52.26,5393.964797,101.536781,81.26572,
