Date,Revenue,Consensus Estimate,Comparable Actual,Revenue Surprise %,GAAP Actual,Adjusted Actual,Earnings Per Share,EPS Surprise %,EBIT,EBIT Surprise %,EBITDA,EBITDA Surprise %,Gross Margin %,Gross Margin Surprise %,Pretax Income (Loss),Pretax Income (Loss) Surprise %,Net Income,Net Income Surprise %,Source: Bloomberg
09/30/1989,,,2.788,,2.788,2.788,,,,,,,,,,,,,
12/30/1989,,,6.091,,5.471,5.471,,,,,,,,,,,,,
03/31/1990,,,4.361,,6.193,6.193,,,,,,,,,,,,,
06/30/1990,,,6.578,,6.578,6.578,,,,,,,,,,,,,
09/29/1990,,,3.716,,3.716,3.716,,,,,,,,,,,,,
12/29/1990,,,2.851,,2.851,2.851,,,,,,,,,,,,,
03/30/1991,,,1.407,,1.407,1.407,,,,,,,,,,,,,
06/29/1991,,,7.458,,7.458,7.458,,,,,,,,,,,,,
09/28/1991,,,3.334,,3.334,3.334,,,,,,,,,,,,,
12/28/1991,,,0.123,,0.123,0.123,,,,,,,,,,,,,
03/28/1992,,,0.323,,0.323,0.323,,,,,,,,,,,,,
06/27/1992,,,4.477,,4.477,4.477,,,,,,,,,,,,,
09/26/1992,,,4.01182,,-6.363,-6.363,,,,,,,,,,,,,
12/26/1992,,,-0.756441,,-0.924,-0.924,,,,,,,,,,,,,
03/27/1993,,,-4.77151,,-4.771515,-4.771515,,,,,,,,,,,,,
07/03/1993,,,0.0,,8.161515,8.161515,,,,,,,,,,,,,
10/02/1993,,,4.088,,4.088,4.088,,,,,,,,,,,,,
01/01/1994,,,3.088,,3.088,3.088,,,,,,,,,,,,,
04/02/1994,,,1.6,,1.6,1.6,,,,,,,,,,,,,
07/02/1994,,,0.0,,5.267,5.267,,,,,,,,,,,,,
03/31/1995,,,1.768,,1.768,1.768,,,,,,,,,,,,,
06/30/1995,,,5.386,,5.386,5.386,,,,,,,,,,,,,
09/30/1995,,,3.59,,3.59,3.59,,,,,,,,,,,,,
12/31/1995,,,0.0,,3.825,3.825,,,,,,,,,,,,,
03/31/1996,,,4.114,,4.114,4.114,,,,,,,,,,,,,
06/30/1996,,,8.798,,8.798,8.798,,,,,,,,,,,,,
09/30/1996,,,8.534,,8.534,8.534,,,,,,,,,,,,,
12/31/1996,,,0.724,,4.197,4.197,,,,,,,,,,,,,
03/31/1997,,,6.478,,6.478,6.478,,,,,,,,,,,,,
06/30/1997,,,11.929,,11.929,11.929,,,,,,,,,,,,,
09/30/1997,,,9.521,,9.521,9.521,,,,,,,,,,,,,
12/31/1997,,,0.0,,8.495,8.495,,,,,,,,,,,,,
03/31/1998,,,9.337,,9.337,9.337,,,,,,,,,,,,,
06/30/1998,,,15.408,,15.408,15.408,,,,,,,,,,,,,
09/30/1998,,,15.203,,15.203,15.203,,,,,,,,,,,,,
12/31/1998,,,0.0,,11.432,11.432,,,,,,,,,,,,,
03/31/1999,,,12.428,,12.428,12.428,,,,,,,,,,,,,
06/30/1999,,,20.986,,20.986,20.986,,,,,,,,,,,,,
09/30/1999,,,19.378,,19.378,19.378,,,,,,,,,,,,,
12/31/1999,,,13.992,,13.992,13.992,,,,,,,,,,,,,
03/31/2000,,,14.913,,14.913,14.913,,,,,,,,,,,,,
06/30/2000,,,22.606001,,22.606,22.606,,,,,,,,,,,,,
09/30/2000,,,12.299,,12.299,12.299,,-1.38067061143984,,,,,,,,,,,
12/31/2000,,,10.45,,10.45,10.45,,1.69491525423729,,,,,,,,,,,
03/31/2001,,,0.225,,9.871,9.871,,-8.87850467289719,,,,,,,,,,,
06/30/2001,,,0.312,,14.611,14.611,,-3.35570469798658,,,,,,,,,,,
09/30/2001,,,0.02,,12.439,12.439,,-5.55555555555556,,,,,,,,,,,
12/31/2001,,,-0.426,,8.627,8.627,,5.71428571428572,,,,,,,,,,,
03/31/2002,,,8.614,,-30.21,-30.21,,-1.96078431372549,,,,,,,,,,,
06/30/2002,,,19.65,,20.080999,20.080999,,-5.38922155688622,,,,,,,,,,,
09/30/2002,,,14.218,,14.728,14.728,,-5.17241379310343,,,,,,,,,,,
12/31/2002,,,5.097,,-25.101,-25.101,,-17.3913043478261,,,,,,,,,,,
03/31/2003,,,0.214,,0.535,0.535,,,,,,,,,,,,,
06/30/2003,,,5.448,,1.313,1.313,,0.0,,,,,,,,,,,
09/30/2003,,,8.798,,7.198,7.198,,13.7931034482759,,,,,,,,,,,
12/31/2003,,,3.491,,-5.497,-5.497,,160.0,,,,,,,,,,,
03/31/2004,,,5.995,,5.767,5.767,,4.76190476190477,,,,,,,,,,,
06/30/2004,,,15.292,,15.252,15.252,,0.900900900900902,,,,,,,,,,,
09/30/2004,,,13.506,,12.704,12.704,,11.1111111111111,,,,,,,,,,,
12/31/2004,,,6.23185,,5.415,5.415,,-4.54545454545455,,,,,,,,,,,
03/31/2005,,,11.831,,6.5,6.5,,24.6006389776358,,,,,,,,,,,
06/30/2005,,22.033,24.573,,24.1,24.1,,9.58904109589042,,,,,,,,,,11.5281623020015,
09/30/2005,,22.0,22.986,,17.101,17.101,,8.02919708029196,,,,,,,,,,4.48181818181819,
12/31/2005,,13.1,14.477,,18.192,18.192,,5.61797752808988,,,,,,,,,,10.5114503816794,
03/31/2006,,20.933,29.200001,6.68545319407483,29.7,29.7,,16.7701863354037,,,,,,,,,,39.4926718578321,
06/30/2006,,46.233,51.599998,-1.03448116710875,42.2,42.2,,3.79746835443037,,,,,,,,,,11.6085869400645,
09/30/2006,,46.833,51.799999,10.4442865993793,50.4,50.4,,12.6373626373626,,,,,,,,,,10.6057673008349,
12/31/2006,,43.46,43.900002,3.24986840703251,43.9,43.9,,-12.8787878787879,,,,,,,,,,1.01242982052462,
03/31/2007,,55.76,64.099998,6.51099283419817,64.1,64.1,,15.4285714285714,,,,,,,,,,14.9569548063128,
06/30/2007,,78.25,96.900002,8.09342090322635,97.5,97.5,,23.5772357723577,,,,,,,,,,23.833868370607,
09/30/2007,,80.367,84.0,2.41221496183206,75.9,75.9,,2.6045777426993,,,,,,,,,,4.52051215050953,
12/31/2007,,85.533,96.0,9.32380466801522,99.2,99.2,,9.71089696071164,,,,,,,,,,12.2373820630634,
03/31/2008,,96.363,102.699997,-1.84345229577304,102.7,102.7,,6.73965104344851,,,,,,,,,,6.57617238981766,
06/30/2008,,117.429,131.100006,6.52249711312863,133.9,133.9,,10.9243697478992,,,,,,,,,,11.6419334236006,
09/30/2008,,107.286,104.300003,-11.3140986378205,-26.1,-26.1,,-1.35635018495684,,,,,,,,,,-2.78321216188505,
12/31/2008,,72.614,66.5,-0.0237510569986192,-200.4,-200.4,,-8.56118332586284,,,,,,,,,,-8.41986393808357,
03/31/2009,,21.189,22.9,-7.12009942379393,-655.8,23.4,,29.1288073394495,,,,,,,,,,8.07494454669875,
06/30/2009,,19.611,24.8,-7.66485232444009,-12.3,29.915,,45.1649523809524,,-0.929715664218154,,,,25.0472622950819,,9.09224929053183,,26.4596399979603,
09/30/2009,,9.318,-4.9,-6.31310447443936,-12.6,0.1,,,,6.92915058598591,,,,16.1522510162602,,-51.2833563586127,,,
12/31/2009,,1.833,-6.0,-3.99496336996337,,,,,,-30.6616961789376,,,,4.64666021297193,,,,,
03/31/2010,,-2.402,-9.9,-12.3316218224919,-23.2,-12.9,,-627.272727272727,,-21.1295967780601,,,,11.924882629108,,-575.500969618617,,-312.156536219817,
06/30/2010,,7.878,15.7,0.712398023670004,14.1,14.5,,78.7064150943396,,30.524225012414,,,,5.29115251299827,,84.1121495327103,,99.2891596851993,
09/30/2010,,14.09,0.8,-1.92178770949721,1.4,4.322323,,-90.7192575406033,,-10.2127196053717,,,,3.44280296425457,,-63.4347723519698,,-94.3222143364088,
