Date,Basic Shares Outstanding,Diluted Weighted Avg Shares,Basic Weighted Avg Shares,Per Share Data Items,Revenue,Net Revenue,Operating Income,Net Income to Common - Basic,Net Income before XO - Basic,Normalized Net Income - Basic,Net Income to Common - Diluted,Net Income before XO - Diluted,Normalized Net Income - Diluted,Dividends,Cash Flow,Free Cash Flow,Cash & Equivalents,Book Value,Tangible Book Value,Source: Bloomberg
12/31/1998,328.948902,335.757291,328.981759,,2.758302,1.587517,0.649945,0.45,0.45,0.45,0.44,0.44,0.44,0.175,-0.566752,,3.777456,9.640236,,
03/31/1999,307.297,350.333049,343.404805,,2.748957,1.671203,0.66126,0.45,0.45,0.45,0.44,0.44,0.44,0.175,1.712486,1.583347,3.633078,9.594487,8.040427,
06/30/1999,306.051,358.314,351.436,,2.917382,1.789435,0.7041,0.48,0.48,0.48,0.47,0.47,0.47,0.2,0.997268,,5.238447,9.253487,7.642674,
09/30/1999,318.198872,401.178,394.942,,3.006738,1.809271,0.699652,0.44,0.44,0.47,0.43,0.43,0.46,0.2,1.917709,1.688071,4.784681,9.723212,,
12/31/1999,398.742004,403.817993,398.084991,,3.078368,1.830828,0.747406,0.42,0.42,0.5,0.41,0.41,0.49,0.2,0.441833,,4.967811,10.191098,8.444052,
03/31/2000,348.472442,412.608438,407.978573,,3.151423,1.849965,0.684578,0.47,0.47,0.47,0.46,0.46,0.46,0.2,0.035075,-0.046706,3.831603,9.99104,,
06/30/2000,356.760986,426.398987,421.190002,,3.283024,1.883437,0.770545,0.41,0.41,0.52,0.41,0.41,0.52,0.23,0.971899,,4.560664,10.327789,8.570265,
09/30/2000,397.828643,456.725224,451.578894,,2.991134,1.498894,0.221602,0.16,0.16,0.16,0.16,0.16,0.16,0.23,-0.136355,-0.368405,4.07581,10.901686,,
12/31/2000,453.307007,454.825989,448.631012,,3.471398,1.905321,0.796207,0.52,0.52,0.56,0.51,0.51,0.55,0.23,-0.164986,,4.647241,11.956155,,
03/31/2001,409.668557,459.429071,452.634896,,3.542723,2.026943,0.744412,0.52,0.52,0.52,0.51,0.51,0.51,0.23,-0.470969,-0.59331,3.989769,12.319425,,
09/30/2001,452.984,460.387879,454.346907,,3.410374,2.107801,0.824179,0.49,0.49,0.6,0.48,0.48,0.59,0.26,-1.129593,-1.210819,4.383049,13.178894,11.334151,
12/31/2001,455.683014,459.368988,454.031006,,3.284617,2.175697,0.887153,0.61,0.61,0.63,0.61,0.61,0.63,0.26,0.506126,,4.898638,13.496683,11.446224,
03/31/2002,481.196,468.604312,462.902144,,3.109033,2.17069,0.932813,0.67,0.65,0.68,0.66,0.64,0.67,0.26,2.142792,2.028297,3.749329,14.662254,11.430317,
06/30/2002,475.536,484.009961,478.121878,,3.15205,2.248161,0.962861,0.69,0.69,0.69,0.68,0.68,0.68,0.26,1.911741,1.853377,4.21848,14.99015,11.674334,
09/30/2002,480.439801,482.325535,477.112074,,3.186576,2.296004,0.978747,0.69,0.69,0.71,0.68,0.68,0.7,0.29,-1.681867,-1.77927,5.068473,15.683166,12.147732,
12/31/2002,470.45226,480.066,474.905,,3.284537,2.452474,0.991438,0.7,0.7,0.72,0.7,0.7,0.72,0.29,-0.604439,-0.723587,5.042424,15.703855,11.724274,
03/31/2003,471.219,474.348,470.529,,3.187478,2.41664,1.00895,0.7,0.7,0.71,0.69,0.69,0.7,0.29,2.730552,2.730552,5.02265,16.045783,12.048147,
06/30/2003,472.118,475.294,471.713,,3.193948,2.468696,1.025914,0.67,0.67,0.71,0.67,0.67,0.71,0.32,-1.611921,-1.817868,5.500669,16.316734,12.362231,
09/30/2003,548.887,555.543993,551.018984,,2.923077,2.39295,0.98783,0.21,0.21,0.21,0.21,0.21,0.21,0.32,1.971758,1.884547,4.950135,18.610082,11.204579,
12/31/2003,541.942993,549.857971,544.872009,,2.985701,2.47941,1.080456,0.56,0.56,0.69,0.55,0.55,0.69,0.32,4.029901,3.90506,5.207129,18.33169,10.916759,
03/31/2004,548.022,550.547,546.576,,2.846697,2.346078,0.90411,0.6,0.6,0.61,0.6,0.6,0.61,0.32,0.500867,0.375423,4.339616,19.026295,11.014786,
06/30/2004,555.338,557.486,554.042,,3.036286,2.531359,1.082044,0.72,0.72,0.72,0.72,0.72,0.72,0.35,2.055998,1.939039,4.42611,18.951905,10.55506,
09/30/2004,552.488,558.577,553.944,,3.064933,2.517437,1.115371,0.75,0.75,0.74,0.74,0.74,0.74,0.35,2.071756,1.930729,4.240284,19.538671,11.172567,
12/31/2004,,1115.021144,1104.107222,,3.144682,2.525516,1.116493,1.52,1.52,1.52,1.5,1.5,1.5,,,,,,,
03/31/2005,548.638822,553.654679,549.282008,,3.204389,2.486526,1.076853,0.72,0.72,0.72,0.71,0.71,0.71,0.35,1.072316,1.009088,4.24344,19.731167,11.217733,
12/31/2005,543.10208,548.608,543.88,,3.89457,2.792335,1.149847,0.79,0.79,0.78,0.78,0.78,0.78,0.38,0.846556,0.732277,5.306892,20.491754,12.325451,
03/31/2006,535.588093,543.43583,539.952669,,3.975406,2.755636,1.194025,0.8,0.8,0.79,0.79,0.79,0.78,0.38,1.045486,0.945477,5.070895,20.482106,12.139902,
12/31/2006,541.475305,546.618368,540.807172,,4.708895,3.02677,1.195792,0.46,0.46,0.82,0.46,0.46,0.81,0.42,0.748881,0.630539,5.2911,21.69074,11.937756,
03/31/2007,542.415919,547.229662,541.850632,,4.693175,2.947307,1.197747,0.78,0.78,0.79,0.77,0.77,0.78,0.42,1.323243,1.201438,4.612696,21.477983,11.634983,
06/30/2007,551.948,553.935,548.385,,4.905313,3.090894,1.256417,0.84,0.84,0.84,0.83,0.83,0.83,0.46,-0.725767,-0.83518,5.259553,21.967649,11.789154,
09/30/2007,549.337,555.336,550.603,,4.912796,3.002163,1.211399,0.81,0.81,0.82,0.8,0.8,0.81,0.46,-1.180524,-1.285863,4.904093,22.576306,12.34033,
12/31/2007,541.475,551.078,547.795,,4.983616,3.11978,1.069743,0.75,0.75,0.76,0.75,0.75,0.76,0.46,2.522842,2.391406,6.140634,23.32887,12.833464,
03/31/2008,546.799,548.946,546.214,,4.880871,3.273442,1.105794,0.78,0.78,0.73,0.78,0.78,0.73,0.46,-0.269125,-0.369818,5.314567,23.485778,13.061472,
06/30/2008,546.928,549.758,546.628,,4.787534,3.466709,1.104956,0.78,0.78,0.69,0.78,0.78,0.69,0.47,1.922697,1.827568,5.190811,23.403446,12.778647,
09/30/2008,552.259,553.544,549.761,,4.702043,3.419668,0.931314,0.65,0.65,0.71,0.65,0.65,0.71,0.47,-1.136858,-1.218711,4.8872,23.421981,12.834558,
12/31/2008,559.248,556.746,552.732,,4.588119,3.386813,0.649501,0.51,0.51,0.55,0.51,0.51,0.55,0.47,8.917522,8.796306,5.577132,23.165036,12.39164,
03/31/2009,560.563,563.566,559.801,,4.841006,3.888882,0.771703,0.48,0.48,0.498034,0.48,0.48,0.49384,0.47,-16.561242,-16.638055,4.072691,23.283734,12.557019,
06/30/2009,648.068,608.797,602.726,,4.368486,3.535603,0.413123,0.2,0.2,0.199676,0.2,0.2,0.198932,0.15,6.527012,,3.859163,22.755328,13.515557,
09/30/2009,687.446,672.457,665.408,,4.035118,3.271677,0.22242,0.23,0.23,0.246014,0.23,0.23,0.246014,0.15,6.717683,,3.894124,23.411293,13.478877,
12/31/2009,689.75,696.038,688.59,,4.051758,3.329993,0.300614,0.27,0.27,0.252472,0.27,0.27,0.252472,0.15,-0.715956,-0.968646,4.231968,23.473722,13.770207,
03/31/2010,691.869,698.675,690.792,,3.797091,3.12395,0.350323,0.27,0.27,0.288148,0.27,0.27,0.285816,0.15,0.92213,0.541408,3.623518,23.802194,14.181875,
06/30/2010,692.777,701.322,692.113,,4.129383,3.466197,0.359768,0.3,0.3,0.339106,0.3,0.3,0.335219,0.15,2.074806,1.98378,3.98974,24.071238,14.492398,
09/30/2010,693.56,701.535,693.017,,4.144198,3.49775,0.35497,0.3,0.3,0.313146,0.3,0.3,0.31,0.15,0.391044,0.327553,3.92612,24.106061,14.664917,
12/31/2010,694.381,702.781,693.993,,3.917907,3.308391,0.334297,0.3,0.3,0.303461,0.3,0.3,0.303461,0.15,4.175835,3.559114,3.879714,23.670002,14.286105,
03/31/2011,696.285,704.101,695.309,,3.437321,2.874981,0.412766,0.32,0.32,0.321727,0.32,0.32,0.318154,0.17,2.921003,2.851969,3.379363,23.85661,14.525661,
06/30/2011,696.894,704.969,696.625,,3.555715,3.07339,0.600036,0.44,0.44,0.442562,0.44,0.44,0.441844,0.16,2.615467,2.53508,4.025002,24.36669,15.078333,
09/30/2011,697.101,705.604,697.052,,3.500456,3.021295,0.629795,0.52,0.52,0.52,0.52,0.52,0.52,0.16,0.710134,0.606841,6.344848,25.073842,15.822671,
12/31/2011,697.143,706.178,697.117,,3.860184,3.405454,0.694288,0.56,0.56,0.5758,0.55,0.55,0.564727,0.16,0.311282,0.242427,6.259835,24.984831,15.629505,
03/31/2012,698.454,707.369,697.685,,3.746677,3.30665,0.90872,0.62,0.62,0.628937,0.61,0.61,0.621027,0.2,2.684593,2.654493,5.830019,25.513491,16.208655,
06/30/2012,698.795,708.454,698.579,,3.8564,3.475627,1.043547,0.73,0.73,0.714737,0.72,0.72,0.704897,0.2,1.090786,1.033527,5.539536,26.187938,16.011849,
09/30/2012,699.541,709.875,699.091,,3.837841,3.498829,0.962679,0.67,0.67,0.710852,0.66,0.66,0.699373,0.2,0.050065,-0.030039,5.011858,26.874765,16.244938,
12/31/2012,699.728,710.19,699.586,,3.925179,3.567824,1.080639,0.72,0.72,0.733505,0.71,0.71,0.720068,0.2,1.492311,,5.414961,26.41455,15.728969,
03/31/2013,701.44,711.02,700.275,,3.798508,3.460069,1.052444,0.3,0.3,0.705794,0.29,0.29,0.689778,0.23,0.615472,0.615472,4.582003,26.358634,15.709113,
06/30/2013,702.995,712.861,702.082,,3.830037,3.505289,1.135195,0.78,0.78,0.804108,0.77,0.77,0.794619,0.23,2.673477,2.438462,4.216246,27.404178,16.815198,
09/30/2013,704.925,716.101,704.134,,3.612949,3.297668,1.07792,0.38,0.38,0.718045,0.37,0.37,0.701797,0.23,-0.792463,-0.864892,4.234493,27.483739,16.960634,
12/31/2013,706.62,717.671,705.485,,3.615952,3.326789,1.177913,0.76,0.76,0.769683,0.75,0.75,0.75836,0.23,5.08728,,3.661091,28.422632,17.9743,
03/31/2014,718.497,724.283,712.842,,3.469212,3.190048,1.162951,0.7,0.7,0.703101,0.68,0.68,0.68718,0.23,0.886592,0.886592,3.595005,28.931227,18.673704,
06/30/2014,719.584,728.452,719.08,,3.434945,3.165155,0.905323,0.59,0.59,0.622253,0.58,0.58,0.610819,0.24,0.340713,0.340713,3.807756,29.468415,19.156902,
09/30/2014,720.298,729.989,720.117,,3.439719,3.173095,0.965121,0.72,0.72,0.838544,0.71,0.71,0.824865,0.24,0.870692,0.870692,3.205618,29.936221,19.668248,
12/31/2014,720.698,730.652,720.418,,3.525731,3.271712,1.221513,0.77,0.77,0.781074,0.75,0.75,0.766013,0.24,2.36807,2.36807,3.226039,29.99037,19.758623,
03/31/2015,723.159,731.511,721.639,,3.450479,3.199661,1.091959,0.68,0.68,0.687948,0.67,0.67,0.681551,0.24,-0.807883,-0.807883,3.473648,30.376446,20.032939,
06/30/2015,733.481,734.527,724.88,,3.459883,3.215705,0.801512,0.63,0.63,0.695287,0.62,0.62,0.688071,0.27,0.86773,0.86773,3.573371,30.546122,20.109587,
09/30/2015,780.15,774.023,764.435,,3.450915,3.207598,0.987658,0.64,0.64,0.709086,0.64,0.64,0.704662,0.27,2.427937,2.427937,3.563417,31.467026,19.676985,
12/31/2015,780.337,790.244,780.261,,3.473197,3.228407,1.016327,0.64,0.64,0.685027,0.64,0.64,0.681127,0.27,1.575114,1.575114,4.755638,31.564568,19.731219,
03/31/2016,782.379,790.176,781.193,,3.503616,3.257838,1.044556,0.67,0.67,0.692915,0.67,0.67,0.688097,0.27,-0.166412,-0.166412,3.550709,32.017731,20.239551,
06/30/2016,814.5,823.682,814.261,,3.604495,3.373611,1.030382,0.67,0.67,0.719671,0.66,0.66,0.714633,0.28,1.217054,1.217054,3.208103,32.601596,19.627993,
09/30/2016,811.424,823.106,812.521,,3.641752,3.414066,1.126125,0.74,0.74,0.770442,0.73,0.73,0.762803,0.3,-0.275685,-0.275685,3.662697,33.15406,20.190431,
12/31/2016,809.475,821.971,810.593,,3.586263,3.364204,1.147308,0.73,0.73,0.740199,0.72,0.72,0.729733,0.3,3.057021,3.057021,4.862411,33.034992,20.073504,
03/31/2017,811.37,822.719,809.903,,3.637473,3.43251,0.654399,0.47,0.47,0.808492,0.46,0.46,0.796445,0.3,0.195085,0.195085,4.970605,33.06876,20.206564,
06/30/2017,808.093,819.389,808.98,,3.762763,3.529135,1.20893,0.78,0.78,0.787411,0.77,0.77,0.777323,0.3,1.644046,1.644046,3.723581,33.60628,20.736475,
09/30/2017,788.921,806.124,794.558,,3.829802,3.540333,1.185565,0.75,0.75,0.787859,0.74,0.74,0.775975,0.33,1.851344,1.851344,3.419861,33.792991,20.657328,
12/31/2017,782.006,795.867,783.764,,3.984618,3.660541,1.117683,0.78,0.78,0.856125,0.77,0.77,0.84162,0.33,2.138399,2.138399,3.469283,33.884651,20.676312,
03/31/2018,779.752,791.005,779.617,,3.977594,3.608182,1.253179,0.96,0.96,0.983816,0.94,0.94,0.967813,0.375,0.395066,0.395066,3.735803,33.936431,20.732233,
06/30/2018,774.447,785.75,775.836,,4.145206,3.710836,1.319867,1.0,1.0,1.020834,0.99,0.99,1.011635,0.375,1.442315,1.442315,3.771724,34.385826,21.132498,
09/30/2018,770.62,781.867,771.562,,4.287407,3.792307,1.35958,1.02,1.02,1.03945,1.01,1.01,1.026627,0.405,2.010208,2.010208,3.900755,33.862345,20.079936,
12/31/2018,763.326,775.402,765.013,,4.406461,3.843072,1.320239,0.99,0.99,1.062727,0.97,0.97,1.04609,0.405,1.792126,1.792126,5.223194,34.46103,20.605875,
03/31/2019,765.92,774.071,764.135,,4.416759,3.792524,1.275953,0.98,0.98,1.063948,0.97,0.97,1.05268,0.405,-0.974959,-1.019453,3.754961,36.143461,22.377011,
06/30/2019,766.01,774.603,765.958,,4.645163,3.971497,1.460916,1.1,1.1,1.133221,1.09,1.09,1.123566,0.405,1.219388,1.180221,3.506482,37.27497,23.512748,
09/30/2019,766.303,775.791,766.167,,4.595604,3.919511,1.365238,0.96,0.96,1.045464,0.95,0.95,1.035074,0.45,2.316727,2.316727,3.924035,37.063668,23.348467,
12/31/2019,1342.166,934.718,922.84,,4.562004,3.928092,0.952494,0.76,0.76,1.037016,0.75,0.75,1.02281,0.45,-0.481123,-0.481123,15.260407,44.460223,24.122948,
03/31/2020,1347.461,1357.545,1344.372,,4.750917,4.173696,0.957324,0.73,0.73,0.836822,0.73,0.73,0.832391,0.45,3.4425,3.097357,28.308055,43.902569,23.794381,
06/30/2020,1347.609,1355.834,1347.512,,4.66712,4.340592,0.852683,0.67,0.67,0.995167,0.67,0.67,0.993786,0.45,-0.017811,-0.108348,31.568504,45.735818,25.776023,
09/30/2020,,,,,,,,0.69,0.69,0.774,0.69,0.69,0.774,0.45,0.84,,,45.953,,
12/31/2020,,,,,,,,0.68,0.68,0.721,0.68,0.68,0.721,0.45,0.64,,,46.177,,
