Date,Level 1 Assets,Level 2 Assets,Level 3 Assets,Total FV Assets,Level 1 Liabilities,Level 2 Liabilities,Level 3 Liabilities,Total FV Liabilities,Level 3 Total Gains,Level 1 Assets/Total Equity,Level 2 Assets/Total Equity,Level 3 Assets/Total Equity,Total FV Assets/Total Equity,Level 1 Assets/Total Assets,Level 2 Assets/Total Assets,Level 3 Assets/Total Assets,Total FV Assets/Total Assets,Source: Bloomberg
03/31/2008,493,12413,1483,12241,377,2294,1.0,701,-17.0,5.737896,144.471601,17.260242,142.469739,0.485753,12.230521,1.461199,12.061049,
06/30/2008,375,11814,1927,12654,286,2548,1.0,1038,-35.0,4.307374,135.699518,22.13416,145.348036,0.369298,11.634365,1.8977,12.461593,
09/30/2008,556,10896,1961,11809,448,2000,1.0,777,-52.0,6.427003,125.950757,22.6679,136.50445,0.548919,10.757232,1.936025,11.658604,
12/31/2008,722,13654,2015,12807,608,4001,10.0,1424,-98.0,6.889313,130.28626,19.227099,122.204198,0.690704,13.062154,1.927658,12.251868,
03/31/2009,453,13152,1853,12644,386,3934,12.0,1437,-169.0,4.452526,129.27069,18.213092,124.27757,0.463029,13.443179,1.894025,12.923932,
06/30/2009,118,15917,1283,15358,217,3210,21.0,1261,,1.066908,143.915009,11.600362,138.860759,0.120664,16.276383,1.311968,15.704761,
09/30/2009,352,19376,1717,19558,149,3378,1.0,2111,,3.146228,173.185556,15.3468,174.812299,0.362928,19.977523,1.770304,20.165173,
12/31/2009,350,19916,1673,20367,124,2825,2.0,1759,,3.201317,182.16409,15.302296,186.289216,0.375186,21.34917,1.79339,21.832624,
03/31/2010,275,20076,1450,20215,99,3102,1.0,2018,30.0,2.517854,183.812489,13.275957,185.085149,0.288553,21.065444,1.521463,21.211295,
06/30/2010,292,23668,1142,23440,111,3615,1.0,2534,28.0,2.637283,213.764451,10.314306,211.705202,0.310087,25.13407,1.212739,24.891947,
09/30/2010,289,25725,1129,25292,173,3829,12.0,2700,16.0,2.537759,225.89568,9.913945,222.093432,0.307306,27.354508,1.200515,26.89408,
12/31/2010,251,25311,1058,25322,82,3057,1.0,2175,68.0,2.206787,222.533849,9.301917,222.630561,0.273292,27.558987,1.151966,27.570963,
