Date,Market Capitalization,Cash & Equivalents,Preferred Equity,Minority Interest,Total Debt,Adjustments,Enterprise Value,Total Capital,Total Debt/Total Capital,Total Debt/EV,EV/Sales,EV/EBITDA,EV/EBIT,EV/Cash Flow to Firm,EV/Free Cash Flow to Firm,Diluted Market Cap,Diluted Enterprise Value,EV per Share,Trailing 12 Month Values for Ratios,Source: Bloomberg
03/31/2005,,-57.828001,,,13.0,,,151.303002,8.59203,,,,,,,,,,,
06/30/2005,,-65.639,,,13.0,,,96.929001,13.411879,,,,,,,,,,,
09/30/2005,,-46.232001,,,13.0,,,139.393002,9.32615,,,,,,,,,,,
12/31/2005,2017.824873,-131.183,0.0,0.0,0.0,,1886.641873,232.623,0.0,0.0,12.104333,20.339617,24.818031,37.832041,45.726918,1970.3881,1839.2051,6.797362,,
03/31/2006,3836.694069,-142.091,,,,,,,,,,,,,,4072.0166,,,,
06/30/2006,3265.150821,-188.555,,,,,,,,,,,,,,3430.56946,,,,
09/30/2006,,,,,,,,,,,,,,,,,,,,
12/31/2006,6271.6875,-281.611,,,,,,,,,,,,,,6514.0309,,,,
03/31/2007,8433.83431,-177.308,,,250.0,,8506.52631,1490.097,16.777431,0.029389,,,,,,8525.12518,8597.81718,24.652668,,
06/30/2007,10234.62055,-231.229,0.0,0.0,240.625,,10244.01655,1546.587,15.558452,0.023489,,,,,,10531.0598,10540.4558,29.597147,,
09/30/2007,10553.4044,-193.079,,,231.25,,10591.5754,1617.639,14.295526,0.021833,20.757172,28.949646,31.872767,37.229177,43.316381,10837.6093,10875.7803,30.489883,,
12/31/2007,13419.3675,-260.552,,,221.875,,13380.6905,1698.731,13.06122,0.016582,23.299414,33.129213,36.691192,40.409813,46.144802,13776.2625,13737.5855,38.389036,,
03/31/2008,9200.772,-276.653,,,212.5,,9136.619,1806.986,11.759914,0.023258,13.951188,19.317626,21.281556,24.009514,26.375114,9310.914,9246.761,25.918016,,
06/30/2008,8054.214,-374.372,,,203.125,,7882.967,1901.104,10.684581,0.025768,11.018887,15.310686,16.608552,19.832899,20.843093,8139.942,7968.695,22.315231,,
09/30/2008,5826.38688,-245.478,0.0,5.812,388.75,,5975.47088,2349.137,16.54863,0.065058,7.809909,11.096428,12.126362,14.433145,15.315071,5843.16832,5992.25232,16.548884,,
12/31/2008,5965.68816,-286.941,0.0,5.949,379.375,,6064.07116,2391.555,15.86311,0.062561,7.458167,10.9109,12.287038,15.647113,16.982956,6056.4546,6154.8376,16.759911,,
03/31/2009,5416.79886,-232.682,0.0,35.599,370.0,,5589.71586,2496.102,14.823112,0.066193,6.674949,10.31966,12.071439,14.864142,16.403061,5481.43882,5654.35582,15.369452,,
06/30/2009,8357.45568,-305.247,0.0,35.749,352.5,,8440.45768,2583.39,13.644862,0.041763,9.476484,15.056974,18.142587,22.160228,24.834432,8462.21376,8545.21576,23.074915,,
09/30/2009,7116.73775,-393.633,0.0,35.177,330.0,,7088.28175,2667.461,12.371315,0.046556,7.496908,11.915442,14.582661,18.038749,20.105491,7211.88676,7183.43076,19.360278,,
