Date,Revenue,Cost of Revenue,Gross Profit,Operating Expenses,Operating Income or Losses,Interest Expense,Foreign Exchange Losses (Gains),Net Non-Operating Losses (Gains),Pretax Income,Income Tax Expense (Benefit),Income Before XO Items,Extraordinary Loss Net of Tax,Minority/Non Controlling Interests (Credits),Net Income/Net Profit (Losses),Total Cash Preferred Dividends,Net Inc Avail to Common Shareholders,Abnormal Losses (Gains),Tax Effect on Abnormal Items,Normalized Income,Basic EPS Before Abnormal Items,Basic EPS Before XO Items,Basic Earnings per Share,Basic Weighted Avg Shares,Diluted EPS Before Abnormal Items,Diluted EPS Before XO Items,Diluted EPS,Diluted Weighted Avg Shares,Source: Bloomberg
01/31/1990,873.599976,-664.200012,209.399963,-190.100006,19.299999,-9.9,0.0,26.0,35.4,-12.0,23.4,1.8,-3.6,21.6,0,21.6,,,19.8,,0.145,0.16,135.600006,0.145,0.145,0.16,135.600006,
04/30/1990,1052.599976,-798.299988,254.299988,-204.600006,49.700001,-9.7,0.0,26.700001,66.700002,-23.0,43.700001,1.3,-3.6,41.400002,0,41.400002,,,40.100002,,0.295,0.305,136.0,0.295,0.295,0.305,136.0,
07/31/1990,1181.5,-921.599976,259.900024,-211.199997,48.700001,-9.3,0.0,31.700001,71.100001,-25.299999,45.799999,2.9,-1.2,47.5,0,47.5,,,44.600002,,0.33,0.35,136.0,0.33,0.33,0.35,136.0,
10/31/1990,1372.599976,-1058.900024,313.699952,-231.0,82.699997,-10.5,0.0,34.099998,106.299995,-33.799999,72.5,4.1,-2.7,73.900002,0,73.900002,,,69.799996,0.52,0.52,0.55,135.899994,0.52,0.52,0.55,135.899994,
01/31/1991,1099.400024,-861.299988,238.100037,-219.600006,18.5,-10.3,0.0,17.799999,25.999999,-9.1,16.9,0.3,-2.8,14.4,0,14.4,,,14.099999,,0.11,0.11,134.199997,0.11,0.11,0.11,134.199997,
04/30/1991,1161.0,-888.599976,272.400024,-223.300003,49.099998,-10.0,0.0,11.9,50.999998,-23.5,27.5,2.6,-2.7,27.4,0,27.4,,,24.799998,,0.18,0.2,134.199997,0.18,0.18,0.2,134.199997,
07/31/1991,1156.599976,-874.400024,282.199951,-219.399994,62.799999,-10.4,0.0,18.9,71.299999,-23.1,48.200001,0.6,-4.3,44.5,0,44.5,,,43.899999,,0.33,0.33,134.199997,0.33,0.33,0.33,134.199997,
10/31/1991,553.299988,-418.600006,134.699982,-98.300003,36.400002,-7.9,0.0,62.599998,91.1,-35.900002,55.200001,11.3,-6.0,60.5,0,60.5,,,49.199998,0.37,0.37,0.45,134.286499,0.37,0.37,0.45,134.286499,
01/31/1992,891.0,-696.5,194.5,-187.699997,6.8,-4.3,0.0,19.1,21.6,-9.7,11.9,-399.799988,-1.7,-389.600006,0,-389.600006,,,10.200001,,0.1,-2.87,134.399994,0.1,0.1,-2.87,134.399994,
04/30/1992,938.299988,-732.099976,206.200012,-185.600006,20.6,-4.0,0.0,13.4,30.0,-13.5,16.5,-2.4,-2.8,11.3,0,11.3,,,13.7,,0.1,0.08,134.800003,0.1,0.1,0.08,134.800003,
07/31/1992,957.599976,-729.799988,227.799988,-197.100006,30.700001,-3.1,0.0,28.1,55.700001,-24.9,30.799999,-12.0,-1.5,17.299999,0,17.299999,,,29.300002,,0.21,0.12,135.800003,0.21,0.21,0.12,135.800003,
10/31/1992,1010.099976,-763.599976,246.5,-189.600006,56.900002,-18.299999,0.0,-2.4,36.200003,-16.299999,19.9,-21.200001,-3.2,-4.5,0,-4.5,,,16.700004,0.1,0.1,-0.03,136.800003,0.1,0.1,-0.03,136.800003,
01/31/1993,1153.300049,-875.099976,278.200073,-235.199997,43.0,,,,,,24.9,,,24.9,0,24.9,,,,,0.14,0.14,173.899994,0.14,0.14,0.14,173.899994,
04/30/1993,1300.800049,-958.799988,342.000061,-242.600006,99.400002,,,,,,9.5,,,9.5,0,9.5,,,,,0.05,0.05,174.300003,0.05,0.05,0.05,174.300003,
07/31/1993,1313.5,-966.5,347.0,-243.100006,103.900002,,,,,,45.299999,,,45.299999,0,45.299999,,,,,0.25,0.25,174.399994,0.25,0.25,0.25,174.399994,
10/31/1993,1434.699951,-1037.800049,396.899902,-252.899994,144.0,,,,,,53.900002,,,53.900002,0,53.900002,,,,0.3,0.3,0.3,180.399994,0.3,0.3,0.3,180.399994,
01/31/1994,1396.199951,-1060.400024,335.799927,-237.199997,98.599998,-7.3,0.0,276.100006,367.400004,-163.300003,204.100006,0.0,-8.8,195.300003,0,195.300003,,,195.300001,,1.08,1.08,181.0,1.08,1.08,1.08,181.0,
04/30/1994,1324.5,-1009.900024,314.599976,-233.600006,81.0,-2.8,0.0,20.1,98.3,-36.599998,61.700001,0.0,-7.1,54.599998,0,54.599998,,,54.600002,,0.29,0.29,182.600006,0.29,0.29,0.29,182.600006,
07/31/1994,1193.400024,-915.400024,278.0,-216.800003,61.200001,-3.9,0.0,-2.4,54.900001,-15.8,39.099998,0.0,-1.2,37.900002,0,37.900002,,,37.9,,0.21,0.21,183.699997,0.21,0.21,0.21,183.699997,
10/31/1994,1416.599976,-1086.0,330.599976,-209.100006,121.5,-35.299999,-13.6,26.200001,98.800002,-9.0,89.800003,0.0,-15.8,74.0,0,74.0,,,74.000002,0.4,0.4,0.4,183.800003,0.4,0.4,0.4,183.800003,
01/31/1995,1300.300049,-1018.799988,281.500061,-217.399994,64.099998,-4.2,0.0,0.0,59.899999,-19.799999,40.099998,-16.0,-1.5,22.6,0,22.6,,,38.599999,,0.21,0.12,183.800003,0.21,0.21,0.12,183.800003,
04/30/1995,1261.199951,-965.5,295.699951,-219.300003,76.400002,-4.1,0.0,0.2,72.500002,-23.9,48.599998,0.0,-3.5,45.099998,0,45.099998,,,45.100002,,0.25,0.25,182.5,0.25,0.25,0.25,182.5,
07/31/1995,1437.400024,-1115.300049,322.099976,-237.199997,84.900002,-8.1,0.0,0.2,77.000001,-25.4,51.599998,0.0,-6.6,45.0,0,45.0,,,45.000002,,0.25,0.25,182.399994,0.25,0.25,0.25,182.399994,
10/31/1995,1629.800049,-1258.300049,371.5,-235.199997,136.300003,-31.0,0.0,27.5,132.800003,-40.200001,92.599998,0.0,-8.2,84.400002,0,84.400002,,,84.400002,0.46,0.46,0.46,182.5,0.46,0.46,0.46,182.5,
01/31/1996,1462.900024,-1142.5,320.400024,-237.199997,83.199997,-10.0,0.0,-0.3,72.899997,-24.799999,48.099998,0.0,-1.5,46.599998,0,46.599998,,,46.599998,0.26,0.26,0.26,181.800003,0.26,0.26,0.26,181.800003,
04/30/1996,1629.599976,-1279.800049,349.799927,-242.899994,106.900002,-10.9,0.0,-4.1,91.900002,-31.200001,60.700001,0.0,-3.5,57.200001,0,57.200001,,,57.200001,0.31,0.31,0.31,181.199997,0.31,0.31,0.31,181.199997,
07/31/1996,1638.0,-1268.400024,369.599976,-244.699997,124.900002,-12.7,0.0,0.5,112.700002,-38.400002,74.300003,0.0,-6.0,68.300003,0,68.300003,,,68.3,0.38,0.38,0.38,178.399994,0.38,0.38,0.38,178.399994,
10/31/1996,1831.0,-1397.400024,433.599976,-263.299988,170.300003,-26.9,-15.2,21.1,149.300003,-50.700001,98.599998,0.0,-13.2,85.400002,0,85.400002,,,85.400002,0.49,0.49,0.49,175.800003,0.49,0.49,0.49,175.800003,
01/31/1997,1704.5,-1342.699951,361.800049,-258.0,103.800003,-14.8,0.0,-2.2,86.800003,-30.4,56.400002,0.0,-4.3,52.099998,0,52.099998,,,52.100003,0.3,0.3,0.3,175.800003,0.3,0.3,0.3,176.699997,
04/30/1997,1771.300049,-1364.599976,406.700073,-267.100006,139.600006,-15.2,0.0,-0.5,123.900006,-43.400002,80.5,0.0,-5.7,74.800003,0,74.800003,,,74.800005,0.42,0.42,0.42,176.199997,0.42,0.42,0.42,176.699997,
07/31/1997,1872.300049,-1435.099976,437.200073,-272.299988,164.899994,-14.5,0.0,-11.1,139.299994,-48.700001,90.599998,0.0,-9.1,81.5,0,81.5,9.7,-3.4,87.799992,0.5,0.47,0.47,175.199997,0.5,0.46,0.46,176.100006,
10/31/1997,2109.800049,-1619.400024,490.400024,-290.5,199.899994,-24.1,0.2,20.799999,196.799993,-68.900002,127.900002,0.0,-18.299999,109.599998,0,109.599998,-2.1,,107.499992,0.59,0.62,0.62,175.5,0.59,0.62,0.62,175.5,
01/31/1998,1736.199951,-1338.099976,398.099976,-263.200012,134.899994,-13.7,0.0,-33.599998,87.599996,-31.5,56.099998,0.0,6.0,62.099998,0,62.099998,30.200001,,92.299996,0.42,0.35,0.35,175.399994,0.42,0.35,0.35,176.300003,
04/30/1998,2007.599976,-1570.199951,437.400024,-267.799988,169.600006,-15.4,0.0,-0.9,153.300007,-55.200001,98.099998,0.0,-5.1,93.0,0,93.0,,,93.000006,0.53,0.53,0.53,175.600006,0.53,0.53,0.53,176.699997,
07/31/1998,2105.699951,-1637.800049,467.899902,-266.899994,201.0,-15.7,0.0,-0.7,184.6,-66.599998,118.0,0.0,-9.2,108.800003,0,108.800003,,,108.800002,0.62,0.62,0.62,175.800003,0.61,0.61,0.61,176.800003,
