Date,P/E,Average,High,Low,P/Book,P/Sales,P/Cash Flow,P/Free Cash Flow,EV/Sales,EV/EBITDA,EV/EBIT,Price/Share,Enterprise Value,Source: Bloomberg
12/31/2010,13.979722,3035.682457,3179.586276,2788.603601,3.934753,1.567293,5.456167,5.940512,6.494426,14.161451,16.525888,30.92,2817.548186,
03/31/2011,18.227735,2811.811305,3106.096433,2714.607647,3.913496,2.355301,12.661642,14.618667,6.752739,14.575904,17.112688,32.66,2975.554122,
06/30/2011,19.777246,2997.712404,3361.881468,2697.865177,3.335955,3.868829,14.56554,16.034589,5.912499,12.80701,14.954944,29.64,2739.970113,
09/30/2011,16.123368,2627.731506,2775.839446,2391.835505,2.800359,4.34744,20.530935,23.375336,5.026608,10.772763,12.471263,26.26,2442.821071,
12/31/2011,16.891223,2603.272586,2842.586759,2382.561933,3.013379,4.635808,8.68856,9.131157,5.501998,11.052431,12.63084,29.87,2858.788562,
03/31/2012,20.750663,3336.332722,3714.630824,2897.882864,3.640621,5.680614,17.883381,19.476592,6.711012,13.565935,15.491467,38.77,3722.940356,
06/30/2012,17.196626,3679.800838,3900.075442,3333.939046,3.106579,4.857708,11.863213,12.698727,5.759005,11.41522,13.02665,35.04,3411.392948,
09/30/2012,19.932292,3839.086677,4309.096322,3380.02292,3.652355,5.759876,15.217541,16.479497,6.732339,13.262354,15.185469,44.8,4342.877173,
12/31/2012,21.214338,4697.743518,5196.567274,4273.971429,4.757688,6.320282,33.408129,38.970812,7.080114,13.487216,15.417021,53.65,5009.421687,
03/31/2013,27.167606,6019.093759,6998.613553,5301.379638,6.344612,8.422996,27.21422,29.802808,9.286624,17.361601,19.767319,76.67,7011.586538,
06/30/2013,26.437356,7382.21862,8029.456062,6653.61003,6.326589,8.340795,26.456265,28.817499,9.183528,16.956751,19.313555,81.3,7384.190065,
09/30/2013,33.479792,8718.200143,9824.861546,7449.669609,7.710384,10.727906,29.227531,31.337548,11.681907,21.157206,24.131076,110.16,9839.518482,
12/31/2013,34.75418,10227.567499,10880.152052,9211.746356,7.768528,10.710593,25.600107,27.104786,12.07757,22.207938,25.702967,117.17,10811.490291,
03/31/2014,33.186938,10728.981583,11887.436343,9512.104817,6.987366,9.901693,21.442413,22.546861,11.145696,20.608148,24.173774,115.1,10648.910128,
06/30/2014,36.457695,11231.5145,12193.419518,10122.310854,7.418448,10.79265,24.112771,25.362397,12.022867,21.996575,26.012304,131.8,12119.782948,
09/30/2014,37.204188,12618.606016,13544.363562,11842.099137,7.641181,10.934797,24.300885,25.549662,12.021753,21.898786,25.98192,142.12,12961.782231,
12/31/2014,34.267006,13132.361227,15583.254908,11326.78643,5.205553,10.485466,20.877966,21.859702,13.963523,24.89644,29.618428,148.71,16747.710415,
03/31/2015,33.840515,16223.074218,17503.92191,14603.262744,4.982863,9.643758,20.85949,21.890427,12.447891,22.704605,27.556502,150.92,16949.64636,
06/30/2015,34.83682,17485.149832,18082.002847,16984.641358,4.936109,9.313339,21.144423,22.220048,11.605217,21.490037,26.661936,156.06,17323.699367,
09/30/2015,29.854159,17072.94893,18061.90226,15337.327327,4.281155,7.592134,15.275046,16.024064,9.308361,17.567313,22.11667,137.62,15349.12372,
12/31/2015,34.103878,16200.430386,17066.505083,15366.791485,4.665417,7.724198,17.44633,18.471902,9.214587,18.293738,23.506215,142.93,15691.197562,
03/31/2016,34.109001,14480.686288,16172.927551,12938.007501,4.607774,8.064056,16.935469,17.943442,9.49033,18.81462,23.74919,148.75,16142.680564,
06/30/2016,32.118639,16150.688459,16816.078217,14839.561589,4.297388,7.714479,17.19731,18.40338,9.092297,18.143392,22.863194,143.13,15586.570784,
09/30/2016,37.963058,17187.614868,19610.486554,15250.784552,5.070343,9.201126,25.20419,27.545803,11.244817,22.590563,28.709779,173.73,19646.876836,
12/31/2016,31.519717,18050.235992,19777.087848,16515.102104,4.214203,7.154766,18.479106,20.156372,8.943253,18.138225,23.234902,141.52,16379.978466,
03/31/2017,32.707055,17873.904394,19157.810871,16805.540251,4.18055,7.227356,21.235722,23.4416,8.924104,18.199448,23.881677,151.43,17292.38792,
06/30/2017,29.583869,16479.778886,17232.453533,15431.546482,3.890718,6.45967,19.720808,21.887988,8.01695,16.341705,21.48786,144.21,16523.326441,
09/30/2017,31.234933,16789.530885,17921.8064,16020.749492,4.040625,6.596411,20.257101,22.380823,8.151664,16.499127,21.667894,154.77,17562.759965,
12/31/2017,32.553298,19590.868593,21020.992183,17920.887612,4.700361,7.789959,27.207434,30.531358,9.284574,18.285637,23.633114,192.43,20886.001256,
03/31/2018,31.168184,21817.905899,22677.743663,20660.593261,4.668568,7.917996,23.793843,26.190685,9.358619,17.841044,22.83093,202.5,21661.507262,
06/30/2018,29.966834,21924.479398,23384.343953,21142.942002,5.413223,8.023881,25.694703,28.484426,9.517181,17.714233,22.500696,210.65,22444.872107,
09/30/2018,29.924717,23222.498124,24046.123363,22621.511438,5.669923,8.47316,25.515651,28.243539,9.893976,18.077117,22.702477,227.84,23746.15505,
12/31/2018,23.104267,20859.587574,23533.134024,19106.293293,4.773155,6.770829,18.190394,19.988572,8.108139,14.508545,18.090341,185.72,19731.099288,
03/31/2019,30.01725,22571.726195,24708.832034,19886.467058,6.019157,8.762245,21.563493,23.445122,10.037358,17.721831,22.179282,246.59,24790.448639,
06/30/2019,33.032802,26073.093012,27733.845952,24857.367103,6.323446,9.659532,20.764595,22.24919,10.991543,19.375121,24.193878,280.85,27829.78375,
09/30/2019,31.910207,28635.060065,29725.344611,26517.657049,6.380047,9.581972,21.826697,23.336345,10.948258,19.092131,23.684396,286.78,28393.092423,
12/31/2019,30.770392,29077.496601,30273.985078,27694.277769,6.615621,9.385022,21.389774,22.868376,10.72864,18.621186,23.008512,287.72,28418.536124,
03/31/2020,20.852045,27602.109749,32401.883687,18533.768668,5.58845,5.977234,12.488494,13.304346,7.370298,13.748191,17.194235,186.54,19812.215818,
06/30/2020,29.71126,24159.396108,27853.895513,18983.651254,7.126762,8.391328,15.181906,16.090503,9.673147,18.486959,23.335712,251.53,24822.920329,
09/05/2020,28.117791542093,,,,6.74454067584858,7.94128593038613,14.3676730132402,15.2275405913249,9.23149840446923,17.6428964640589,22.2702692669481,238.04,23689.5757976,
09/30/2020,20.5348516218081,,,,6.54549454175489,7.91924694870468,17.4158618671349,,9.37655881554803,16.8207060988754,20.7237392957652,,,
12/31/2020,19.5547523207098,,,,6.18655300569171,7.63037624207939,15.4441056251216,,9.03452968218404,16.1404468851242,19.7259762181571,,,
