Date,P/E,Average,High,Low,P/Book,P/Tangible Book,P/Sales,P/Cash Flow,P/Free Cash Flow,EV/Sales,EV/EBITDA,EV/EBIT,Price/Share,Enterprise Value,Source: Bloomberg
11/30/1982,,,,,,,,,,,,,9.140625,,
02/28/1983,,,,,,,,,,,,,10.453125,,
05/31/1983,,,,,,,,,,,,,9.71875,,
08/31/1983,,,,,,,,,,,,,9.140625,,
11/30/1983,,,,,,,,,,,,,11.21875,,
02/29/1984,,,,,,,,,,,,,9.4375,,
05/31/1984,,,,,,,,,,,,,8.1875,,
08/31/1984,,,,,,,,,,,,,10.5,,
11/30/1984,,,,,,,,,,,,,8.375,,
02/28/1985,,,,,,,,,,,,,9.25,,
05/31/1985,,,,,,,,,,,,,10.875,,
08/31/1985,,,,,,,,,,,,,12.09375,,
11/30/1985,,,,,,,,,,,,,13.71875,,
02/28/1986,,,,,,,,,,,,,17.875,,
05/31/1986,,,,,,,,,,,,,15.625,,
08/31/1986,,,,,,,,,,,,,15.0625,,
11/30/1986,,,,,,,,,,,,,17.125,,
02/28/1987,,,,,,,,,,,,,15.4375,,
05/31/1987,,,,,,,,,,,,,16.1875,,
08/31/1987,,,,,,,,,,,,,16.21875,,
11/30/1987,,,,,,,,,,,,,11.0,,
02/29/1988,,,,,,,,,,,,,11.25,,
05/31/1988,,,,,,,,,,,,,10.25,,
08/31/1988,,,,,,,,,,,,,10.90625,,
11/30/1988,,,,,,,,,,,,,11.9375,,
02/28/1989,,,,,,,,,,,,,12.6875,,
05/31/1989,,,,,,,,,,,,,11.78125,,
08/31/1989,,4779.367325,4779.367325,4779.367325,1.894265,,,,,,,,13.8125,4805.058583,
11/30/1989,,4617.014787,4943.390838,4363.712818,1.581195,,,,,,,,11.84375,4423.933604,
02/28/1990,,4366.266607,4756.713066,4238.9516,1.663258,,,,,,,,12.5,4756.912956,
05/31/1990,21.215597,4954.861616,5153.332949,4532.274961,1.490433,,0.349508,4.742012,,0.652556,5.127573,11.068569,11.5625,4577.727592,
08/31/1990,16.286307,4409.365945,4696.455043,3946.618839,1.236678,,0.286499,2.90617,,0.568871,4.498975,9.540185,9.8125,4143.731488,
11/30/1990,12.345041,3959.516122,4196.809487,3702.579163,0.928902,,0.210129,1.708473,,0.490892,3.985184,8.579015,7.46875,3707.747548,
02/28/1991,121.323543,4082.51461,4486.543415,3735.752913,1.36516,,0.285301,2.411099,,0.577591,4.831204,11.04573,10.3125,4440.692826,
05/31/1991,334.375106,4200.70308,4460.804451,3971.421572,1.289679,,0.278338,2.718795,,0.52856,4.344684,10.139214,10.03125,4063.726004,
08/31/1991,,4080.776698,4251.394402,3976.535524,1.254363,,0.278679,3.382458,,0.535777,4.522846,11.569371,9.90625,4070.602111,
11/30/1991,,3940.946601,4124.247112,3659.794367,1.083923,,0.247711,2.732818,,0.484951,4.140839,11.261618,8.71875,3660.352327,
02/29/1992,,4036.874849,4802.042172,3546.322703,1.805975,,0.36387,5.232148,,0.637044,5.606719,16.24962,12.8125,4824.284771,
05/31/1992,,4546.261289,5040.664776,4079.295296,1.395546,,0.290829,4.213204,,0.540327,4.776237,14.729188,10.1875,4079.498915,
