Date,Market Capitalization,Cash & Equivalents,Preferred Equity,Minority Interest,Total Debt,Enterprise Value,Total Capital,Total Debt/Total Capital,Total Debt/EV,EV/Sales,EV/EBITDA,EV/EBIT,EV/Cash Flow to Firm,EV/Free Cash Flow to Firm,Diluted Market Cap,Diluted Enterprise Value,Periodic EV to Shares Outstanding,Trailing 12 Month Values for Ratios,Source: Bloomberg
03/31/1990,1062.478762,-134.740997,0,0.0,19.401,947.138764,672.72499,2.883942,0.020484,,,,,,1066.70754,951.367542,18.943154,,
06/30/1990,843.23402,-110.499001,0,0.0,17.069,749.80402,684.047989,2.495293,0.022765,,,,,,853.485031,760.055031,15.116407,,
09/30/1990,712.229883,-84.565002,0,0.0,16.697,644.36188,679.062005,2.458833,0.025912,,,,,,725.885122,658.017119,13.457569,,
12/31/1990,653.523736,-90.281,0,,21.416001,584.658737,703.687989,3.043394,0.03663,0.559687,3.919176,6.212306,5.086665,,655.943778,587.078778,12.301095,,
03/31/1991,1206.142039,-150.921001,0,0.0,20.587,1075.808038,719.747995,2.860307,0.019136,0.976909,6.752286,10.632195,8.846315,,1218.337736,1088.003735,22.521521,,
06/30/1991,1214.676475,-124.705002,0,0.0,21.568999,1111.540472,733.930999,2.938832,0.019405,0.967151,6.727842,10.671984,9.505081,,1238.007469,1134.871467,23.106068,,
09/30/1991,899.973011,-126.020004,0,0.0,25.240001,799.193007,744.019008,3.392387,0.031582,0.67328,4.693322,7.468814,6.544793,,922.221966,821.441962,16.872358,,
12/31/1991,848.29025,-116.103004,0,,27.661,759.848246,782.654988,3.534252,0.036403,0.635655,4.601766,7.830823,6.779968,,844.527232,756.085228,15.8994,,
03/31/1992,863.639992,-131.425999,0,0.0,24.694999,756.908992,772.929008,3.194989,0.032626,0.638216,5.206847,9.981393,8.090683,,873.14399,766.41299,15.775511,,
06/30/1992,630.421731,-73.746,0,0.0,24.681,581.356731,776.293,3.179341,0.042454,0.495806,4.481731,10.355482,5.953412,,638.437975,589.372975,12.218768,,
09/30/1992,677.573247,-67.172998,0,0.0,25.708999,636.109248,776.159011,3.312337,0.040416,0.53822,5.020118,12.371093,6.594455,,679.525512,638.061512,13.377973,,
12/31/1992,630.143487,-92.635999,0,,21.887001,559.394489,758.750008,2.884613,0.039126,0.475408,5.166137,18.755263,4.055177,,630.083888,559.33489,11.762364,,
03/31/1993,565.824005,-86.253002,0,0.0,21.087999,500.659002,741.977007,2.842136,0.04212,0.423752,5.246788,33.700793,,,572.687988,507.522985,10.61798,,
06/30/1993,413.352013,-79.785997,0,0.0,20.748,354.314015,703.700011,2.948415,0.058558,0.310297,5.483633,,,,416.26799,357.229993,7.714553,,
09/30/1993,488.995989,-79.816,0,0.0,21.736999,430.916988,684.857986,3.173943,0.050444,0.395673,12.233619,,,,492.016761,433.93776,9.473202,,
12/31/1993,481.88625,-75.748001,0,0.0,26.606,432.744249,615.316007,4.323957,0.061482,0.412029,41.981391,,,,481.769364,432.627363,9.541479,,
03/31/1994,413.435488,-65.797001,0,0.0,20.937,368.575487,599.239002,3.493931,0.056805,0.365551,,,,,413.846131,368.98613,8.134888,,
06/30/1994,433.99201,-62.679001,0,0.0,27.664001,398.97701,582.01802,4.753118,0.069337,0.398356,84.816528,,,,437.209491,402.19449,8.963358,,
09/30/1994,407.376509,-55.148,0,0.0,52.668999,404.897508,592.318993,8.891999,0.13008,0.399614,,,,,406.600858,404.121857,9.069472,,
12/31/1994,363.878125,-62.416002,0,0.0,61.114002,362.576125,583.451008,10.474573,0.168555,0.348161,,,,,363.146875,361.844875,8.095928,,
03/31/1995,544.148147,-62.198002,0,0.0,54.722,536.672145,570.150986,9.597809,0.101965,0.506936,,,,,541.511896,534.035894,11.71185,,
06/30/1995,512.684496,-42.470001,0,0.0,45.57,515.784494,543.851006,8.379133,0.088351,0.479162,,,,,510.960135,514.060133,11.192268,,
09/30/1995,561.169268,-40.990002,0,0.0,51.485998,571.665265,541.330999,9.511001,0.090063,0.522815,114.059301,,,,559.520249,570.016245,12.351784,,
12/31/1995,738.045016,-56.407001,0,0.0,69.541,751.179015,573.604995,12.1235,0.092576,0.684148,23.43626,,,,734.202016,747.336015,16.030282,,
03/31/1996,751.40802,-43.969002,0,0.0,52.311999,759.751018,548.926013,9.529882,0.068854,0.692348,20.227123,,,,750.432007,758.775004,16.17765,,
06/30/1996,570.408484,-37.081001,0,0.0,60.646999,593.974483,540.852001,11.213234,0.102104,0.537361,13.620143,,,,568.929261,592.495259,12.625935,,
