Date,Returns,Return on Common Equity,Return on Assets,Return on Capital,Margins,Operating Margin,Incremental Operating Margin,Pretax Margin,Income before XO Margin,Net Income Margin,Net Income to Common Margin,Additional,Effective Tax Rate,Dvd Payout Ratio,Sustainable Growth Rate,Source: Bloomberg
03/31/1999,,,,,,68.438857,,68.438857,42.944911,42.944908,42.944908,,37.25069,0.0,,
06/30/1999,,,,,,69.323162,,69.323162,43.722601,43.722601,43.722601,,36.929304,0.0,,
09/30/1999,,,,,,72.332567,,72.332567,45.19117,45.191173,45.191173,,37.523066,0.0,,
12/31/1999,,,,,,72.504048,,72.504048,45.395475,45.395475,45.395475,,37.389047,19.657307,,
03/31/2000,,9.411935,1.337941,7.509221,,69.810143,79.50664,69.810143,43.904326,43.904326,43.904326,,37.108958,20.426765,7.489381,
06/30/2000,,9.637625,1.350276,7.339872,,68.18773,59.712109,68.18773,44.762646,44.762646,44.762646,,34.353811,27.877573,6.950889,
09/30/2000,,7.856398,1.320547,5.582774,,68.859722,,68.859722,45.056321,45.056323,45.056323,,34.567959,28.602383,5.609281,
12/31/2000,,7.801715,1.283027,5.110636,,67.63536,,67.63536,43.928836,43.928836,43.928836,,35.050489,34.523057,5.108325,
03/31/2001,,8.407752,1.274184,4.845021,,70.267522,79.009929,70.267522,45.216302,45.216302,45.216302,,35.651207,33.896078,5.557854,
06/30/2001,,8.602264,1.258877,4.522009,,69.589558,90.770865,69.589558,44.84554,44.84554,44.84554,,35.557084,34.838492,5.605365,
09/30/2001,,8.98627,1.237583,4.225362,,70.428767,82.393967,70.428767,45.927397,45.927397,45.927397,,34.788867,34.266233,5.907014,
12/31/2001,,9.773636,1.293296,4.373227,,74.41503,100.122764,74.41503,48.095645,48.095645,48.095645,,35.368373,35.21421,6.331927,
03/31/2002,,11.182353,1.345829,4.37734,,73.321958,81.705657,73.321958,47.087932,47.087928,47.087928,,35.779221,32.648095,7.531528,
06/30/2002,,12.732884,1.439381,4.520572,,76.077782,91.151678,76.077782,48.844137,48.844141,48.844141,,35.797108,30.902564,8.798096,
09/30/2002,,14.043921,1.506021,4.773771,,77.102796,94.336757,77.102796,48.995754,48.995754,48.995754,,36.453985,33.314524,9.365255,
12/31/2002,,14.744441,1.501938,4.59694,,77.340257,88.227015,77.340257,48.709073,48.709073,48.709073,,37.019769,37.226335,9.255626,
03/31/2003,,15.258664,1.474866,4.395378,,76.172318,93.202902,76.172318,48.309655,48.309657,48.309657,,36.578462,40.550947,9.071131,
06/30/2003,,15.6048,1.448961,4.258982,,76.725217,83.537895,76.725217,48.653253,48.653257,48.653257,,36.587663,43.83017,8.76519,
09/30/2003,,15.543954,1.413819,4.177535,,75.186318,7.087565,75.186318,48.274102,48.274106,48.274106,,35.794033,53.289699,7.260627,
12/31/2003,,15.680514,1.330491,3.640225,,75.822455,51.414876,75.822455,47.437128,47.437128,47.437128,,37.436571,47.028626,8.306184,
03/31/2004,,15.533708,1.287943,3.459869,,75.431734,68.232111,75.431734,47.183854,47.183854,47.183854,,37.44827,17.080155,12.880527,
06/30/2004,,16.451406,1.273512,3.37128,,76.066118,71.280686,76.066118,47.542241,47.542237,47.542237,,37.498795,16.928001,13.666512,
09/30/2004,,16.909632,1.30079,3.378742,,77.408492,86.758025,77.408492,48.127138,48.127141,48.127141,,37.827057,16.55595,14.110082,
12/31/2004,,17.51421,1.287091,3.183369,,76.011207,77.044711,76.011207,47.918644,47.918644,47.918644,,36.958448,17.126472,14.514644,
03/31/2005,,17.318155,1.25459,3.000378,,76.240569,85.343309,76.240569,47.726169,47.726169,47.726169,,37.40056,57.844605,7.300537,
06/30/2005,,7.420331,1.122913,2.268922,,77.239491,91.577131,77.239491,48.363825,48.363825,48.363825,,37.384588,18.540698,6.04455,
09/30/2005,,7.94165,1.150325,2.289896,,78.56422,84.588616,78.56422,48.851806,48.851806,48.851806,,37.81927,52.867133,3.743127,
12/31/2005,,8.359781,1.14495,2.199259,,78.058767,89.575888,78.058767,48.617908,48.617908,48.617908,,37.716275,52.368424,3.981895,
03/31/2006,,8.831829,1.139037,2.123502,,75.912749,74.455181,75.912749,47.330175,47.330175,47.330175,,37.651876,54.72933,3.998228,
06/30/2006,,5.695665,1.04032,1.745459,,75.158665,62.64924,75.158665,47.191765,47.191765,47.191765,,37.21048,55.319123,2.544873,
09/30/2006,,5.717125,0.977463,1.648531,,73.779854,,73.779854,45.847788,45.847788,45.847788,,37.858663,56.128142,2.508209,
12/31/2006,,5.696538,0.907739,1.500876,,72.424705,-350.176226,72.424705,45.91482,45.91482,45.91482,,36.603373,56.934012,2.453271,
03/31/2007,,5.724227,0.847754,1.377863,,73.80003,-431.4164,73.80003,45.089365,45.089365,45.089365,,38.903325,58.537681,2.373397,
06/30/2007,,5.886776,0.80002,1.266342,,74.061487,35.722335,74.061487,45.562794,45.562794,45.562794,,38.479774,56.024992,2.58871,
09/30/2007,,5.996027,0.757192,1.19492,,73.708337,72.539079,73.708337,45.318845,45.318845,45.318845,,38.515986,56.210792,2.625613,
12/31/2007,,6.201458,0.740288,1.168117,,72.924508,76.354366,72.924508,44.87858,44.87858,44.87858,,38.458851,53.048718,2.911664,
03/31/2008,,6.567013,0.74383,1.175944,,74.116275,75.447618,74.116275,45.346637,45.346637,45.346637,,38.816897,49.039687,3.346571,
06/30/2008,,7.504704,0.790792,1.221914,,78.200408,86.915592,78.200408,47.0636,47.0636,47.0636,,39.816682,48.081804,3.896307,
09/30/2008,,8.506895,0.84766,1.295994,,78.845055,87.918575,78.845055,47.387263,47.387263,47.387263,,39.898243,47.65725,4.452743,
12/31/2008,,9.330957,0.90405,1.394196,,76.65662,83.839048,76.65662,47.353561,47.353561,47.353561,,38.226391,51.031838,4.569198,
03/31/2009,,9.926408,0.937782,1.484924,,73.857758,73.29962,73.857758,44.621187,44.621187,44.621187,,39.58497,53.522164,4.61358,
06/30/2009,,10.185226,0.941683,1.489968,,64.302149,29.443503,64.302149,38.8808,38.8808,38.8808,,39.534213,57.130684,4.366337,
09/30/2009,,10.241248,0.930688,1.484929,,68.619081,31.415197,68.619081,41.188523,41.188523,41.188523,,39.975117,54.422368,4.667719,
12/31/2009,,10.259713,0.92165,1.496196,,67.68268,34.760547,67.68268,40.892854,40.892854,40.892854,,39.581509,53.803011,4.739679,
03/31/2010,,10.498087,0.931171,1.551555,,67.998561,46.517767,67.998561,40.88641,40.88641,40.88641,,39.871654,49.718239,5.278623,
06/30/2010,,10.53922,0.951733,1.593339,,67.325874,113.125547,67.325874,40.656185,40.656185,40.656185,,39.612837,51.793591,5.08058,
09/30/2010,,10.146397,0.92488,1.562335,,64.309532,-438.522637,64.309532,38.424334,38.424334,38.424334,,40.250951,59.338198,4.125708,
12/31/2010,,9.902972,0.884772,1.524002,,63.60572,-134.436122,63.60572,38.493015,38.493015,38.493015,,39.481834,61.097084,3.852545,
03/31/2011,,-3.305566,-0.294461,-0.538731,,-254.131546,-46018.619329,-254.131546,-153.664742,-153.664742,-153.664742,,,,,
06/30/2011,,-4.101651,-0.379598,-0.695341,,57.97541,-101.652838,57.97541,34.830813,34.830813,34.830813,,39.921404,41.075744,-2.416867,
09/30/2011,,-4.796949,-0.456262,-0.838525,,56.138566,-90.78555,56.138566,33.988867,33.988867,33.988867,,39.455406,47.009014,-2.541951,
12/31/2011,,-14.616474,-1.381855,-2.685078,,-302.684583,-796.441237,-302.684583,-171.794249,-171.794249,-171.794249,,,,,
03/31/2012,,-2.296895,-0.222306,-0.471335,,50.782803,,50.782803,30.808552,30.808552,30.808552,,39.332707,54.338444,-1.048798,
06/30/2012,,-2.744519,-0.27487,-0.594403,,52.20863,-85.007428,52.20863,31.81484,31.81484,31.81484,,39.062105,54.940783,-1.236659,
09/30/2012,,-3.288245,-0.343595,-0.743862,,44.801629,-112.589303,44.801629,27.111316,27.111316,27.111316,,39.48587,70.998713,-0.953633,
12/31/2012,,5.380914,0.579724,1.364784,,42.278086,,42.278086,24.589096,24.589096,24.589096,,41.839619,82.917421,0.919199,
03/31/2013,,4.804119,0.530853,1.25613,,43.720959,-73.077261,43.720959,26.640766,26.640766,26.640766,,39.066373,83.025599,0.81547,
06/30/2013,,4.301279,0.481549,1.148385,,47.402931,-66.31218,47.402931,28.754552,28.754552,28.754552,,39.340139,40.856287,2.543936,
09/30/2013,,3.985347,0.46207,1.085963,,46.040074,-41.258702,46.040074,27.954654,27.954654,27.954654,,39.281908,46.609645,2.127791,
12/31/2013,,3.923077,0.467695,1.0962,,50.813384,-14.331119,50.813384,30.680297,30.680297,30.680297,,39.621622,43.435379,2.219074,
03/31/2014,,3.787662,0.458003,1.062548,,46.891281,-27.764737,46.891281,28.32958,28.32958,28.32958,,39.584547,46.903883,2.011101,
06/30/2014,,3.590748,0.43998,1.006782,,47.353564,-47.627146,47.353564,28.21569,28.21569,28.088949,,40.414854,51.612572,1.737471,
09/30/2014,,3.458697,0.431337,0.972734,,48.365095,-33.551453,48.365095,28.807536,28.807536,28.719855,,40.437343,54.224192,1.583246,
12/31/2014,,3.311135,0.420251,0.932663,,47.906241,-77.467665,47.906241,29.057215,29.057215,29.057215,,39.34566,51.254599,1.614026,
03/31/2015,,2.531162,0.326342,0.715545,,11.390575,-92.461126,11.390575,6.98132,6.98132,6.971838,,38.709677,340.207412,-6.080039,
06/30/2015,,2.443019,0.322243,0.693307,,46.905413,-51.443991,46.905413,28.4905,28.4905,28.4905,,39.259676,0.0,2.443019,
