Date,Last Price,Period-over-Period % Change,Open Price,High Price,Low Price,Market Capitalization,Current Shares Outstanding,Equity Float,Source: Bloomberg
09/30/2013,25.0,,19.25,26.5,19.25,1043.359525,35.700169,17.2335,
12/31/2013,34.71,38.84,25.5,34.71,22.0,1446.494474,41.734383,22.90384,
03/31/2014,33.4,-3.774128,34.41,37.73,25.46,1399.46,41.67371,22.90685,
06/30/2014,24.47,-26.736527,33.2,34.94,23.71,1021.116632,41.681641,22.91484,
09/30/2014,21.97,-10.216592,24.47,26.57,20.49,920.543,41.729328,22.8635,
12/31/2014,21.71,-1.183432,21.9,23.82,17.4,909.066173,41.858738,22.9485,
03/31/2015,18.99,-12.528789,21.79,22.17,17.8,795.681,41.896561,23.97728,
06/30/2015,16.8,-11.532385,18.9,20.97,16.54,703.92,41.908623,23.98535,
09/30/2015,15.62,-7.02381,16.82,16.92,13.25,656.04,41.920456,22.66592,
12/31/2015,12.54,-19.71831,15.64,17.31,10.75,526.68,41.990868,22.2194,
03/31/2016,10.85,-13.476874,12.39,12.47,7.56,456.785,42.077595,22.3026,
06/30/2016,16.08,48.202765,10.74,16.8,10.0,678.576,42.220177,22.54032,
09/30/2016,15.0,-6.716418,16.24,17.29,14.01,634.5,42.247471,22.54257,
12/31/2016,15.5,3.333333,14.93,17.295,13.87,657.2,42.35902,22.62967,
03/31/2017,11.5,-25.806452,15.75,16.5,10.3,487.6,42.430668,23.23704,
06/30/2017,9.1,-20.869565,11.55,11.675,8.75,386.75,42.462863,36.129253,
09/30/2017,7.35,-19.230769,9.1,9.825,6.65,313.11,42.489231,36.102226,
12/31/2017,3.1,-57.823129,7.3,7.45,2.95,132.06,42.57136,36.168304,
03/31/2018,5.35,72.580645,3.05,13.275,3.0,227.91,42.638662,34.070393,
06/30/2018,3.8,-28.971963,5.35,6.4,3.75,162.26,42.654527,27.912437,
09/30/2018,3.1,-18.421053,3.75,4.15,2.75,132.68,42.671808,27.678305,
12/31/2018,2.55,-17.741935,3.15,4.44,2.1961,109.14,42.726652,27.700884,
03/31/2019,2.96,16.078431,2.51,3.78,2.48,127.28,42.726652,29.674355,
06/30/2019,2.4,-18.918919,3.0,3.17,2.2,103.2,43.000688,29.919336,
09/30/2019,2.64,10.0,2.46,2.92,1.87,113.784,43.078185,27.943239,
12/31/2019,4.65,76.136364,2.67,4.775,2.33,200.88,43.223181,30.22883,
03/31/2020,1.73,-62.795699,4.52,4.6,1.5,75.601,43.57887,30.301916,
06/30/2020,2.23,28.901734,1.62,3.09,1.57,97.451,43.733599,30.472834,
09/12/2020,6.4,,6.26,6.6,6.02,484.378304,75.68411,59.44547,
