Date,Basic Shares Outstanding,Diluted Weighted Avg Shares,Basic Weighted Avg Shares,Per Share Data Items,Revenue,EBITDA,Operating Income,Net Income to Common - Basic,Net Income before XO - Basic,Normalized Net Income - Basic,Net Income to Common - Diluted,Net Income before XO - Diluted,Normalized Net Income - Diluted,Dividends,Cash Flow,Free Cash Flow,Cash & Equivalents,Book Value,Tangible Book Value,Source: Bloomberg
09/30/1989,39.798,39.678001,39.678001,,3.263194,0.264529,0.14096,0.06,0.06,,0.06,0.06,0.06,0.16,-2.817455,,0.105734,5.683954,,
12/31/1989,39.904999,39.875999,39.875999,,5.008,0.705487,0.57902,0.33,0.33,,0.33,0.33,0.33,0.18,1.329898,,0.121313,5.833179,,
03/31/1990,39.971001,39.950001,39.950001,,4.064556,0.570889,0.468986,0.27,0.27,,0.27,0.27,0.27,0.18,0.625081,,0.115209,5.928598,,
06/30/1990,40.066002,40.018501,40.018501,,7.395279,1.510701,1.389482,0.85,0.85,0.85,0.85,0.85,0.85,0.18,1.797019,,0.671792,6.422827,,
09/30/1990,40.549,40.540001,40.540001,,3.486606,0.321608,0.169413,0.07,0.07,,0.07,0.07,0.07,0.18,-2.760903,,0.058177,6.484352,,
12/31/1990,40.654999,40.613998,40.613998,,5.453341,0.778525,0.645024,0.36,0.36,,0.36,0.36,0.36,0.2,1.365564,,0.263904,6.659944,,
03/31/1991,40.792,40.762001,40.762001,,4.082969,0.622933,0.486262,0.27,0.27,,0.27,0.27,0.27,0.2,0.129876,,0.066655,6.769244,,
06/30/1991,40.875,40.8335,40.8335,,8.096758,1.586443,1.444549,0.88,0.88,0.88,0.88,0.88,0.88,0.2,2.0084,,0.379743,7.247266,,
09/30/1991,44.832001,44.800999,44.800999,,3.413585,0.283498,0.15743,0.06,0.06,,0.06,0.06,0.06,0.2,-2.028169,,0.318478,7.475553,,
12/31/1991,44.870998,44.859001,44.859001,,5.500769,0.75238,0.609064,0.36,0.36,,0.36,0.36,0.36,0.21,1.462716,,0.465289,7.639077,,
03/31/1992,45.021999,44.986,44.986,,3.914262,0.537345,0.401881,0.22,0.22,,0.22,0.22,0.22,0.21,0.308985,,0.298809,7.69415,,
06/30/1992,45.002998,43.0835,43.0835,,6.977544,1.323546,1.250757,0.74,0.74,0.74,0.74,0.74,0.74,0.21,2.332981,,1.0076,7.263805,,
09/30/1992,45.236,45.235001,45.235001,,3.143186,0.21112,0.023632,-0.05,0.04,,-0.05,0.04,0.04,0.21,-2.31018,,0.003426,7.96852,,
12/31/1992,45.316002,45.290001,45.290001,,4.483528,0.136277,0.006381,0.21,0.22,,0.21,0.22,0.22,0.22,1.455465,,0.178326,8.078294,,
03/31/1993,45.400002,45.363998,45.363998,,3.629133,0.335795,0.198594,0.1,0.1,,0.1,0.1,0.1,0.22,0.050745,,0.069537,7.996343,,
06/30/1993,45.424999,45.346001,45.346001,,7.201253,0.358444,0.042914,-0.54,-0.37,-0.37,-0.54,-0.37,-0.37,0.22,2.220196,,0.298602,6.950314,,
09/30/1993,45.424999,45.438999,45.438999,,2.243689,0.457558,0.259975,0.05,0.04,,0.05,0.04,0.04,0.22,-1.712648,,0.0282,6.921101,,
12/31/1993,45.449001,45.448002,45.448002,,3.556196,0.656817,0.430624,0.09,0.24,,0.09,0.24,0.24,0.22,1.69574,,0.262184,6.790886,,
03/31/1994,45.451,45.450001,45.450001,,2.784092,0.502398,0.307855,0.04,-0.11,,0.04,-0.11,-0.11,0.22,0.9222,,1.004554,6.698312,,
06/30/1994,45.481998,45.473999,45.473999,,5.712253,0.603092,0.365,-0.54,0.44,0.44,-0.54,0.44,0.44,0.22,1.84611,,2.370762,5.641375,,
09/30/1994,45.490002,45.487999,45.487999,,2.15492,0.51097,0.353522,0.03,0.08,,0.03,0.08,0.08,0.22,-1.733688,,0.427544,5.689316,,
12/31/1994,45.490002,45.490002,45.490002,,3.465003,0.732908,0.556298,0.26,0.27,,0.26,0.27,0.27,0.22,1.180018,,1.259068,5.70233,,
03/31/1995,45.507,45.491001,45.491001,,3.056385,0.605438,0.434064,0.18,0.21,,0.18,0.21,0.21,0.22,0.569607,,1.448261,5.674512,,
06/30/1995,45.481998,45.488998,45.488998,,5.944624,0.853657,0.736112,0.64,0.67,0.67,0.64,0.67,0.67,0.22,1.763349,,3.814014,5.949893,,
09/30/1995,38.563,43.759998,43.759998,,2.233867,0.193259,0.092824,0.06,0.06,0.06,0.06,0.06,0.06,0.22,-2.614123,-2.708364,0.061095,2.718979,,
12/31/1995,38.592999,38.577999,38.577999,,4.297242,0.709653,0.595313,0.31,0.31,0.31,0.31,0.31,0.31,0.22,1.109492,0.998497,0.010935,2.850698,,
03/31/1996,38.652,38.632,38.632,,3.672163,0.477661,0.363533,0.18,0.18,0.18,0.18,0.18,0.18,0.22,0.569968,0.450559,0.092337,2.822027,,
06/30/1996,38.653,38.652,38.652,,7.496455,1.47656,1.390096,0.79,0.79,0.79,0.79,0.79,0.79,0.22,2.029597,1.968747,0.344268,3.15114,,
03/29/1997,38.727001,38.880001,38.696999,,3.887562,0.611159,0.480063,0.26,0.26,0.26,0.26,0.26,0.26,0.66,0.39065,0.295604,0.163168,2.97707,,
06/30/1997,38.779999,39.109001,38.826,,7.657652,1.843275,1.709988,0.99,0.99,0.99,0.98,0.98,0.98,0.22,1.377479,1.272266,0.370526,3.867045,,
09/27/1997,38.841999,38.987,38.987,,2.79783,-0.089927,-0.234258,-0.16,-0.16,-0.16,-0.16,-0.16,-0.16,0.22,-1.750378,-1.918691,0.0,3.372535,,
01/03/1998,38.422001,38.903999,38.664001,,4.801547,0.778321,0.616232,0.39,0.39,0.34,0.39,0.39,0.34,0.22,3.114887,2.8548,0.15793,3.307818,,
04/04/1998,37.216999,37.900002,37.734001,,4.459559,0.667223,0.505618,0.28,0.28,0.28,0.28,0.28,0.28,0.22,0.2917,0.107039,0.184969,2.723352,,
