Date,Last Price,Period-over-Period % Change,Open Price,High Price,Low Price,Market Capitalization,Current Shares Outstanding,Source: Bloomberg
09/30/1980,27.833333,,25.333333,29.5,23.25,,,
12/31/1980,33.416667,20.05988,27.833333,40.0,27.166667,,,
03/31/1981,32.166667,-3.740648,33.583333,35.166667,30.416667,,,
06/30/1981,25.0,-22.279793,32.666667,32.666667,23.75,,,
09/30/1981,26.0,4.0,24.25,34.875,22.625,,,
12/31/1981,25.25,-2.884615,25.625,27.625,23.5,,,
03/31/1982,20.5,-18.811881,25.0,25.0,18.625,,,
06/30/1982,18.25,-10.97561,20.5,22.75,17.625,,,
09/30/1982,18.375,0.684932,18.0,20.5,15.75,,,
12/31/1982,19.0,3.401361,18.5,23.0,18.25,,,
03/31/1983,18.875,-0.657895,19.0,21.75,17.375,,,
06/30/1983,24.5,29.801325,18.875,25.875,18.5,,,
09/30/1983,23.0,-6.122449,24.75,26.75,21.625,,,
12/31/1983,22.25,-3.26087,23.0,25.0,20.75,,,
03/31/1984,20.375,-8.426966,22.125,22.75,18.875,,,
06/30/1984,19.25,-5.521472,20.375,22.625,19.125,,,
09/30/1984,21.0,9.090909,19.25,22.0,17.5,,,
12/31/1984,21.0,0.0,21.0,21.625,17.875,,,
03/31/1985,28.375,35.119048,20.875,29.875,20.0,,,
06/30/1985,25.25,-11.013216,28.625,29.5,24.125,,,
09/30/1985,20.375,-19.306931,25.0,25.5,20.125,,,
12/31/1985,22.25,9.202454,20.375,23.75,19.75,,,
03/31/1986,19.0,-14.606742,22.5,25.125,17.75,,,
06/30/1986,15.25,-19.736842,19.0,19.625,14.25,,,
09/30/1986,15.625,2.459016,15.0,17.125,13.125,,,
12/31/1986,16.25,4.0,15.625,18.125,15.25,,,
03/31/1987,22.125,36.153846,16.5,23.375,16.5,,,
06/30/1987,24.375,10.169492,22.0,26.0,21.25,,,
09/30/1987,23.0,-5.641026,24.25,25.375,21.75,,,
12/31/1987,17.5,-23.913043,23.0,25.0,14.75,,,
03/31/1988,18.125,3.571429,17.625,20.0,16.25,,57.491001,
06/30/1988,18.75,3.448276,18.375,19.875,16.125,,57.491001,
09/30/1988,17.5,-6.666667,18.875,20.75,17.0,,57.491001,
12/31/1988,18.875,7.857143,17.625,19.625,16.75,,57.491001,
03/31/1989,19.5,3.311258,19.0,22.125,18.625,,57.491001,
06/30/1989,23.5,20.512821,19.625,24.875,19.25,,58.021999,
09/30/1989,23.375,-0.531915,23.5,26.25,22.875,,58.021999,
12/31/1989,26.625,13.903743,23.5,27.5,20.875,,58.021999,
03/31/1990,25.875,-2.816901,26.875,28.0,23.375,1669.584414,58.021999,
06/30/1990,26.75,3.381643,25.625,27.875,23.0,1728.638544,64.525002,
09/30/1990,26.625,-0.46729,26.75,28.125,24.0,1722.530977,64.622002,
12/31/1990,20.25,-23.943662,26.5,27.625,18.5,1311.471,64.695999,
03/31/1991,19.0,-6.17284,20.375,20.5,16.875,1233.366028,64.695999,
06/30/1991,17.75,-6.578947,18.875,21.375,17.125,1153.76774,64.914001,
09/30/1991,16.625,-6.338028,17.75,18.75,15.625,1083.068928,65.000999,
12/31/1991,13.625,-18.045113,16.75,17.5,12.75,889.739777,65.147003,
03/31/1992,12.125,-11.009174,13.625,14.375,10.375,793.835883,65.147003,
06/30/1992,15.0,23.71134,12.25,16.375,12.125,985.365028,65.302002,
09/30/1992,15.125,0.833333,15.0,16.125,14.0,996.132509,65.691002,
12/31/1992,14.125,-6.61157,15.25,16.5,13.75,932.730208,65.860001,
03/31/1993,18.75,32.743363,14.375,19.125,14.125,1241.718721,65.860001,
06/30/1993,18.125,-3.333333,18.625,19.625,16.625,1203.191934,66.224998,
09/30/1993,20.75,14.482759,18.375,22.625,17.5,1381.306755,66.383003,
12/31/1993,16.25,-21.686747,20.75,21.25,15.5,1083.159967,66.569,
03/31/1994,13.25,-18.461538,16.25,19.125,12.875,884.583271,66.569,
06/30/1994,14.375,8.490566,13.0,15.25,12.625,961.126876,66.761002,
09/30/1994,13.875,-3.478261,14.375,16.5,13.125,928.598285,66.861,
12/31/1994,13.125,-5.405405,13.75,15.0,12.125,894.573711,66.926003,
03/31/1995,14.875,13.333333,13.125,15.125,12.625,997.517464,66.926003,
06/30/1995,17.125,15.12605,15.125,18.375,14.625,1171.401373,67.059998,
09/30/1995,16.5,-3.649635,17.0,18.625,15.875,1129.722038,68.403,
12/31/1995,16.25,-1.515152,16.375,16.875,14.25,1113.384984,68.468002,
03/31/1996,16.25,0.0,16.25,16.75,14.125,1119.007492,68.468002,
06/30/1996,21.75,33.846154,16.25,22.125,15.875,1509.167273,68.862,
09/30/1996,20.875,-4.022989,21.875,22.75,19.25,1454.11069,69.387001,
12/31/1996,23.0,10.179641,20.75,23.75,20.625,1621.155014,69.657997,
03/31/1997,20.5,-10.869565,22.875,24.25,20.25,1444.942513,69.657997,
