Date,Last Price,Period-over-Period % Change,Open Price,High Price,Low Price,Market Capitalization,Current Shares Outstanding,Equity Float,Source: Bloomberg
12/31/1982,0.578649,9.339408,0.528017,0.653391,0.517167,,,,
03/31/1983,0.607581,5.0,0.58106,0.624459,0.520784,,,,
06/30/1983,0.565388,-6.944444,0.607581,0.653391,0.538867,,,,
09/30/1983,0.648569,14.712154,0.571416,0.65098,0.554538,,,,
12/31/1983,0.691968,6.69145,0.646158,0.697995,0.64013,,,,
03/31/1984,0.65098,-5.923345,0.689556,0.725722,0.602759,,,,
06/30/1984,0.667857,2.592593,0.65098,0.67509,0.599143,,,,
09/30/1984,0.752243,12.635379,0.664241,0.761888,0.648569,,,,
12/31/1984,0.777559,3.365385,0.749832,0.802875,0.712461,,,,
03/31/1985,0.900522,15.813953,0.777559,0.913783,0.761888,,,,
06/30/1985,0.823369,-8.567604,0.902933,0.917399,0.785998,,,,
09/30/1985,0.723311,-12.152269,0.82578,0.841452,0.705228,,,,
12/31/1985,0.852301,17.833333,0.723311,0.875206,0.694379,,,,
03/31/1986,1.133187,32.956153,0.853507,1.219985,0.847479,,,,
06/30/1986,1.439389,27.021277,1.133187,1.46591,1.056034,,,,
09/30/1986,1.277849,-11.222781,1.4418,1.504487,1.215162,,,,
12/31/1986,1.386346,8.490566,1.28026,1.463499,1.275438,,,,
03/31/1987,1.641916,18.434783,1.403223,1.760057,1.400812,,,,
06/30/1987,1.728713,5.286344,1.620217,1.779345,1.540652,,,,
09/30/1987,2.292896,32.635983,1.728713,2.401393,1.723891,,,,
12/31/1987,1.646738,-28.180862,2.304951,2.329061,1.48761,,,,
03/31/1988,1.728713,4.978038,1.649149,1.858909,1.562352,,2839.512085,,
06/30/1988,1.617806,-6.415621,1.723891,1.801044,1.552708,,2839.512085,,
09/30/1988,1.866142,15.350224,1.625039,1.899897,1.596106,,2839.512085,,
12/31/1988,1.964995,5.297158,1.870964,1.967406,1.748002,,2839.512085,,
03/31/1989,2.317006,17.91411,1.960173,2.329061,1.928829,,2772.37207,,
06/30/1989,2.67384,15.400624,2.314595,2.772692,2.254319,,2772.37207,,
09/30/1989,3.175335,18.755636,2.688306,3.240433,2.666607,,2772.37207,,
12/31/1989,3.211501,1.138952,3.182568,3.529758,3.037906,,2772.37207,,
03/31/1990,3.057195,-4.804805,3.201857,3.375451,2.76787,36620.037254,2785.590088,,
06/30/1990,3.587623,17.350158,3.028262,3.645487,3.008974,42984.97293,2772.494934,,
09/30/1990,3.491181,-2.688172,3.587623,3.973388,3.153636,41861.047318,2773.22406,,
12/31/1990,3.992677,14.364641,3.539402,4.011965,3.39474,47931.832947,2775.318054,,
03/31/1991,5.246416,31.400966,3.963744,5.439299,3.722641,63054.020996,2778.656982,,
06/30/1991,4.899227,-6.617647,5.227128,5.545384,4.773853,58820.812744,2778.656982,,
09/30/1991,5.564673,13.582677,4.937803,5.757556,4.928159,66603.110176,2781.795044,,
12/31/1991,6.191542,11.265165,5.593605,6.307272,5.159618,73818.043808,2778.936035,,
03/31/1992,5.844353,-5.607477,6.075812,6.365137,5.603249,69356.319031,2759.55304,,
06/30/1992,5.670758,-2.970297,5.825065,6.16261,5.429655,66487.730347,2746.784912,,
09/30/1992,6.538731,15.306122,5.699691,6.683394,5.699691,76111.857285,2713.784912,,
12/31/1992,5.950439,-8.99705,6.538731,6.548376,5.709335,68853.885094,2694.225037,,
03/31/1993,4.937803,-17.017828,5.969727,5.989015,4.677411,56076.222656,2678.271057,,
06/30/1993,3.722641,-24.609375,4.97638,4.995668,3.471893,42291.65509,2678.271057,,
09/30/1993,3.539402,-4.92228,3.741929,3.963744,3.500825,40218.750259,2628.572937,,
12/31/1993,4.291645,21.253406,3.539402,4.58097,3.481537,48788.132744,2629.532959,,
03/31/1994,3.905879,-8.988764,4.301289,4.706344,3.819082,44183.6269,2631.270081,,
06/30/1994,3.973388,1.728395,3.741929,4.272357,3.645487,44699.529358,2618.289001,,
09/30/1994,4.715988,18.68932,4.002321,4.812429,3.992677,52639.932976,2603.856079,,
12/31/1994,4.436307,-5.93047,4.715988,4.97638,4.330222,49039.393005,2583.554993,,
03/31/1995,5.043889,13.695652,4.436307,5.246416,4.301289,55328.824867,2558.577026,,
06/30/1995,5.738267,13.76673,5.034245,5.911862,5.034245,62573.84285,2538.990051,,
09/30/1995,6.44229,12.268908,5.718979,6.490511,5.506808,69795.144592,2523.986938,,
12/31/1995,6.963074,8.083832,6.432646,7.281331,6.374781,75013.090958,2507.609985,,
03/31/1996,6.770191,-2.770083,6.982362,8.072151,6.606241,72484.306458,2493.509949,,
06/30/1996,8.02393,18.518519,6.799123,8.274678,6.606241,85323.989258,2478.095947,,
09/30/1996,6.924497,-13.701923,8.052863,8.293966,6.606241,73186.096283,2461.268921,,
12/31/1996,8.718309,25.905292,6.924497,9.181228,6.924497,91580.623774,2446.331909,,
03/31/1997,8.805106,0.995575,8.708664,10.782156,8.332543,92120.217712,2431.343994,,
06/30/1997,10.242084,16.319825,8.805106,11.138989,8.621867,107177.000244,2421.561035,,
09/30/1997,9.620036,-6.073446,10.242084,10.777334,9.243915,100747.165146,2422.079102,,
12/31/1997,10.473543,8.87218,9.7213,10.618206,8.549536,109753.28951,2423.991943,,
