Date,Returns,Return on Common Equity,Return on Assets,Return on Capital,Margins,EBITDA Margin,Operating Margin,Incremental Operating Margin,Pretax Margin,Income before XO Margin,Net Income Margin,Net Income to Common Margin,Additional,Effective Tax Rate,Dvd Payout Ratio,Sustainable Growth Rate,Source: Bloomberg
09/29/1989,,,,,,,12.828451,,12.828451,7.825401,3.800916,7.360034,,38.999639,61.416869,,
12/31/1989,,,,,,,17.40531,,17.40531,10.615607,5.040083,10.20496,,39.009379,46.131323,,
03/30/1990,,,,,,,17.887662,,17.887662,11.367013,5.897029,11.033732,,36.45333,37.287431,,
06/30/1990,,,,,,,17.57585,,17.57585,10.896526,5.237909,10.582828,,38.002849,37.948088,,
09/28/1990,,12.417108,0.284847,0.347364,,60.824121,11.299849,-28.689017,11.299849,7.005774,3.206469,6.625444,,38.001171,80.11974,2.468553,
12/31/1990,,11.232434,0.291341,0.379548,,63.698876,10.471867,-79.744518,10.471867,6.826169,2.873701,6.413983,,34.814211,83.328065,1.872664,
03/29/1991,,13.549016,0.33545,0.424194,,58.115863,25.114553,63.915123,25.114553,15.947925,9.199436,15.701262,,36.499266,23.554067,10.357671,
06/30/1991,,14.8546,0.403235,0.520995,,53.583428,22.445174,45.294784,22.445174,13.483986,8.323422,13.234238,,39.924786,27.766417,10.73001,
09/27/1991,,18.497884,0.355783,0.431552,,55.691166,22.20508,51.39541,22.20508,13.323161,7.881708,13.060146,,39.99949,32.052895,12.568777,
12/31/1991,,24.826108,0.518784,0.662176,,51.612236,27.291952,45.194099,27.291952,16.162238,11.091261,15.982497,,40.780203,19.353448,20.0214,
03/27/1992,,27.42721,0.611775,0.76243,,48.962984,29.922325,40.168063,29.922325,17.191932,12.826691,17.065266,,42.5448,22.674284,21.208287,
06/30/1992,,28.112399,0.692691,0.893429,,50.871936,29.145847,52.877018,29.145847,16.456968,11.759295,16.304631,,43.535806,18.244153,22.98353,
09/25/1992,,29.302568,0.55759,0.686977,,47.037027,24.725172,35.100817,24.725172,14.340709,10.420195,14.178751,,41.999559,24.376257,22.159699,
12/31/1992,,27.153162,0.527094,0.664399,,47.394818,24.461032,-76.936813,24.461032,14.187235,10.18811,14.033213,,42.000667,23.595823,20.74615,
03/26/1993,,27.499682,0.59804,0.765684,,48.587944,32.143915,62.160522,32.143915,19.3494,15.041597,19.203074,,39.803846,15.267245,23.301238,
06/30/1993,,27.686677,0.702363,0.929933,,47.969163,30.93237,35.093754,30.93237,18.243131,14.058421,17.514901,,41.022525,13.11853,24.054592,
09/24/1993,,28.47166,0.658392,0.85345,,48.327626,30.285583,46.700289,30.285583,17.747298,13.515688,16.80517,,41.400176,18.846567,23.10573,
12/31/1993,,31.965622,0.75564,0.984362,,49.282883,30.835322,40.499062,30.835322,17.924758,13.446916,17.32657,,41.869399,14.227175,27.417817,
03/25/1994,,30.706012,0.71313,0.932832,,50.509978,30.062252,15.749332,30.062252,17.66271,12.842604,16.71417,,41.246219,18.458581,25.038118,
06/30/1994,,21.907528,0.61998,0.835734,,50.757064,8.512196,-68.315616,8.512196,7.577597,4.219521,4.224406,,10.97953,103.46584,-0.75928,
09/30/1994,,16.868242,0.476761,0.634043,,55.217116,13.189969,-78.395317,13.189969,8.177804,4.379161,6.740617,,37.999824,66.047418,5.727204,
12/31/1994,,10.483951,0.322198,0.431336,,56.566875,12.449046,-54.932378,12.449046,7.718418,3.982785,6.234836,,37.999923,72.088121,2.926268,
03/31/1995,,8.378226,0.24905,0.326226,,57.203661,22.683149,-96.539375,22.683149,14.063511,8.053166,12.991326,,38.000182,26.225928,6.180958,
06/30/1995,,11.296025,0.338915,0.450752,,57.207451,23.037105,54.254912,23.037105,14.283046,8.212086,13.282565,,37.999822,10.756475,10.080971,
09/29/1995,,14.2095,0.404989,0.53085,,58.601183,25.330006,53.961072,25.330006,15.198004,8.73446,14.192317,,39.999999,27.213702,10.342569,
12/31/1995,,17.663038,0.485702,0.643497,,58.873439,26.303842,48.944482,26.303842,15.291859,8.836171,14.390251,,41.864541,24.296657,13.37151,
03/29/1996,,19.479203,0.517839,0.687311,,57.335363,27.99839,43.334109,27.99839,16.266621,9.943781,15.503344,,41.901584,19.320328,15.715757,
06/30/1996,,21.170266,0.58871,0.7847,,57.906965,31.155505,50.808138,31.155505,18.385273,11.598153,17.70347,,40.988687,13.254088,18.36434,
09/27/1996,,21.34945,0.576539,0.766285,,60.344797,25.921466,31.051327,25.921466,15.747279,8.773105,14.871551,,39.250044,17.284071,17.659396,
12/31/1996,,23.667365,0.602457,0.792533,,59.645556,30.9057,43.439718,30.9057,18.775195,11.340096,18.143477,,39.250057,10.196221,21.254188,
03/27/1997,,24.460006,0.588379,0.779745,,57.906663,29.511538,37.940404,29.511538,17.708635,10.949573,17.074155,,39.994199,10.784573,21.822099,
09/26/1997,,,,,,61.228181,26.818661,28.828652,26.818661,16.225241,8.914371,15.630414,,39.500182,11.346689,,
12/31/1997,,,,,,60.526616,24.177125,,24.177125,14.921544,8.038967,14.369931,,38.28239,11.436237,,
03/27/1998,,,,,,60.825756,25.301433,,25.301433,15.83645,8.6282,14.967498,,37.408882,8.945692,,
06/30/1998,,,,,,63.9401,31.033592,,22.190853,14.104988,7.669251,13.283104,,36.437831,12.480275,,
09/25/1998,,15.720107,0.370308,0.503149,,63.394232,12.593991,-68.117736,12.593991,8.652033,3.814283,7.289503,,31.300303,31.363871,10.789673,
12/31/1998,,14.521643,0.373205,0.534694,,59.613746,20.325197,-98.406908,20.325197,13.31515,7.03255,12.357267,,34.48944,13.380952,12.578509,
03/26/1999,,15.263657,0.346085,0.463414,,52.126864,27.064854,37.35978,27.064854,16.581431,11.301096,15.786551,,38.734452,8.72684,13.931622,
06/30/1999,,16.143223,0.436491,0.612281,,55.543555,28.496838,17.775049,28.496838,17.814447,11.44507,17.187952,,37.486233,6.945926,15.021927,
02/25/2000,,22.301569,0.524796,0.711177,,62.264897,30.131681,47.113235,30.131681,18.470704,10.348899,19.738776,,38.700053,5.733335,21.022945,
05/26/2000,,21.93374,0.537973,0.750003,,55.176433,12.549629,,12.549629,8.95909,4.746407,8.219065,,28.610714,14.037571,18.854776,
08/25/2000,,20.908516,0.496077,0.663481,,59.964033,21.202333,,21.202333,14.269692,7.531937,13.500666,,32.697537,13.004017,18.189569,
11/30/2000,,17.654028,0.479455,0.674354,,60.336219,20.504958,-110.931996,20.504958,14.176716,7.346173,17.142156,,30.862007,2.374354,17.234859,
02/23/2001,,14.921525,0.381932,0.518513,,57.200343,20.840889,-68.714824,20.840889,13.672415,7.475086,13.80341,,34.396199,12.865257,13.001832,
05/25/2001,,16.75683,0.408974,0.567998,,57.101383,19.495667,213.317283,19.495667,12.383883,6.919827,13.108534,,36.478794,8.745841,15.291304,
08/31/2001,,16.677413,0.380934,0.534071,,58.977585,16.989802,-97.267686,16.989802,11.170044,5.846368,11.598097,,34.254419,11.01203,14.840891,
11/30/2001,,13.136411,0.349384,0.498899,,52.886357,18.749687,-28.153356,18.749687,13.83654,8.54323,14.545843,,26.203891,8.522368,12.016878,
02/28/2002,,13.469972,0.362374,0.510584,,46.772855,22.073261,80.985389,22.073261,14.568206,10.507035,15.392381,,34.000665,7.879878,12.408555,
05/31/2002,,17.063749,0.45333,0.642534,,41.986645,19.203989,-37.522944,38.56746,25.455539,18.946245,27.780343,,33.997366,4.124395,16.359973,
08/31/2002,,18.400432,0.473014,0.692709,,44.786224,21.241112,,21.241112,14.242921,10.39701,15.192345,,32.946445,8.62708,16.813012,
11/30/2002,,17.726539,0.474288,0.682403,,47.393282,26.417253,235.453793,23.497125,16.41379,12.25576,18.112633,,30.145539,17.474117,14.628983,
02/28/2003,,18.631176,0.513062,0.720007,,42.688808,28.057903,54.902699,28.057903,18.097324,14.921963,17.56995,,35.500083,8.285672,17.087458,
