Date,Returns,Return on Common Equity,Return on Assets,Return on Invested Capital,Margins,Gross Margin,EBITDA Margin,Operating Margin,Incremental Operating Margin,Pretax Margin,Income before XO Margin,Net Income Margin,Net Income to Common Margin,Additional,Effective Tax Rate,Dvd Payout Ratio,Sustainable Growth Rate,Source: Bloomberg
03/31/2010,,,,,,29.372728,15.093325,4.869604,,-3.873211,-3.873211,-3.873211,-3.873211,,,,,
06/30/2010,,,,,,32.750803,20.818556,11.683877,,-3.126079,-3.126079,-3.126079,-3.126079,,,,,
03/31/2011,,,,,,30.528345,17.46988,7.025489,18.390543,-2.144255,-2.144255,-2.144255,-2.144255,,,,,
06/30/2011,,,,,,32.656274,22.557186,13.402018,22.458118,5.131326,5.131326,5.131326,5.131326,,0.0,0.0,,
09/30/2011,,,,,,40.105065,32.362286,24.004026,,16.12714,16.12714,16.12714,16.12714,,0.0,0.0,,
12/31/2011,,,,,,29.720586,19.210428,8.665477,,-0.397262,-0.397262,-0.397262,-0.397262,,,,,
03/31/2012,,,,,,31.702268,19.190579,9.010729,58.393574,0.637138,0.637138,0.637138,0.637138,,0.0,0.0,,
06/30/2012,,,,,,33.518793,24.051753,14.917855,73.75751,6.189968,6.177795,6.177795,6.177795,,0.196665,0.0,,
09/30/2012,,8.566391,2.894202,6.832974,,41.568124,33.9818,25.820753,181.548155,19.066415,19.007401,19.007401,19.007401,,0.30952,0.0,8.566391,
12/31/2012,,8.726131,2.931195,6.864011,,31.515529,20.840033,9.838604,49.159635,0.209273,0.209273,0.209273,0.209273,,,,,
03/31/2013,,,,,,31.260862,16.387968,5.873044,,-18.478823,-18.478823,-18.269397,-18.269397,,,,,
06/30/2013,,,,,,34.658995,24.184826,14.802004,13.697936,-1.220918,-1.383387,-1.371904,-1.371904,,,,,
09/30/2013,,2.921645,1.066954,5.197147,,42.836123,34.124843,26.078946,27.489188,22.663291,21.669038,21.413863,21.413863,,4.387066,0.0,2.921645,
12/31/2013,,4.395885,1.615867,5.639363,,30.408515,21.054227,10.23245,12.271801,6.168453,6.064346,6.011877,6.011877,,1.68773,0.0,4.395885,
03/31/2014,,9.959712,3.747021,7.039662,,32.847711,21.504665,11.006915,30.866515,6.370966,7.784611,7.720608,7.720608,,,0.0,9.959712,
06/30/2014,,14.677916,5.320023,8.249191,,38.532523,28.737465,19.39976,43.787348,15.197662,14.789791,14.572668,14.572668,,2.68378,0.0,14.677916,
09/30/2014,,14.802225,5.723383,8.631062,,43.62862,33.836191,25.889482,24.50427,22.687557,22.411708,22.169154,22.169154,,1.215862,0.0,14.802225,
12/31/2014,,11.043323,3.713246,6.197513,,34.261112,17.49416,5.886864,,-3.061697,-3.251072,-3.246129,-3.246129,,,,,
03/31/2015,,8.688676,2.809159,5.76308,,33.520362,17.574628,6.432547,,-2.214815,-2.286976,-2.286976,-2.286976,,,,,
06/30/2015,,9.726158,3.289168,6.657219,,39.537585,30.178463,20.027307,21.531677,14.853059,14.601915,14.601915,14.601915,,1.690857,0.0,9.726158,
09/30/2015,,10.727776,3.799089,7.447143,,44.142236,32.685246,23.879649,19.055659,19.870263,19.595692,19.595692,19.595692,,1.381822,0.0,10.727776,
12/31/2015,,11.702876,3.58369,6.944205,,36.542846,23.192539,11.376689,28.867512,3.680864,3.696204,3.696204,3.696204,,,0.0,11.702876,
03/31/2016,,14.089963,4.348793,7.75423,,38.338784,21.8969,12.182452,50.86626,6.897809,6.795362,6.795362,6.795362,,1.485208,0.0,14.089963,
06/30/2016,,12.942764,4.127175,7.650671,,40.522482,28.19263,19.128017,9.501785,12.457081,12.238095,12.238095,12.238095,,1.757922,0.0,12.942764,
09/30/2016,,14.171993,4.853404,8.542968,,47.146563,35.609832,27.857747,53.437491,23.412849,23.059857,23.059857,23.059857,,1.507685,0.0,14.171993,
12/31/2016,,15.22094,5.016786,8.654711,,38.219968,24.158747,13.647227,40.205837,6.266437,6.41984,6.41984,6.41984,,,0.0,15.22094,
03/31/2017,,14.539314,4.880043,8.565749,,37.451348,20.970715,10.404586,,5.557878,5.379825,5.379825,5.379825,,3.203615,0.0,14.539314,
06/30/2017,,14.818548,5.017803,8.44492,,44.033902,29.915565,20.465024,30.554849,15.271597,14.766205,14.766205,14.766205,,3.309364,0.0,14.818548,
09/30/2017,,14.557929,5.390287,8.717753,,49.255572,37.182592,28.867774,37.847451,24.653971,24.258811,24.258811,24.258811,,1.602823,0.0,14.557929,
12/31/2017,,14.772736,5.614379,8.969595,,39.703318,25.02663,14.180591,19.003987,7.536295,7.906587,7.906587,7.906587,,,0.0,14.772736,
03/31/2018,,15.60969,5.81336,9.466651,,40.614719,23.318254,12.915773,33.177911,8.17139,7.975472,7.975472,7.975472,,2.397601,0.0,15.60969,
06/30/2018,,15.532458,5.665563,9.079567,,43.319029,28.409893,19.193075,9.592241,15.247009,14.891596,14.891596,14.891596,,2.331032,0.0,15.532458,
09/30/2018,,15.320883,6.078217,9.376578,,50.012592,37.430288,29.610903,35.551598,25.87416,25.311512,25.311512,25.311512,,2.174555,0.0,15.320883,
12/31/2018,,16.304311,6.517513,9.779254,,40.829558,25.803635,15.173839,24.601945,10.91093,11.195684,11.195684,11.195684,,,0.0,16.304311,
03/31/2019,,16.802036,6.41303,9.829707,,41.106203,23.935439,11.277616,,6.01006,8.417959,8.417959,8.417959,,,0.0,16.802036,
06/30/2019,,16.614813,6.284323,9.730163,,42.41199,28.548373,18.547453,11.631704,14.800902,14.432093,14.432093,14.432093,,2.4918,0.0,16.614813,
09/30/2019,,15.452254,6.165826,9.316591,,48.231916,35.273645,26.737923,,24.128681,23.543317,23.543317,23.543317,,2.42601,0.0,15.452254,
12/31/2019,,14.909196,5.833875,8.923147,,40.064081,24.92108,13.465728,,8.029823,8.192322,8.192322,8.192322,,,0.0,14.909196,
03/31/2020,,-20.795828,-6.634274,-6.534772,,20.260297,-130.635136,-146.289785,-1264.677699,-151.349125,-150.85405,-150.85405,-150.85405,,,,,
06/30/2020,,-38.605187,-12.087728,-12.73509,,-1681.865438,-2429.151161,-3517.10674,-54.881664,-4278.846949,-4224.957174,-4224.957174,-4224.957174,,,,,
