Date,Cash from Operating Activities,Net Income,Depreciation & Amortization,Non-Cash Items,Stock-Based Compensation,Deferred Income Taxes,Other Non-Cash Adj,Chg in Non-Cash Work Cap,(Inc) Dec in Accts Receiv,(Inc) Dec in Inventories,Inc (Dec) in Accts Payable,Inc (Dec) in Other,Net Cash From Disc Ops,Cash from Investing Activities,Change in Fixed & Intang,Disp in Fixed & Intang,Disp of Fixed Prod Assets,Disp of Intangible Assets,Acq of Fixed & Intang,Acq of Fixed Prod Assets,Acq of Intangible Assets,Net Change in LT Investment,Dec in LT Investment,Inc in LT Investment,Net Cash From Acq & Div,Cash from Divestitures,Cash for Acq of Subs,Cash for JVs,Other Investing Activities,Cash from Financing Activities,Dividends Paid,Cash From (Repayment) Debt,Cash From (Repay) ST Debt,Cash From LT Debt,Repayments of LT Debt,Cash (Repurchase) of Equity,Increase in Capital Stock,Decrease in Capital Stock,Other Financing Activities,Effect of Foreign Exchange Rates,Net Changes in Cash,Source: Bloomberg
12/31/2003,67.868,63.934,36.488,7.202,,-0.333,7.535,-39.756,1.772,-0.704,,-40.824,,-88.144,-48.43,,,,-48.43,,,,,,,,,,-39.714,33.187,,41.867,,,,-6.772,9.837,-16.609,-1.908,,12.911,
03/31/2004,55.434,30.309,12.195,14.941,,8.303,6.638,-2.011,-36.923,13.192,-15.566,37.286,,-19.915,-19.13,0.0,,,-19.13,,,0.0,0.0,,,,,,-0.785,6.037,0.0,0.0,,,,4.284,4.284,0.0,1.753,,41.556,
06/30/2004,42.242,17.617,11.702,6.196,,4.379,1.817,6.727,17.97,-3.623,-7.184,-0.436,,-10.545,-10.545,0.0,,,-10.545,,,0.0,0.0,0.0,,,,,0.0,-32.179,0.0,-6.365,,,,-25.503,2.646,-28.149,-0.311,,-0.482,
09/30/2004,19.134,18.893,12.62,3.231,,-0.166,3.397,-15.61,0.319,0.382,-8.028,-8.283,,-67.913,-14.99,0.0,,,-14.99,,,0.0,0.0,0.0,,,,,-52.923,1.638,0.0,2.103,,,,-0.776,4.943,-5.719,0.311,,-47.141,
12/31/2004,34.575,24.457,13.171,1.499,,0.688,0.811,-4.552,-5.255,5.687,,-4.984,,-13.658,-13.258,0.0,,,-13.258,,,0.0,0.0,0.0,,,,,-0.4,5.388,0.0,-3.409,,,,6.992,6.992,0.0,1.805,,26.305,
03/31/2005,52.914,25.013,13.699,12.743,,8.424,4.319,1.459,-29.896,0.754,,30.601,,-95.157,-17.374,0.0,,,-17.374,,,0.0,0.0,0.0,,,,,-77.783,6.808,0.0,0.799,,,,7.006,7.006,0.0,-0.997,,-35.435,
06/30/2005,41.093,17.332,13.893,-0.764,,-0.215,-0.549,10.632,55.544,-12.407,,-32.505,,-8.144,-8.144,0.0,,,-8.144,,,0.0,0.0,0.0,,,,,0.0,-21.675,-2.767,19.925,,,,-37.791,1.603,-39.394,-1.042,,11.274,
09/30/2005,43.226,16.415,14.539,1.335,,0.062,1.273,10.937,-2.448,-4.468,,17.853,,-16.097,-14.593,0.0,,,-14.593,,,0.0,0.0,0.0,,,,,-1.504,-18.2,-2.727,-20.157,,,,4.389,4.389,0.0,0.295,,8.929,
12/31/2005,15.048,28.089,13.678,-2.315,,0.056,-2.371,-24.404,-18.508,-3.526,,-2.37,,10.566,-11.545,0.0,,,-11.545,,,0.0,0.0,0.0,,,,,22.111,-24.714,-2.735,1.72,,,,-20.539,4.393,-24.932,-3.16,,0.9,
03/31/2006,62.588,8.452,15.809,1.47,,-7.455,8.925,36.857,-31.769,10.458,,58.168,,-22.549,-16.888,0.0,,,-16.888,,,0.0,0.0,0.0,,,,,-5.661,-11.957,-2.708,5.584,,,,-18.378,1.449,-19.827,3.545,,28.082,
06/30/2006,-6.677,14.684,14.884,-5.56,2.092,-7.159,-0.493,-30.685,40.438,-20.28,-19.393,-31.45,,-9.488,-12.415,0.0,,,-12.415,,,0.0,0.0,0.0,,,,,2.927,22.995,-2.679,73.448,,,,-49.776,0.358,-50.134,2.002,,6.83,
09/30/2006,18.26,31.044,29.677,-1.144,,-7.158,6.014,-41.317,43.568,-27.123,,-57.762,,-18.492,-21.419,0.0,,,-21.419,,,,,,,,,,2.927,-27.593,-5.272,32.194,,,,-57.252,2.376,-59.628,2.737,,-27.825,
12/31/2006,41.371,52.347,44.273,0.919,8.895,-7.107,-0.869,-56.168,39.095,-32.338,-26.939,-35.986,,-27.562,-30.489,2.577,,,-33.066,,,0.0,0.0,0.0,,,,,2.927,-47.53,-8.508,10.004,,,,-51.442,8.186,-59.628,2.416,,-33.721,
03/31/2007,54.369,29.808,15.984,0.947,7.845,-3.007,-3.891,7.63,-43.666,15.433,7.362,28.501,,-15.71,-15.71,0.248,,,-15.958,,,0.0,0.0,0.0,,,,,0.0,-25.374,-3.258,-24.671,,,,2.196,2.738,-0.542,0.359,,13.285,
06/30/2007,19.426,13.203,15.582,-0.89,1.615,-2.705,0.2,-8.469,45.106,-19.38,-12.422,-21.773,,-9.669,-9.669,0.022,,,-9.691,,,0.0,0.0,0.0,,,,,0.0,-4.107,-3.259,8.98,,,,-11.072,10.163,-21.235,1.244,,5.65,
09/30/2007,33.742,16.018,15.902,3.197,,0.134,3.063,-1.375,-1.423,-1.375,,1.423,,-11.891,-11.891,0.009,,,-11.9,,,0.0,0.0,0.0,,,,,0.0,-18.234,-3.853,15.11,,,,-30.396,2.845,-33.241,0.905,,3.617,
12/31/2007,41.777,21.776,16.015,-12.906,,-14.69,1.784,16.892,11.755,-5.064,,10.201,,-12.842,-12.842,4.709,,,-17.551,,,0.0,0.0,0.0,,,,,0.0,-35.11,-3.798,7.335,,,,-39.159,1.123,-40.282,0.512,,-6.175,
03/31/2008,48.456,26.109,15.279,15.361,,7.101,8.26,-8.293,-46.265,20.916,,17.056,,-17.418,-17.418,0.414,,,-17.832,,,0.0,0.0,0.0,,,,,0.0,-34.558,-3.699,47.055,,,,-78.731,3.682,-82.413,0.817,,-3.52,
06/30/2008,28.727,25.5,15.2,-19.406,1.888,3.953,-25.247,7.433,35.291,-21.14,-4.657,-2.061,0.0,-10.608,-10.608,0.007,0.007,0.0,-10.615,-10.615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-21.102,-3.513,-1.72,0.0,0.0,-1.72,-15.869,15.715,-31.584,0.0,0.153,-2.83,
09/30/2008,39.964,28.794,14.375,-15.699,1.955,-0.163,-17.491,12.494,-1.044,1.822,-3.821,15.537,0.0,-0.758,-0.758,9.499,9.499,0.0,-10.257,-10.257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.649,-4.762,72.54,0.0,150.0,-77.46,7.347,25.973,-18.626,-0.476,-2.674,111.181,
12/31/2008,39.633,28.575,14.301,6.378,1.81,7.078,-2.51,-9.621,-8.512,6.559,-4.855,-2.813,0.0,-11.507,-7.357,1.475,1.475,0.0,-8.832,-8.832,0.0,0.0,0.0,0.0,-4.15,0.0,0.0,-4.15,0.0,-75.13,-4.706,-40.5,0.0,0.0,-40.5,-29.924,0.332,-30.256,0.0,-7.165,-54.169,
03/31/2009,59.06,27.816,14.897,17.425,1.717,-4.051,19.759,-1.078,-25.281,13.434,10.592,0.177,0.0,-2.825,-2.825,8.36,8.36,0.0,-11.185,-11.185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.393,-4.676,-0.3,0.0,0.0,-0.3,-1.417,0.0,-1.417,0.0,-1.712,48.13,
06/30/2009,32.62,25.542,13.888,-30.166,1.985,-4.43,-27.721,23.356,38.334,-1.914,-18.519,5.455,0.0,-8.18,-8.18,0.175,0.175,0.0,-8.355,-8.355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.242,-6.441,0.0,0.0,0.0,0.0,0.199,0.199,0.0,0.0,3.694,21.892,
09/30/2009,59.788,32.084,13.951,9.355,1.993,2.341,5.021,4.398,-7.294,11.046,4.933,-4.287,0.0,-9.854,-9.854,0.334,0.334,0.0,-10.188,-10.188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.376,-6.453,0.0,0.0,0.0,0.0,2.077,2.366,-0.289,0.0,2.128,47.686,
12/31/2009,66.26,41.006,14.188,2.962,1.635,3.26,-1.933,8.104,7.024,0.143,-1.251,2.188,0.0,-12.731,-11.231,0.065,0.065,0.0,-11.296,-11.296,0.0,0.0,0.0,0.0,-1.5,0.0,0.0,-1.5,0.0,-12.914,-124.615,100.0,0.0,100.0,0.0,11.701,11.701,0.0,0.0,1.046,41.661,
03/31/2010,66.286,29.835,14.191,31.045,1.757,1.007,28.281,-8.785,-10.3,5.996,10.315,-14.796,0.0,-11.717,-11.717,2.531,2.531,0.0,-14.248,-14.248,0.0,0.0,0.0,0.0,1.5,0.0,0.0,1.5,-1.5,-104.281,-6.508,-100.0,0.0,0.0,-100.0,2.227,2.248,-0.021,0.0,-0.736,-50.448,
06/30/2010,29.694,-45.21,13.038,-61.64,3.913,-44.476,-21.077,123.506,25.794,-14.157,-1.137,113.006,0.0,-12.408,-12.408,0.003,0.003,0.0,-12.411,-12.411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.661,-6.546,0.0,0.0,0.0,0.0,2.885,2.885,0.0,0.0,-2.526,11.099,
09/30/2010,26.663,35.711,13.272,-1.934,2.472,-0.387,-4.019,-20.386,-12.243,-8.401,0.501,-0.243,0.0,-14.642,-14.642,0.189,0.189,0.0,-14.831,-14.831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24.349,-8.913,0.0,0.0,0.0,0.0,-15.436,1.191,-16.627,0.0,3.661,-8.667,
12/31/2010,27.04,21.765,13.429,-2.756,2.104,-7.789,2.929,-5.398,-11.346,-22.297,8.05,20.195,0.0,-48.942,-28.042,1.106,1.106,0.0,-29.148,-29.148,0.0,0.0,0.0,0.0,-20.9,0.0,-4.0,-16.9,0.0,-3.224,-8.885,0.0,0.0,0.0,0.0,5.661,8.934,-3.273,0.0,0.011,-25.115,
03/31/2011,34.347,38.999,14.65,149.229,1.697,9.581,137.951,-168.531,-56.722,2.622,16.3,-130.731,0.0,-21.049,-21.049,0.003,0.003,0.0,-21.052,-21.052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16.704,-8.884,0.0,0.0,0.0,0.0,-7.82,2.245,-10.065,0.0,4.134,0.728,
06/30/2011,11.981,28.731,14.435,-17.74,1.918,9.828,-29.486,-13.445,34.164,-20.83,-23.357,-3.422,0.0,-37.857,-15.588,0.0,0.0,0.0,-15.588,-15.588,0.0,0.0,0.0,0.0,-22.269,0.0,-22.269,0.0,0.0,-11.977,-8.913,0.0,0.0,0.0,0.0,-3.064,3.067,-6.131,0.0,0.953,-36.9,
09/30/2011,48.556,29.564,15.752,1.093,1.893,7.455,-8.255,2.147,2.381,4.875,2.994,-8.103,0.0,-18.857,-18.857,0.0,0.0,0.0,-18.857,-18.857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-46.713,-10.015,0.0,0.0,0.0,0.0,-36.698,0.85,-37.548,0.0,-4.991,-22.005,
12/31/2011,52.302,33.649,16.101,1.72,1.988,5.475,-5.743,0.832,-16.526,13.551,-0.764,4.571,0.0,-19.793,-19.793,0.0,0.0,0.0,-19.793,-19.793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-22.247,-9.823,0.0,0.0,0.0,0.0,-12.424,0.648,-13.072,0.0,-0.586,9.676,
03/31/2012,36.533,44.171,16.618,-31.303,2.059,-0.665,-32.697,7.047,-26.536,14.237,12.007,7.339,0.0,-24.768,-12.402,0.0,,0.0,-12.402,-12.402,0.0,0.0,0.0,0.0,-12.366,0.0,-12.366,0.0,0.0,-7.137,-9.809,0.0,0.0,0.0,0.0,2.672,2.672,0.0,0.0,2.406,7.034,
06/30/2012,61.267,30.354,14.337,0.919,1.66,-0.432,-0.309,15.657,32.257,-7.286,-8.3,-1.014,0.0,-15.525,-15.525,0.017,0.017,0.0,-15.542,-15.542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.002,-9.867,0.0,0.0,0.0,0.0,2.865,3.982,-1.117,0.0,-2.83,35.91,
09/30/2012,50.756,40.145,15.851,-26.163,2.465,8.977,-37.605,20.923,23.803,10.421,-5.883,-7.418,0.0,-306.11,-29.515,0.005,0.005,0.0,-29.52,-29.52,0.0,0.0,0.0,0.0,-276.595,0.0,-276.595,0.0,0.0,221.189,-11.079,224.34,0.0,224.34,0.0,7.928,9.499,-1.571,0.0,4.043,-30.122,
12/31/2012,68.913,48.097,18.32,6.885,2.228,13.519,-8.862,-4.389,-3.171,6.93,0.786,-8.934,0.0,-141.629,-18.809,0.007,0.007,0.0,-18.816,-18.816,0.0,0.0,0.0,0.0,-122.82,0.0,-122.82,0.0,0.0,71.862,-11.099,86.55,0.0,86.55,0.0,-2.008,3.197,-5.205,-1.581,0.132,-0.722,
03/31/2013,46.879,41.381,20.527,-11.294,2.564,1.687,-15.545,-3.735,-31.023,17.95,0.861,8.477,0.0,-23.79,-23.529,0.005,0.005,0.0,-23.534,-23.534,0.0,0.0,0.0,0.0,-0.261,0.0,-0.261,0.0,0.0,-31.803,-11.15,-28.6,0.0,,-28.6,8.29,8.399,-0.109,-0.343,-5.165,-13.879,
06/30/2013,32.697,32.317,18.333,-24.965,2.143,0.397,-27.505,7.012,12.635,-11.662,-0.338,6.377,0.0,-21.848,-21.733,0.008,0.008,0.0,-21.741,-21.741,0.0,0.0,0.0,0.0,-0.115,0.0,-0.115,0.0,0.0,14.548,-11.244,21.41,0.0,21.41,0.0,4.425,9.2,-4.775,-0.043,-1.567,23.83,
09/30/2013,47.348,29.743,17.782,-1.992,3.935,0.288,-6.215,1.815,4.115,0.923,3.294,-6.517,0.0,-25.369,-25.369,0.0,0.0,0.0,-25.369,-25.369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-30.037,-12.4,-5.18,0.0,24.82,-30.0,-12.457,1.421,-13.878,0.0,6.014,-2.044,
12/31/2013,62.128,28.506,19.574,14.174,2.852,3.334,7.988,-0.126,-6.891,-3.692,-1.723,12.18,0.0,-21.265,-12.937,4.731,4.731,0.0,-17.668,-17.668,0.0,0.0,0.0,0.0,-8.328,0.0,-8.328,0.0,0.0,-47.608,-12.365,-33.78,0.0,6.22,-40.0,-1.463,3.12,-4.583,0.0,0.288,-6.457,
03/31/2014,67.458,38.876,19.96,0.844,2.17,11.157,-12.483,7.778,-38.653,17.198,18.144,11.089,0.0,-80.17,-21.554,0.035,0.035,0.0,-21.589,-21.589,0.0,0.0,0.0,0.0,-58.616,0.0,-58.616,0.0,0.0,8.891,-12.376,18.74,0.0,18.74,0.0,2.527,4.76,-2.233,0.0,-0.714,-4.535,
06/30/2014,46.353,24.537,20.405,1.535,2.835,-0.167,-1.133,-0.124,46.681,-15.426,-18.877,-12.502,0.0,-202.272,-23.26,0.071,0.071,0.0,-23.331,-23.331,0.0,0.0,0.0,0.0,-179.012,0.0,-179.012,0.0,0.0,158.467,-12.459,165.26,0.0,165.26,0.0,5.666,10.985,-5.319,0.0,2.586,5.134,
09/30/2014,58.555,31.004,27.43,-4.797,0.266,-0.838,-4.225,4.918,-7.234,-8.825,3.636,17.341,0.0,-12.839,-12.471,0.725,0.725,0.0,-13.196,-13.196,0.0,0.0,0.0,0.0,-0.368,0.0,-0.368,0.0,0.0,-50.364,-13.659,-38.79,0.0,0.0,-38.79,2.085,2.206,-0.121,0.0,-5.875,-10.523,
12/31/2014,60.302,38.124,21.605,0.343,-0.572,1.349,-0.434,0.23,-10.255,-2.763,-9.974,23.222,0.0,-28.207,-20.214,0.016,0.016,0.0,-20.23,-20.23,0.0,0.0,0.0,0.0,-3.312,0.0,-3.312,0.0,-4.681,-30.025,-13.672,-9.27,0.0,38.79,-48.06,0.264,14.934,-14.67,-7.347,-4.971,-2.901,
03/31/2015,80.83,41.399,22.101,-7.991,0.866,-5.26,-3.597,25.321,-31.966,17.112,22.069,18.106,0.0,-40.451,-28.481,0.017,0.017,0.0,-28.498,-28.498,0.0,0.0,0.0,0.0,-11.97,0.0,-11.97,0.0,0.0,-8.328,-13.723,12.57,0.0,12.57,0.0,1.098,11.675,-10.577,-8.273,-8.874,23.177,
06/30/2015,41.153,24.291,22.353,-20.953,-0.765,5.629,-25.817,15.462,38.869,-18.174,-5.696,0.463,0.0,-67.8,-23.49,0.028,0.028,0.0,-23.518,-23.518,0.0,0.0,0.0,0.0,-44.31,0.0,-44.31,0.0,0.0,50.232,-13.758,66.75,0.0,350.0,-283.25,-0.782,8.791,-9.573,-1.978,4.919,28.504,
09/30/2015,38.319,8.687,23.745,27.714,3.954,-14.532,38.292,-21.827,-7.248,-1.812,-11.629,-1.138,0.0,-192.93,-16.4,0.01,0.01,0.0,-16.41,-16.41,0.0,0.0,0.0,0.0,-176.53,0.0,-176.53,0.0,0.0,128.665,-14.982,143.5,0.0,143.5,0.0,0.595,3.996,-3.401,-0.448,-8.06,-34.006,
12/31/2015,25.147,20.045,44.827,-4.576,3.142,5.866,-13.584,-35.149,-34.691,4.505,-0.568,-4.395,0.0,-425.669,-41.865,0.324,0.324,0.0,-42.189,-42.189,0.0,0.0,0.0,0.0,-383.842,0.0,-383.842,0.0,0.0,474.223,-14.988,488.42,0.0,488.42,0.0,2.971,4.066,-1.095,-2.18,-4.528,69.173,
03/31/2016,150.056,57.74,52.815,12.701,3.535,3.741,5.425,26.8,-28.49,17.291,23.142,14.857,0.0,-43.185,-43.846,0.444,0.444,0.0,-44.29,-44.29,0.0,0.0,0.0,0.0,0.661,0.0,0.661,0.0,0.0,-92.831,-21.475,-71.786,0.0,259.25,-331.036,0.368,0.668,-0.3,0.062,3.441,17.481,
06/30/2016,80.316,48.401,53.784,-15.793,4.187,0.989,-20.969,-6.076,23.248,-19.765,-13.246,3.687,0.0,-35.645,-30.831,4.526,4.526,0.0,-35.357,-35.357,0.0,0.0,,0.0,-0.25,0.0,-0.25,0.0,-4.564,-43.008,-21.538,-16.079,0.0,0.0,-16.079,-4.413,0.758,-5.171,-0.978,-8.081,-6.418,
09/30/2016,108.185,40.417,50.077,41.626,6.377,-5.595,40.844,-23.935,-11.577,-1.958,-3.708,-6.692,0.0,26.9,-38.272,0.237,0.237,0.0,-38.509,-38.509,0.0,0.0,0.0,0.0,-64.622,0.0,-64.622,0.0,129.794,-118.602,-24.047,-41.567,0.0,0.0,-41.567,-52.988,1.736,-54.724,0.0,-4.555,11.928,
12/31/2016,100.904,-4.996,31.384,110.941,3.829,51.359,55.753,-36.425,-11.884,-5.645,11.176,-30.072,0.0,-34.118,-38.337,0.022,0.022,0.0,-38.359,-38.359,0.0,0.0,0.0,0.0,135.805,136.255,-0.45,0.0,-131.586,-46.977,-23.826,-45.879,,0.0,-45.879,-34.566,0.727,-35.293,-0.352,-9.303,10.506,
03/31/2017,134.681,26.143,52.897,46.408,4.401,-15.479,57.486,9.233,-47.927,14.539,12.662,29.959,0.0,-61.392,-60.615,0.061,0.061,0.0,-60.676,-60.676,0.0,0.0,0.0,0.0,-0.777,-0.542,-0.235,0.0,0.0,-58.512,-23.782,-29.504,,,,-0.587,1.734,-2.321,-4.639,3.284,18.061,
06/30/2017,80.653,58.077,43.651,2.303,4.809,-2.868,0.362,-23.378,32.04,-15.799,-10.244,-29.375,0.0,-54.882,-36.483,0.009,0.009,0.0,-36.492,-36.492,0.0,0.0,0.0,0.0,-18.399,0.0,-18.399,0.0,0.0,-22.254,-23.858,6.131,0.0,13.631,-7.5,-2.607,5.844,-8.451,-1.92,8.405,11.922,
09/30/2017,136.724,64.459,45.548,14.654,7.22,-0.404,7.838,12.063,10.729,-3.21,1.629,2.915,,-46.659,-36.862,2.066,2.066,0.0,-38.928,-38.928,0.0,0.0,0.0,0.0,-11.11,0.0,-11.11,0.0,1.313,-97.091,-26.422,-59.374,,,,-11.339,0.862,-12.201,0.044,7.814,0.788,
12/31/2017,110.478,94.781,44.656,-1.785,5.012,-24.046,17.249,-27.174,-27.62,-2.558,-1.986,4.99,0.0,-47.292,-38.072,0.019,0.019,0.0,-38.091,-38.091,0.0,0.0,0.0,0.0,-7.907,8.907,-16.814,0.0,-1.313,-76.471,-26.353,-27.986,,,,-21.9,1.299,-23.199,-0.232,1.501,-11.784,
