Date,Net Revenue,Net Interest Income,Total Interest Income,Interest Income,Investment Income,Total Interest Expense,Total Non-Interest Income,Trading Securities G/L,Trading Account Profits/Losses,Investments & Loans Income (Loss),Other Income (Loss),Commissions & Fees Earned,Other Operating Income (Losses),Provision for Loan Losses,Net Revenue after Provisions,Total Non-Interest Expense,Commissions & Fees Paid,Other Operating Expenses,Operating Income (Loss),Non-Operating (Income) Loss,Other Non-Operating (Income) Loss,"Pretax Income (Loss), GAAP",Income Tax Expense (Benefit),Income (Loss) from Cont Ops,Net Extraordinary Losses (Gains),Discontinued Operations,Extraordinary & Accounting Items,Income (Loss) incl. Minority Interest,Minority Interest,"Net Income, GAAP",Preferred Dividends,Other Adjustments,"Net Income Avail to Common, GAAP","Net Income Avail to Common, Adj",Net Abnormal Losses (Gains),Basic Weighted Avg Shares,"Basic EPS, GAAP",Basic EPS from Cont Ops,"Basic EPS from Cont Ops, Adjusted",Diluted Weighted Avg Shares,"Diluted EPS, GAAP",Diluted EPS from Cont Ops,"Diluted EPS from Cont Ops, Adjusted",Source: Bloomberg
09/30/1992,62.188998,1.693,1.693,0.0,1.693,0.0,60.495998,0.0,,,,60.495998,0.0,0.0,62.188998,-43.675999,0.0,43.675999,18.513,0.0,0.0,18.513,-7.156,11.357,0.0,,,11.357,-1.048,10.309,0.0,,10.309,10.309,,240.800003,0.0425,0.0425,,240.800003,0.0425,0.0425,0.0425,
12/31/1992,65.364999,2.343,2.343,0.0,2.343,0.0,63.021999,0.0,,,,63.021999,0.0,0.0,65.364999,-48.756001,0.0,48.756001,16.608999,0.0,0.0,16.608999,-5.734,10.875,0.0,,,10.874999,-1.229,9.646,0.0,,9.646,9.646,,241.104,0.04,0.04,0.04,241.104,0.04,0.04,0.04,
03/31/1993,68.716002,1.484,1.484,0.0,1.484,0.0,67.232002,0.0,,,,67.232002,0.0,0.0,68.716002,-50.062,0.0,50.062,18.653999,0.0,0.0,18.653999,-7.068,11.586,0.33,,,11.255999,-1.035,10.221,0.0,,10.221,10.221,,243.647995,0.0425,0.0425,,243.647995,0.0425,0.0425,0.0425,
06/30/1993,72.678997,2.118,2.118,0.0,2.118,0.0,70.560997,0.0,,,,70.560997,0.0,0.0,72.678997,-51.733002,0.0,51.733002,20.945999,0.0,0.0,20.945999,-8.018,12.928,0.0,,,12.927999,-1.392,11.536,0.0,,11.536,11.536,,242.735992,0.0475,0.0475,,242.735992,0.0475,0.0475,0.0475,
09/30/1993,78.764996,1.203,1.203,0.0,1.203,0.0,77.561996,0.0,,,,77.561996,0.0,0.0,78.764996,-55.676998,0.0,55.676998,23.087999,0.0,0.0,23.087999,-9.357,13.731,0.0,,,13.730999,-1.693,12.038,0.0,,12.038,12.038,,246.095993,0.04875,0.04875,,246.095993,0.04875,0.04875,0.04875,
12/31/1993,89.881003,3.219,3.219,0.0,3.219,0.0,86.662003,0.0,,,,86.662003,0.0,0.0,89.881003,-61.584999,0.0,61.584999,28.296,0.0,0.0,28.296,-10.877,17.419001,0.0,,,17.419,-2.675,14.744,0.0,,14.744,14.744,,247.151992,0.06,0.06,0.06,247.151992,0.06,0.06,0.06,
03/31/1994,91.927003,1.141,1.141,0.0,1.141,0.0,90.786003,0.0,,,,90.786003,0.0,0.0,91.927003,-64.612999,0.0,64.612999,27.313999,0.0,0.0,27.313999,-10.676,16.638,0.0,,,16.638,-2.885,13.753,0.0,,13.753,13.753,,247.863998,0.055,0.055,,247.863998,0.055,0.055,0.055,
06/30/1994,92.467998,1.297,1.297,0.0,1.297,0.0,91.170998,0.0,,,,91.170998,0.0,0.0,92.467998,-62.953999,0.0,62.953999,29.514,0.0,0.0,29.514,-11.507,18.007,0.0,,,18.007,-2.958,15.049,0.0,,15.049,15.049,,245.104004,0.0475,0.0475,,245.104004,0.0475,0.0475,0.0475,
09/30/1994,96.942999,1.052,1.052,0.0,1.052,0.0,95.890999,0.0,,,,95.890999,0.0,0.0,96.942999,-64.363998,0.0,64.363998,32.578999,0.0,0.0,32.578999,-12.59,19.989,0.0,,,19.988998,-3.727,16.261999,0.0,,16.261999,16.261999,,243.367996,0.06625,0.06625,,243.367996,0.06625,0.06625,0.06625,
12/31/1994,101.039997,3.145,3.145,0.0,3.145,0.0,97.894997,0.0,,,,97.894997,0.0,0.0,101.039997,-69.253998,0.0,69.253998,31.785999,0.0,0.0,31.785999,-11.814,19.972,0.0,,,19.971999,-3.885,16.087,0.0,,16.087,16.087,,242.024,0.06625,0.06625,0.06625,242.024,0.06625,0.06625,0.06625,
03/31/1995,97.846002,2.1,2.1,0.0,2.1,0.0,95.746002,0.0,,,,95.746002,0.0,0.0,97.846002,-68.724998,0.0,68.724998,29.121,0.0,0.0,29.121,-11.302,17.819,0.0,,,17.819,-2.828,14.991,0.0,,14.991,14.991,,240.104004,0.0625,0.0625,,240.104004,0.0625,0.0625,0.0625,
06/30/1995,104.789,1.816,1.816,0.0,1.816,0.0,102.973,0.0,,,,102.973,0.0,0.0,104.789,-69.338997,0.0,69.338997,35.450001,0.0,0.0,35.450001,-13.786,21.664,0.0,,,21.664001,-3.442,18.222,0.0,,18.222,18.222,,242.944,0.075,0.075,,242.944,0.075,0.075,0.075,
09/30/1995,113.226003,1.759,1.759,0.0,1.759,0.0,111.467003,0.0,,,,111.467003,0.0,0.0,113.226003,-72.981003,0.0,72.981003,40.244999,0.0,0.0,40.244999,-14.914,25.330999,1.049,,,24.281999,-3.78,20.502001,0.0,,20.502001,20.502001,,245.647995,0.08375,0.0875,,245.647995,0.08375,0.0875,0.0875,
12/31/1995,123.438,7.16,7.16,0.0,7.16,0.0,116.278,0.0,,,,116.278,0.0,0.0,123.438,-84.560997,0.0,84.560997,38.876999,0.0,0.0,38.876999,-14.333,24.544001,0.0,,,24.543999,-2.85,21.694,0.0,,21.694,21.694,,248.0,0.0875,0.0875,0.0875,248.0,0.0875,0.0875,0.0875,
03/31/1996,132.412004,4.28,4.28,0.0,4.28,0.0,128.132004,0.0,,,,128.132004,0.0,0.0,132.412004,-93.473999,0.0,93.473999,38.938,0.0,0.0,38.938,-15.157,23.781,0.0,,,23.781,-3.362,20.419001,0.0,,20.419001,20.419001,,226.880005,0.09,0.09,0.09,245.975998,0.0825,0.0825,0.0825,
06/30/1996,143.687998,4.018,4.018,0.0,4.018,0.0,139.669998,0.0,,,,139.669998,0.0,0.0,143.687998,-96.456001,0.0,96.456001,47.231998,0.0,0.0,47.231998,-18.416,28.816,0.0,,,28.815998,-4.366,24.450001,0.0,,24.450001,24.450001,,227.440002,0.1075,0.1075,0.1075,247.095993,0.1,0.1,0.1,
09/30/1996,150.150006,2.731,2.731,0.0,2.731,0.0,147.419006,0.0,,,,147.419006,0.0,0.0,150.150006,-100.584,0.0,100.584,49.566002,0.0,0.0,49.566002,-19.219999,30.346001,0.0,,,30.346003,-4.398,25.948,0.0,,25.948,25.948,,230.647995,0.1125,0.1125,0.1125,247.104004,0.105,0.105,0.105,
12/31/1996,159.820008,5.931,5.931,0.0,5.931,0.0,153.889008,0.0,,,,153.889008,0.0,0.0,159.820008,-108.084999,0.0,108.084999,51.735001,0.0,0.0,51.735001,-19.815001,31.92,0.0,,,31.92,-4.284,27.636,0.0,,27.636,27.636,,230.300003,0.12,0.12,0.12,250.884003,0.11,0.11,0.11,
03/31/1997,167.959007,3.527,3.527,0.0,3.527,0.0,164.432007,0.0,,,,164.432007,0.0,0.0,167.959007,-113.617996,0.0,113.617996,54.341,0.0,0.0,54.341,-21.124001,33.216999,0.0,,,33.216999,-4.67,28.547001,0.0,,28.547001,28.547001,,231.108002,0.125,0.125,0.125,254.164001,0.11,0.11,0.11,
06/30/1997,180.087996,3.845,3.845,0.0,3.845,0.0,176.242996,0.0,,,,176.242996,0.0,0.0,180.087996,-117.005997,0.0,117.005997,63.082001,0.0,0.0,63.082001,-24.162001,38.919998,0.0,,,38.92,-5.138,33.782001,0.0,,33.782001,33.782001,,231.636002,0.145,0.145,0.145,254.056,0.135,0.135,0.135,
09/30/1997,199.769006,4.003,4.003,0.0,4.003,0.0,195.766006,0.0,,,,195.766006,0.0,0.0,199.769006,-125.150002,0.0,125.150002,74.619003,0.0,0.0,74.619003,-27.968,46.651001,0.0,,,46.651003,-5.314,41.337002,0.0,,41.337002,41.337002,,232.664001,0.18,0.18,0.18,257.015991,0.16,0.16,0.16,
12/31/1997,207.141004,10.662,10.662,0.0,10.662,0.0,196.479004,0.0,,,,196.479004,0.0,0.0,207.141004,-134.423996,0.0,134.423996,72.717003,0.0,0.0,72.717003,-27.954,44.763,0.0,,,44.763002,-4.032,40.730999,0.0,,40.730999,40.730999,,236.119995,0.175,0.175,0.175,259.279999,0.155,0.155,0.155,
03/31/1998,210.433997,4.553,4.553,0.0,4.553,0.0,205.880997,0.0,,,,205.880997,0.0,0.0,210.433997,-134.837997,0.0,134.837997,75.596001,0.0,0.0,75.596001,-28.927,46.668999,0.0,,,46.669001,-5.379,41.290001,0.0,,41.290001,41.290001,,236.992004,0.175,0.175,0.175,259.868011,0.16,0.16,0.16,
06/30/1998,222.308992,2.198,2.198,0.0,2.198,0.0,220.110992,0.0,,,,220.110992,0.0,0.0,222.308992,-140.554993,0.0,140.554993,81.753998,0.0,0.0,81.753998,-31.601999,50.152,0.0,,,50.151999,-5.283,44.868999,0.0,,44.868999,44.868999,,238.417999,0.19,0.19,0.19,261.196014,0.17,0.17,0.17,
09/30/1998,218.558996,5.426,5.426,0.0,5.426,0.0,213.132996,0.0,,,,213.132996,0.0,0.0,218.558996,-140.089996,0.0,140.089996,78.469002,0.0,0.0,78.469002,-30.094,48.375,0.0,,,48.375002,-5.401,42.973999,0.0,,42.973999,42.973999,,238.858002,0.18,0.18,0.18,260.191986,0.165,0.165,0.165,
12/31/1998,234.840004,16.348,16.348,0.0,16.348,0.0,218.492004,0.0,,,,218.492004,0.0,0.0,234.840004,-157.845001,0.0,157.845001,76.995003,0.0,0.0,76.995003,-28.052999,48.942001,0.0,,,48.942003,-3.935,45.007,0.0,,45.007,45.007,,238.783997,0.19,0.19,0.19,258.380005,0.175,0.175,0.175,
03/31/1999,245.825994,5.732,5.732,0.0,5.732,,240.093994,0.0,,,,240.093994,0.0,0.0,245.825994,-150.589005,0.0,150.589005,95.237,0.0,0.0,95.237,-36.287998,58.949001,0.0,,,58.949001,-5.536,53.412998,0.0,,53.412998,53.412998,,241.024002,0.22,0.22,0.22,259.178009,0.205,0.205,0.205,
06/30/1999,245.769996,5.846,5.846,0.0,5.846,,239.923996,0.0,,,,239.923996,0.0,0.0,245.769996,-150.296997,0.0,150.296997,95.473,0.0,0.0,95.473,-36.657001,58.816002,0.0,,,58.815998,-5.126,53.689999,0.0,,53.689999,53.689999,,242.304001,0.22,0.22,0.22,260.123993,0.205,0.205,0.205,
09/30/1999,259.929001,5.75,5.75,0.0,5.75,,254.179001,0.0,,,,254.179001,0.0,0.0,259.929001,-151.574005,0.0,151.574005,108.355003,0.0,0.0,108.355003,-40.508999,67.846001,0.0,,,67.846004,-5.625,62.221001,0.0,,62.221001,62.221001,,241.934006,0.255,0.255,0.255,258.082001,0.24,0.24,0.24,
12/31/1999,284.853985,20.174999,20.174999,0.0,20.174999,,264.678986,0.0,,,,264.678986,0.0,0.0,284.853985,-169.149002,0.0,169.149002,115.705002,0.0,0.0,115.705002,-41.712002,73.992996,0.0,,,73.993,-3.913,70.080002,0.0,,70.080002,70.080002,,239.539993,0.295,0.295,0.295,255.955994,0.275,0.275,0.275,
03/31/2000,316.269996,21.262,21.323,0.0,21.323,-0.061,295.007996,0.0,,,,295.007996,0.0,0.0,316.269996,-185.479004,0.0,185.479004,130.791,0.0,0.0,130.791,-49.203999,81.586998,0.0,,,81.587002,-6.553,75.033997,0.0,0.0,75.033997,75.033997,,240.837997,0.31,0.31,0.31,256.798004,0.29,0.29,0.29,
06/30/2000,300.620995,17.070001,17.131001,0.0,17.131001,-0.061,283.550995,0.0,,,,283.550995,0.0,0.0,300.620995,-180.123001,0.0,180.123001,120.498001,0.0,0.0,120.498001,-45.591,74.906998,0.0,,,74.907001,-5.568,69.338997,0.0,0.0,69.338997,69.338997,,241.860001,0.285,0.285,0.285,258.670013,0.27,0.27,0.27,
09/30/2000,300.096,3.333,6.941,0.0,6.941,-3.608,296.763,0.0,,,,296.763,0.0,0.0,300.096,-185.584,0.0,185.584,114.512001,0.0,0.0,114.512001,-42.799999,71.711998,0.0,,,71.712002,-2.529,69.182999,0.0,0.0,69.182999,69.182999,,242.850006,0.285,0.285,0.285,261.0,0.265,0.265,0.265,
12/31/2000,285.497,7.582,13.695,0.0,13.695,-6.113,277.915,0.0,,,,277.915,0.0,0.0,285.497,-193.106,0.0,193.106,92.391,0.0,0.0,92.391,-37.223,55.168,0.0,,,55.168,0.305,55.473,0.0,0.0,55.473,55.473,,243.998,0.225,0.225,0.225,260.682,0.215,0.215,0.215,
03/31/2001,275.559997,12.47,17.392,0.0,17.392,-4.922,263.089996,0.0,,,,263.089996,0.0,0.0,275.559997,-193.112,0.0,193.112,82.447998,0.0,0.0,82.447998,-33.497002,48.951,0.0,,,48.950996,0.357,49.307999,0.0,0.0,49.307999,49.307999,,245.501999,0.2,0.2,0.2,258.951996,0.19,0.19,0.19,
06/30/2001,258.234,6.51,10.406,0.0,10.406,-3.896,251.724,0.0,,,,251.724,0.0,0.0,258.234,-171.396,0.0,171.396,86.838,0.0,0.0,86.838,-35.682,51.156,0.0,,,51.156,0.0,51.156,0.0,0.0,51.156,51.156,,246.164,0.21,0.21,0.21,258.116,0.2,0.2,0.2,
09/30/2001,241.18,0.73,3.168,0.0,3.168,-2.438,240.45,0.0,,,,240.45,0.0,0.0,241.18,-155.924,0.0,155.924,85.256,0.0,0.0,85.256,-34.858,50.398,0.0,,,50.398,0.0,50.398,0.0,0.0,50.398,50.398,,246.566,0.205,0.205,0.205,258.568,0.195,0.195,0.195,
12/31/2001,239.83,0.392,1.828,0.0,1.828,-1.436,239.438,0.0,,,,239.438,0.0,0.0,239.83,-163.783,0.0,163.783,76.047,0.0,0.0,76.047,-31.041,45.006,0.0,,,45.006,0.0,45.006,0.0,0.0,45.006,45.006,,246.33,0.185,0.185,0.185,256.744,0.175,0.175,0.175,
03/31/2002,241.064,-0.63,0.455,0.0,0.455,-1.085,241.694,-0.148,,,,241.842,0.0,0.0,241.064,-155.858,0.0,155.858,85.206,0.0,0.0,85.206,-32.182,53.024,0.0,,,53.024,0.0,53.024,0.0,0.0,53.024,53.024,,247.062,0.215,0.215,0.215,260.376,0.205,0.205,0.205,
06/30/2002,234.938,-5.234,-4.049,0.0,-4.049,-1.185,240.172,0.0,,,,240.172,0.0,0.0,234.938,-151.346,0.0,151.346,83.592,0.0,0.0,83.592,-31.738,51.854,0.0,,,51.854,0.0,51.854,0.0,0.0,51.854,51.854,,246.272,0.21,0.21,0.21,257.36,0.2,0.2,0.2,
09/30/2002,218.958996,-2.381,-1.044,0.0,-1.044,-1.337,221.339996,0.0,,,,221.339996,0.0,0.0,218.958996,-148.628998,0.0,148.628998,70.330002,0.0,0.0,70.330002,-27.120001,43.209999,0.0,,,43.210001,0.0,43.209999,0.0,0.0,43.209999,43.209999,,244.792007,0.175,0.175,0.175,252.102005,0.17,0.17,0.17,
12/31/2002,217.634,-1.837,-0.483,0.0,-0.483,-1.354,219.471,0.0,,,,219.471,0.0,0.0,217.634,-147.158,0.0,147.158,70.476,0.0,0.0,70.476,-24.31,46.166,0.0,,,46.166,0.0,46.166,0.0,0.0,46.166,46.166,,244.916,0.19,0.19,0.19,251.944,0.185,0.185,0.185,
03/31/2003,216.573,-0.316,0.98,0.0,0.98,-1.296,216.889,-1.645,,,,218.534,0.0,0.0,216.573,-154.274,0.0,154.274,62.299,-2.145,2.145,62.299,-23.525,38.774,0.0,,,38.774,0.0,38.774,0.0,0.0,38.774,38.774,,244.884,0.16,0.16,0.16,251.038,0.155,0.155,0.155,
06/30/2003,238.83,-0.347,0.951,0.0,0.951,-1.298,239.177,1.848,,,,237.329,0.0,0.0,238.83,-152.646,0.0,152.646,86.184,1.368,-1.368,86.184,-32.409,53.775,0.0,,,53.775,0.0,53.775,0.0,0.0,53.775,53.775,,245.014,0.22,0.22,0.22,253.688,0.21,0.21,0.21,
09/30/2003,258.524,-0.187,0.977,0.0,0.977,-1.164,258.711,0.588,,,,258.123,0.0,0.0,258.524,-152.738,0.0,152.738,105.786,0.256,-0.256,105.786,-39.495,66.291,0.0,,,66.291,0.0,66.291,0.0,0.0,66.291,66.291,,248.026,0.265,0.265,0.265,260.144,0.255,0.255,0.255,
12/31/2003,282.116,-0.227,1.002,0.0,1.002,-1.229,282.343,1.384,,,,280.959,0.0,0.0,282.116,-170.869,0.0,170.869,111.247,0.0,0.0,111.247,-42.6,68.647,0.0,,,68.647,0.0,68.647,0.0,0.0,68.647,68.647,,249.394,0.275,0.275,0.275,261.29,0.265,0.265,0.265,
03/31/2004,306.472,-0.155,1.002,0.0,1.002,-1.157,306.627,1.153,,,,305.474,0.0,0.0,306.472,-182.79,0.0,182.79,123.682,0.0,0.0,123.682,-46.343,77.339,0.0,,,77.339,0.0,77.339,0.0,0.0,77.339,77.339,,252.192,0.305,0.305,0.305,267.554,0.29,0.29,0.29,
06/30/2004,310.143004,-0.344,0.924,0.0,0.924,-1.268,310.487004,0.939,,,,309.548004,0.0,0.0,310.143004,-181.658005,0.0,181.658005,128.485001,0.0,0.0,128.485001,-48.221001,80.264,0.0,,,80.264,0.0,80.264,0.0,0.0,80.264,80.264,,253.951996,0.315,0.315,0.315,267.026001,0.3,0.3,0.3,
09/30/2004,317.654011,0.043,0.944,0.0,0.944,-0.901,317.611011,1.519,,,,316.09201,0.0,0.0,317.654011,-185.313995,0.0,185.313995,132.339996,0.0,0.0,132.339996,-49.814999,82.525002,0.0,,,82.524998,0.0,82.525002,0.0,0.0,82.525002,82.525002,,254.858002,0.325,0.325,0.325,266.609985,0.31,0.31,0.31,
12/31/2004,351.284,-0.061,0.905,0.0,0.905,-0.966,351.345,5.885,,,,345.46,0.0,0.0,351.284,-202.008,0.0,202.008,149.276,0.0,0.0,149.276,-52.144,97.132,0.0,,,97.132,0.0,97.132,0.0,0.0,97.132,97.132,,258.31,0.375,0.375,0.375,271.87,0.355,0.355,0.355,
03/31/2005,359.031008,0.018,1.003,0.0,1.003,-0.985,359.013008,2.055,,,,356.958008,0.0,0.0,359.031008,-209.789993,0.0,209.789993,149.240997,0.0,0.0,149.240997,-54.944,94.296997,0.0,,,94.296997,0.0,94.296997,0.0,0.0,94.296997,94.296997,,260.532013,0.36,0.36,0.36,273.484009,0.345,0.345,0.345,
06/30/2005,368.971987,0.038,1.046,0.0,1.046,-1.008,368.933987,5.522,,,,363.411987,0.0,0.0,368.971987,-208.024994,0.0,208.024994,160.947006,0.0,0.0,160.947006,-58.198002,102.749001,0.0,,,102.749004,0.0,102.749001,0.0,0.0,102.749001,102.749001,,259.630005,0.395,0.395,0.395,271.429993,0.38,0.38,0.38,
09/30/2005,393.072015,0.08,1.077,0.0,1.077,-0.997,392.992015,4.464,,,,388.528015,0.0,0.0,393.072015,-208.850998,0.0,208.850998,184.220993,0.0,0.0,184.220993,-67.886002,116.334999,0.0,,,116.334991,0.0,116.334999,0.0,0.0,116.334999,116.334999,,260.011993,0.445,0.445,0.445,272.864014,0.425,0.425,0.425,
12/31/2005,415.452,0.111,1.153,0.0,1.153,-1.042,415.341,12.703,,,,402.638,0.0,0.0,415.452,-230.47,0.0,230.47,184.982,0.0,0.0,184.982,-67.434,117.548,0.0,,,117.548,0.0,117.548,0.0,0.0,117.548,117.548,,261.942,0.45,0.45,0.45,274.99,0.425,0.425,0.425,
03/31/2006,436.879,0.178,1.255,0.0,1.255,-1.077,436.701,7.653,,,,429.048,,,436.879,-250.797,,250.797,186.082,,,186.082,-69.388,116.694,,,,116.694,0.0,116.694,0.0,,116.694,116.694,,264.03,0.44,0.44,0.44,277.962,0.42,0.42,0.42,
06/30/2006,469.486,0.076,1.3,0.0,1.3,-1.224,469.41,23.676,,,,445.734,0.0,,469.486,-253.076,,253.076,216.41,0.0,0.0,216.41,-80.699,135.711,,,,135.711,0.0,135.711,0.0,,135.711,135.711,,264.767,0.51,0.51,0.51,279.684,0.49,0.49,0.49,
09/30/2006,467.635,0.265,1.388,0.0,1.388,-1.123,467.37,17.007,,,,450.363,0.0,,467.635,-250.109,,250.109,217.526,,,217.526,-89.336,128.19,,,,128.19,0.0,128.19,0.0,,128.19,128.19,,262.343,0.49,0.49,0.49,277.63,0.46,0.46,0.46,
12/31/2006,512.4,0.3,1.5,0.0,1.5,-1.2,512.1,23.3,,,,488.8,0.0,0.0,512.4,-274.2,0.0,274.2,238.2,0.0,0.0,238.2,-89.3,148.9,0.0,,,148.9,0.0,148.9,0.0,0.0,148.9,148.9,,264.1,0.56,0.56,0.56,279.5,0.53,0.53,0.53,
03/31/2007,520.2,0.3,1.5,0.0,1.5,-1.2,519.9,11.8,,,,508.1,0.0,,520.2,-289.5,,289.5,230.7,,,230.7,-87.8,142.9,,,,142.9,0.0,142.9,0.0,,142.9,142.9,,265.4,0.54,0.54,0.54,279.8,0.51,0.51,0.51,
06/30/2007,562.8,0.3,1.5,0.0,1.5,-1.2,562.5,11.7,,,,550.8,0.0,,562.8,-300.0,,300.0,262.8,,,262.8,-100.6,162.2,,,,162.2,0.0,162.2,0.0,,162.2,162.2,,265.4,0.61,0.61,0.61,280.0,0.58,0.58,0.58,
09/30/2007,588.9,0.2,1.4,0.0,1.4,-1.2,588.7,17.9,,,,570.8,0.0,,588.9,-307.2,,307.2,281.7,0.0,0.0,281.7,-106.9,174.8,,,,174.8,0.0,174.8,0.0,0.0,174.8,174.8,,264.2,0.66,0.66,0.66,278.2,0.63,0.63,0.63,
12/31/2007,636.8,0.3,1.5,0.0,1.5,-1.2,636.5,39.0,,,,597.5,,,636.8,-335.2,,335.2,301.6,,,301.6,-110.9,190.7,,,,190.7,0.0,190.7,0.0,,190.7,190.7,,264.0,0.72,0.72,0.72,278.7,0.68,0.68,0.68,
03/31/2008,573.4,0.2,1.5,0.0,1.5,-1.3,573.2,14.3,,,,558.9,0.0,,573.4,-329.0,,329.0,244.4,,,244.4,-92.9,151.5,,,,151.5,0.0,151.5,0.0,,151.5,151.5,,261.7,0.58,0.58,0.58,273.5,0.55,0.55,0.55,
06/30/2008,594.3,0.3,1.5,0.0,1.5,-1.2,594.0,7.8,,,,586.2,0.0,0.0,594.3,-327.9,,327.9,266.4,,,266.4,-104.2,162.2,,,,162.2,0.0,162.2,0.0,,162.2,162.2,,259.6,0.62,0.62,0.62,272.4,0.6,0.6,0.6,
09/30/2008,560.5,0.4,1.5,0.0,1.5,-1.1,560.1,5.7,,,,554.4,0.0,0.0,560.5,-316.0,0.0,316.0,244.5,,,244.5,-91.7,152.8,,,,152.8,0.0,152.8,0.0,,152.8,152.8,,258.7,0.59,0.59,0.59,270.8,0.56,0.56,0.56,
12/31/2008,335.8,0.5,1.9,0.0,1.9,-1.4,335.3,-80.1,,,,415.4,0.0,0.0,335.8,-294.9,,294.9,40.9,,,40.9,-16.6,24.3,,,,24.3,0.0,24.3,0.0,,24.3,24.3,,257.0,0.09,0.09,0.09,263.5,0.09,0.09,0.09,
