Date,Revenue,Cost of Revenue,Gross Profit,Operating Expenses,Operating Income or Losses,Interest Expense,Foreign Exchange Losses (Gains),Net Non-Operating Losses (Gains),Pretax Income,Income Tax Expense (Benefit),Income Before XO Items,Extraordinary Loss Net of Tax,Minority/Non Controlling Interests (Credits),Net Income/Net Profit (Losses),Total Cash Preferred Dividends,Other Adjustments,Net Inc Avail to Common Shareholders,Abnormal Losses (Gains),Tax Effect on Abnormal Items,Normalized Income,Basic EPS Before Abnormal Items,Basic EPS Before XO Items,Basic Earnings per Share,Basic Weighted Avg Shares,Diluted EPS Before Abnormal Items,Diluted EPS Before XO Items,Diluted EPS,Diluted Weighted Avg Shares,Source: Bloomberg
03/31/1990,230.029007,-116.125,113.904007,-94.598,19.306,-0.417,0.0,3.785,22.674,-7.709,14.965,0.0,0.0,14.965,0,,14.965,,,14.965,,0.3,0.3,50.198002,0.3,0.3,0.3,50.198002,
06/30/1990,254.115005,-129.714996,124.400009,-101.637001,22.763,-0.419,0.0,2.727,25.071,-8.524,16.547001,0.0,0.0,16.547001,0,,16.547001,,,16.547,,0.33,0.33,50.205002,0.33,0.33,0.33,50.205002,
09/30/1990,256.296997,-136.401001,119.895996,-101.753998,18.142,-0.469,0.0,0.613,18.286,-6.217,12.069,0.0,0.0,12.069,0,,12.069,,,12.069,,0.25,0.25,48.799,0.25,0.25,0.25,48.799,
12/31/1990,304.175995,-152.597,151.578995,-117.677002,33.902,-0.324,0.0,-1.292,32.286,-13.31,18.976,0.0,0.0,18.976,0,,18.976,,,18.976,0.4,0.4,0.4,47.705002,0.4,0.4,0.4,47.705002,
03/31/1991,286.648987,-141.934006,144.714981,-118.337997,26.377001,-0.306,0.0,5.021,31.092001,-11.193,19.899,0.0,0.0,19.899,0,,19.899,,,19.899001,,0.41,0.41,48.250999,0.41,0.41,0.41,48.250999,
06/30/1991,302.171997,-157.268997,144.903,-119.168999,25.733999,-0.578,0.0,6.402,31.557999,-11.361,20.197001,0.0,0.0,20.197001,0,,20.197001,,,20.196999,,0.41,0.41,49.029999,0.41,0.41,0.41,49.029999,
09/30/1991,294.016998,-150.660004,143.356995,-122.365997,20.990999,-0.362,0.0,2.023,22.651999,-8.155,14.497,0.0,0.0,14.497,0,,14.497,,,14.497,,0.3,0.3,48.537998,0.3,0.3,0.3,48.537998,
12/31/1991,312.540009,-156.738007,155.802002,-131.871002,23.931,-0.854,0.0,3.514,26.591,-10.076,16.514999,0.0,0.0,16.514999,0,,16.514999,,,16.515,0.35,0.35,0.35,47.578999,0.35,0.35,0.35,47.578999,
03/31/1992,277.247009,-142.365997,134.881012,-129.705002,5.176,-0.791,0.0,0.216,4.601,-1.656,2.945,0.0,0.0,2.945,0,,2.945,,,2.945,,0.06,0.06,48.507999,0.06,0.06,0.06,48.507999,
06/30/1992,288.744995,-153.613007,135.131989,-129.089996,6.042,-0.703,0.0,-0.78,4.559,-1.642,2.917,0.0,0.0,2.917,0,,2.917,,,2.917,,0.06,0.06,48.183998,0.06,0.06,0.06,48.183998,
09/30/1992,303.343994,-158.869003,144.474991,-128.205002,16.27,-0.718,0.0,-8.4,7.152001,-2.575,4.577,0.0,0.0,4.577,0,,4.577,,,4.577001,,0.1,0.1,47.686001,0.1,0.1,0.1,47.686001,
12/31/1992,307.325012,-172.520004,134.805008,-132.466995,2.338,-0.813,0.0,-5.445,-3.92,1.923,-1.997,0.0,0.0,-1.997,0,,-1.997,,,-1.997,-0.04,-0.04,-0.04,47.553501,-0.04,-0.04,-0.04,47.553501,
03/31/1993,282.076996,-164.117996,117.959,-127.752998,-9.794,-0.668,0.0,-5.432,-15.894,5.722,-10.172,2.5,0.0,-7.672,0,,-7.672,,,-10.172,,-0.21,-0.16,47.723999,-0.21,-0.21,-0.16,47.723999,
06/30/1993,249.110001,-146.326996,102.783005,-130.207993,-27.424999,-0.48,0.0,-1.17,-29.074999,10.467,-18.608,0.0,0.0,-18.608,0,,-18.608,,,-18.607999,,-0.4,-0.4,46.251999,-0.4,-0.4,-0.4,46.251999,
09/30/1993,250.561005,-146.623001,103.938004,-121.219002,-17.281,-0.426,0.0,-10.988,-28.695,8.856,-19.839001,0.0,0.0,-19.839001,0,,-19.839001,,,-19.839,,-0.43,-0.43,45.769001,-0.43,-0.43,-0.43,45.769001,
12/31/1993,268.528992,-165.218002,103.31099,-123.626999,-20.316,-0.523,0.0,-78.046997,-98.885997,28.962999,-69.922997,0.0,0.0,-69.922997,0,,-69.922997,,,-69.922998,-1.54,-1.54,-1.54,45.342999,-1.54,-1.54,-1.54,45.342999,
