Date,Total Interest Income,Total Interest Expense,Net Interest Income,Trading Account Profit,Commissions & Fees Earned,Other Operating Income,Net Revenue,Provisions for Loan Losses,Net Revenue After Provisions,Non-Interest Expense,Operating Income or Losses,Net Non-Operating Losses (Gains),Pretax Income,Income Tax Expense (Benefit),Income Before XO Items,Extraordinary Loss Net of Tax,Minority/Non Controlling Interests (Credits),Net Income/Net Profit (Losses),Total Cash Preferred Dividends,Other Adjustments,Net Inc Avail to Common Shareholders,Abnormal Losses (Gains),Tax Effect on Abnormal Items,Normalized Income,Basic EPS Before Abnormal Items,Basic EPS Before XO Items,Basic Earnings per Share,Basic Weighted Avg Shares,Diluted EPS Before Abnormal Items,Diluted EPS Before XO Items,Diluted EPS,Diluted Weighted Avg Shares,Source: Bloomberg
06/30/1996,2637.0,-1256.0,1381.0,5.0,605.0,0.0,1991.0,-94.0,1897.0,-1173.0,724.0,0.0,724.0,-254.0,470.0,0.0,0.0,470.0,-3.0,,467.0,,,467.0,0.75,0.75,0.75,626.666016,0.74,0.74,0.74,635.135986,
09/30/1996,2634.0,-1251.0,1383.0,2.0,667.0,0.0,2052.0,-124.0,1928.0,-1199.0,729.0,-135.0,594.0,-208.0,386.0,0.0,0.0,386.0,-1.0,,385.0,135.0,-48.0,472.0,0.7685,0.63,0.63,612.697998,0.7565,0.62,0.62,622.580017,
12/31/1996,2648.0,-1276.0,1372.0,148.0,626.0,0.0,2146.0,-150.0,1996.0,-1238.0,758.0,0.0,758.0,-264.0,494.0,0.0,0.0,494.0,-1.0,,493.0,,,493.0,0.8,0.8,0.8,616.25,0.79,0.79,0.79,624.049988,
03/31/1997,3443.0,-1501.0,1942.0,50.0,664.0,320.0,2976.0,-205.0,2771.0,-1688.0,1083.0,0.0,1083.0,-380.0,703.0,0.0,0.0,703.0,0.0,,703.0,0.0,0.0,703.0,0.72,0.72,0.72,976.388,0.72,0.72,0.72,976.388,
06/30/1997,3621.0,-1613.0,2008.0,86.0,671.0,284.0,3049.0,-228.0,2821.0,-1712.0,1109.0,-59.0,1050.0,-368.0,682.0,0.0,0.0,682.0,0.0,,682.0,59.0,-22.0,719.0,0.76,0.72,0.72,953.612,0.74,0.7,0.7,964.518005,
09/30/1997,3663.0,-1657.0,2006.0,53.0,681.0,348.0,3088.0,-225.0,2863.0,-1711.0,1152.0,0.0,1152.0,-404.0,748.0,0.0,0.0,748.0,0.0,,748.0,0.0,0.0,748.0,0.79,0.79,0.79,946.354004,0.78,0.78,0.78,959.013,
12/31/1997,3635.0,-1797.0,1838.0,272.0,700.0,166.0,2976.0,-445.0,2531.0,-1825.0,706.0,-198.0,508.0,68.0,576.0,0.0,0.0,576.0,0.0,,576.0,225.0,-58.0,743.0,0.78,0.61,0.61,960.596008,0.77,0.6,0.6,972.051025,
03/31/1998,3602.0,-1771.0,1831.0,75.0,1073.0,201.0,3180.0,-135.0,3045.0,-1809.0,1236.0,-29.0,1207.0,-417.0,790.0,0.0,0.0,790.0,0.0,,790.0,29.0,-10.0,809.0,0.84,0.82,0.82,965.12,0.83,0.81,0.81,977.155,
06/30/1998,3727.0,-1880.0,1847.0,91.0,895.0,571.0,3404.0,-150.0,3254.0,-1923.0,1331.0,-954.0,377.0,-128.0,249.0,0.0,0.0,249.0,0.0,,249.0,954.0,-320.0,883.0,0.93,0.27,0.27,949.75,0.92,0.26,0.26,962.16,
09/30/1998,3891.0,-2048.0,1843.0,248.0,1214.0,351.0,3656.0,-239.0,3417.0,-1898.0,1519.0,-24.0,1495.0,-500.0,995.0,0.0,0.0,995.0,0.0,,995.0,24.0,-8.0,1011.0,1.03,1.02,1.02,981.659,1.02,1.01,1.01,993.208,
12/31/1998,3768.0,-2012.0,1756.0,751.0,356.0,418.0,3281.0,-167.0,3114.0,-2334.0,780.0,106.0,886.0,-29.0,857.0,0.0,0.0,857.0,0.0,,857.0,205.0,-69.0,993.0,1.01,0.87,0.87,980.006,1.0,0.87,0.87,990.89,
03/31/1999,3572.0,-1792.0,1780.0,260.0,1390.0,118.0,3548.0,-164.0,3384.0,-2111.0,1273.0,-216.0,1057.0,-351.0,706.0,0.0,0.0,706.0,0.0,,706.0,216.0,-75.0,847.0,0.88,0.73,0.73,959.833,0.88,0.73,0.73,968.626,
06/30/1999,3624.0,-1779.0,1845.0,288.0,1225.0,84.0,3442.0,-180.0,3262.0,-2053.0,1209.0,109.0,1318.0,-445.0,873.0,0.0,0.0,873.0,0.0,,873.0,-109.0,37.0,801.0,0.84,0.92,0.92,954.548,0.82,0.9,0.9,961.793,
09/30/1999,3812.0,-1930.0,1882.0,96.0,1261.0,83.0,3322.0,-175.0,3147.0,-1940.0,1207.0,0.0,1207.0,-405.0,802.0,0.0,0.0,802.0,0.0,,802.0,0.0,0.0,802.0,0.84,0.84,0.84,946.802,0.84,0.84,0.84,953.964,
12/31/1999,4143.0,-2198.0,1945.0,190.0,1567.0,62.0,3764.0,-173.0,3591.0,-2354.0,1237.0,12.0,1249.0,-407.0,842.0,0.0,0.0,842.0,0.0,,842.0,-12.0,-2.0,828.0,0.87,0.86,0.86,976.377,0.86,0.86,0.86,984.537,
03/31/2000,4313.0,-2347.0,1966.0,183.0,1529.0,130.0,3808.0,-192.0,3616.0,-2387.0,1229.0,5.0,1234.0,-394.0,840.0,0.0,0.0,840.0,0.0,0.0,840.0,-5.0,3.0,838.0,0.86,0.86,0.86,972.174,0.85,0.85,0.85,984.095,
06/30/2000,4492.0,-2587.0,1905.0,205.0,1378.0,-649.0,2839.0,-1030.0,1809.0,-2393.0,-584.0,-2110.0,-2694.0,495.0,-2199.0,0.0,0.0,-2199.0,0.0,0.0,-2199.0,2110.0,,-89.0,-2.27,-2.27,-2.27,969.707,-2.27,-2.27,-2.27,981.94,
09/30/2000,4465.0,-2631.0,1834.0,34.0,1400.0,749.0,4017.0,-322.0,3695.0,-2396.0,1299.0,-52.0,1247.0,-395.0,852.0,0.0,0.0,852.0,0.0,0.0,852.0,52.0,,904.0,0.87,0.87,0.87,971.453,0.86,0.86,0.86,986.763,
12/31/2000,4264.0,-2532.0,1732.0,233.0,1485.0,138.0,3588.0,790.0,4378.0,-2037.0,2341.0,-1425.0,916.0,-271.0,645.0,-46.0,0.0,599.0,0.0,0.0,599.0,1425.0,-498.75,1571.25,1.58,0.62,0.62,969.098,1.58,0.62,0.62,943.89,
03/31/2001,4025.0,-2323.0,1702.0,-43.0,1422.0,167.0,3248.0,-219.0,3029.0,-2138.0,891.0,-43.0,848.0,-264.0,584.0,0.0,0.0,584.0,0.0,0.0,584.0,43.0,-17.0,610.0,0.63,0.6,0.6,967.671,0.62,0.59,0.59,975.847,
06/30/2001,3820.0,-2109.0,1711.0,-58.0,1496.0,191.0,3340.0,-223.0,3117.0,-2169.0,948.0,-27.0,921.0,-288.0,633.0,0.0,0.0,633.0,0.0,0.0,633.0,27.0,-11.0,649.0,0.67,0.65,0.65,969.333,0.66,0.64,0.64,978.185,
09/30/2001,3944.0,-2014.0,1930.0,-585.0,1474.0,147.0,2966.0,-244.0,2722.0,-2310.0,412.0,-969.0,-557.0,223.0,-334.0,0.0,0.0,-334.0,0.0,0.0,-334.0,969.0,-337.0,298.0,0.27,-0.31,-0.31,1094.398,0.27,-0.31,-0.31,1105.27,
12/31/2001,4311.0,-1879.0,2432.0,-21.0,1870.0,211.0,4492.0,-381.0,4111.0,-2942.0,1169.0,-88.0,1081.0,-345.0,736.0,0.0,0.0,736.0,-6.0,0.0,730.0,88.0,-25.0,793.0,0.58,0.54,0.54,1352.0,0.58,0.54,0.54,1363.0,
03/31/2002,3903.0,-1477.0,2426.0,8.0,1738.0,281.0,4453.0,-339.0,4114.0,-2777.0,1337.0,8.0,1345.0,-432.0,913.0,0.0,0.0,913.0,-6.0,0.0,907.0,-8.0,3.0,902.0,0.67,0.67,0.67,1355.0,0.66,0.66,0.66,1366.0,
06/30/2002,3894.0,-1433.0,2461.0,49.0,1800.0,261.0,4571.0,-397.0,4174.0,-2783.0,1391.0,-143.0,1248.0,-393.0,855.0,0.0,,855.0,-6.0,0.0,849.0,143.0,,992.0,0.62,0.62,0.62,1360.0,0.62,0.62,0.62,1375.0,
09/30/2002,3912.0,-1446.0,2466.0,-29.0,1621.0,298.0,4356.0,-435.0,3921.0,-2838.0,1083.0,-107.0,976.0,-60.0,916.0,0.0,0.0,916.0,-3.0,0.0,913.0,107.0,-40.0,980.0,0.72,0.67,0.67,1362.0,0.71,0.66,0.66,1374.0,
12/31/2002,3877.0,-1407.0,2470.0,-101.0,1751.0,328.0,4448.0,-308.0,4140.0,-2897.0,1243.0,-145.0,1098.0,-203.0,895.0,0.0,0.0,895.0,-4.0,0.0,891.0,145.0,-53.0,983.0,0.72,0.66,0.66,1350.0,0.72,0.66,0.66,1360.0,
03/31/2003,3721.0,-1184.0,2537.0,70.0,1695.0,301.0,4603.0,-224.0,4379.0,-2841.0,1538.0,-64.0,1474.0,-438.0,1036.0,0.0,-9.0,1027.0,-4.0,0.0,1023.0,64.0,,1087.0,0.77,0.77,0.77,1335.0,0.76,0.76,0.76,1346.0,
06/30/2003,3696.0,-1156.0,2540.0,2.0,1836.0,320.0,4698.0,-195.0,4503.0,-2905.0,1598.0,-96.0,1502.0,-454.0,1048.0,0.0,-16.0,1032.0,-1.0,0.0,1031.0,96.0,,1127.0,0.77,0.77,0.77,1333.0,0.77,0.77,0.77,1346.0,
09/30/2003,3712.0,-1059.0,2653.0,-49.0,2314.0,351.0,5269.0,-81.0,5188.0,-3422.0,1766.0,-148.0,1618.0,-475.0,1143.0,17.0,-55.0,1105.0,0.0,0.0,1105.0,148.0,-45.0068,1190.9932,0.91,0.83,0.84,1321.0,0.9,0.82,0.83,1338.0,
12/31/2003,3951.0,-1074.0,2877.0,-32.0,2327.0,296.0,5468.0,-86.0,5382.0,-3618.0,1764.0,-135.0,1629.0,-466.0,1163.0,0.0,-63.0,1100.0,0.0,0.0,1100.0,135.0,-60.0,1175.0,0.89,0.84,0.84,1311.0,0.88,0.83,0.83,1332.0,
03/31/2004,3999.0,-1138.0,2861.0,114.0,2393.0,250.0,5618.0,-44.0,5574.0,-3557.0,2017.0,-99.0,1918.0,-610.0,1308.0,0.0,-57.0,1251.0,0.0,0.0,1251.0,99.0,-51.0,1299.0,1.0,0.96,0.96,1302.0,0.98,0.94,0.94,1326.0,
06/30/2004,4019.0,-1181.0,2838.0,90.0,2336.0,173.0,5437.0,-61.0,5376.0,-3385.0,1991.0,-102.0,1889.0,-592.0,1297.0,0.0,-45.0,1252.0,0.0,0.0,1252.0,102.0,-55.0,1299.0,1.0,0.96,0.96,1300.0,0.98,0.95,0.95,1320.0,
09/30/2004,4301.0,-1336.0,2965.0,61.0,2285.0,246.0,5557.0,-43.0,5514.0,-3535.0,1979.0,-127.0,1852.0,-561.0,1291.0,0.0,-28.0,1263.0,0.0,0.0,1263.0,127.0,-72.0,1318.0,1.01,0.97,0.97,1296.0,1.0,0.96,0.96,1316.0,
12/31/2004,4969.0,-1672.0,3297.0,21.0,2474.0,336.0,6128.0,-109.0,6019.0,-3745.0,2274.0,-116.0,2158.0,-656.0,1502.0,0.0,-54.0,1448.0,0.0,0.0,1448.0,116.0,-63.0,1501.0,1.01,0.97,0.97,1487.0,0.99,0.95,0.95,1518.0,
03/31/2005,5453.0,-2040.0,3413.0,156.0,2410.0,429.0,6408.0,-36.0,6372.0,-3811.0,2561.0,-61.0,2500.0,-815.0,1685.0,0.0,-64.0,1621.0,0.0,0.0,1621.0,61.0,-30.0,1652.0,1.05,1.03,1.03,1571.0,1.03,1.01,1.01,1603.0,
06/30/2005,5702.0,-2344.0,3358.0,194.0,2471.0,312.0,6335.0,-50.0,6285.0,-3698.0,2587.0,-90.0,2497.0,-776.0,1721.0,0.0,-71.0,1650.0,0.0,0.0,1650.0,90.0,-42.0,1698.0,1.08,1.05,1.05,1564.0,1.07,1.04,1.04,1591.0,
09/30/2005,6060.0,-2657.0,3403.0,341.0,2581.0,320.0,6645.0,-82.0,6563.0,-3921.0,2642.0,-83.0,2559.0,-790.0,1769.0,0.0,-104.0,1665.0,0.0,0.0,1665.0,83.0,-32.0,1716.0,1.1,1.07,1.07,1549.0,1.09,1.06,1.06,1575.0,
12/31/2005,6490.0,-2967.0,3523.0,28.0,2643.0,318.0,6512.0,-81.0,6431.0,-4125.0,2306.0,-58.0,2248.0,-652.0,1596.0,214.0,-103.0,1707.0,0.0,0.0,1707.0,58.0,-21.0,1530.0,0.99,0.97,1.11,1541.0,0.97,0.95,1.09,1570.0,
03/31/2006,6707.0,-3217.0,3490.0,274.0,2688.0,555.0,7007.0,-61.0,6946.0,-4171.0,2775.0,-68.0,2707.0,-884.0,1823.0,0.0,-95.0,1728.0,0.0,0.0,1728.0,68.0,-22.0,1774.0,1.14,1.11,1.11,1555.0,1.12,1.09,1.09,1586.0,
06/30/2006,7404.0,-3763.0,3641.0,378.0,2785.0,420.0,7224.0,-59.0,7165.0,-4237.0,2928.0,-24.0,2904.0,-929.0,1975.0,0.0,-90.0,1885.0,0.0,0.0,1885.0,24.0,-9.0,1900.0,1.2,1.19,1.19,1585.0,1.18,1.17,1.17,1613.0,
09/30/2006,7784.0,-4243.0,3541.0,308.0,2742.0,415.0,7006.0,-108.0,6898.0,-4007.0,2891.0,-38.0,2853.0,-872.0,1981.0,0.0,-104.0,1877.0,0.0,0.0,1877.0,38.0,,1915.0,1.19,1.19,1.19,1573.0,1.17,1.17,1.17,1600.0,
12/31/2006,10370.0,-5793.0,4577.0,218.0,3020.0,742.0,8557.0,-206.0,8351.0,-4882.0,3469.0,-49.0,3420.0,-1040.0,2380.0,46.0,-125.0,2301.0,0.0,0.0,2301.0,49.0,-20.0,2284.0,1.21,1.2,1.22,1889.0,1.19,1.18,1.2,1922.0,
03/31/2007,10140.0,-5640.0,4500.0,229.0,3049.0,456.0,8234.0,-177.0,8057.0,-4611.0,3446.0,-10.0,3436.0,-998.0,2438.0,0.0,-136.0,2302.0,0.0,0.0,2302.0,10.0,-4.0,2308.0,1.22,1.22,1.22,1894.0,1.2,1.2,1.2,1925.0,
06/30/2007,10350.0,-5901.0,4449.0,516.0,3234.0,490.0,8689.0,-179.0,8510.0,-4858.0,3652.0,-32.0,3620.0,-1140.0,2480.0,0.0,-139.0,2341.0,0.0,0.0,2341.0,32.0,-11.2,2361.8,1.25,1.24,1.24,1891.0,1.23,1.22,1.22,1919.0,
09/30/2007,10831.0,-6280.0,4551.0,-99.0,3112.0,-252.0,7312.0,-408.0,6904.0,-4453.0,2451.0,-36.0,2415.0,-608.0,1807.0,0.0,-189.0,1618.0,0.0,0.0,1618.0,36.0,-12.6,1641.4,0.87,0.86,0.86,1885.0,0.86,0.85,0.85,1910.0,
12/31/2007,10910.0,-6280.0,4630.0,-1021.0,3811.0,-264.0,7156.0,-1497.0,5659.0,-5599.0,60.0,-187.0,-127.0,285.0,158.0,0.0,-107.0,51.0,0.0,0.0,51.0,187.0,-78.0,160.0,0.08,0.03,0.03,1959.0,0.08,0.03,0.03,1983.0,
03/31/2008,10179.0,-5427.0,4752.0,-67.0,3788.0,-944.0,7529.0,-2831.0,4698.0,-5200.0,-502.0,-241.0,-743.0,234.0,-509.0,0.0,-155.0,-664.0,-43.0,0.0,-707.0,241.0,-84.35,-550.35,-0.28,-0.36,-0.36,1963.0,-0.28,-0.36,-0.36,1977.0,
06/30/2008,8646.0,-4356.0,4290.0,-1182.0,3772.0,575.0,7455.0,-5567.0,1888.0,-6473.0,-4585.0,-6311.0,-10896.0,1963.0,-8933.0,0.0,18.0,-8915.0,-193.0,0.0,-9108.0,6311.0,-127.0,-2924.0,-1.38,-4.31,-4.31,2111.0,-1.38,-4.31,-4.31,2119.0,
09/30/2008,9400.0,-4409.0,4991.0,-2989.0,3575.0,147.0,5724.0,-6629.0,-905.0,-6062.0,-6967.0,-19483.0,-26450.0,2647.0,-23803.0,0.0,105.0,-23698.0,-191.0,0.0,-23889.0,19483.0,-354.0,-4760.0,-2.23,-11.18,-11.18,2137.0,-2.25,-11.18,-11.18,2143.0,
