Date,Assets,Total Investments,Fixed Income-Trading/AFS & ST Inv,Loans & Mortgages,Fixed Income Securities-HTM,Equity Securities,Real Estate Investments,Other Investments,Cash & Near Cash Items,Net Receivables,Net Fixed Assets,Deferred Policy Acquisition Costs,Other Assets,Total Assets,Liabilities & Shareholders' Equity,Reserve for Outstanding Claim & Loss,Premium Reserve (Unearned),Life Policy Benefits,Other Insurance Reserves,Total Insurance Reserves,Short-Term Borrowings,Other Short-Term Liabilities,Long-Term Borrowings,Other Long-Term Liabilities,Total Liabilities,Total Preferred Equity,Minority Interest,Policyholders' Equity,Share Capital & APIC,Retained Earnings & Other Equity,Total Equity,Total Liabilities & Equity,Source: Bloomberg
03/31/1990,,18638.587891,3380.822021,334.539001,14515.660156,364.884003,10.825,31.858,87.565002,5274.578125,196.520996,817.661011,5761.777832,30776.691406,,12585.259766,2357.068115,1984.957031,6031.049805,22958.335938,1398.734009,1419.338013,40.695,590.617981,26407.72094,150.0,0,156.378998,589.557007,3473.034912,4368.970917,30776.691856,
06/30/1990,,18551.201172,3020.737061,328.746002,14759.493164,406.253998,9.674,26.298,59.645,5244.567871,191.337997,846.651001,6003.289062,30896.693359,,13001.050781,2481.712891,2025.603027,6204.916992,23713.283203,202.031006,1951.118042,39.604,548.109985,26454.146236,150.0,0,147.069,589.557007,3555.919922,4442.545929,30896.692165,
09/30/1990,,18787.5,1814.047974,324.100006,16059.472656,556.257019,8.735,24.886999,98.678001,5475.383789,188.695999,854.21698,6456.387207,31860.861328,,13439.47168,2493.412109,2058.534912,6638.144043,24629.5625,1200.949951,966.867004,39.52,608.960022,27445.859478,150.0,0,142.936996,589.557007,3532.508057,4415.00206,31860.861538,
12/31/1990,,18234.734375,2405.374023,320.556,15027.077148,448.612,8.595,24.52,67.119003,5190.903809,192.526993,852.546997,6551.172852,31089.003906,,13508.617188,2411.456055,2548.930908,6562.809082,25031.8125,405.227997,344.481995,34.257999,638.067017,26453.847507,150.0,0,145.158997,589.557007,3750.439941,4635.155945,31089.003452,
03/31/1991,,20432.882812,4417.425781,316.013,15319.831055,347.28299,8.575,23.754,74.561996,6116.39502,192.095001,864.039978,7118.994141,34798.96875,,14478.033203,2509.521973,2128.23999,7060.583008,26176.378906,1249.970947,1540.737061,434.342987,611.38501,30012.814911,150.0,0,148.291,589.557007,3898.305908,4786.153915,34798.968826,
06/30/1991,,21568.986328,3290.124023,311.213013,17680.789062,238.832993,8.351,39.676998,79.205002,5437.132812,189.998001,886.437988,7579.86377,35741.625,,14872.445312,2561.168945,2188.157959,7474.198242,27095.970703,813.666992,1849.609009,434.144012,646.044983,30839.435699,150.0,0,148.065994,589.557007,4014.566895,4902.189896,35741.625595,
09/30/1991,,20189.767578,1431.54895,304.221008,18201.019531,205.559006,8.42,38.999001,157.845001,5237.39209,186.203995,893.231018,7545.362793,34209.804688,,15196.313477,2520.916016,2238.150879,7458.023926,27413.404297,691.060974,153.839996,435.079987,511.494995,29204.880249,150.0,0,146.679001,589.557007,4118.687012,5004.923019,34209.803268,
12/31/1991,,21885.851562,2510.831055,294.197998,18774.771484,241.298004,9.501,55.252998,81.732002,4903.270996,185.789001,872.924988,7743.328125,35672.898438,,15013.060547,2356.080078,2696.674072,7527.63623,27593.451172,1426.384033,312.208008,410.977997,660.111023,30403.132233,150.0,0,161.214005,589.557007,4368.994141,5269.765152,35672.897385,
03/31/1992,,21580.132812,2846.638916,289.632996,18120.615234,258.378998,9.177,55.688,68.566002,4814.287109,182.128006,879.825989,7858.65918,35383.597656,,15751.15918,2467.653076,2343.989014,7533.423828,28096.224609,780.349976,155.671997,411.282013,555.392029,29998.920624,150.0,0,160.403,589.557007,4484.716797,5384.676804,35383.597427,
06/30/1992,,21018.486328,4179.435059,283.68399,16203.912109,288.484009,8.577,54.394001,87.947998,5547.673828,178.901001,902.187012,7773.163086,35508.359375,,16062.408203,2483.321045,2393.321045,7400.742188,28339.792969,107.749001,362.213989,411.324005,755.61499,29976.694954,150.0,0,160.746002,589.557007,4631.361816,5531.664825,35508.359779,
09/30/1992,,21961.707031,21315.640625,270.053009,0.0,313.751007,7.624,54.639,114.516998,4943.076172,179.720993,909.453979,7889.847168,35998.320312,,16551.443359,2451.087891,2448.095947,7422.300781,28872.927734,4.498,522.356995,412.053986,644.752991,30456.589705,150.0,0,158.087006,589.557007,4644.087891,5541.731903,35998.321609,
12/31/1992,,22478.347656,21799.703125,263.319,0.0,356.635986,4.395,54.293999,84.120003,4989.915039,177.031998,900.106018,8050.941895,36680.464844,,17445.369141,2272.841064,2897.426025,7373.714844,29989.351562,514.021973,99.870003,411.800995,717.843994,31732.888527,150.0,0,158.378006,589.296997,4049.899902,4947.574905,36680.463432,
