Date,Level 1 Assets,Level 2 Assets,Level 3 Assets,Total FV Assets,Level 1 Liabilities,Level 2 Liabilities,Level 3 Liabilities,Total FV Liabilities,Level 3 Total Gains,Level 1 Assets/Total Equity,Level 2 Assets/Total Equity,Level 3 Assets/Total Equity,Total FV Assets/Total Equity,Level 1 Assets/Total Assets,Level 2 Assets/Total Assets,Level 3 Assets/Total Assets,Total FV Assets/Total Assets,Source: Bloomberg
03/31/2008,258.129,8039.035,1183.893,9481.057,11.994,299.956,2.964,314.914,-48.791,3.978584,123.906937,18.247533,146.133054,0.390598,12.164584,1.791455,14.346637,
06/30/2008,246.791,7641.897,1012.135,8900.823,4.823,174.596,0.702,180.121,-25.739,3.785686,117.223982,15.525791,136.535459,0.374531,11.597358,1.536018,13.507907,
09/30/2008,322.084,5050.866,2889.926,8262.876,10.669,171.93,5.067,187.666,-32.968,5.019477,78.714582,45.037686,128.771746,0.493636,7.741121,4.429194,12.663952,
12/31/2008,343.373,5323.279,2473.766,8140.418,14.193,529.366,2.988,546.547,-444.111,5.060967,78.459691,36.460782,119.981441,0.521719,8.088153,3.758623,12.368494,
03/31/2009,271.597,5512.577,2420.732,8204.906,11.415,505.686,0.131,517.232,169.776,3.93514,79.871133,35.073725,118.879997,0.418594,8.496155,3.730908,12.645657,
06/30/2009,239.22,5707.725,2403.078,8350.023,10.886,349.028,0.957,360.871,13.594,3.232631,77.12971,32.473307,112.835648,0.342167,8.164014,3.43723,11.943411,
09/30/2009,163.764,5166.511,2368.111,7698.386,12.097,385.507,0.038,397.642,150.654,2.15129,67.870003,31.10875,101.130043,0.237348,7.487974,3.432172,11.157494,
12/31/2009,186.653,5425.422,2210.264,7822.339,5.577,298.152,4.508,308.237,330.896,2.407523,69.979196,28.508842,100.895561,0.270981,7.876583,3.208843,11.356408,
03/31/2010,158.315,5020.657,1824.17,7003.142,2.627,315.098,0.323,318.048,78.677,2.000016,63.426674,23.044999,88.471689,0.231322,7.335935,2.665387,10.232644,
06/30/2010,157.296,5324.922,1763.616,7245.834,2.118,395.123,0.057,397.298,61.659,1.941484,65.724815,21.768081,89.434381,0.230796,7.813117,2.587707,10.631621,
09/30/2010,157.901,5303.84,1682.744,7144.485,,436.935,0.137,437.072,59.54,1.918189,64.43132,20.44206,86.79157,0.231367,7.771554,2.465673,10.468595,
12/31/2010,159.904,4865.104,1571.551,6596.559,,336.246,0.583,336.829,4.397,1.913255,58.211074,18.803641,78.92797,0.235079,7.152328,2.310382,9.69779,
03/31/2011,126.167,3890.243,1542.877,5559.287,0.0,307.923,0.12,308.043,77.74,1.483006,45.72712,18.135454,65.34558,0.185864,5.730957,2.272907,8.189729,
06/30/2011,142.199,4389.555,1398.594,5930.348,0.0,373.117,0.387,373.504,38.713,1.538252,47.484453,15.129432,64.152137,0.182946,5.647389,1.799363,7.629699,
