Date,Cash from Operating Activities,Net Income,Depreciation & Amortization,Non-Cash Items,Stock-Based Compensation,Deferred Income Taxes,Other Non-Cash Adj,Chg in Non-Cash Work Cap,(Inc) Dec in Accts Receiv,(Inc) Dec in Inventories,Inc (Dec) in Accts Payable,Inc (Dec) in Other,Net Cash From Disc Ops,Cash from Investing Activities,Change in Fixed & Intang,Disp in Fixed & Intang,Disp of Fixed Prod Assets,Disp of Intangible Assets,Acq of Fixed & Intang,Acq of Fixed Prod Assets,Acq of Intangible Assets,Net Change in LT Investment,Dec in LT Investment,Inc in LT Investment,Net Cash From Acq & Div,Cash from Divestitures,Cash for Acq of Subs,Cash for JVs,Other Investing Activities,Cash from Financing Activities,Dividends Paid,Cash From (Repayment) Debt,Cash From (Repay) ST Debt,Cash From LT Debt,Repayments of LT Debt,Cash (Repurchase) of Equity,Increase in Capital Stock,Decrease in Capital Stock,Other Financing Activities,Effect of Foreign Exchange Rates,Net Changes in Cash,Cash Paid for Taxes,Cash Paid for Interest,Source: Bloomberg
03/31/1999,-1.651,-6.675,1.955,0.133,,,0.133,2.936,,,,2.936,,-1.924,-1.422,0,,,-1.422,,,0,0.0,0.0,,,,,-0.502,32.423999,0.0,-3.412,,,,35.835999,35.835999,0.0,0.0,,28.849001,,0.138,
06/30/1999,-1.192,-3.852,2.19,-0.596,,,-0.596,1.066,,,,1.066,,-24.695,-2.324,0,,,-2.324,,,0,0.0,0.0,,,,,-22.371,69.369001,0.0,-0.295,,,,69.664001,69.664001,0.0,0.0,,43.481998,,0.193,
09/30/1999,10.717,-1.587,2.657,-3.0,,,-3.0,12.647,,,,12.647,,-63.129002,-1.663,0,,,-1.663,,,0,0.0,0.0,,,,,-61.466002,-3.542,0.0,-3.674,,,,0.132,0.132,0.0,0.0,,-55.953999,,0.146,
12/31/1999,12.585,3.08,3.437,3.065,,,3.065,3.003,,,,3.003,,-215.658005,-4.611,0,,,-4.611,,,0,0.0,0.0,,,,,-211.047005,324.641998,0.0,0.0,,,,324.641998,324.641998,0.0,0.0,,121.568001,,0.0,
03/31/2000,21.233,8.071,4.74,-4.351,,,-4.351,12.773,,,,12.773,,-234.496002,-6.309,0,,,-6.309,,,0,0.0,0.0,,,,,-228.187002,1123.748951,0.0,1123.324951,,,,0.424,0.424,0.0,0.0,,910.486023,0.0,0.0,
06/30/2000,60.913,19.617,6.117,4.39,,,4.39,30.789,-30.769,,,61.558,,-334.552,-14.554,0,,,-14.554,,,0,0.0,0.0,,,,,-319.998,2.235,0.0,0.0,,,,2.235,2.235,0.0,0.0,,-271.404,0.0,0.0,
09/30/2000,140.506,85.759,16.24,-4.767,,,-4.767,43.274,-92.369,,,135.643,,-863.49,-27.664,0,,,-27.664,,,0,0.0,0.0,,,,,-835.826,1136.142,0.0,1123.325,,,,12.817,12.817,0.0,0.0,,413.158,0.0,28.375,
12/31/2000,128.576996,62.157001,21.761,99.266998,,,99.266998,-54.608002,,,,-54.608002,,-30.671,-7.335,0,,,-7.335,,,0,0.0,0.0,,,,,-23.335999,-106.101999,0.0,0.0,,,,-106.101999,23.898001,-130.0,0.0,,-8.196,0.0,0.0,
03/31/2001,128.438004,58.566002,52.633999,4.428,,,4.428,12.81,,,,12.81,,-154.604004,-219.367996,0,,,-219.367996,,,0,0.0,0.0,,,,,64.763992,20.903,0.0,0.0,,,,20.903,20.903,0.0,0.0,,-5.263,0.0,27.313,
06/30/2001,99.733002,-37.131001,26.929001,39.995998,,,39.995998,69.939003,,,,69.939003,,-156.744995,-6.363,0,,,-6.363,,,0,0.0,0.0,,,,,-150.381995,11.685,0.0,0.0,,,,11.685,11.685,0.0,0.0,,-45.327,0.0,27.313,
