Date,Last Price,Period-over-Period % Change,Open Price,High Price,Low Price,Market Capitalization,Current Shares Outstanding,Source: Bloomberg
07/31/1980,88.594875,,88.7245,90.04725,84.361,,,
10/31/1980,64.6415,-27.036976,88.335625,104.463,59.916375,,,
01/31/1981,55.236375,-14.54967,64.845,69.577625,38.63275,,,
04/30/1981,47.848,-13.375923,55.227125,61.3565,44.7225,,,
07/31/1981,35.474625,-25.859754,47.852,49.594875,31.51575,,,
10/31/1981,25.56375,-27.937927,35.474625,35.474625,24.06,,,
01/31/1982,22.438125,-12.226786,25.480875,25.480875,19.238375,,,
04/30/1982,25.918625,15.511546,22.53,30.6325,19.65925,,,
07/31/1982,23.5425,-9.167635,26.020625,33.9955,21.93975,,,
10/31/1982,22.989375,-2.349474,21.875,26.214,20.345,,,
01/31/1983,47.922125,108.453362,22.959375,53.668125,22.86375,,,
04/30/1983,65.90825,37.531985,47.867875,67.441,36.99,,,
07/31/1983,57.0725,-13.406137,67.3145,82.73475,50.82,,,
10/31/1983,66.25225,16.084366,58.634,72.315375,55.4895,,,
01/31/1984,59.34175,-10.430589,63.206625,76.703375,54.516875,,,
04/30/1984,40.140625,-32.356857,60.805875,60.805875,40.140625,,,
07/31/1984,32.7875,-18.318412,40.321875,43.686,29.52,,,
10/31/1984,36.1625,10.293557,31.086375,44.398125,31.086375,,,
01/31/1985,38.157,5.515382,34.566,46.2385,32.92,,,
04/30/1985,29.04875,-23.870456,38.177125,48.5625,27.15,,,
07/31/1985,33.85,16.52825,29.087,33.85,25.359375,,,
10/31/1985,34.17,0.945347,33.85,37.686,25.69125,,,
01/31/1986,30.032625,-12.108209,30.7575,40.126375,27.844,,,
04/30/1986,30.9105,2.923071,30.032625,40.112,24.36525,,,
07/31/1986,27.59,-10.742304,32.715625,48.6255,27.524,,,
10/31/1986,26.071875,-5.502447,27.614,34.65,24.17275,,,
01/31/1987,33.475,28.395062,27.826,33.475,15.643125,,,
04/30/1987,30.08475,-10.127707,33.35,38.2605,26.106,,16.5026,
07/31/1987,31.54,4.837168,30.105,38.6975,26.464,,16.5026,
10/31/1987,29.6145,-6.104946,33.1025,50.409875,26.31,,16.5026,
01/31/1988,33.495,13.103378,29.57625,37.07025,27.741875,,16.5026,
04/30/1988,39.949,19.268548,33.445125,46.485,31.425,,16.561301,
07/31/1988,39.34775,-1.505044,40.0205,44.612875,35.675875,,16.561301,
10/31/1988,35.066375,-10.880864,39.25025,39.50375,28.478625,,16.561301,
01/31/1989,36.984375,5.469627,35.31075,38.60025,31.345125,,16.561301,
04/30/1989,32.62875,-11.776933,37.16875,39.96,31.145625,660.368018,20.628999,
07/31/1989,30.998625,-4.995977,32.63425,34.4425,19.189625,629.87382,20.636501,
10/31/1989,26.41725,-14.779285,30.898875,36.603125,23.508,547.267417,20.651601,
01/31/1990,34.09175,29.051094,26.42175,38.62625,23.35,864.405525,20.651601,
04/30/1990,30.59175,-10.266413,35.592,46.387625,30.431625,777.964973,24.697301,
07/31/1990,33.14875,8.358463,30.576,47.0,30.515625,810.290024,24.697301,
10/31/1990,21.89625,-33.945473,31.72125,33.163125,20.3735,548.455609,24.697301,
01/31/1991,24.711625,12.857795,21.8475,24.77325,13.08375,583.364328,24.932001,
04/30/1991,30.24,22.371556,23.216,41.995625,21.765,748.722015,24.9298,
07/31/1991,27.357625,-9.531663,28.8,34.389,24.26325,686.31752,24.957401,
10/31/1991,22.881125,-16.362897,27.894775,29.8142,19.889813,573.964998,24.957001,
01/31/1992,17.628,-22.958334,22.826113,23.3967,12.15165,443.537018,24.955,
04/30/1992,18.239,3.466077,17.5965,18.239,14.364488,453.275986,24.988001,
07/31/1992,23.0802,26.543122,18.2778,23.555887,16.288688,576.038232,25.181999,
10/31/1992,25.872475,12.09814,22.941937,27.6523,20.651925,649.904258,25.181999,
01/31/1993,37.07145,43.285287,26.1009,38.7805,23.61525,1143.088162,25.239,
04/30/1993,43.058512,16.150063,36.6473,43.7874,32.5686,1336.851881,30.999001,
07/31/1993,43.08435,0.060006,42.778125,43.799438,34.534375,1504.578585,31.0896,
10/31/1993,50.84695,18.017215,42.73125,51.908125,42.73125,2192.900085,35.716999,
01/31/1994,59.8365,17.679625,50.126625,63.314687,47.259125,2593.463059,43.858002,
04/30/1994,55.292,-7.594863,59.557775,68.39055,46.23335,2352.180979,43.858002,
07/31/1994,51.9975,-5.958366,55.284,58.4136,48.80185,2215.44213,43.966,
10/31/1994,51.73695,-0.501082,51.932562,54.862913,45.4872,2163.563988,43.979,
01/31/1995,47.8822,-7.450671,51.632688,53.3208,47.8822,1999.727952,43.056,
04/30/1995,57.291,19.649891,48.3062,59.42535,46.7459,2284.63205,41.660999,
07/31/1995,64.139063,11.953121,56.9226,68.9185,56.017613,2581.173042,40.797001,
10/31/1995,48.84435,-23.846174,64.3101,65.576575,46.4746,1967.839993,40.971001,
01/31/1996,50.8972,4.20284,48.854125,55.576188,44.765975,,40.971001,
04/30/1996,58.076563,14.105614,51.020888,60.272925,49.6625,,40.971001,
