Date,Revenue,Sales & Services Revenue,Cost of Revenue,Cost of Goods & Services,Gross Profit,Other Operating Income,Operating Expenses,"Selling, General & Admin",Selling & Marketing,General & Administrative,Research & Development,Other Operating Expense,Operating Income (Loss),Non-Operating (Income) Loss,"Interest Expense, Net",Interest Expense,Interest Income,Foreign Exch (Gain) Loss,Other Non-Op (Income) Loss,Pretax Income,Income Tax Expense (Benefit),Income (Loss) from Cont Ops,Net Extraordinary Losses (Gains),Discontinued Operations,XO & Accounting Changes,Income (Loss) Incl. MI,Minority Interest,"Net Income, GAAP",Preferred Dividends,Other Adjustments,"Net Income Avail to Common, GAAP","Net Income Avail to Common, Adj",Net Abnormal Losses (Gains),Basic Weighted Avg Shares,"Basic EPS, GAAP",Basic EPS from Cont Ops,"Basic EPS from Cont Ops, Adjusted",Diluted Weighted Avg Shares,"Diluted EPS, GAAP",Diluted EPS from Cont Ops,"Diluted EPS from Cont Ops, Adjusted",Source: Bloomberg
06/30/1993,23.105179,,-9.69809,,13.407089,,-10.655033,,,,,,2.752056,0.278963,,0.0,,0.0,-0.278963,3.031019,-0.968819,2.0622,0.0,,,2.0622,0.0,2.0622,0.0,,2.0622,2.0622,,131.865677,0.015625,0.015625,,131.865677,0.015625,0.015625,0.015625,
09/30/1993,23.794436,,-9.483472,,14.310964,,-10.710078,,,,,,3.600885,0.284303,,0.0,,0.0,-0.284303,3.885188,-1.26,2.625188,0.0,,,2.625188,0.0,2.625188,0.0,,2.625188,2.625188,,133.0,0.02,0.02,,133.0,0.02,0.02,0.02,
12/31/1993,26.71213,,-10.54844,,16.16369,,-10.36589,,,,,,5.797799,0.316734,,0.0,,0.0,-0.316734,6.114533,-2.502181,3.612352,0.0,,,3.612352,0.0,3.612352,0.0,,3.612352,3.612352,,133.800003,0.0275,0.0275,,133.800003,0.0275,0.0275,0.0275,
03/31/1994,27.382,,-11.352,,16.03,,-11.693,,,,,,4.337,0.281,,0.0,,0.0,-0.281,4.618,-1.847,2.771,0.0,,,2.771,0.0,2.771,0.0,,2.771,2.771,,134.143997,0.02125,0.02125,,134.143997,0.02125,0.02125,0.02125,
06/30/1994,31.129999,,-13.088,,18.041999,,-12.44,,,,,,5.601,-1.063,,0.0,,0.0,1.063,4.538,-1.907,2.631,0.0,,,2.631,0.0,2.631,0.0,,2.631,2.631,,134.184006,0.02,0.02,,134.184006,0.02,0.02,0.02,
09/30/1994,31.917999,,-13.405,,18.513,,-12.638,,,,,,5.874,0.371,,0.0,,0.0,-0.371,6.245,-2.623,3.622,0.0,,,3.622,0.0,3.622,0.0,,3.622,3.622,,134.160004,0.0275,0.0275,,134.160004,0.0275,0.0275,0.0275,
12/31/1994,35.932999,,-15.379,,20.553999,,-13.663,,,,,,6.893,0.54,,0.0,,0.0,-0.54,7.433,-3.121,4.312,0.0,,,4.312,0.0,4.312,0.0,,4.312,4.312,,133.904007,0.0325,0.0325,,133.904007,0.0325,0.0325,0.0325,
03/31/1995,39.174,,-16.195999,,22.978001,,-16.684,,,,,,6.294,0.58,,0.0,,0.0,-0.58,6.874,-2.84,4.034,0.0,,,4.034,0.0,4.034,0.0,,4.034,4.034,,135.199997,0.03,0.03,,135.199997,0.03,0.03,0.03,
06/30/1995,46.501999,,-19.541,,26.960999,,-18.997,,,,,,7.964,0.579,,0.0,,0.0,-0.579,8.543,-3.599,4.944,0.0,,,4.944,0.0,4.944,0.0,,4.944,4.944,,135.828003,0.0375,0.0375,,135.828003,0.0375,0.0375,0.0375,
09/30/1995,48.728001,,-21.146999,,27.581001,,-18.700001,,,,,,8.881,0.444,,0.0,,0.0,-0.444,9.325,-3.935,5.39,0.0,,,5.39,0.0,5.39,0.0,,5.39,5.39,,137.944,0.04,0.04,,137.944,0.04,0.04,0.04,
12/31/1995,54.198002,,-23.976,,30.222002,,-20.393,,,,,,9.829,2.464,,0.0,,0.0,-2.464,12.293,-5.168,7.125,0.0,,,7.125,0.0,7.125,0.0,,7.125,7.125,,156.820007,0.015,0.015,,156.820007,0.015,0.015,0.015,
03/31/1996,57.400002,,-24.507,,32.893002,,-23.353001,,,,,,9.54,2.256,,,,0.0,-2.256,11.796,-4.836,6.96,0.0,,,6.96,0.0,6.96,0.0,,6.96,6.96,,146.528,0.0475,0.0475,0.0475,157.447998,0.045,0.045,0.045,
06/30/1996,65.875,,-28.58,,37.295,,-26.218,,,,,,11.077,2.301,,,,0.0,-2.301,13.378,-5.485,7.893,0.0,,,7.893,0.0,7.893,0.0,,7.893,7.893,,150.343994,0.0525,0.0525,0.0525,157.151993,0.05,0.05,0.05,
09/30/1996,69.836998,,-29.362,,40.474998,,-27.773001,,,,,,12.702,1.791,,,,0.0,-1.791,14.493,-5.942,8.551,0.0,,,8.551,0.0,8.551,0.0,,8.551,8.551,,148.712006,0.0575,0.0575,0.0575,158.039993,0.055,0.055,0.055,
12/31/1996,74.565002,,-30.822001,,43.743002,,-30.070999,,,,,,13.672,1.984,,,,0.0,-1.984,15.656,-6.42,9.236,0.0,,,9.236,0.0,9.236,0.0,,9.236,9.236,,150.712006,0.0625,0.0625,0.0625,159.024002,0.0575,0.0575,0.0575,
03/31/1997,60.534,,-28.868,,31.666,,-31.938999,,,,,,-0.273,1.764,,,,0.0,-1.764,1.491,-0.596,0.895,0.0,,,0.895,0.0,0.895,0.0,,0.895,0.895,,151.727997,0.005,0.005,0.005,158.843994,0.005,0.005,0.005,
06/30/1997,58.889999,,-29.976,,28.914,,-34.148998,,,,,,-5.235,1.687,,,,0.0,-1.687,-3.548,1.48,-2.068,0.0,,,-2.068,0.0,-2.068,0.0,,-2.068,-2.068,,151.811996,-0.0125,-0.0125,-0.0125,151.811996,-0.0125,-0.0125,-0.0125,
09/30/1997,71.727997,,-35.787998,,35.939999,,-33.925999,,,,,,2.014,-26.358999,,,,0.0,26.358999,-24.344999,7.491,-16.854,0.0,,,-16.853999,0.0,-16.854,0.0,,-16.854,-16.854,,152.143997,-0.11,-0.11,0.015,152.143997,-0.11,-0.11,0.015,
12/31/1997,71.818001,,-39.598999,,32.219002,,-33.154999,,,,,,-0.936,-4.922,,,,0.0,4.922,-5.858,2.765,-3.093,0.0,,,-3.093,0.0,-3.093,0.0,,-3.093,-3.093,,152.320007,-0.02,-0.02,0.0025,152.320007,-0.02,-0.02,0.0025,
03/31/1998,77.792999,,-39.754002,,38.038998,,-33.449001,,,,,,4.59,1.576,,,,0.0,-1.576,6.166,-2.405,3.761,0.0,,,3.761,0.0,3.761,0.0,,3.761,3.761,,153.011993,0.025,0.025,0.025,157.380005,0.025,0.025,0.025,
06/30/1998,80.886002,,-39.883999,,41.002003,,-34.361,,,,,,6.641,1.716,,,,0.0,-1.716,8.357,-3.259,5.098,0.0,,,5.098,0.0,5.098,0.0,,5.098,5.098,,153.919998,0.0325,0.0325,0.0325,161.132004,0.0325,0.0325,0.0325,
09/30/1998,78.487,,-39.419998,,39.067001,,-31.204,,,,,,7.863,1.967,,,,0.0,-1.967,9.83,-3.834,5.996,0.0,,,5.996,0.0,5.996,0.0,,5.996,5.996,,154.464005,0.04,0.04,0.04,161.535995,0.0375,0.0375,0.0375,
12/31/1998,82.723,,-40.834999,,41.888,,-31.879,,,,,,10.009,-35.544998,,,,0.0,35.544998,-25.535998,-4.534,-30.07,0.0,,,-30.069998,0.0,-30.07,0.0,,-30.07,-30.07,,154.783997,-0.195,-0.195,0.0425,154.783997,-0.195,-0.195,0.0425,
03/31/1999,90.103996,,-45.877998,,44.225998,,-33.792999,,,,,,10.433,1.31,,0.0,-1.3,0.0,-0.01,11.743,-4.462,7.281,0.0,,,7.281,0.0,7.281,0.0,0.0,7.281,7.281,,155.628006,0.0475,0.0475,0.0475,163.608002,0.045,0.045,0.045,
06/30/1999,92.042,,-48.034,,44.007999,,-32.397999,,,,,,11.61,1.334,,0.0,-1.3,0.0,-0.034,12.944,-4.919,8.025,0.0,,,8.024999,0.0,8.025,0.0,0.0,8.025,8.025,,157.283997,0.05,0.05,0.05,163.936005,0.05,0.05,0.05,
09/30/1999,86.996002,,-45.911999,,41.084003,,-29.132999,,,,,,11.951,1.643,,0.0,-1.6,0.0,-0.043,13.594,-5.166,8.428,0.0,,,8.428,0.0,8.428,0.0,0.0,8.428,8.428,,156.384003,0.055,0.055,0.055,159.923996,0.0525,0.0525,0.0525,
12/31/1999,88.621,,-45.501,,43.12,,-30.297,,,,,,12.823,1.441,,0.0,,0.0,-1.441,14.264,-5.42,8.844,0.0,,,8.844,0.0,8.844,0.0,0.0,8.844,8.844,,145.372,0.06,0.06,0.06,148.236,0.06,0.06,0.06,
03/31/2000,91.389,,-47.606998,,43.782001,,-32.273998,,,,,,11.508,1.346,,0.0,-1.3,0.0,-0.046,12.854,-4.82,8.034,0.0,,,8.034,0.0,8.034,0.0,0.0,8.034,8.034,,141.151993,0.0575,0.0575,0.0575,146.483994,0.055,0.055,0.055,
06/30/2000,94.075996,,-47.657001,,46.418995,,-32.540001,,,,,,13.879,1.366,,0.0,-1.4,0.0,0.034,15.245,-5.717,9.528,0.0,,,9.528,0.0,9.528,0.0,0.0,9.528,9.528,,141.632004,0.0675,0.0675,0.0675,148.287994,0.065,0.065,0.065,
09/30/2000,90.902,,-47.945,,42.957001,,-29.443001,,,,,,13.514,1.199,,0.0,-1.2,0.0,0.001,14.713,-5.444,9.269,0.0,,,9.269,0.0,9.269,0.0,0.0,9.269,9.269,,137.584,0.0675,0.0675,0.0675,144.192001,0.065,0.065,0.065,
12/31/2000,91.065002,,-47.047001,,44.018002,,-29.667999,,,,,,14.35,1.085,,0.0,,0.0,-1.085,15.435,-5.634,9.801,0.0,,,9.801001,0.0,9.801,0.0,0.0,9.801,9.801,,132.895996,0.0725,0.0725,0.0725,138.412003,0.07,0.07,0.07,
03/31/2001,91.426003,,-47.561001,,43.865002,,-32.676998,,,,,,11.188,0.701,,0.0,-0.7,0.0,-0.001,11.889,-4.28,7.609,0.0,,,7.608999,0.0,7.609,0.0,0.0,7.609,7.609,,132.755997,0.0575,0.0575,0.0575,137.852005,0.055,0.055,0.055,
06/30/2001,102.000999,,-52.487999,,49.513,,-34.465,,,,,,15.048,0.524,,0.0,-0.5,0.0,-0.024,15.572,-5.606,9.966,0.0,,,9.966,0.0,9.966,0.0,0.0,9.966,9.966,,131.904007,0.075,0.075,0.075,138.639999,0.0725,0.0725,0.0725,
09/30/2001,97.522003,,-51.101002,,46.421001,,-30.974001,,,,,,15.447,0.517,,0.0,-0.5,0.0,-0.017,15.964,-5.747,10.217,0.0,,,10.216999,0.0,10.217,0.0,0.0,10.217,10.217,,133.143997,0.0775,0.0775,0.0775,138.108002,0.075,0.075,0.075,
12/31/2001,95.132004,,-51.599998,,43.532005,,-28.663,,,,,,14.869,0.487,,0.0,,0.0,-0.487,15.356,-5.528,9.828,0.0,,,9.828001,0.0,9.828,0.0,0.0,9.828,9.828,,134.884003,0.0725,0.0725,0.0725,139.572006,0.07,0.07,0.07,
03/31/2002,96.551003,,-53.490002,,43.061001,,-32.744999,,,,,,10.316,0.57,,0.0,-0.6,0.0,0.03,10.886,-3.701,7.185,0.0,,,7.185,0.0,7.185,0.0,0.0,7.185,7.185,,135.531998,0.0525,0.0525,0.0525,140.067993,0.0525,0.0525,0.0525,
06/30/2002,105.690002,,-55.794998,,49.895004,,-31.195999,,,,,,18.698999,0.943,,0.0,-0.9,0.0,-0.043,19.641999,-6.678,12.964,0.0,,,12.963999,0.0,12.964,0.0,0.0,12.964,12.964,,135.283997,0.095,0.095,0.095,140.772003,0.0925,0.0925,0.0925,
09/30/2002,104.533997,,-53.773998,,50.759998,,-32.459999,,,,,,18.299999,0.614,,0.0,-0.6,0.0,-0.014,18.913999,-6.431,12.483,0.0,,,12.482999,0.0,12.483,0.0,0.0,12.483,12.483,,133.203995,0.0925,0.0925,0.0925,138.528,0.09,0.09,0.09,
12/31/2002,105.895,,-56.886,,49.009,0.0,-30.509,23.427,14.63,,,7.082,18.5,0.828,-0.828,,,,0.0,19.328,-6.571,12.757,,,,12.757,,12.757,0.0,0.0,12.757,12.757,,133.948,0.095,0.095,0.095,140.804,0.09,0.09,0.09,
03/31/2003,109.247002,,-57.785,,51.462002,,-34.014999,,,,,,17.447001,0.69,,0.0,-0.69,0.0,0.0,18.137001,-6.075,12.062,0.0,,,12.062001,0.0,12.062,0.0,0.0,12.062,12.062,,135.248,0.09,0.09,0.09,142.08,0.085,0.085,0.085,
06/30/2003,121.846001,121.846,-62.174999,62.175,59.671002,0.0,-35.337002,27.033,17.198,9.835,8.304,0.0,24.334,0.764,,,-0.764,0.0,0.0,0.764,-8.408,16.690001,0.0,0.0,0.0,0.0,0.0,16.690001,0.0,0.0,16.690001,25.098,0.0,136.399992,0.1225,0.1225,0.1225,142.123992,0.1175,0.1175,0.1175,
09/30/2003,120.060997,,-60.971001,,59.089996,,-35.804001,,,,,,23.285999,0.734,,0.0,-0.734,0.0,0.0,24.019999,-8.047,15.973,0.0,,,15.972999,0.0,15.973,0.0,0.0,15.973,15.973,,137.632004,0.115,0.115,0.115,143.908004,0.11,0.11,0.11,
03/31/2004,133.417007,,-66.371002,,67.046005,,-41.744999,,,,,,25.301001,0.862,,0.0,-0.729,0.0,-0.133,26.163001,-8.372,17.791,0.0,,,17.791001,0.0,17.791,0.0,0.0,17.791,17.791,,139.100006,0.1275,0.1275,0.1275,145.748001,0.1225,0.1225,0.1225,
06/30/2004,137.379013,,-65.376999,,72.002014,,-40.946999,,,,,,31.055,0.829,,0.0,-0.756,0.0,-0.073,31.884,-7.974,23.91,0.0,,,23.91,0.0,23.91,0.0,0.0,23.91,23.91,,138.335999,0.1725,0.1725,0.15,145.692001,0.165,0.165,0.1425,
09/30/2004,134.110992,,-63.053001,,71.057991,,-42.653999,,,,,,28.403999,0.939,,0.0,-0.83,0.0,-0.109,29.342999,-9.647,19.695999,0.0,,,19.695999,0.0,19.695999,0.0,0.0,19.695999,19.695999,,136.199997,0.145,0.145,0.14,141.867996,0.14,0.14,0.135,
03/31/2005,152.425995,,-76.346001,,76.079994,,-49.942001,,,,,,26.138,0.503,,0.0,-0.503,0.0,0.0,26.641001,-9.052,17.589001,0.0,,,17.589,0.101,17.690001,0.0,0.0,17.690001,17.690001,,131.820007,0.135,0.135,0.14,137.755997,0.1275,0.1275,0.1325,
06/30/2005,160.63,,-80.055,,80.575,,-51.689,,,,,,28.886,0.871,-0.871,0.0,-0.871,0.0,0.0,29.757,-9.934,19.823,0.0,,,19.823,0.11,19.933,0.0,0.0,19.933,19.933,,130.508,0.1525,0.1525,0.155,136.24,0.1475,0.1475,0.15,
09/30/2005,158.069,,-76.739998,,81.329002,,-51.206001,,,,,,30.122999,1.028,,0.0,-0.918,0.0,-0.11,31.150999,-10.547,20.604,0.0,,,20.603999,0.0,20.604,0.0,0.0,20.604,20.604,,129.927994,0.1575,0.1575,0.16,136.175995,0.1525,0.1525,0.155,
03/31/2006,168.164001,,-82.139,,86.025002,,-59.049999,,,,,,26.975,0.769,,0.0,-0.769,0.0,0.0,27.744,-9.584,18.16,0.0,,,18.160001,0.113,18.273001,0.0,0.0,18.273001,18.273001,,127.199997,0.1425,0.1425,0.1425,133.671997,0.1375,0.1375,0.1375,
06/30/2006,191.363998,,-92.328003,,99.035995,,-62.009998,,,,,,37.026001,0.633,,0.0,-0.594,0.0,-0.039,37.659001,-11.879,25.780001,0.0,,,25.780001,0.0,25.780001,0.0,0.0,25.780001,25.780001,,125.867996,0.205,0.205,0.205,132.056,0.195,0.195,0.195,
09/30/2006,187.380005,,-89.181,,98.199005,,-63.737,,,,,,34.462002,0.609,,0.159,-0.768,0.0,0.0,35.071002,-10.118,24.952999,0.0,,,24.953002,0.0,24.952999,0.0,0.0,24.952999,24.952999,,124.839996,0.2,0.2,0.2,130.923996,0.19,0.19,0.19,
12/31/2006,192.209,,-95.94,,96.269,,-66.799,,,,,,29.47,0.806,,0.303,-1.148,0.0,0.039,30.276,-5.643,24.633,0.0,,,24.633,0.039,24.672,0.0,0.0,24.672,24.672,,125.044,0.1975,0.1975,0.1625,130.944,0.1875,0.1875,0.155,
03/31/2007,211.155,,-102.576,,108.579,0.0,-77.702,61.731,35.582,,,15.971,30.877,0.028,-0.028,0.634,-0.662,,0.0,30.905,-9.878,21.027,,,,21.027,,21.027,,,21.027,21.027,,124.548,0.17,0.17,0.17,130.168,0.1625,0.1625,0.1625,
06/30/2007,237.046005,,-122.824997,,114.221008,,-81.753998,,,,,,32.466999,-0.834,,1.454,-0.62,0.0,0.0,31.632999,-9.969,21.664,0.0,,,21.663999,0.0,21.664,0.0,0.0,21.664,21.664,,123.396004,0.175,0.175,0.2325,128.804001,0.1675,0.1675,0.225,
09/30/2007,229.384995,,-110.906998,,118.477997,,-82.380997,,,,,,36.097,-0.515,,1.202,-0.687,0.0,0.0,35.582,-9.787,25.795,0.0,,,25.795,0.0,25.795,0.0,0.0,25.795,25.795,,122.188004,0.21,0.21,0.21,127.963997,0.2025,0.2025,0.2025,
12/31/2007,244.968994,,-122.724998,,122.243996,,-85.501999,,,,,,36.742001,-0.019,,0.889,-0.87,0.0,0.0,36.723001,-11.195,25.528,0.0,,,25.528001,0.0,25.528,0.0,0.0,25.528,25.528,,122.379997,0.21,0.21,0.21,128.320007,0.2,0.2,0.2,
03/31/2008,249.074,,-119.238,,129.836,,-91.117,,,,,,38.719,-0.485,,1.031,-0.546,0.0,0.0,38.234,-10.683,27.551,0.0,,,27.551,0.0,27.551,0.0,0.0,27.551,27.551,,121.73,0.225,0.225,0.215,127.116,0.215,0.215,0.205,
06/30/2008,280.570007,,-129.309998,,151.26001,,-92.369003,,,,,,58.890999,-0.643,,1.213,-0.57,0.0,0.0,58.247999,-18.884001,39.363998,0.0,,,39.363998,0.0,39.363998,0.0,0.0,39.363998,39.363998,,120.057999,0.33,0.33,0.33,124.879997,0.315,0.315,0.315,
09/30/2008,251.093002,,-122.944,,128.149002,,-89.152,,,,,,38.997002,-0.56,,1.242,-0.682,0.0,0.0,38.437002,-12.738,25.698999,0.0,,,25.699002,0.0,25.698999,0.0,0.0,25.698999,25.698999,,118.945999,0.215,0.215,0.215,123.730003,0.21,0.21,0.21,
12/31/2008,243.293,,-122.772,,120.521,0.0,-83.193,66.13,39.951,,,17.063,37.328,-2.06,0.059,0.581,-0.522,0.0,2.001,35.268,-11.713,23.555,0.0,,,23.555,0.0,23.555,0.0,0.0,23.555,23.555,,118.906,0.2,0.2,0.225,122.166,0.195,0.195,0.22,
03/31/2009,236.455,236.455,-112.022,112.022,124.433,0.0,-85.992,70.053,40.985,29.068,15.939,0.0,38.441,-0.396,0.396,0.64,-0.244,,0.0,38.045,-11.974,26.071,0.0,0.0,0.0,26.071,0.0,26.071,0.0,0.0,26.071,26.071,0.0,118.344,0.22,0.22,0.22,121.212,0.215,0.215,0.215,
06/30/2009,265.723,265.723,-127.283,127.283,138.44,0.0,-89.264,72.67,41.876,30.794,16.594,0.0,49.176,-0.403,0.403,0.459,-0.056,,0.0,48.773,-15.106,33.667,0.0,0.0,0.0,33.667,0.0,33.667,0.0,0.0,33.667,33.667,0.0,117.822,0.285,0.285,0.285,121.394,0.275,0.275,0.275,
09/30/2009,259.12,259.12,-128.643,128.643,130.477,0.0,-86.272,69.689,41.504,28.185,16.583,0.0,44.205,-0.388,0.388,0.436,-0.048,,0.0,43.817,-12.281,31.536,0.0,0.0,0.0,31.536,0.0,31.536,0.0,0.0,31.536,31.536,0.0,117.312,0.27,0.27,0.27,121.336,0.26,0.26,0.26,
12/31/2009,270.335,270.335,-137.404,137.404,132.931,0.0,-88.784,72.776,43.383,29.393,16.008,0.0,44.147,-0.243,0.243,0.381,-0.138,,0.0,43.904,-12.943,30.961,0.0,0.0,0.0,30.961,-0.01,30.951,0.0,0.0,30.951,30.951,0.0,117.012,0.265,0.265,0.265,121.014,0.255,0.255,0.255,
03/31/2010,268.525,268.525,-126.164,126.164,142.361,0.0,-93.933,77.224,44.416,32.808,16.709,0.0,48.428,-0.312,0.312,0.365,-0.053,,0.0,48.116,-15.088,33.028,0.0,0.0,0.0,33.028,-0.002,33.026,0.0,0.0,33.026,33.026,0.0,116.066,0.285,0.285,0.285,120.058,0.275,0.275,0.275,
06/30/2010,281.482,281.482,-132.198,132.198,149.284,0.0,-94.449,77.243,44.167,33.076,17.206,0.0,54.835,-0.551,0.551,0.689,-0.138,,0.0,54.284,-17.087,37.197,0.0,0.0,0.0,37.197,-0.004,37.193,0.0,0.0,37.193,37.193,0.0,115.494,0.32,0.32,0.32,119.292,0.31,0.31,0.31,
09/30/2010,269.628,269.628,-127.421,127.421,142.207,0.0,-92.393,75.19,44.486,30.704,17.203,0.0,49.814,-0.551,0.551,0.687,-0.136,,0.0,49.263,-14.548,34.715,0.0,0.0,0.0,34.715,-0.021,34.694,0.0,0.0,34.694,34.694,0.0,115.24,0.3,0.3,0.3,118.552,0.295,0.295,0.295,
12/31/2010,283.757,283.757,-138.986,138.986,144.771,0.0,-93.967,76.488,46.557,29.931,17.479,0.0,50.804,-0.338,0.338,0.674,-0.336,,0.0,50.466,-14.086,36.38,0.0,0.0,0.0,36.38,-0.009,36.371,0.0,0.0,36.371,36.371,0.0,114.91,0.315,0.315,0.315,118.216,0.31,0.31,0.31,
03/31/2011,292.672,292.672,-137.747,137.747,154.925,0.0,-101.393,83.581,50.985,32.596,17.812,0.0,53.532,-0.359,0.359,0.728,-0.369,,0.0,53.173,-16.567,36.606,0.0,0.0,0.0,36.606,0.006,36.612,0.0,0.0,36.612,36.612,0.0,114.914,0.32,0.32,0.32,118.18,0.31,0.31,0.31,
06/30/2011,317.862,317.862,-143.829,143.829,174.033,0.0,-102.735,84.114,50.974,33.14,18.621,0.0,71.298,-0.363,0.363,0.782,-0.419,,0.0,70.935,-22.281,48.654,0.0,0.0,0.0,48.654,0.003,48.657,0.0,0.0,48.657,48.657,0.0,114.552,0.425,0.425,0.425,117.454,0.415,0.415,0.415,
09/30/2011,300.954,300.954,-142.287,142.287,158.667,0.0,-102.571,83.165,50.682,32.483,19.406,0.0,56.096,-0.478,0.478,0.928,-0.45,,0.0,55.618,-17.122,38.496,0.0,0.0,0.0,38.496,0.011,38.507,0.0,0.0,38.507,38.507,0.0,113.398,0.34,0.34,0.34,116.014,0.33,0.33,0.33,
12/31/2011,307.201,307.201,-148.32,148.32,158.881,0.0,-103.582,83.379,52.209,31.17,20.203,0.0,55.299,-0.603,0.603,1.109,-0.506,,0.0,54.696,-16.698,37.998,0.0,0.0,0.0,37.998,0.012,38.01,0.0,0.0,38.01,38.01,0.0,111.486,0.34,0.34,0.34,113.846,0.335,0.335,0.335,
03/31/2012,322.676,322.676,-147.902,147.902,174.774,0.0,-114.367,93.81,57.632,36.178,20.557,0.0,60.407,-0.757,0.757,1.193,-0.436,,0.0,59.65,-18.916,40.734,0.0,0.0,0.0,40.734,0.009,40.743,0.0,0.0,40.743,40.743,0.0,110.416,0.37,0.37,0.37,112.878,0.36,0.36,0.36,
06/30/2012,335.649,335.649,-150.96,150.96,184.689,0.0,-108.872,88.814,54.539,34.275,20.058,0.0,75.817,-0.446,0.446,0.926,-0.48,,0.0,75.371,-24.051,51.32,0.0,0.0,0.0,51.32,-0.003,51.317,0.0,0.0,51.317,51.317,0.0,110.158,0.465,0.465,0.465,112.422,0.455,0.455,0.455,
09/30/2012,315.475,315.475,-144.84,144.84,170.635,0.0,-107.723,87.374,52.067,35.307,20.349,0.0,62.912,-0.4,0.4,0.873,-0.473,,0.0,62.512,-19.639,42.873,0.0,0.0,0.0,42.873,-0.02,42.853,0.0,0.0,42.853,42.853,0.0,109.876,0.39,0.39,0.39,112.176,0.38,0.38,0.38,
