Date,Revenue,Consensus Estimate,Comparable Actual,Revenue Surprise %,GAAP Actual,Adjusted Actual,Earnings Per Share,EPS Surprise %,EBIT,EBIT Surprise %,EBITDA,EBITDA Surprise %,Gross Margin %,Pretax Income (Loss),Pretax Income (Loss) Surprise %,Net Income,Net Income Surprise %,Source: Bloomberg
03/31/2010,,,,,81.0,81.0,,,,,,,,,,,,
06/30/2010,,,,,29.0,29.0,,,,,,,,,,,,
09/30/2010,,,,,-1413.0,-1413.0,,,,,,,,,,,,
12/31/2010,,,,,12.0,12.0,,,,,,,,,,,,
03/31/2011,,,,,-3.0,5.0,,,,,,,,,,,,
06/30/2011,,,,,25.0,25.05,,,,,,,,,,,,
09/30/2011,,,,,14.0,17.0,,,,,,,,,,,,
12/31/2011,,24.833,26.55,41.5121255349501,-338.0,29.55,,-31.5789473684211,,,,,,,,,6.91418676760763,
03/31/2012,,1.5,-9.2,51.414309484193,-43.0,-7.2,,-108.333333333333,,,,,,,,,,
06/30/2012,,-32.833,-30.0,-23.0769230769231,-10.0,-29.75,,0.0,,,,,,,,,8.62851399506594,
09/30/2012,,-6.333,18.159,17.2294372294372,-64.0,-66.0,,-784.615384615385,,,,,,,,,,
12/31/2012,,-15.125,-39.0,19.2214708210135,-106.0,-34.8,,-140.963855421687,,,,,,,,,-157.851239669421,
03/31/2013,,-41.15,-49.05,-13.7191949494963,-116.0,-49.05,,-7.29613733905579,,,,,,,,,-19.1980558930741,
06/30/2013,,-34.5,-44.0,0.866336633663366,18.0,-45.7,,-18.2795698924731,,,,,,,,,-27.536231884058,
09/30/2013,,-46.525,-83.0,-8.88993281140216,-114.0,-81.95,,-93.3962264150943,,,,,,,,,-78.3987103707684,
12/31/2013,,-68.867,-66.0,9.89010989010989,-973.0,-121.1,,2.57879656160457,,,,,,,97.90111817929,,4.16309698404171,
03/31/2014,,-3.538,44.0,38.9362327358213,18.0,16.55,,556.25,,,,,,,,,,
06/30/2014,,-10.233,11.0,1.56440967978489,-135.0,4.0,,,,189.693593314763,,,,,,,,
09/30/2014,,7.8,-4.0,-16.6451612903226,62.0,-14.5,,-81.8181818181818,,-66.6666666666667,,,,,,,,
12/31/2014,,-23.6,7.0,-5.14372163388805,219.0,-83.7,,,,,,,,,,,,
03/31/2015,,-28.967,19.0,10.7635694572217,67.0,48.0,,,,,,22.7454909819639,,,,,,
06/30/2015,,-21.45,-22.0,-9.28987194412107,-30.0,-60.85,,-11.1111111111111,,,,0.0,,,-32.2181907631757,,-2.56410256410257,
09/30/2015,,-30.5,-42.0,-2.06842742405779,-234.0,-5.1,,-30.7692307692308,,3.62246593552675,,-20.6407397663215,,,-158.105802047782,,-37.7049180327869,
12/31/2015,,-54.309,-67.0,4.32829726418946,-1539.0,-164.15,,-27.6595744680851,,3.53697749196142,,-18.144272786278,,,-50.3303311223346,,-23.368134195069,
03/31/2016,,-50.494,-58.0,5.30643451165944,-17.0,-90.542346,,-9.37499999999999,,-11.9402985074627,,-8.32375241401594,,,-19.065540790212,,-14.865132490989,
06/30/2016,,-62.394,-85.0,39.6518375241779,-204.0,-80.15,,-23.8938053097345,,-137.286149519569,,-23.5017538622285,,,-62.6470195540559,,-36.2310478571658,
09/30/2016,,-61.593,-59.0,6.14630172184186,-245.0,-93.0,,0.584795321637427,,16.2323157110946,,-14.8646347692832,,,1.35929065406379,,4.20989398145894,
12/31/2016,,-52.013,-54.0,-3.78059206086051,-175.0,-173.449936,,-6.25000000000001,,-36.8870279410581,,-16.4516194236509,,,-7.05799409875448,,-3.82019879645474,
03/31/2017,,-67.194,-59.0,4.06169665809769,88.0,-50.0,,13.2947976878613,,-34.1774544080128,,-39.7623784349315,,,3.29509248042998,,12.194541179272,
06/30/2017,,-58.929,-57.0,5.22291355819234,72.0,-54.0,,6.04026845637583,,,,15.5899430068084,,,-5.04329982533498,,3.27343073868554,
09/30/2017,,-48.667,-40.0,5.12322948339878,-149.0,-211.0,,15.9663865546218,,94.6529782910919,,-6.92520775623269,,,-28.1279426974791,,17.8087821316292,
12/31/2017,,-31.194,-9.0,5.73650947982499,-42.0,21.0,,71.8309859154929,,653.413906765029,,-1.36986301369863,,,,,71.1482977495672,
03/31/2018,,-7.332,-22.0,-1.0207565295866,-119.0,89.0,,-233.333333333333,,-50.6720927364657,,-19.5333825320755,,,-226.592136666248,,-200.054555373704,
06/30/2018,,7.83,23.0,-3.37078651685393,-85.0,23.0,,130.769230769231,,7.98816568047338,,1.2574677382457,,,,,193.742017879949,
09/30/2018,,37.431,29.0,6.11439842209073,-7.0,29.000001,,-23.0769230769231,,-17.2932330827068,,-14.2857142857143,,,-26.8813978776857,,-22.5241110309636,
12/31/2018,,21.578,9.0,4.66350682555584,354.0,27.999792,,-64.2857142857143,,-20.5804358653367,,-10.8360760364915,,,-35.7217767854122,,-58.2908517934934,
03/31/2019,,18.702,22.0,-33.7959624757728,-48.0,10.0,,11.1111111111111,,,,-0.247144094918687,,,,,17.634477595979,
06/30/2019,,33.167,37.0,22.195224012856,305.0,37.0,,23.2876712328767,,-0.159320233669682,,-3.71624719554466,,,24.3867044433695,,11.5566677721832,
09/30/2019,,46.442,38.0,-5.19333441190746,121.0,38.0,,-15.0943396226415,,-18.630803269396,,-8.96551724137931,,,51.7476555839727,,-18.1775117350674,
12/31/2019,,52.609,42.0,-3.4741397726104,-122.0,24.0,,-19.3548387096774,,-11.9957308567309,,-8.70782756755889,,,-39.7156342356383,,-20.165751107225,
03/31/2020,,22.807,30.0,-0.86181354013014,-388.0,13.846154,,34.6153846153846,,-34.4145003577391,,-15.3293075166896,,,,,31.5385627219713,
06/30/2020,,6.749,69.0,13.012115046703,-409.0,70.552632,,650.0,,,,9.23509629030733,,,887.035945786682,,922.373684990369,
09/30/2020,,37.192,,,,,,,,,,,,,,,,
12/31/2020,,53.053,,,,,,,,,,,,,,,,
