Date,Revenue,Sales & Services Revenue,Other Revenue,Cost of Revenue,Cost of Goods & Services,Gross Profit,Other Operating Income,Operating Expenses,"Selling, General & Admin",Selling & Marketing,Research & Development,Other Operating Expense,Operating Income (Loss),Non-Operating (Income) Loss,"Interest Expense, Net",Interest Expense,Interest Income,Foreign Exch (Gain) Loss,(Income) Loss from Affiliates,Other Non-Op (Income) Loss,Pretax Income,Income Tax Expense (Benefit),Income (Loss) from Cont Ops,Net Extraordinary Losses (Gains),Discontinued Operations,XO & Accounting Changes,Income (Loss) Incl. MI,Minority Interest,"Net Income, GAAP",Preferred Dividends,Other Adjustments,"Net Income Avail to Common, GAAP","Net Income Avail to Common, Adj",Net Abnormal Losses (Gains),Basic Weighted Avg Shares,"Basic EPS, GAAP",Basic EPS from Cont Ops,"Basic EPS from Cont Ops, Adjusted",Diluted Weighted Avg Shares,"Diluted EPS, GAAP",Diluted EPS from Cont Ops,"Diluted EPS from Cont Ops, Adjusted",Source: Bloomberg
03/31/2006,1019.1,,,-735.5,,283.6,,-167.5,,167.5,,0.0,116.1,-34.1,34.2,38.4,-4.2,-1.7,,1.6,82.0,-26.2,55.8,0.0,,,55.8,0.0,55.8,0.0,0.0,55.8,55.8,,163.0,0.34,0.34,0.34,193.4,0.3,0.3,0.3,
06/30/2006,1081.9,,,-774.6,,307.3,,-176.4,,176.4,,0.0,130.9,-45.9,34.1,39.0,-4.9,1.0,,10.8,85.0,-27.2,57.8,0.0,,,57.8,0.0,57.8,0.0,0.0,57.8,57.8,,163.0,0.355,0.355,0.355,193.4,0.31,0.31,0.31,
09/30/2006,1081.4,,,-771.6,,309.8,,-170.1,,170.1,,0.0,139.7,-28.4,31.6,35.5,-3.9,-0.4,,-2.8,111.3,-34.1,77.2,0.0,,,77.2,0.0,77.2,0.0,0.0,77.2,77.2,-0.07,162.0,0.475,0.475,0.475,192.4,0.41,0.41,0.41,
12/31/2006,1145.5,,,-806.2,,339.3,,-187.0,,187.0,,0.0,152.3,-30.5,,35.1,,6.2,,-10.8,121.8,-38.5,83.3,0.0,,,83.3,0.0,83.3,0.0,0.0,83.3,83.3,,161.2,0.515,0.515,0.525,191.6,0.445,0.445,0.455,
03/31/2007,1094.7,,,-780.5,,314.2,,-177.9,,177.9,,0.0,136.3,3.8,31.1,35.6,-4.5,1.6,,-36.5,140.1,-13.1,127.0,0.0,,,127.0,0.0,127.0,0.0,0.0,127.0,127.0,,161.4,0.79,0.79,0.46,191.9,0.67,0.67,0.39,
06/30/2007,1145.4,,,-822.1,,323.3,,-189.0,,189.0,,0.0,134.3,-26.8,30.0,35.1,-5.1,1.4,,-4.6,107.5,-33.6,73.9,0.0,,,73.9,0.0,73.9,0.0,0.0,73.9,73.9,,160.0,0.46,0.46,0.47,191.3,0.4,0.4,0.41,
09/30/2007,1160.9,,,-840.8,,320.1,,-185.8,,185.8,,0.0,134.3,-28.9,30.4,35.2,-4.8,0.2,,-1.7,105.4,-33.0,72.4,0.0,,,72.4,0.0,72.4,0.0,0.0,72.4,72.4,,159.9,0.45,0.45,0.46,191.3,0.39,0.39,0.4,
12/31/2007,1250.2,,,-906.7,,343.5,,-197.5,,197.5,,0.0,146.0,-42.9,34.6,34.6,0.0,3.2,,5.1,103.1,-23.4,79.7,0.0,,,79.7,0.0,79.7,0.0,0.0,79.7,79.7,,160.0,0.5,0.5,0.52,191.4,0.43,0.43,0.45,
03/31/2008,1177.4,,,-872.3,,305.1,,-186.4,,186.4,,0.0,118.7,-37.2,31.0,35.4,-4.4,3.4,,2.8,81.5,-20.7,60.8,0.0,,,60.8,0.0,60.8,0.0,0.0,60.8,60.8,,159.7,0.38,0.38,0.4,191.3,0.33,0.33,0.35,
06/30/2008,1278.8,,,-948.6,,330.2,,-203.3,,203.3,,0.0,126.9,-42.9,26.8,30.3,-3.5,2.6,,13.5,84.0,-21.4,62.6,0.0,,,62.6,0.0,62.6,0.0,0.0,62.6,62.6,,158.0,0.4,0.4,0.44,189.8,0.34,0.34,0.38,
09/30/2008,1219.0,,,-925.3,,293.7,,-193.2,,193.2,,0.0,100.5,-97.0,27.3,30.7,-3.4,1.5,,68.2,3.5,5.7,9.2,0.0,,,9.2,0.0,9.2,0.0,0.0,9.2,9.2,,156.4,0.06,0.06,0.32,175.3,0.05,0.05,0.28,
12/31/2008,1168.3,,,-860.7,,307.6,,-172.1,,,,,135.5,-82.2,28.9,31.7,-2.8,8.5,,44.8,53.3,-6.0,47.3,0.0,,,47.3,0.0,47.3,0.0,0.0,47.3,47.3,,156.4,0.3,0.3,0.43,188.2,0.26,0.26,0.39,
03/31/2009,988.5,909.3,79.2,-702.8,702.8,285.7,0.0,-165.8,166.2,,,-0.4,119.9,-38.3,33.2,34.9,-1.7,2.9,,2.2,81.6,-23.5,58.1,0.0,0.0,0.0,58.1,,58.1,0.0,0.0,58.1,56.546,-1.554,156.7,0.37,0.37,0.360855,187.9,0.32,0.32,0.31173,
06/30/2009,1028.0,950.7,77.3,-739.9,739.9,288.1,0.0,-170.0,169.3,,,0.7,118.1,-36.2,35.5,37.8,-2.3,0.1,,0.6,81.9,-21.4,60.5,0.0,0.0,0.0,60.5,,60.5,,0.0,60.5,62.581,2.081,157.3,0.38,0.38,0.397845,188.6,0.33,0.33,0.341034,
09/30/2009,1079.9,999.1,80.8,-768.8,768.8,311.1,0.0,-180.9,180.0,,,0.9,130.2,-50.9,39.9,41.9,-2.0,-3.2,,14.2,79.3,-18.7,60.6,0.0,0.0,0.0,60.6,,60.6,,0.0,60.6,67.949,7.349,157.4,0.38,0.38,0.431696,178.3,0.34,0.34,0.381217,
12/31/2009,1146.4,1065.3,81.1,-812.8,812.8,333.6,0.0,-209.5,203.7,,,5.8,124.1,-37.0,39.2,40.3,-1.1,1.3,,-3.5,87.1,-22.0,65.1,0.0,0.0,0.0,65.1,,65.1,0.0,0.0,65.1,71.281,6.181,157.5,0.41,0.41,0.452578,175.7,0.37,0.37,0.405179,
03/31/2010,1061.2,972.8,88.4,-761.2,761.2,300.0,0.0,-176.1,175.5,,,0.6,123.9,-37.9,38.7,40.7,-2.0,0.7,,-1.5,86.0,-24.8,61.2,0.0,0.0,0.0,61.2,,61.2,0.0,0.0,61.2,62.24,1.04,157.8,0.38,0.38,0.394423,176.1,0.35,0.35,0.355906,
06/30/2010,1089.7,1008.5,81.2,-789.2,789.2,300.5,0.0,-171.3,171.6,,,-0.3,129.2,-36.4,39.0,41.0,-2.0,-6.6,,4.0,92.8,-25.8,67.0,0.0,0.0,0.0,67.0,,67.0,0.0,0.0,67.0,61.995,-5.005,158.3,0.42,0.42,0.39163,176.5,0.38,0.38,0.351643,
09/30/2010,1130.0,1050.8,79.2,-809.5,809.5,320.5,0.0,-173.4,,173.3,,0.1,147.1,-41.6,38.9,40.7,-1.8,-2.4,,5.1,105.5,-29.0,76.5,0.0,0.0,0.0,76.5,,76.5,0.0,0.0,76.5,76.11,-0.39,158.3,0.48,0.48,0.480796,176.7,0.43,0.43,0.427793,
12/31/2010,1209.2,1125.8,83.4,-877.4,877.4,331.8,0.0,-197.0,189.8,,,7.2,134.8,-75.6,36.9,39.2,-2.3,14.2,,24.5,59.2,-7.9,51.3,0.0,0.0,0.0,51.3,,51.3,0.0,0.0,51.3,75.751,24.451,158.4,0.32,0.32,0.478226,177.6,0.29,0.29,0.427675,
03/31/2011,1128.5,1038.8,89.7,-819.5,819.5,309.0,0.0,-186.0,186.0,,,0.0,123.0,-41.1,35.0,37.0,-2.0,-4.4,,10.5,81.9,-22.2,59.7,0.0,0.0,0.0,59.7,,59.7,0.0,0.0,59.7,60.09,0.39,158.7,0.37,0.37,0.378639,176.9,0.34,0.34,0.342205,
06/30/2011,1212.6,1117.3,95.3,-888.3,888.3,324.3,0.0,-195.2,188.6,,,6.6,129.1,-38.9,34.7,36.9,-2.2,-3.1,,7.3,90.2,-25.2,65.0,0.0,0.0,0.0,65.0,,65.0,0.0,0.0,65.0,70.455,5.455,159.2,0.41,0.41,0.442557,177.5,0.37,0.37,0.400732,
09/30/2011,1247.1,1156.5,90.6,-911.4,911.4,335.7,0.0,-205.8,181.9,,,23.9,129.9,-29.8,35.1,36.6,-1.5,0.0,,-5.3,100.1,-26.4,73.7,0.0,0.0,0.0,73.7,,73.7,0.0,0.0,73.7,90.0,16.3,159.3,0.46,0.46,0.564972,177.9,0.41,0.41,0.501625,
12/31/2011,1962.8,1962.8,,-1331.4,1331.4,631.4,0.0,-583.9,464.9,,,119.0,47.5,-121.6,102.8,106.1,-3.3,0.2,,18.6,-74.1,14.3,-59.8,-10.6,-10.6,0.0,-49.2,,-49.2,0.0,0.0,-49.2,31.865,91.665,190.4,-0.25,-0.31,0.167358,190.4,-0.25,-0.31,0.167358,
03/31/2012,1845.4,1845.4,,-1224.3,1224.3,621.1,0.0,-538.0,444.7,,,93.3,83.1,-101.4,93.8,97.3,-3.5,3.6,,4.0,-18.3,9.9,-8.4,-2.4,-2.4,0.0,-6.0,,-6.0,0.0,0.0,-6.0,35.775,44.175,191.9,-0.03,-0.04,0.186425,191.9,-0.03,-0.04,0.186425,
06/30/2012,1924.6,1924.6,,-1296.3,1296.3,628.3,0.0,-519.9,467.2,,,52.7,108.4,-126.6,94.2,97.3,-3.1,,,32.4,-18.2,-2.5,-20.7,-7.0,-7.0,0.0,-13.7,,-13.7,0.0,0.0,-13.7,35.57,56.27,193.0,-0.07,-0.11,0.184301,193.0,-0.07,-0.11,0.181554,
09/30/2012,1900.3,1108.2,792.1,-1256.7,1256.7,643.6,0.0,-1834.6,,429.2,,1405.4,-1191.0,-95.3,93.0,96.5,-3.5,-0.8,,3.1,-1286.3,48.0,-1238.3,-5.9,-5.9,0.0,-1232.4,,-1232.4,0.0,0.0,-1232.4,56.46,1294.76,193.2,-6.38,-6.41,0.292236,193.2,-6.38,-6.41,0.291656,
12/31/2012,1977.8,1977.8,,-1326.5,1326.5,651.3,0.0,-533.1,441.5,,,91.6,118.2,-131.7,91.7,93.5,-1.8,11.2,,28.8,-13.5,2.6,-10.9,-184.5,-184.5,0.0,173.6,,173.6,0.0,0.0,173.6,73.595,84.495,193.3,0.89,-0.06,0.380729,193.3,0.89,-0.06,0.377118,
03/31/2013,1828.9,1828.9,,-1216.7,1216.7,612.2,0.0,-484.8,434.7,,,50.1,127.4,-135.9,87.6,90.8,-3.2,1.7,,46.6,-8.5,9.2,0.7,-2.0,-2.0,0.0,2.7,,2.7,0.0,0.0,2.7,27.665,26.965,193.8,0.01,0.0,0.14275,212.7,0.01,0.0,0.126775,
06/30/2013,1961.5,1961.5,,-1296.4,1296.4,665.1,0.0,-496.2,452.4,,,43.8,168.9,-93.7,87.4,89.7,-2.3,-3.9,,10.2,75.2,-18.9,56.3,0.0,0.0,0.0,56.3,,56.3,0.0,0.0,56.3,74.93,18.63,194.8,0.29,0.29,0.384651,213.6,0.26,0.26,0.347219,
09/30/2013,1935.9,1935.9,,-1279.5,1279.5,656.4,0.0,-516.5,428.5,,,88.0,139.9,-89.9,86.3,88.9,-2.6,-0.7,,4.3,50.0,-12.3,37.7,0.0,0.0,0.0,37.7,,37.7,0.0,0.0,37.7,77.09,39.39,194.9,0.19,0.19,0.395536,213.7,0.18,0.18,0.364324,
12/31/2013,2012.5,2012.5,,-1343.9,1343.9,668.6,0.0,-493.7,438.6,,0.0,55.1,174.9,-104.9,88.7,91.6,-2.9,0.0,0.0,16.2,70.0,-65.0,5.0,-24.0,-24.0,0.0,29.0,,29.0,0.0,0.0,29.0,21.185,16.185,194.9,0.15,0.03,0.108697,214.7,0.13,0.02,0.095384,
03/31/2014,1827.7,1827.7,,-1188.1,1188.1,639.6,0.0,-486.1,447.4,,,38.7,153.5,-72.4,74.9,78.5,-3.6,-15.0,,12.5,81.1,-10.2,70.9,0.0,0.0,0.0,70.9,,70.9,0.0,0.0,70.9,74.54,3.64,206.7,0.34,0.34,0.360619,215.1,0.33,0.33,0.346922,
06/30/2014,1973.6,1973.6,,-1294.0,1294.0,679.6,0.0,-507.7,460.7,,,47.0,171.9,-78.9,70.9,73.9,-3.0,-0.2,,8.2,93.0,-32.9,60.1,0.0,0.0,0.0,60.1,,60.1,0.0,0.0,60.1,88.23,28.13,213.5,0.28,0.28,0.413255,215.5,0.28,0.28,0.410534,
09/30/2014,1975.5,1975.5,,-1281.9,1281.9,693.6,0.0,-511.6,467.4,,,44.2,182.0,-87.0,65.4,69.7,-4.3,4.1,,17.5,95.0,-35.7,59.3,0.0,0.0,0.0,59.3,,59.3,0.0,0.0,59.3,87.055,27.755,210.4,0.28,0.28,0.41376,213.5,0.28,0.28,0.41,
12/31/2014,1973.7,1973.7,,-1301.4,1301.4,672.3,0.0,-528.6,462.7,,,65.9,143.7,-148.2,61.0,65.6,-4.6,1.5,,85.7,-4.5,70.8,66.3,0.0,0.0,0.0,66.3,0.0,66.3,0.0,0.0,66.3,156.65,90.35,209.5,0.31,0.31,0.747733,212.1,0.31,0.31,0.735978,
03/31/2015,1746.4,1746.4,,-1096.8,1096.8,649.6,0.0,-466.0,427.1,,,38.9,183.6,-52.3,55.3,58.5,-3.2,-0.8,,-2.2,131.3,-34.1,97.2,0.0,0.0,0.0,97.2,0.0,97.2,0.0,0.0,97.2,106.82,9.62,208.9,0.46,0.46,0.511345,211.7,0.46,0.46,0.505442,
06/30/2015,1785.0,1785.0,,-1121.2,1121.2,663.8,0.0,-456.8,415.3,,,41.5,207.0,-164.1,55.7,59.0,-3.3,-3.1,,111.5,42.9,-14.8,28.1,0.0,0.0,0.0,28.1,0.0,28.1,0.0,0.0,28.1,129.72,101.62,208.5,0.13,0.13,0.622158,211.3,0.13,0.13,0.610928,
09/30/2015,1746.2,1746.2,,-1109.6,1109.6,636.6,0.0,-460.4,400.6,,,59.8,176.2,-50.2,52.0,54.8,-2.8,1.0,,-2.8,126.0,-39.4,86.6,0.0,0.0,0.0,86.6,0.0,86.6,0.0,0.0,86.6,142.375,55.775,202.9,0.43,0.43,0.7017,205.8,0.42,0.42,0.691016,
12/31/2015,1753.9,1753.9,,-1117.3,1117.3,636.6,0.0,-440.0,408.6,,,31.4,196.6,-70.9,51.2,55.4,-4.2,2.4,,17.3,125.7,-2.2,123.5,0.0,0.0,0.0,123.5,0.0,123.5,0.0,0.0,123.5,152.53,29.03,195.5,0.63,0.63,0.780205,198.4,0.62,0.62,0.766321,
03/31/2016,1590.6,1590.6,,-1001.3,1001.3,589.3,0.0,-417.7,396.0,,,21.7,171.6,-59.3,51.1,54.7,-3.6,-1.5,,9.7,112.3,-20.4,91.9,0.0,0.0,0.0,91.9,0.0,91.9,0.0,0.0,91.9,101.195,9.295,195.2,0.47,0.47,0.518417,197.0,0.46,0.46,0.507183,
06/30/2016,1727.0,1727.0,,-1065.6,1065.6,661.4,0.0,-442.8,413.5,,,29.3,218.6,-95.6,50.9,54.3,-3.4,-5.6,,50.3,123.0,-73.4,49.6,0.0,0.0,0.0,49.6,0.0,49.6,0.0,0.0,49.6,84.7,35.1,195.6,0.25,0.25,0.433027,197.9,0.25,0.25,0.427362,
09/30/2016,1065.1,1065.1,,-708.4,708.4,356.7,0.0,-189.6,184.2,,,5.4,167.1,-49.2,47.9,49.6,-1.7,-0.9,,2.2,117.9,-54.1,63.8,-99.5,-99.5,0.0,163.3,0.0,163.3,0.0,0.0,163.3,75.775,11.975,194.1,0.84,0.33,0.390392,196.7,0.83,0.32,0.38088,
12/31/2016,1101.4,1101.4,,-742.3,742.3,359.1,0.0,-193.6,187.6,,,6.0,165.5,-43.4,45.8,48.0,-2.2,7.4,,-9.8,122.1,29.1,151.2,-19.9,-19.9,0.0,171.1,0.0,171.1,0.0,0.0,171.1,146.6,-4.6,192.2,0.890219,0.786681,0.762747,196.3,0.871625,0.77025,0.746816,
03/31/2017,1032.2,1032.2,,-695.8,695.8,336.4,0.0,-202.7,195.8,,,6.9,133.7,-51.1,,48.8,,-4.0,,6.3,82.6,-136.4,-53.8,-10.6,-10.6,0.0,-43.2,0.0,-43.2,0.0,0.0,-43.2,84.799998,138.599998,193.4,-0.22,-0.27,0.438469,195.7,-0.22,-0.27,0.438227,
06/30/2017,1070.3,1070.3,,-726.8,726.8,343.5,0.0,-205.1,202.9,,,2.2,138.4,-53.0,47.7,50.9,-3.2,3.5,,1.8,85.4,-56.4,29.0,-75.1,-75.1,0.0,104.1,0.0,104.1,0.0,0.0,104.1,68.565,39.565,192.5,0.53,0.14,0.356182,194.8,0.52,0.14,0.343106,
09/30/2017,1131.3,1131.3,,-770.6,770.6,360.7,0.0,-217.2,207.9,,,9.3,143.5,-37.3,49.1,54.0,-4.9,0.3,,-12.1,106.2,-43.7,62.5,-725.0,-725.0,0.0,787.5,0.0,787.5,0.0,0.0,787.5,87.185,24.685,186.9,4.19,0.33,0.466479,188.9,4.15,0.33,0.460678,
12/31/2017,1227.8,1227.8,,-855.3,855.3,372.5,0.0,-214.2,207.4,,,6.8,158.3,-39.3,33.5,40.8,-7.3,0.0,,5.8,119.0,-94.0,25.0,58.5,58.5,0.0,-33.5,0.0,-33.5,0.0,0.0,-33.5,99.794993,74.794993,175.3,-0.19,0.14,0.569281,175.9,-0.19,0.14,0.565213,
03/31/2018,1131.0,1131.0,,-757.0,757.0,374.0,0.0,-206.5,194.0,,,12.5,167.5,-54.0,42.0,47.7,-5.7,-11.7,,23.7,113.5,-321.5,-208.0,-7.4,-7.4,0.0,-200.6,0.0,-200.6,0.0,0.0,-200.6,85.4,293.4,165.3,-1.21,-1.25,0.516636,165.3,-1.21,-1.25,0.516636,
