Date,Cash from Operating Activities,Net Income,Depreciation & Amortization,Non-Cash Items,Stock-Based Compensation,Deferred Income Taxes,Other Non-Cash Adj,Chg in Non-Cash Work Cap,(Inc) Dec in Accts Receiv,(Inc) Dec in Inventories,Inc (Dec) in Accts Payable,Inc (Dec) in Other,Net Cash From Disc Ops,Cash from Investing Activities,Change in Fixed & Intang,Disp in Fixed & Intang,Disp of Fixed Prod Assets,Disp of Intangible Assets,Acq of Fixed & Intang,Acq of Fixed Prod Assets,Acq of Intangible Assets,Net Change in LT Investment,Dec in LT Investment,Inc in LT Investment,Net Cash From Acq & Div,Cash from Divestitures,Cash for Acq of Subs,Cash for JVs,Other Investing Activities,Cash from Financing Activities,Dividends Paid,Cash From (Repayment) Debt,Cash From (Repay) ST Debt,Cash From LT Debt,Repayments of LT Debt,Cash (Repurchase) of Equity,Increase in Capital Stock,Decrease in Capital Stock,Other Financing Activities,Effect of Foreign Exchange Rates,Net Changes in Cash,Cash Paid for Taxes,Cash Paid for Interest,Source: Bloomberg
01/31/1990,70,173,135,-104,,,-104,-134,,,,-134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70,,,
04/30/1990,278,186,133,61,,,61,-102,,,,-102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,278,,,
07/31/1990,168,178,143,-49,,,-49,-104,,,,-104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,168,,,
10/31/1990,283,202,155,127,,,127,-201,,,,-201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,283,,,
01/31/1991,426,205,135,-21,,,-21,107,,,,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,426,,,
05/01/1991,565,233,164,49,,,49,119,,,,119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,565,,,
07/31/1991,205,192,161,-42,,,-42,-106,,,,-106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,205,,,
10/31/1991,356,125,164,21,,,21,46,,,,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,356,,,
01/31/1992,289,-30,148,284,,,284,-113,,,,-113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,289,,,
04/30/1992,673,323,163,10,,,10,177,,,,177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,673,,,
