Date,Total Interest Income,Total Interest Expense,Net Interest Income,Trading Account Profit,Commissions & Fees Earned,Other Operating Income,Net Revenue,Provisions for Loan Losses,Net Revenue After Provisions,Non-Interest Expense,Operating Income or Losses,Net Non-Operating Losses (Gains),Pretax Income,Income Tax Expense (Benefit),Income Before XO Items,Extraordinary Loss Net of Tax,Minority/Non Controlling Interests (Credits),Net Income/Net Profit (Losses),Total Cash Preferred Dividends,Other Adjustments,Net Inc Avail to Common Shareholders,Abnormal Losses (Gains),Tax Effect on Abnormal Items,Normalized Income,Basic EPS Before Abnormal Items,Basic EPS Before XO Items,Basic Earnings per Share,Basic Weighted Avg Shares,Diluted EPS Before Abnormal Items,Diluted EPS Before XO Items,Diluted EPS,Diluted Weighted Avg Shares,Source: Bloomberg
09/30/1992,1446.735992,-493.488007,953.247986,3.909,272.341003,94.749001,1324.24699,-128.024994,1196.221996,-847.656982,348.565002,0.0,348.565002,-102.857002,245.707993,0.0,0.0,245.707993,-4.69,,241.017992,,,241.018,,0.522915,0.522915,452.464144,0.522915,0.522915,0.522915,452.464144,
12/31/1992,1442.460999,-479.286011,963.174988,-0.188,281.79599,83.679001,1328.461979,-128.404999,1200.05698,-901.20697,298.850006,0.0,298.850006,-93.222,205.628006,0.0,0.0,205.628006,-4.655,,200.973006,,,200.973006,0.517506,0.517506,0.517506,388.18116,0.517506,0.517506,0.517506,388.18116,
03/31/1993,1552.349976,-462.529999,1089.819977,7.43,264.5,83.410004,1445.15998,-111.18,1333.97998,-914.48999,419.48999,0.0,419.48999,-139.279999,280.209991,19.389999,0.0,299.600006,-4.591,,295.009006,,,275.618991,,0.570999,0.613073,483.888395,0.570999,0.570999,0.613073,483.888395,
06/30/1993,1496.160004,-441.890015,1054.269989,1.19,283.980011,104.300003,1443.740003,-64.720001,1379.020002,-925.469971,453.549988,0.0,453.549988,-158.110001,295.440002,0.0,0.0,295.440002,-4.4,,291.040002,,,291.039987,,0.595041,0.595041,485.305893,0.595041,0.595041,0.595041,485.305893,
09/30/1993,1494.859955,-436.309998,1058.549957,2.97,290.160004,103.080002,1454.759963,-99.660004,1355.099959,-908.679993,446.420013,0.0,446.420013,-150.210007,296.209991,0.0,0.0,296.209991,-4.375,,291.834991,,,291.835007,,0.601052,0.601052,485.708538,0.601052,0.601052,0.601052,485.708538,
12/31/1993,1513.256058,-435.020996,1078.235062,5.524,302.583008,104.917,1491.25907,-112.700996,1378.558074,-927.30603,451.252014,0.0,451.252014,-151.009003,300.243011,0.001,0.0,300.243988,-4.348,,295.895988,,,295.895011,0.608565,0.608565,0.608565,486.785304,0.608565,0.608565,0.608565,486.785304,
03/31/1994,1555.050034,-452.339996,1102.710037,3.45,280.299988,104.059998,1490.520023,-80.169998,1410.350024,-901.840027,508.51001,0.0,508.51001,-181.559998,326.950012,0.0,0.0,326.950012,-4.373,,322.577012,,,322.577012,,0.652893,0.652893,492.941918,0.652893,0.652893,0.652893,492.941918,
06/30/1994,1591.869965,-537.159973,1054.709991,2.74,301.992004,88.447998,1447.889994,-50.540001,1397.349993,-902.900024,494.450012,0.0,494.450012,-163.880005,330.570007,0.0,0.0,330.570007,-4.373,,326.197007,,,326.197007,,0.661157,0.661157,494.294675,0.661157,0.661157,0.661157,494.294675,
09/30/1994,1636.371033,-606.427979,1029.943054,-12.975,301.479004,165.406006,1483.853064,-75.940002,1407.913061,-978.89502,429.018005,0.0,429.018005,-145.806,283.212006,0.0,0.0,283.212006,-4.373,,278.839005,,,278.839005,,0.561983,0.561983,494.845245,0.561983,0.561983,0.561983,494.845245,
12/31/1994,1654.195038,-652.913025,1001.282013,-205.266998,309.746002,77.242996,1183.004013,-35.618999,1147.385014,-1063.510986,83.874001,3.0,86.874001,-22.497,64.376999,0.0,0.0,64.376999,-4.373,,60.003999,,,60.004001,0.123967,0.123967,0.123967,490.290796,0.123967,0.123967,0.123967,490.290796,
03/31/1995,1717.305054,-713.705994,1003.59906,9.786,331.819,56.575001,1401.779061,-66.516998,1335.262063,-928.033997,407.227997,64.0,471.227997,-168.710007,302.518005,0.0,0.0,302.518005,-4.373,,298.145005,,,298.14499,,0.619835,0.619835,479.481849,0.619835,0.619835,0.619835,479.481849,
06/30/1995,1748.271973,-750.218994,998.052979,8.785,343.442993,108.246002,1458.526974,-92.565002,1365.961971,-910.249023,455.713013,7.0,462.713013,-155.231003,307.481995,0.0,0.0,307.481995,-4.373,,303.108994,,,303.10901,,0.636364,0.636364,477.635388,0.636364,0.636364,0.636364,477.635388,
09/30/1995,1785.957993,-747.539001,1038.418991,13.294,353.867004,96.709,1502.288995,-132.526001,1369.762994,-880.210999,489.552002,9.0,498.552002,-167.535004,331.016998,0.0,0.0,331.016998,-4.372,,326.644998,,,326.644998,,0.690909,0.690909,476.179755,0.690909,0.690909,0.690909,476.179755,
12/31/1995,1849.383041,-760.004028,1089.379013,-4.018,330.072998,153.291,1568.725011,-165.891006,1402.834005,-913.14502,489.688995,-12.0,477.688995,-140.942993,336.746002,0.0,0.0,336.746002,-4.369,,332.377002,,,332.377002,0.702479,0.702479,0.702479,474.925,0.702479,0.702479,0.702479,474.925,
03/31/1996,2153.999969,-893.700012,1260.299957,1.1,567.400024,188.0,2016.799982,-188.100006,1828.699976,-1192.0,636.700012,0.0,636.700012,-213.899994,422.799988,0.0,0.0,422.799988,-4.3,,418.499988,,,418.500018,0.65,0.65,0.65,639.400311,0.63,0.63,0.63,671.899792,
06/30/1996,2106.300049,-850.099976,1256.200073,4.5,597.799988,169.899994,2028.400055,-194.699997,1833.700058,-1238.0,595.700012,0.0,595.700012,-200.5,395.200012,0.0,0.0,395.200012,-4.2,,391.000012,,,391.000012,0.61,0.61,0.61,633.199585,0.59,0.59,0.59,665.5,
09/30/1996,2178.999939,-902.599976,1276.399963,1.6,611.0,225.199997,2114.19996,-240.300003,1873.899957,-1257.0,616.900024,0.0,616.900024,-204.100006,412.799988,0.0,0.0,412.799988,-4.2,,408.599988,,,408.600019,0.64,0.64,0.64,630.700415,0.63,0.63,0.63,662.300104,
12/31/1996,2296.899994,-951.200012,1345.699982,9.5,610.299988,376.600006,2342.099976,-319.600006,2022.49997,-1375.0,647.5,0.0,647.5,-205.5,442.0,0.0,0.0,442.0,-3.663,,438.337,,,438.337,0.7,0.7,0.7,626.899897,0.665455,0.664545,0.664545,658.799897,
03/31/1997,2499.600098,-1041.599976,1458.000122,15.2,583.299988,247.199997,2303.700107,-285.200012,2018.500094,-1391.099976,627.400024,0.0,627.400024,-216.5,410.899994,0.0,0.0,410.899994,-6.3,,404.599994,0.0,0.0,404.600024,0.6,0.6,0.6,675.999481,0.590909,0.590909,0.590909,684.708173,
06/30/1997,2540.400055,-1086.099976,1454.300079,17.9,656.900024,200.0,2329.100103,-410.5,1918.600103,-1469.199951,449.399994,-337.299988,112.100006,-63.400002,48.700001,0.0,0.0,48.700001,-6.1,,42.600001,337.299988,-101.0,278.899992,0.4,0.06,0.06,675.199792,0.4,0.06,0.06,692.599585,
09/30/1997,2567.0,-1105.5,1461.5,11.0,834.700012,305.5,2612.700012,-286.600006,2326.100006,-1619.099976,707.0,0.0,707.0,-242.199997,464.799988,0.0,0.0,464.799988,-3.0,,461.799988,0.0,0.0,461.800003,0.672727,0.672727,0.672727,695.899585,0.654545,0.654545,0.654545,719.4,
12/31/1997,2312.199905,-993.400024,1318.799881,13.9,837.099976,244.300003,2414.09986,-272.600006,2141.499854,-1480.300049,661.200012,0.0,661.200012,-186.399994,474.799988,0.0,0.0,474.799988,-2.4,,472.399988,,,472.400018,0.732727,0.732727,0.732727,644.499897,0.717273,0.717273,0.717273,658.599689,
03/31/1998,4354.0,-2065.0,2289.0,165.0,1559.0,157.0,4170.0,-391.0,3779.0,-2431.0,1348.0,35.0,1383.0,-450.0,933.0,0.0,0.0,933.0,-4.0,,929.0,-35.0,10.0,904.0,0.78,0.8,0.8,1165.0,0.76,0.78,0.78,1191.0,
06/30/1998,4432.0,-2084.0,2348.0,235.0,1499.0,199.0,4281.0,-400.0,3881.0,-2537.0,1344.0,-27.0,1317.0,-422.0,895.0,0.0,0.0,895.0,-4.0,,891.0,27.0,-7.0,911.0,0.78,0.76,0.76,1169.0,0.77,0.75,0.75,1189.0,
09/30/1998,4412.0,-2039.0,2373.0,55.0,1713.0,162.0,4303.0,-345.0,3958.0,-2539.0,1419.0,69.0,1488.0,-434.0,1054.0,0.0,0.0,1054.0,-3.0,,1051.0,-69.0,20.0,1002.0,0.85,0.9,0.9,1172.0,0.84,0.89,0.89,1188.0,
12/31/1998,4326.0,-1989.0,2337.0,377.0,1691.0,0.0,4405.0,-272.0,4133.0,-2697.0,1436.0,-1159.0,277.0,-51.0,226.0,0.0,0.0,226.0,-3.0,,223.0,1159.0,-344.0,1038.0,0.88,0.19,0.19,1175.0,0.88,0.19,0.19,1188.0,
03/31/1999,4196.0,-1916.0,2280.0,215.0,1821.0,194.0,4510.0,-281.0,4229.0,-2777.0,1452.0,196.0,1648.0,-497.0,1151.0,0.0,0.0,1151.0,-3.0,0.0,1148.0,-196.0,91.0,1043.0,0.89,0.97,0.97,1178.0,0.88,0.96,0.96,1193.0,
06/30/1999,4236.0,-1925.0,2311.0,200.0,1840.0,182.0,4533.0,-275.0,4258.0,-2627.0,1631.0,-179.0,1452.0,-460.0,992.0,0.0,0.0,992.0,-3.0,0.0,989.0,179.0,-59.0,1109.0,0.94,0.84,0.84,1180.0,0.93,0.83,0.83,1195.0,
09/30/1999,4307.0,-2065.0,2242.0,122.0,1779.0,197.0,4340.0,-277.0,4063.0,-2581.0,1482.0,-132.0,1350.0,-425.0,925.0,0.0,0.0,925.0,-3.0,0.0,922.0,132.0,-43.0,1011.0,0.86,0.79,0.79,1167.0,0.86,0.79,0.79,1177.0,
12/31/1999,4555.0,-2367.0,2188.0,119.0,1565.0,98.0,3970.0,-219.0,3751.0,-2462.0,1289.0,-765.0,524.0,-113.0,411.0,0.0,0.0,411.0,-3.0,0.0,408.0,765.0,-272.0,901.0,0.78,0.36,0.36,1147.0,0.78,0.36,0.36,1154.0,
03/31/2000,4753.0,-2560.0,2193.0,222.0,1486.0,113.0,4014.0,-362.0,3652.0,-2680.0,972.0,19.0,991.0,-302.0,689.0,0.0,0.0,689.0,-3.0,0.0,686.0,-19.0,6.0,673.0,0.6,0.6,0.6,1149.0,0.6,0.6,0.6,1155.0,
06/30/2000,4966.0,-2745.0,2221.0,102.0,1371.0,212.0,3906.0,-366.0,3540.0,-2611.0,929.0,-2940.0,-2011.0,742.0,-1269.0,0.0,0.0,-1269.0,-3.0,0.0,-1272.0,2940.0,-1027.0,641.0,0.55,-1.11,-1.11,1153.0,0.55,-1.11,-1.11,1153.0,
09/30/2000,5185.0,-2977.0,2208.0,105.0,1567.0,62.0,3942.0,-516.0,3426.0,-2595.0,831.0,2.0,833.0,-252.0,581.0,0.0,0.0,581.0,-3.0,0.0,578.0,-2.0,0.7,576.7,0.5,0.5,0.5,1156.0,0.5,0.5,0.5,1167.0,
12/31/2000,5174.0,-2961.0,2213.0,-61.0,1349.0,-144.0,3357.0,-507.0,2850.0,-2168.0,682.0,-1575.0,-893.0,381.0,-512.0,0.0,0.0,-512.0,-3.0,0.0,-515.0,1575.0,-567.5,492.5,0.43,-0.44,-0.44,1158.0,0.43,-0.44,-0.44,1158.0,
03/31/2001,4921.0,-2736.0,2185.0,-31.0,1450.0,115.0,3719.0,-585.0,3134.0,-2236.0,898.0,73.0,971.0,-292.0,679.0,0.0,0.0,679.0,-3.0,0.0,676.0,-73.0,30.0,633.0,0.54,0.58,0.58,1163.0,0.54,0.58,0.58,1173.0,
06/30/2001,4385.0,-2330.0,2055.0,130.0,1596.0,65.0,3846.0,-540.0,3306.0,-2309.0,997.0,3.0,1000.0,-292.0,708.0,-44.0,0.0,664.0,-3.0,0.0,661.0,-3.0,1.0,703.0,0.6,0.6,0.57,1166.0,0.6,0.6,0.56,1176.0,
09/30/2001,4179.0,-2016.0,2163.0,28.0,1790.0,35.0,4016.0,-620.0,3396.0,-2303.0,1093.0,0.0,1093.0,-339.0,754.0,0.0,0.0,754.0,-3.0,0.0,751.0,0.0,0.0,751.0,0.64,0.64,0.64,1168.0,0.64,0.64,0.64,1176.0,
12/31/2001,3819.0,-1584.0,2235.0,27.0,1873.0,145.0,4280.0,-765.0,3515.0,-2425.0,1090.0,-354.0,736.0,-195.0,541.0,0.0,0.0,541.0,-1.0,0.0,540.0,354.0,-130.0,764.0,0.65,0.46,0.46,1166.0,0.65,0.46,0.46,1174.0,
03/31/2002,3540.0,-1340.0,2200.0,-1.0,1949.0,21.0,4169.0,-665.0,3504.0,-2362.0,1142.0,0.0,1142.0,-355.0,787.0,0.0,0.0,787.0,0.0,0.0,787.0,0.0,0.0,787.0,0.67,0.67,0.67,1170.0,0.67,0.67,0.67,1179.0,
06/30/2002,3411.0,-1369.0,2042.0,169.0,2019.0,49.0,4279.0,-607.0,3672.0,-2507.0,1165.0,63.0,1228.0,-385.0,843.0,0.0,0.0,843.0,0.0,0.0,843.0,-63.0,23.0,803.0,0.69,0.72,0.72,1174.0,0.68,0.71,0.71,1184.0,
09/30/2002,3524.0,-1336.0,2188.0,114.0,1954.0,-102.0,4154.0,-587.0,3567.0,-2404.0,1163.0,0.0,1163.0,-350.0,813.0,10.0,0.0,823.0,0.0,0.0,823.0,0.0,0.0,813.0,0.7,0.7,0.71,1162.0,0.69,0.69,0.7,1171.0,
12/31/2002,3435.0,-1291.0,2144.0,106.0,1976.0,-29.0,4197.0,-628.0,3569.0,-2371.0,1198.0,0.0,1198.0,-366.0,832.0,10.0,0.0,842.0,0.0,0.0,842.0,0.0,0.0,832.0,0.72,0.72,0.73,1157.0,0.71,0.71,0.72,1166.0,
03/31/2003,3187.0,-1203.0,1984.0,73.0,1834.0,52.0,3943.0,-496.0,3447.0,-2297.0,1150.0,0.0,1150.0,-339.0,811.0,7.0,0.0,818.0,0.0,0.0,818.0,0.0,0.0,811.0,0.7,0.7,0.71,1148.0,0.7,0.7,0.71,1156.0,
06/30/2003,3130.0,-1160.0,1970.0,76.0,1943.0,83.0,4072.0,-461.0,3611.0,-2403.0,1208.0,0.0,1208.0,-361.0,847.0,9.0,0.0,856.0,0.0,0.0,856.0,0.0,0.0,847.0,0.75,0.75,0.76,1132.0,0.74,0.74,0.75,1140.0,
09/30/2003,3172.0,-1086.0,2086.0,91.0,2012.0,-105.0,4084.0,-416.0,3668.0,-2421.0,1247.0,0.0,1247.0,-373.0,874.0,9.0,0.0,883.0,0.0,0.0,883.0,0.0,0.0,874.0,0.78,0.78,0.79,1115.0,0.78,0.78,0.79,1124.0,
12/31/2003,3172.0,-1063.0,2109.0,29.0,2087.0,61.0,4286.0,-432.0,3854.0,-2556.0,1298.0,-513.0,785.0,-192.0,593.0,385.0,0.0,978.0,0.0,0.0,978.0,513.0,-187.0,919.0,0.82,0.53,0.88,1109.0,0.82,0.53,0.87,1122.0,
03/31/2004,3297.0,-1093.0,2204.0,63.0,1999.0,91.0,4357.0,-321.0,4036.0,-2663.0,1373.0,388.0,1761.0,-529.0,1232.0,1.0,0.0,1233.0,0.0,0.0,1233.0,-388.0,141.0,985.0,0.89,1.11,1.11,1115.0,0.87,1.09,1.09,1135.0,
06/30/2004,3173.0,-1032.0,2141.0,32.0,2079.0,140.0,4392.0,-49.0,4343.0,-2690.0,1653.0,-54.0,1599.0,-480.0,1119.0,-4.0,0.0,1115.0,0.0,0.0,1115.0,-106.0,39.0,1052.0,0.94,1.0,1.0,1111.0,0.93,0.99,0.99,1128.0,
