Date,Returns,Return on Common Equity,Return on Assets,Return on Capital,Return on Invested Capital,Margins,Gross Margin,EBITDA Margin,Operating Margin,Incremental Operating Margin,Pretax Margin,Income before XO Margin,Net Income Margin,Net Income to Common Margin,Additional,Effective Tax Rate,Dvd Payout Ratio,Sustainable Growth Rate,Source: Bloomberg
03/31/1990,,,,,,,13.723297,9.864668,5.312605,,6.095515,3.724416,3.668493,3.668493,,38.899083,60.365854,,
06/30/1990,,,,,,,13.910264,9.672073,4.88931,,6.404641,4.119806,4.178998,3.598911,,35.674677,64.144737,,
09/30/1990,,,,,,,13.243744,9.119555,5.329008,,5.569972,3.549583,3.531047,3.382762,,36.272879,52.876712,,
12/31/1990,,,,,,,10.730288,6.343841,2.900715,,3.930509,3.128685,3.050075,2.759217,,20.4,58.974359,,
03/31/1991,,16.486706,6.119483,12.383347,7.832741,,12.871488,8.367989,4.483213,,6.248098,4.27021,4.209352,4.057207,,31.655844,51.75,7.954836,
06/30/1991,,15.683537,5.812581,12.135789,7.559915,,12.399411,6.959084,2.686161,,3.38887,3.082852,3.04885,2.629491,,9.0301,88.793103,1.757638,
09/30/1991,,14.360911,5.252978,11.479176,6.570236,,11.971138,7.434131,3.170438,-17.346318,4.001312,3.170438,3.126708,2.973653,,20.765027,76.102941,3.431835,
12/31/1991,,13.431069,4.961942,11.353383,5.138256,,9.754289,4.066935,-0.275365,-12.046356,1.641601,3.463249,3.431476,3.03961,,,72.125436,3.743852,
03/31/1992,,7.816787,3.182327,8.243794,4.795607,,12.133581,8.027211,3.030303,-11.104848,3.970315,2.832406,-0.841064,-1.150278,,28.660436,104.545455,-0.355309,
06/30/1992,,6.6053,2.682511,7.126703,4.343709,,11.003019,7.41362,2.873756,16.666667,3.086213,1.699653,1.688471,1.408923,,44.927536,166.935484,-4.421289,
09/30/1992,,6.756234,2.784678,7.069084,4.467564,,11.736792,7.835073,3.785722,20.535714,4.808605,3.469366,3.332279,3.068649,,27.850877,69.0,2.094432,
12/31/1992,,6.835796,2.729329,6.609584,4.33672,,11.333915,6.244551,1.525719,,3.42197,3.770706,3.411072,3.14952,,,65.299685,2.372043,
03/31/1993,,10.6499,4.10006,8.610226,5.099011,,12.665922,8.956705,4.056569,,4.825704,3.535541,3.448704,3.113758,,26.735219,81.496063,1.970651,
06/30/1993,,12.316521,4.643259,9.535352,5.807354,,12.466535,8.916308,4.178792,,4.958678,3.678268,3.596787,3.317425,,25.821596,71.875,3.464022,
09/30/1993,,10.37715,3.982724,,,,10.548574,4.362011,-0.761237,-34.962717,0.38666,3.854519,1.715805,1.401643,,,71.134021,2.995466,
12/31/1993,,10.745041,4.059447,,,,11.5306,7.262234,2.39269,,4.11206,4.28039,4.075989,3.787423,,,63.692308,3.901277,
03/31/1994,,9.852325,3.788863,,,,12.582965,8.932522,3.290929,-10.735826,4.397124,2.945243,2.793142,2.461283,,33.018868,116.292135,-1.605154,
06/30/1994,,6.770286,2.72419,,,,10.896376,6.535283,1.055308,-38.016529,1.195168,1.551176,0.356008,0.038144,,,231.111111,-8.876597,
09/30/1994,,8.351428,3.294318,7.523614,,,11.472779,9.169054,4.068768,93.095768,5.363897,3.358166,3.22063,2.911175,,37.393162,81.496063,1.545343,
12/31/1994,,8.927404,3.491205,7.902174,,,11.89493,8.121129,2.947924,14.46384,4.221152,4.530856,4.576738,4.40468,,,56.830601,3.853906,
03/31/1995,,9.922514,3.915839,8.396535,,,10.844496,8.037274,3.41293,4.065041,7.582994,5.066977,3.459522,3.273151,,33.179724,51.741294,4.788477,
06/30/1995,,12.702703,4.888654,9.799418,5.538468,,11.150482,7.762153,3.908759,23.156089,5.093567,3.144724,3.000775,2.834681,,38.26087,81.25,2.381757,
09/30/1995,,13.004241,4.981276,10.080588,5.766419,,11.66918,7.794919,3.781464,-27.884615,4.628233,3.514673,3.363879,3.189885,,24.06015,75.636364,3.168306,
12/31/1995,,5.953094,2.406725,6.157511,5.639709,,11.133777,16.834872,2.941808,2.852349,-5.046167,-2.576766,-2.694868,-2.845179,,,,,
03/31/1996,,6.823781,2.804981,6.624185,6.922957,,12.357093,9.255393,5.775922,19.53867,6.760115,3.996421,3.83736,3.688239,,40.882353,56.06469,2.99805,
06/30/1996,,11.031601,4.420635,9.051084,8.413988,,13.108995,9.854858,6.582232,20.100784,9.688453,6.526763,6.369603,6.240177,,32.633588,30.814815,7.632234,
09/30/1996,,12.441728,4.963308,9.704253,9.331378,,12.998807,9.852307,6.513164,16.842105,7.329603,4.137235,3.981286,3.852858,,43.554443,52.857143,5.865386,
12/31/1996,,20.483879,7.776493,14.445984,10.498125,,11.005945,7.306008,4.278786,7.867435,4.130163,4.15363,3.981539,3.864205,,,44.736842,11.320039,
03/31/1997,,25.616603,10.114818,18.355389,14.03181,,11.969864,9.117074,5.857953,6.328392,6.831457,8.473715,8.295945,8.177432,,,22.877847,19.756076,
06/30/1997,,23.593765,9.540568,17.263897,12.853498,,11.035236,8.039698,4.652645,,8.394792,5.344624,5.198944,5.071474,,36.334056,39.497307,14.274863,
09/30/1997,,23.637053,9.712251,17.336116,12.661894,,12.470002,9.340964,5.759646,-128.358209,7.171866,4.679712,4.522799,4.393576,,34.749035,49.369748,11.9675,
12/31/1997,,23.321713,9.419585,16.822017,10.429743,,11.741802,8.548931,4.326382,-3.830481,7.692308,5.511811,5.390672,5.278186,,28.346457,39.672131,14.069492,
03/31/1998,,16.183113,6.864833,12.112029,6.589684,,10.603383,8.773037,3.875284,-9.894629,5.225953,3.458723,2.9538,2.777076,,33.816425,97.55102,0.396321,
06/30/1998,,14.130153,6.04986,10.928079,5.890498,,9.535516,7.982921,3.131065,-8.266749,5.705783,4.618968,4.424893,4.256696,,19.047619,72.948328,3.822443,
09/30/1998,,11.7363,5.112999,9.582402,4.513921,,8.595108,7.565833,2.09865,-13.927826,3.502206,3.047721,2.873947,2.700174,,12.977099,117.326733,-2.033517,
12/31/1998,,4.396526,1.987279,5.311619,2.544986,,6.145539,3.047056,-1.491386,-16.300609,-4.628439,-2.571355,-2.738493,-2.918488,,,,,
03/31/1999,,4.120244,1.906936,,,,7.868094,5.915534,0.694244,-25.694444,2.936072,3.153023,2.878218,2.690194,,,127.419355,-1.129744,
06/30/1999,,3.586685,1.66345,,,,10.411533,9.204041,4.706752,36.175711,5.064071,3.560867,3.363726,3.240513,,29.683698,90.114068,0.354577,
