Date,Basic Shares Outstanding,Diluted Weighted Avg Shares,Basic Weighted Avg Shares,Per Share Data Items,Revenue,EBITDA,Operating Income,Net Income to Common - Basic,Net Income before XO - Basic,Normalized Net Income - Basic,Net Income to Common - Diluted,Net Income before XO - Diluted,Normalized Net Income - Diluted,Dividends,Cash Flow,Free Cash Flow,Funds From Operations - Basic,Funds From Operations - Diluted,Cash & Equivalents,Book Value,Tangible Book Value,Source: Bloomberg
03/31/1997,27.735238,27.604066,27.136932,,1.380149,0.996023,1.086895,0.514927,0.514927,0.514927,0.505894,0.505894,0.505894,0.284565,0.777796,-3.423747,0.704637,0.695604,0.0967,15.657375,,
06/30/1997,29.207047,28.352367,27.855344,,1.467079,,1.166096,0.442657,0.442657,0.442657,0.433623,0.433623,0.433623,0.284565,0.836787,-0.386138,0.776908,0.75884,0.517375,16.470991,,
09/30/1997,29.974658,29.969622,29.399542,,1.451485,,1.146685,0.451691,0.451691,0.451691,0.433623,0.433623,0.433623,0.284565,0.842292,-2.137584,0.75884,0.740773,0.029225,16.770467,,
12/31/1997,30.795094,30.775484,30.216474,,1.590126,,1.237371,0.451691,0.451691,0.451691,0.442657,0.442657,0.442657,0.284565,0.834115,-4.332239,0.794976,0.776908,0.000585,16.863076,,
03/31/1998,31.630933,62.799608,61.435845,,0.80637,,,0.225845,0.234879,0.234879,0.216812,0.225845,0.225845,0.295857,0.481803,-0.773832,,,0.445798,16.403911,,
06/30/1998,63.355981,64.206544,62.767507,,0.844083,,,0.243913,0.243913,0.243913,0.243913,0.243913,0.243913,0.295857,0.38829,-0.347744,,,0.029705,8.597878,,
09/30/1998,31.710444,32.525022,31.69038,,2.000418,,,0.469758,0.469758,0.469758,0.451691,0.451691,0.451691,0.591715,1.444697,-11.233756,,,0.053326,16.914742,,
12/31/1998,33.924241,33.366859,32.268761,,1.933325,,1.536564,0.433623,0.433623,,0.415555,,,0.0,1.16949,-0.207724,0.903381,0.867246,0.066619,17.658022,,
03/31/1999,33.928136,35.431324,33.92919,,1.919822,,,0.451691,0.451691,0.451691,0.433623,0.433623,0.433623,0.632367,0.950273,-0.171681,,,0.081761,17.469306,,
06/30/1999,33.935019,35.418042,33.934172,,1.895258,,,0.415555,0.415555,0.415555,0.397488,0.397488,0.397488,0.632367,1.023747,-0.130724,,,0.049359,17.262698,,
09/30/1999,33.078491,35.670425,33.943027,,1.951093,,,0.469758,0.469758,0.469758,0.451691,0.451691,0.451691,,1.204253,0.00931,,,0.044168,17.547112,,
12/31/1999,32.931827,35.128019,33.753739,,2.022146,,1.580536,0.451691,0.451691,0.451691,0.433623,0.433623,0.433623,0.632367,1.319083,-0.597534,0.975652,0.975652,0.181952,16.658504,,
03/31/2000,31.56427,35.318969,32.673907,,2.105839,,,0.957584,0.957584,0.957584,0.921449,0.921449,0.921449,0.650435,1.042667,0.832713,,,0.052116,16.699832,,
06/30/2000,34.018594,30.705193,30.564056,,2.355643,,,0.397488,0.37942,0.397488,0.37942,,0.37942,0.650435,2.277643,0.99954,1.059448,1.054577,0.084513,14.367731,,
09/30/2000,30.373208,30.498192,30.326615,,2.377582,,,0.469758,0.469758,0.469758,0.469758,0.469758,0.469758,0.650435,1.471809,0.738427,,,0.083429,15.921631,,
12/31/2000,30.374768,30.374214,30.331596,,2.436898,,1.899801,0.542029,0.542029,0.542029,0.542029,0.542029,0.542029,0.650435,1.055764,0.15957,1.029855,1.029855,0.139688,15.802589,,
03/31/2001,30.418371,30.443398,30.336577,,2.464681,,1.890226,0.523961,0.523961,0.523961,0.523961,0.523961,0.523961,0.0,1.391653,0.495639,,,0.11904,15.504348,,
06/30/2001,34.19104,31.320658,30.406869,,2.563237,,,0.740773,0.740773,0.740773,0.722705,0.722705,0.722705,0.668502,1.282671,0.475682,,,0.242783,13.927713,,
09/30/2001,30.605892,30.999642,30.51369,,2.696069,,2.030072,0.451691,0.451691,0.451691,0.433623,0.433623,0.433623,0.668502,1.792572,1.018625,,,0.402668,15.282417,,
12/31/2001,32.906921,31.478952,30.996874,,2.722758,,2.172606,0.433623,0.421785,0.433623,0.433623,0.421785,0.433623,0.668502,1.239093,0.229733,1.120193,1.120193,0.579483,16.114056,,
03/31/2002,31.9526,34.253528,33.757613,,2.530422,,1.959202,0.505894,0.487826,0.487826,0.487826,0.487826,0.487826,0.68657,1.195108,-0.8029,,,0.78413,19.123953,,
06/30/2002,35.925279,36.304157,35.667106,,2.376812,,1.797623,0.451691,0.542029,0.542029,0.451691,0.542029,0.542029,0.68657,1.082342,0.437406,1.155351,1.135077,0.325926,17.050111,,
09/30/2002,35.932093,36.397141,35.816544,,2.55812,,1.940975,0.523961,0.487826,0.487826,0.505894,0.469758,0.469758,0.68657,2.0593,-2.868618,,,0.25679,16.934416,,
12/31/2002,36.866489,36.511157,35.991996,,2.604218,,1.915509,0.650435,0.54901,0.650435,0.632367,0.540148,0.632367,0.68657,1.46527,0.091743,1.174396,1.156328,0.444062,17.402281,,
03/31/2003,47.038775,39.41746,38.791478,,2.642977,,,0.68657,0.68657,0.68657,0.668502,0.668502,0.668502,0.740773,1.339444,-0.236315,,,0.560304,21.566038,,
06/30/2003,47.798106,48.521588,47.063178,,2.592834,,,1.210531,1.228599,1.174396,1.192463,1.210531,1.156328,0.740773,2.34863,-0.666126,1.244498,1.207091,0.460458,21.77785,,
09/30/2003,47.804449,48.188948,47.597283,,2.567268,,1.919921,0.523961,0.523961,0.523961,0.505894,0.505894,0.505894,0.740773,1.615954,0.997641,,,0.386449,21.675828,,
12/31/2003,47.834172,48.935035,47.71296,,2.629202,,1.70373,1.698357,1.698357,1.698357,1.662222,1.662222,1.662222,0.831111,1.586152,-4.83485,1.246666,1.228599,0.244449,22.558558,,
03/31/2004,48.021148,48.509965,47.789339,,2.643456,,,0.849179,0.918322,0.921449,0.831111,0.907466,0.903381,0.831111,1.023576,0.108183,,,0.472354,22.587506,,
06/30/2004,56.573378,53.916872,52.59019,,2.827999,,,1.409275,1.409275,1.409275,1.391207,1.391207,1.391207,0.831111,1.797293,-30.333338,-1.300869,-1.282802,0.380391,28.33117,,
09/30/2004,56.631673,57.024641,56.498285,,2.781182,1.909509,2.112808,0.542029,0.487826,0.487826,0.542029,0.487826,0.487826,0.921449,4.085611,-28.303266,1.300869,1.300869,0.418441,27.943409,,
12/31/2004,60.0642,58.261106,56.996413,,2.779596,1.842502,2.050199,1.300869,1.138261,1.138261,1.282802,1.120193,1.120193,0.921449,1.077191,-4.67847,1.264734,1.246666,0.830295,30.789039,30.409179,
03/31/2005,60.115781,61.017417,59.778184,,2.875832,,,1.535748,1.517681,1.517681,1.517681,1.499613,1.499613,0.975652,1.546986,-7.021408,1.626087,1.626087,0.855483,31.563027,31.035944,
06/30/2005,60.172984,60.341069,59.928176,,2.941438,,,0.903381,0.849179,0.849179,0.903381,0.849179,0.849179,0.975652,1.377199,0.090358,1.517681,1.517681,0.603427,31.374661,30.908306,
09/30/2005,60.252185,60.445123,60.013411,,2.990831,2.010967,2.241366,0.776908,0.578164,0.578164,0.776908,0.578164,0.578164,0.975652,1.67146,-1.846137,1.337004,1.337004,0.645288,31.327943,30.878698,
12/31/2005,60.299973,60.421877,59.980203,,3.260593,3.565993,2.393023,0.813043,0.271014,0.271014,0.813043,0.271014,0.271014,0.975652,1.335507,-5.16132,1.337004,1.337004,0.508375,30.933364,30.649682,
03/31/2006,60.705757,60.66596,60.307861,,3.305191,,2.502377,0.596232,0.578164,0.578164,0.596232,0.578164,0.578164,1.06599,1.781227,-0.268157,1.409275,1.409275,0.658372,30.870532,30.577693,
06/30/2006,60.717729,61.361679,60.546409,,3.122018,,2.313498,1.06599,1.029855,1.029855,1.06599,1.029855,1.029855,1.06599,1.11673,-0.31921,1.788695,1.788695,0.710155,30.925185,,
09/30/2006,60.270356,60.699722,60.39531,,3.215481,,2.382917,0.813043,0.722705,0.722705,0.813043,0.722705,0.722705,1.06599,1.827327,-0.48575,1.499613,1.499613,0.803563,29.901831,29.64255,
12/31/2006,60.321303,60.070419,60.070419,,3.233938,,2.403296,0.813043,0.614299,0.614299,0.794976,0.596232,0.596232,1.06599,0.920486,-4.428885,1.481546,1.481546,0.470447,29.694037,29.45442,
03/31/2007,69.757585,64.015597,63.567281,,3.445876,2.271216,2.609723,0.75884,0.668502,0.668502,0.75884,0.668502,0.668502,1.192463,2.039917,-34.974816,1.644154,1.644154,1.142829,39.55792,38.503942,
06/30/2007,69.171339,69.697029,68.882866,,3.65988,,2.717831,1.626087,1.391207,1.391207,1.608019,1.355072,1.355072,1.192463,1.329024,-2.137992,2.294589,2.276521,0.66529,40.507066,39.893488,
09/30/2007,67.998523,68.479935,68.259652,,3.39215,,2.526163,0.487826,0.487826,0.487826,0.469758,0.469758,0.469758,1.192463,1.660586,-0.307341,1.44541,1.44541,0.730898,39.019554,38.335451,
12/31/2007,66.111821,67.027614,66.852162,,3.523371,,2.574906,0.487826,0.505894,0.505894,0.487826,0.505894,0.505894,1.192463,1.197358,-20.267542,1.481546,1.481546,0.749442,36.965023,36.158768,
03/31/2008,66.196205,66.029696,65.945568,,3.580165,2.315364,2.629487,0.451691,0.433623,0.433623,0.451691,0.433623,0.433623,1.246666,1.297782,-0.242397,1.44541,1.44541,1.072025,36.054091,35.286056,
06/30/2008,66.466679,66.079509,66.079509,,3.369184,1.295137,,0.397488,0.361353,0.361353,0.397488,0.361353,0.361353,1.246666,1.647319,-0.156145,1.427343,1.427343,0.719864,35.762671,35.046448,
09/30/2008,66.568938,66.35182,66.303667,,3.361202,2.13949,2.434496,0.361353,0.361353,0.361353,0.361353,0.361353,0.361353,1.246666,1.65478,0.223532,1.44541,1.44541,0.453229,34.494917,33.836097,
12/31/2008,71.07668,66.981122,66.981122,,3.262457,3.023971,,-2.908888,-2.846399,-2.908888,-2.908888,-2.850423,-2.908888,0.0,1.311519,0.073468,-1.770628,-1.770628,0.41496,30.703333,30.182487,
03/31/2009,67.125248,67.441451,66.817918,,3.107939,1.789864,2.076778,1.134518,0.999914,0.022629,1.134518,0.999914,0.022629,0.073071,1.04249,-0.037011,2.076745,2.076745,0.541123,33.507854,33.034098,
06/30/2009,76.696966,72.1135,72.1135,,2.738405,0.281334,0.680386,-3.288594,-1.623302,-1.030958,-3.288594,-1.623302,-1.030958,0.076,0.973771,0.398053,-2.3,-2.3,0.374787,27.6034,27.213084,
09/30/2009,98.06948,82.5365,82.5365,,2.371109,0.534733,0.890018,-1.79815,-1.778256,-1.320046,-1.79815,-1.778256,-1.320046,0.04,0.930158,0.26352,-1.08,-1.08,0.26935,23.893203,23.628625,
12/31/2009,100.542789,98.1995,98.1995,,2.073483,0.544606,0.598659,-0.917836,-0.723344,0.094614,-0.917836,-0.723344,0.094614,0.04,0.125092,-0.28325,-0.28,-0.28,0.260307,22.951044,22.683755,
03/31/2010,124.772371,113.5665,113.5665,,1.779847,1.023665,1.228611,-0.306552,-0.247484,-0.249898,-0.306552,-0.247484,-0.249898,0.04,0.390115,0.05904,0.24,0.24,0.20636,21.136667,20.948981,
06/30/2010,124.807298,126.7695,126.7695,,1.550846,0.310737,0.481062,-0.766288,-0.242282,0.35768,-0.766288,-0.242282,0.35768,0.04,0.660072,0.358698,-0.26,-0.26,0.167618,20.342897,20.170183,
09/30/2010,127.822718,124.5695,124.5695,,1.549272,0.875953,1.057819,-0.199704,-0.173156,-0.17583,-0.199704,-0.173156,-0.17583,0.04,-0.749846,-1.135206,0.3,0.28,0.166911,20.151864,20.005466,
12/31/2010,127.77772,126.936,126.936,,1.524059,0.797268,0.873298,-0.74,-0.798576,-0.596482,-0.74,-0.798576,-0.596482,0.04,0.528503,0.20879,-0.28,-0.28,0.151951,19.890807,19.708749,
03/31/2011,133.260436,131.2905,127.983,,1.502317,0.768086,0.997632,0.193346,0.208552,0.238954,0.188476,0.203298,0.232934,0.08,0.45031,0.113843,0.72,0.54,0.157774,20.213524,19.999177,
06/30/2011,138.029396,138.0335,137.1495,,1.362936,0.776999,0.91487,-0.2,0.0,0.020066,-0.2,-0.003128,0.0146,0.08,0.558879,0.37271,0.38,0.38,0.111752,20.286367,20.075427,
09/30/2011,138.196574,137.3195,137.3195,,1.36245,0.479182,0.610496,-0.36,-0.3,0.04451,-0.36,-0.3,0.037184,0.12,0.571929,0.007115,0.26,0.24,0.149649,19.510954,19.233921,
12/31/2011,138.140425,137.359,137.359,,1.378555,0.819983,0.864021,-0.01282,-0.156532,-0.023434,-0.01282,-0.156532,-0.023434,0.16,0.439549,,0.34,0.34,0.298291,19.33311,18.98875,
03/31/2012,138.42646,137.607,137.607,,1.384988,0.812284,0.950446,-0.16005,-0.045738,0.01024,-0.16005,-0.045738,0.01024,0.24,0.246049,-0.36291,0.42,0.42,0.116221,18.941805,18.600194,
06/30/2012,150.338023,140.195,140.195,,1.360205,0.533913,0.667349,-0.32,-0.08,0.245336,-0.32,-0.08,0.245336,0.24,0.497329,-0.092514,0.54,0.54,0.123089,18.698723,18.263038,
09/30/2012,154.510194,151.462,151.116,,1.305467,0.633176,0.74546,0.08,0.1,0.300954,0.08,0.1,0.289296,0.24,0.621006,-0.758318,0.74,0.74,0.13091,18.810681,18.102094,
12/31/2012,157.130813,153.95,153.95,,1.316986,0.782007,0.844566,-0.04569,-0.015324,0.076206,-0.04569,-0.015324,0.076206,0.24,0.696746,-0.680169,0.4,0.4,0.198395,18.692311,17.869557,
03/31/2013,158.33298,156.6155,156.6155,,1.278973,0.782081,0.90825,-0.004642,0.02,0.02,-0.004642,0.02,0.02,0.27,0.340298,-0.513659,0.52,0.52,0.119192,18.559033,17.726294,
06/30/2013,159.602754,158.4835,158.4835,,1.310547,0.76601,0.851376,-0.22,-0.08,0.0046,-0.22,-0.08,0.0046,0.27,0.695479,-0.712478,0.5,0.5,0.261386,18.168151,17.278317,
09/30/2013,161.61758,159.092,159.092,,1.297363,0.752596,0.863268,-0.04,-0.02,0.034792,-0.04,-0.02,0.034792,0.27,0.711287,-0.09761,0.56,0.56,0.218732,18.089325,16.964182,
12/31/2013,179.174349,178.45,178.45,,1.304001,0.835242,0.907907,0.003374,0.001502,0.00947,0.003374,0.001502,0.00947,0.27,0.545228,-2.721423,0.66,0.66,0.483685,19.839118,17.553004,
03/31/2014,179.229489,178.817,178.817,,1.35061,0.810577,0.892085,-0.14,-0.16,-0.08294,-0.14,-0.16,-0.096086,0.31,0.513883,0.250776,0.48,0.48,0.914107,19.127383,17.019086,
06/30/2014,179.365603,179.1475,178.906,,1.352889,0.806228,0.886628,0.38,0.34,0.418164,0.38,0.34,0.418164,0.31,0.610147,-1.330755,0.46,0.46,2.003394,19.309918,17.207363,
09/30/2014,179.650006,179.256,179.0125,,1.370603,0.879799,0.963743,0.34,0.02,0.038494,0.34,0.02,0.028078,0.31,0.638922,0.052142,0.62,0.62,0.747676,19.400751,,
12/31/2014,179.877082,179.5,179.5,,1.384719,0.677565,0.812624,-0.090774,-0.21039,-0.028736,-0.090774,-0.21039,-0.028736,0.31,0.584162,0.068852,0.44,0.44,0.116396,19.014362,16.850574,
03/31/2015,180.028785,179.909,179.909,,1.438644,-0.640024,-0.536666,-1.38,-1.38,0.025268,-1.38,-1.38,0.025268,0.345,0.348515,0.01901,0.08,0.08,0.311022,17.308527,15.284584,
06/30/2015,180.090108,182.0735,180.0365,,1.429282,0.912182,1.019221,0.06,0.06,0.009648,0.06,0.06,-0.001882,0.345,0.811902,-0.18323,0.58,0.58,0.140308,17.048621,15.087553,
09/30/2015,180.603264,181.7855,180.5535,,1.424149,0.920453,1.017909,0.3,0.3,0.067392,0.3,0.3,0.067392,0.345,0.509699,-0.040653,0.62,0.62,0.116498,17.052826,15.263567,
12/31/2015,182.173523,182.6,181.35,,1.359415,0.863176,0.961991,0.48,0.48,0.002008,0.48,0.48,0.000766,0.345,0.731045,-0.062647,0.64,0.64,0.123048,17.045205,15.337778,
03/31/2016,182.224464,182.5,182.35,,1.395245,0.896655,0.994686,0.22,0.22,0.151346,0.22,0.22,0.151346,0.38,0.448577,-0.137285,0.62,0.62,0.130169,16.904443,15.281444,
06/30/2016,182.29287,182.659,182.488,,1.410071,0.914899,1.01627,0.2,0.2,0.119148,0.2,0.2,0.119148,0.38,0.816941,0.574898,0.66,0.66,0.098638,16.732487,15.243224,
09/30/2016,182.505671,182.754,182.754,,1.388752,0.339084,0.441873,-0.36,-0.36,0.096058,-0.36,-0.36,0.096058,0.38,0.657397,-0.052754,0.66,0.66,0.113191,16.01085,14.555378,
12/31/2016,182.675221,183.0375,182.9825,,1.268799,0.771598,0.886041,0.16,0.16,0.04514,0.16,0.16,0.04514,0.38,0.599188,0.445534,0.6,0.6,0.16658,14.848839,13.526284,
03/31/2017,183.3035,183.215,183.215,,1.312234,0.655274,0.824867,-0.32,-0.32,-0.414754,-0.32,-0.32,-0.414754,0.38,0.501635,-0.121491,0.12,0.12,0.107554,15.104463,13.814952,
06/30/2017,183.241459,183.515,183.4935,,1.287168,0.650928,0.774943,0.12,0.12,0.036562,0.12,0.12,0.030072,0.38,0.642154,0.487756,1.02,1.02,2.259718,14.868437,13.686379,
09/30/2017,183.573472,183.843,183.843,,1.237056,0.734638,0.82398,-0.04,-0.04,-0.19211,-0.04,-0.04,-0.19211,0.38,0.506361,0.325038,0.251732,0.251706,0.099513,14.463381,13.376699,
12/31/2017,184.232351,184.16,184.16,,1.137228,-0.805126,-0.698691,-1.24,-1.24,0.105344,-1.24,-1.24,0.094822,0.38,0.587391,0.448338,0.52,0.52,0.502686,12.842109,11.852017,
03/31/2018,184.636,92.28,92.28,,2.330603,1.14845,1.287657,-0.68,-0.68,-0.449832,-0.68,-0.68,-0.452156,0.38,0.625932,0.249881,0.36,0.36,0.08969,12.145069,11.23607,
06/30/2018,184.389706,184.634,184.634,,1.145596,0.603453,0.697022,-0.07,-0.07,-0.124224,-0.07,-0.07,-0.130791,0.38,0.563244,0.382313,0.27,0.27,0.173909,11.727526,10.914595,
09/30/2018,184.349485,184.655,184.655,,0.780347,0.376556,0.459045,-0.09,-0.09,0.012434,-0.09,-0.09,0.012434,0.2,0.193409,0.045485,0.33,0.33,0.062089,7.838411,7.356977,
12/31/2018,181.338431,184.266,184.266,,0.659313,0.35528,0.443663,0.94,0.94,-0.067126,0.93,0.93,-0.073077,0.2,0.357901,-0.502377,0.25,0.25,0.06114,8.520389,7.285212,
03/31/2019,180.546,181.091,180.546,,0.725699,0.441472,0.519635,0.15,0.15,0.064526,0.15,0.15,0.062988,0.2,0.234084,0.133539,0.34,0.33,0.053233,8.446296,7.205227,
06/30/2019,180.236211,181.209,180.551,,0.71258,0.435899,0.510194,0.05,0.05,0.048081,0.05,0.05,0.048081,0.2,0.431712,0.286628,0.32,0.32,0.05227,8.317624,7.076147,
09/30/2019,180.248314,181.507,181.507,,0.675043,0.400271,0.475552,0.08,0.08,0.019289,0.08,0.08,0.015281,0.2,0.381313,0.183806,0.31,0.3,0.131635,8.207711,7.061137,
12/31/2019,193.498091,190.522,190.36,,0.587266,0.347352,0.413495,0.05,0.05,0.049648,0.05,0.05,0.048462,0.2,0.424112,0.08257,0.29,0.29,0.083102,7.511258,7.211404,
03/31/2020,193.149,193.726,193.726,,0.667489,0.42223,0.480952,0.15,0.15,0.146738,0.15,0.15,0.14601,0.2,0.185055,0.066217,0.24,0.24,2.662494,8.487732,8.208026,
06/30/2020,193.191,193.17,193.17,,0.556872,0.311653,0.38155,-0.05,-0.05,-0.042595,-0.05,-0.05,-0.042595,0.0,0.186442,0.097489,0.2,0.2,0.665072,8.445078,8.18548,
09/30/2020,,,,,,,,0.005,0.005,-0.002,0.005,0.005,-0.002,0.048,,,0.234,0.234,,,,
12/31/2020,,,,,,,,0.01,0.01,-0.002,0.01,0.01,-0.002,0.088,,,0.239,0.239,,,,
