Date,Level 1 Assets,Level 2 Assets,Level 3 Assets,Total FV Assets,Level 1 Liabilities,Level 2 Liabilities,Level 3 Liabilities,Total FV Liabilities,Level 3 Total Gains,Level 1 Assets/Total Equity,Level 2 Assets/Total Equity,Level 3 Assets/Total Equity,Total FV Assets/Total Equity,Level 1 Assets/Total Assets,Level 2 Assets/Total Assets,Level 3 Assets/Total Assets,Total FV Assets/Total Assets,Source: Bloomberg
03/31/2014,15.0,197.0,53.0,265.0,,,,,,0.248262,3.26051,0.877193,4.385965,0.025319,0.332518,0.089459,0.447295,
06/30/2014,15.0,227.0,56.0,298.0,,,,,,0.234632,3.550759,0.875958,4.661348,0.023744,0.359319,0.088643,0.471706,
09/30/2014,15.0,252.0,58.0,325.0,,,,,,0.15089,2.534956,0.583442,3.269289,0.020417,0.343002,0.078945,0.442363,
12/31/2014,15.0,1523.0,60.0,1598.0,,,,,,0.143157,14.535217,0.572628,15.251002,0.019813,2.011703,0.079253,2.110769,
03/31/2015,15.0,3051.0,55.0,3121.0,,,,,,0.135919,27.645886,0.498369,28.280174,0.020627,4.195487,0.075632,4.291745,
06/30/2015,15.0,3613.0,54.0,3682.0,,,,,,0.129556,31.205735,0.466402,31.801693,0.019802,4.769637,0.071287,4.860726,
09/30/2015,15.0,3531.0,50.0,3596.0,,,,,0.0,0.123376,29.042606,0.411252,29.577233,0.018882,4.444752,0.062939,4.526573,
12/31/2015,15.0,3078.0,49.0,3142.0,,,,,1.0,0.11901,24.420819,0.388765,24.928594,0.017859,3.664722,0.05834,3.740922,
03/31/2016,15.0,2886.0,48.0,2949.0,,,,,,0.113602,21.857013,0.363526,22.334141,0.01837,3.534339,0.058783,3.611492,
06/30/2016,15.0,2659.0,49.0,2723.0,,,,,,0.109369,19.387532,0.357273,19.854174,0.018207,3.227568,0.059478,3.305253,
09/30/2016,15.0,3292.0,49.0,3356.0,,,,,2.0,0.107288,23.546241,0.350476,24.004005,0.01721,3.777005,0.056219,3.850434,
12/31/2016,15.0,5049.0,46.0,5110.0,,,,,1.0,0.105664,35.566357,0.324035,35.996055,0.016628,5.597127,0.050994,5.664749,
03/31/2017,15.0,5270.0,43.0,5328.0,,,,,0.0,0.104435,36.691499,0.29938,37.095314,0.016844,5.918024,0.048287,5.983156,
06/30/2017,15.0,3938.0,44.0,9107.0,,,,,0.0,0.104661,27.476975,0.307005,63.54312,0.016458,4.320825,0.048277,9.99232,
09/30/2017,15.0,3258.0,44.0,3317.0,,,,,1.0,0.104152,22.621858,0.305513,23.031523,0.016208,3.520335,0.047543,3.584086,
12/31/2017,,,,,,,,,,0.105381,31.101588,0.32317,31.530139,0.015656,4.6207,0.048013,4.684369,
03/31/2018,15.0,6215.0,51.0,6281.0,,,,,,0.104486,43.292003,0.355252,43.751741,0.015697,6.503835,0.05337,6.572903,
06/30/2018,15.0,6736.0,50.0,6801.0,,,,,,0.103749,46.590123,0.345829,47.039701,0.015133,6.795666,0.050443,6.861242,
09/30/2018,15.0,7240.0,52.0,7305.0,,,,,,0.107173,51.729065,0.371535,52.193484,0.014348,6.925248,0.049739,6.987422,
12/31/2018,15.0,6012.0,63.0,6090.0,0.0,0.0,26.0,26.0,,0.102194,40.959259,0.429214,41.490666,0.014046,5.629635,0.058993,5.702674,
03/31/2019,15.0,5457.0,63.0,5535.0,0.0,0.0,25.0,25.0,,0.101978,37.099735,0.428309,37.630022,0.014234,5.178205,0.059781,5.25222,
06/30/2019,15.0,6100.0,63.0,6178.0,0.0,0.0,25.0,25.0,,0.101805,41.400842,0.427582,41.930229,0.014099,5.733729,0.059217,5.807046,
09/30/2019,15.0,4538.0,63.0,4616.0,0.0,0.0,19.0,19.0,,0.099206,30.013228,0.416667,30.529101,0.014159,4.283435,0.059466,4.35706,
12/31/2019,15.0,5866.0,66.0,5947.0,0.0,0.0,13.0,13.0,,0.099417,38.878579,0.437434,39.415429,0.014309,5.59594,0.062961,5.673211,
03/31/2020,15.0,6103.0,64.0,6182.0,0.0,0.0,13.0,13.0,,0.125313,50.985798,0.53467,51.645781,0.0153,6.225137,0.065281,6.305718,
06/30/2020,15.0,6580.0,63.0,6658.0,0.0,0.0,14.0,14.0,,0.126061,55.298765,0.529456,55.954282,0.015537,6.815545,0.065255,6.896337,
