Date,Assets,Cash & Near Cash Items,Interbanking Assets,Short-Term Investments,Net Loans,Total Loans,Reserve for Losses on Loans,Long-Term Investments,Net Fixed Assets,Other Assets,Customers' Acceptance Liability,Total Assets,Liabilities & Shareholders' Equity,Demand Deposits,Interest Bearing Deposits,Saving Deposits,Time Deposits,Other Deposits,Customer Deposits,ST Borrowings & Repos,Other Short-Term Liabilities,Long-Term Borrowings,Other Long-Term Liabilities,Total Liabilities,Total Preferred Equity,Minority Interest,Share Capital & APIC,Retained Earnings & Other Equity,Total Equity,Total Liabilities & Equity,Source: Bloomberg
06/30/1997,,189.615997,279.799988,148.332993,2586.706055,2716.448975,-129.742996,154.613007,55.103001,638.437988,0,4052.608887,,,,,,,2842.822021,327.0,0.0,0.0,208.186996,3378.009018,0,160.0,7.799,506.800995,674.599995,4052.609013,
09/30/1997,,128.414993,275.76001,95.425003,2859.913086,3003.001953,-143.089005,171.302994,58.150002,609.398987,0,4198.365234,,,,,,,3078.849121,177.0,0.0,0.0,236.352997,3492.202118,0,160.0,2.752,543.411011,706.163011,4198.365129,
12/31/1997,,112.522003,114.959999,450.233002,2815.364014,2960.676025,-145.311996,172.755997,61.625,721.953003,0,4449.413086,,32.089001,3180.677124,958.203003,2222.474121,0.0,3212.766113,232.0,0.0,0.0,249.533005,3694.299118,0,160.0,5.171,589.942993,755.113993,4449.413111,
03/31/1998,,87.333,319.890015,100.0,3420.181885,3669.62207,-249.440002,270.541992,65.689003,756.088989,0,5019.725098,,,,,,,3388.258057,294.0,0.0,199.852005,337.208008,4219.318069,0,160.0,0.954,639.453003,800.407003,5019.725072,
06/30/1998,,145.550003,140.470001,0.0,4348.12793,4703.916992,-355.789001,512.445007,72.399002,583.679993,0,5802.671875,,,,,,,3731.149902,420.0,0.0,399.71701,399.704987,4950.571899,0,160.0,5.644,686.455994,852.099994,5802.671893,
09/30/1998,,142.975006,216.039001,88.064003,4576.352051,4985.429199,-409.076996,186.005005,75.664001,770.578003,0,6055.676758,,,,,,,3926.720947,309.0,0.0,399.737,542.663025,5178.120972,0,160.0,0.954,716.60199,877.55599,6055.676961,
12/31/1998,,176.348007,297.868988,114.858002,5282.01416,5733.258789,-451.244995,318.816986,82.858002,958.450989,0,7231.214844,,48.220001,4624.077942,1009.846985,3614.230957,0.0,4672.297852,472.5,0.0,399.756989,723.473022,6268.027863,0,160.0,0.954,802.232971,963.186971,7231.214834,
03/31/1999,,123.331001,600.794006,156.337006,6295.946777,6843.602051,-547.655029,183.399994,91.473,1075.692017,0,8526.973633,,,,,,,5215.329102,455.0,0.0,949.258972,822.867981,7442.456055,0,160.0,0.954,923.564026,1084.518026,8526.974081,
06/30/1999,,207.753998,769.125,167.535995,7468.980957,8144.205078,-675.223999,181.167999,109.292,1045.737061,0,9949.595703,,,,,,,5997.580078,858.778015,0.0,1029.305054,891.237976,8776.901123,0,160.0,1.9,1010.794983,1172.694983,9949.596106,
09/30/1999,,253.732,938.164,251.838,8657.3,9490.083,-832.783,126.234,127.916,1378.924,0,11734.11,,,,,,,7353.561,959.438,0.0,1029.36,1068.193,10410.552,0,160.0,0.954,1162.602,1323.556,11734.108,
12/31/1999,,182.915,1298.0,455.238,10545.17,11573.55,-1028.377,126.258,149.194,1584.099,0,14340.88,,63.89,10474.233,997.018,9477.215,0.0,10538.12,126.289,0.0,958.056,1225.933,12848.398,0,160.0,0.954,1331.522,1492.476,14340.874,
03/31/2000,,313.725006,1232.427979,1580.677002,11483.5,12643.870117,-1160.359985,809.786011,171.003006,1717.869019,0,17308.990234,,,,,,,13121.830078,216.281006,0.0,899.950989,1401.177979,15639.240051,0,160.0,0.954,1508.795044,1669.749044,17308.989095,
06/30/2000,,303.549988,1206.900024,1905.785034,11290.169922,12553.969727,-1263.796021,598.281006,178.876999,1758.394043,0,17241.970703,,,,,,,13172.740234,50.310001,0.0,731.721008,1545.272949,15500.044193,0,160.0,0.954,1580.970947,1741.924947,17241.969141,
09/30/2000,,310.070007,220.582993,3196.438965,11685.339844,13001.530273,-1316.185059,1160.260986,185.132004,1906.494995,0,18664.320312,,,,,,,13819.820312,0.3,0.0,1085.44104,1787.022949,16692.584302,0,160.0,1.431,1810.305054,1971.736054,18664.320355,
12/31/2000,,446.705,307.206,1885.474,12324.519,13770.157,-1445.638,686.214,193.327,2211.868,0,18055.313,,79.824,13033.592,13033.592,,0.0,13113.416,18.744,1094.104,1135.22,661.646,16023.13,0,,2.862,2029.321,2032.183,18055.313,
03/31/2001,,895.643005,218.5,3103.758057,12977.040039,14500.30957,-1523.266968,0.0,194.675995,2521.937988,0,19911.560547,,82.191002,13885.480469,,13885.480469,0.0,13967.669922,499.855988,0.0,1411.557983,1714.357056,17593.440948,0,111.056999,2.862,2204.198975,2318.117974,19911.558922,
06/30/2001,,1213.647,1851.2,1866.436,12947.725,14475.53,-1527.805,0.0,201.942,2836.153,0,20917.103,,70.579,0.0,,0.0,15318.907,15389.486,81.689,1177.734,1306.733,524.144,18479.786,0,0.0,2.862,2434.455,2437.317,20917.103,
09/30/2001,,1060.144043,2652.100098,1674.151978,12599.990234,14313.719727,-1713.734009,0.0,197.417999,3230.658936,0,21414.460938,,89.904999,15827.900391,,15827.900391,0.0,15917.799805,120.963997,0.0,1128.993042,1750.525024,18918.281868,0,106.427002,2.862,2386.885986,2496.174988,21414.456856,
12/31/2001,,449.586,1611.0,2735.068,9626.307,11559.14,-1932.833,0.0,183.829,5332.376,0,19938.166,,71.232,15246.933,,15246.933,0.0,15318.165,117.176,885.78,1063.613,645.921,18030.655,0,,2.862,1904.649,1907.511,19938.166,
03/31/2002,,388.007996,3535.5,3315.49707,6893.026855,8306.760742,-1413.734009,0.0,168.453995,4428.231934,0,18728.720703,,66.334999,14358.94043,,14358.94043,0.0,14425.280273,91.550003,0.0,865.445984,1351.993042,16734.269302,0,104.332001,2.904,1887.218018,1994.454018,18728.723321,
06/30/2002,,384.967987,5604.0,1862.759033,6288.220215,7513.121094,-1224.901001,0.0,153.945007,3505.064941,0,17798.960938,,58.541,13848.139648,,13848.139648,0.0,13906.679688,91.553001,0.0,870.932007,744.585999,15613.750694,0,104.332001,2.906,2077.967041,2185.205042,17798.955736,
09/30/2002,,407.579,4141.0,2218.144,6524.938,7697.776,-1172.838,0.0,137.97,3787.88,0,17217.511,,50.037,0.0,,0.0,13060.163,13110.2,91.557,654.69,977.374,252.926,15086.747,0,0.0,2.911,2127.853,2130.764,17217.511,
12/31/2002,,344.277,3601.0,1856.607,5895.296,6907.757,-1012.461,0.0,119.26,4834.49,0,16650.93,,56.724,12605.353,,12605.353,0.0,12662.077,91.529,577.894,968.38,211.978,14511.858,0,0.0,2.909,2136.163,2139.072,16650.93,
03/31/2003,,490.062988,4226.0,1849.754028,6168.417969,7146.617188,-978.202026,0.0,108.890999,3763.524902,0,16606.640625,,47.896,12544.80957,,12544.80957,0.0,12592.709961,108.722,0.0,760.166992,906.309998,14367.908951,0,104.332001,2.907,2131.5,2238.739001,16606.647952,
06/30/2003,,719.130981,4496.0,2087.094971,5048.134766,5749.623047,-701.487976,0.0,104.706001,3751.169922,0,16206.240234,,42.939999,12095.740234,,12095.740234,0.0,12138.679688,108.757004,0.0,1044.76001,628.978027,13921.174728,0,104.332001,2.907,2177.827881,2285.066882,16206.24161,
09/30/2003,,516.479004,3845.823975,1463.45105,5349.684082,5993.666016,-643.981995,0.0,95.601997,4062.668945,0,15333.709961,,70.282997,11110.05957,,11110.05957,0.0,11180.339844,108.792999,0.0,1158.167969,629.781006,13077.081818,0,0.0,2.906,2253.716064,2256.622064,15333.703882,
12/31/2003,,544.554016,3235.188965,1859.150024,5655.070801,6280.957031,-625.885986,0.0,84.197998,2868.153076,0,14246.320312,,63.015999,10038.041199,618.216003,9419.825195,0.0,10101.05957,108.828003,576.492004,1163.520996,0.0,11949.900574,0,0.0,2.908,2293.509033,2296.417033,14246.317607,
03/31/2004,,771.398987,1439.314941,2755.438965,5622.157227,6190.966797,-568.809998,0.0,73.556,2825.006104,0,13486.870117,,55.373001,8908.122925,513.119995,8395.00293,0.0,8963.496094,0.0,0.0,1442.280029,642.880005,11048.656128,0,0.0,2.915,2435.301025,2438.216025,13486.872153,
06/30/2004,,589.916992,553.999023,3249.437988,6283.462891,6883.941895,-600.479004,0.0,66.176003,2849.2771,0,13592.269531,,51.812,8949.515472,445.993988,8503.521484,0.0,9001.327148,0.0,0.0,1448.36499,643.486023,11093.178162,0,0.0,2.921,2496.170898,2499.091898,13592.27006,
09/30/2004,,293.059998,1322.041992,2845.803955,6672.976074,7306.506836,-633.531006,0.0,60.667999,2720.220947,0,13914.769531,,46.324001,9016.443939,404.94101,8611.50293,0.0,9062.767578,341.59201,0.0,1112.902954,767.747986,11285.010529,0,0.0,2.933,2626.826904,2629.759904,13914.770433,
12/31/2004,,272.397003,440.351013,4072.695068,6922.698242,7522.400879,-599.703003,0.0,52.639999,2583.758057,0,14344.540039,,53.397999,9417.606415,341.373993,9076.232422,0.0,9471.003906,342.079987,702.64801,1119.277954,0.0,11635.009857,0,0.0,2.94,2706.589111,2709.529111,14344.538969,
03/31/2005,,217.013,397.35199,4138.417969,6688.206055,7127.213867,-439.007996,0.0,49.389,2556.354004,0,14046.732422,,53.681,9014.501923,270.665009,8743.836914,0.0,9068.182617,342.569,667.129028,1124.885986,0.0,11202.766632,0,0.0,2.949,2841.016113,2843.965113,14046.731745,
06/30/2005,,208.406006,1297.964966,3405.749023,6444.914062,6866.451172,-421.536987,0.0,46.116001,2675.876953,0,14079.027344,,43.525002,9003.705292,242.425995,8761.279297,0.0,8804.803711,343.058014,720.130981,1130.623047,0.0,10998.615753,0,0.0,2.957,3077.454102,3080.411102,14079.026855,
