Date,P/E,Average,High,Low,P/Book,P/Tangible Book,P/Sales,P/Cash Flow,P/Free Cash Flow,EV/Sales,EV/EBITDA,EV/EBIT,Price/Share,Enterprise Value,Source: Bloomberg
12/31/1982,,,,,,,,,,,,,,,
03/31/1983,,,,,,,,,,,,,,,
06/30/1983,,,,,,,,,,,,,,,
09/30/1983,,,,,,,,,,,,,7.833333,,
12/31/1983,,,,,,,,,,,,,4.333333,,
03/31/1984,,,,,,,,,,,,,3.541667,,
06/30/1984,,,,,,,,,,,,,3.75,,
09/30/1984,,,,,,,,,,,,,4.291667,,
12/31/1984,,,,,,,,,,,,,4.1875,,
03/31/1985,,,,,,,,,,,,,4.6875,,
06/30/1985,,,,,,,,,,,,,4.6875,,
09/30/1985,,,,,,,,,,,,,4.34375,,
12/31/1985,,,,,,,,,,,,,5.75,,
03/31/1986,,,,,,,,,,,,,5.4375,,
06/30/1986,,,,,,,,,,,,,4.5,,
09/30/1986,,,,,,,,,,,,,3.40625,,
12/31/1986,,,,,,,,,,,,,3.40625,,
03/31/1987,,,,,,,,,,,,,5.3125,,
06/30/1987,,,,,,,,,,,,,5.125,,
09/30/1987,,,,,,,,,,,,,4.9375,,
12/31/1987,,,,,,,,,,,,,3.4375,,
03/31/1988,,,,,,,,,,,,,4.5625,,
06/30/1988,,,,,,,,,,,,,4.6875,,
09/30/1988,,,,,,,,,,,,,3.4375,,
12/31/1988,,,,,,,,,,,,,2.9375,,
03/31/1989,,,,,,,,,,,,,2.65625,,
06/30/1989,,,,,,,,,,,,,2.90625,,
09/30/1989,,191.85801,191.85801,191.85801,1.930505,,,,,,,,3.0625,192.102993,
12/31/1989,,128.991404,156.146008,113.738006,1.338804,,,,,,,,2.1875,124.062502,
03/31/1990,,109.645393,132.982995,92.761996,1.296284,,,,,,,,2.15625,123.010494,
06/30/1990,17.647059,155.529812,182.883004,124.779503,1.767243,,1.337444,7.767885,,1.097023,6.97663,9.99859,3.0,177.325,
10/01/1990,12.909836,127.984015,180.486503,87.389997,1.160338,,0.91909,10.03639,,0.896482,5.897219,8.730707,1.96875,138.643625,
12/31/1990,19.886363,125.34883,164.427121,101.472622,1.417411,,1.05196,16.303875,,1.055026,7.877548,13.134895,2.1875,158.787743,
03/31/1991,34.677419,194.815854,240.278239,156.782874,1.741238,,1.33012,69.895503,,1.359769,10.777529,21.431998,2.6875,200.83925,
06/30/1991,96.153847,237.992513,261.634615,209.571242,2.01516,,1.563569,,,1.516812,16.003945,45.209539,3.125,225.1435,
09/30/1991,109.375002,194.691715,231.984625,152.1715,1.404112,,1.072529,44.935104,,1.042678,11.429114,37.314108,2.1875,159.779007,
12/31/1991,139.062502,172.909698,206.58701,155.203007,1.764529,,1.333403,443.623367,,1.313362,13.464134,42.919363,2.78125,207.643878,
03/31/1992,,220.023385,253.641378,188.28301,1.748041,,1.277101,102.397962,,1.282782,16.571822,85.878928,2.75,210.661007,
06/30/1992,,170.966485,199.712502,159.626505,1.583088,,1.062032,,,1.079453,31.735109,,2.1875,168.354759,
09/30/1992,,151.362574,173.015007,137.471754,1.534507,,1.047143,,,1.077106,30.441884,,2.125,165.268994,
12/31/1992,,190.82916,238.442492,151.239495,2.193319,,1.531693,,,1.580719,41.466407,,3.0625,241.002761,
03/31/1993,,249.643383,288.290263,210.265884,2.501531,,1.807258,22.696961,,1.760758,31.695722,,3.5625,267.606986,
06/30/1993,49.285714,286.266778,368.112982,210.174989,2.941499,,2.035951,11.592436,,1.851563,15.165442,28.745637,4.3125,309.648,
09/30/1993,50.0,385.166573,490.705999,299.617985,4.257278,,2.91097,27.590554,,2.745944,19.994358,32.653678,6.5,496.139989,
