Date,Revenue,Sales & Services Revenue,Cost of Revenue,Cost of Goods & Services,Gross Profit,Other Operating Income,Operating Expenses,"Selling, General & Admin",Other Operating Expense,Operating Income (Loss),Non-Operating (Income) Loss,"Interest Expense, Net",Interest Expense,Interest Income,Foreign Exch (Gain) Loss,Other Non-Op (Income) Loss,Pretax Income,Income Tax Expense (Benefit),Income (Loss) from Cont Ops,Net Extraordinary Losses (Gains),Discontinued Operations,XO & Accounting Changes,Income (Loss) Incl. MI,Minority Interest,"Net Income, GAAP",Preferred Dividends,Other Adjustments,"Net Income Avail to Common, GAAP","Net Income Avail to Common, Adj",Net Abnormal Losses (Gains),Basic Weighted Avg Shares,"Basic EPS, GAAP",Basic EPS from Cont Ops,"Basic EPS from Cont Ops, Adjusted",Diluted Weighted Avg Shares,"Diluted EPS, GAAP",Diluted EPS from Cont Ops,"Diluted EPS from Cont Ops, Adjusted",Source: Bloomberg
12/31/1989,1646.099976,,-1071.0,,575.099976,,-323.700012,,,251.399994,-22.5,,15.8,,,6.7,228.899994,-87.0,141.899994,0.0,,,141.899994,,141.899994,0.0,,141.899994,141.899994,,891.807983,0.16,0.16,,891.807983,0.16,0.16,0.16,
03/31/1990,1906.199951,,-1261.0,,645.199951,,-353.799988,,,291.399994,-39.5,,28.5,,,11.0,251.899994,-95.699997,156.199997,0.0,,,156.199997,,156.199997,0.0,,156.199997,156.199997,,892.455994,0.175,0.175,,892.455994,0.175,0.175,0.175,
06/30/1990,1982.300049,,-1317.900024,,664.400024,,-366.200012,,,298.200012,-39.799999,,38.099998,,,1.7,258.400014,-97.900002,160.5,0.0,,,160.500012,,160.5,0.0,,160.5,160.5,,892.900024,0.18,0.18,,892.900024,0.18,0.18,0.18,
09/30/1990,2038.800049,,-1351.900024,,686.900025,,-384.700012,,,302.200012,-52.399997,,34.099998,,,18.299999,249.800015,-95.199997,154.600006,0.0,,,154.600018,,154.600006,0.0,0.0,154.600006,154.600006,,893.224,0.1725,0.1725,0.1725,893.224,0.1725,0.1725,0.1725,
12/31/1990,1800.599976,,-1176.199951,,624.400024,,-354.100006,,,270.299988,-37.299999,,31.299999,,,6.0,232.999989,-86.199997,146.800003,0.0,,,146.799992,,146.800003,0.0,,146.800003,146.800003,,893.075989,0.165,0.165,,893.075989,0.165,0.165,0.165,
03/31/1991,1888.900024,,-1239.300049,,649.599976,,-361.799988,,,287.799988,-32.699998,,33.099998,,,-0.4,255.099989,-94.400002,160.699997,0.0,,,160.699988,,160.699997,0.0,,160.699997,160.699997,,893.116028,0.18,0.18,,893.116028,0.18,0.18,0.18,
06/30/1991,1851.900024,,-1202.900024,,649.0,,-359.0,,,290.0,-27.8,,27.0,,,0.8,262.2,-96.900002,165.300003,0.0,,,165.299998,,165.300003,0.0,,165.300003,165.300003,,895.156006,0.185,0.185,,895.156006,0.185,0.185,0.185,
09/30/1991,1885.599976,,-1223.099976,,662.5,,-359.200012,,,303.299988,-50.5,,22.0,,,28.5,252.799988,-93.699997,159.100006,0.0,,,159.099991,,159.100006,0.0,,159.100006,159.100006,,896.052,0.1775,0.1775,0.1775,896.052,0.1775,0.1775,0.1775,
12/31/1991,1817.0,,-1190.300049,,626.699951,,-348.799988,,,277.899994,-35.6,,24.5,,,11.1,242.299994,-89.699997,152.600006,0.0,,,152.599997,,152.600006,0.0,,152.600006,152.600006,,896.624023,0.17,0.17,,896.624023,0.17,0.17,0.17,
03/31/1992,1923.900024,,-1277.300049,,646.599976,,-355.899994,,,290.700012,-26.299999,,25.799999,,,0.5,264.400013,-96.5,167.899994,0.0,,,167.900013,,167.899994,0.0,,167.899994,167.899994,,897.047974,0.1875,0.1875,,897.047974,0.1875,0.1875,0.1875,
06/30/1992,1973.199951,,-1299.699951,,673.5,,-367.700012,,,305.799988,-33.200001,,22.200001,,,11.0,272.599987,-98.099998,174.5,0.0,,,174.499989,,174.5,0.0,,174.5,174.5,,897.231995,0.195,0.195,,897.231995,0.195,0.195,0.195,
09/30/1992,1991.900024,,-1287.300049,,704.599975,,-387.700012,,,316.899994,-52.299999,,18.5,,,33.799999,264.599995,-96.699997,167.899994,0.0,,,167.899998,,167.899994,0.0,0.0,167.899994,167.899994,,897.159972,0.1875,0.1875,0.1875,897.159972,0.1875,0.1875,0.1875,
12/31/1992,1983.800049,,-1296.199951,,687.600098,,-392.100006,,,295.5,-38.5,,30.4,,,8.1,257.0,-93.800003,163.199997,0.0,,,163.199997,,163.199997,0.0,,163.199997,163.199997,,899.119995,0.1825,0.1825,,899.119995,0.1825,0.1825,0.1825,
03/31/1993,2056.699951,,-1342.300049,,714.399902,,-396.899994,,,317.5,-37.599999,,30.4,,,7.2,279.900001,-102.199997,177.699997,0.0,,,177.700004,,177.699997,0.0,,177.699997,177.699997,,900.460022,0.1975,0.1975,,900.460022,0.1975,0.1975,0.1975,
06/30/1993,2092.100098,,-1356.400024,,735.700073,,-404.100006,,,331.600006,-36.799999,,29.299999,,,7.5,294.800007,-107.599998,187.199997,0.0,,,187.200008,,187.199997,0.0,,187.199997,187.199997,,900.823975,0.2075,0.2075,,900.823975,0.2075,0.2075,0.2075,
09/30/1993,2041.199951,,-1294.900024,,746.299927,,-413.5,,,332.799988,-52.5,,29.1,,,23.4,280.299988,-100.300003,180.0,0.0,,,179.999985,0.0,180.0,0.0,0.0,180.0,180.0,,900.0,0.2,0.2,0.2,900.0,0.2,0.2,0.2,
12/31/1993,2009.5,,-1303.400024,,706.099976,,-396.5,,,309.600006,159.799997,,24.4,,,-184.199997,469.400003,-175.5,293.899994,115.900002,,,178.000002,,178.0,0.0,,178.0,178.0,,898.992004,0.1975,0.3275,,898.992004,0.1975,0.3275,0.3275,
