Date,Revenue,Consensus Estimate,Comparable Actual,Revenue Surprise %,GAAP Actual,Adjusted Actual,Earnings Per Share,EPS Surprise %,Pretax Income (Loss),Pretax Income (Loss) Surprise %,Net Income,Net Income Surprise %,Source: Bloomberg
03/31/1999,,,61.0,,61.0,61.0,,,,,,,
06/30/1999,,,70.900002,,70.900002,70.900002,,,,,,,
09/30/1999,,,82.699997,,82.699997,82.699997,,,,,,,
12/31/1999,,,98.5,,98.5,98.5,,,,,,,
03/31/2000,,,142.0,,188.699997,188.699997,,,,,,,
06/30/2000,,,151.699997,,151.7,151.7,,,,,,,
09/30/2000,,,170.100006,,170.100006,170.100006,,7.35294117647058,,,,,
12/31/2000,,,147.0,,153.199997,153.199997,,-1.99081163859112,,,,,
03/31/2001,,,111.400002,,111.400002,111.400002,,-11.764705882353,,,,,
06/30/2001,,,105.0,,90.400002,90.400002,,3.1390134529148,,,,,
09/30/2001,,,90.5,,26.799999,26.799999,,-6.02409638554216,,,,,
12/31/2001,,,84.0,,73.699997,73.699997,,6.01719197707737,,,,,
03/31/2002,,,96.900002,,97.199997,97.199997,,2.4390243902439,,,,,
06/30/2002,,,77.800003,,73.699997,73.699997,,1.15606936416185,,,,,
09/30/2002,,,15.2,,-131.199997,-131.199997,,-45.4545454545455,,,,,
12/31/2002,,,45.099998,,45.0,45.0,,36.986301369863,,,,,
03/31/2003,,,38.599998,,38.599998,38.599998,,2.40963855421687,,,,,
06/30/2003,,,47.5,,47.5,47.5,,6.06060606060605,,,,,
09/30/2003,,,62.400002,,50.900002,50.900002,,4.65116279069768,,,,,
12/31/2003,,,54.5,,812.900024,812.900024,,3.1390134529148,,,,,
03/31/2004,,,44.299999,,-22.1,-22.1,,3.82513661202186,,,,,
06/30/2004,,,36.400002,,130.2,130.2,,-5.88235294117648,,,,,
09/30/2004,,,34.299999,,51.299999,51.299999,,8.69565217391303,,,,,
12/31/2004,,,28.799999,,18.200001,18.200001,,-10.3448275862069,,,,,
03/31/2005,,27.6,24.1,,19.6,19.6,,-6.77966101694915,,,,-12.6811594202899,
06/30/2005,,23.1,24.700001,,25.7,25.7,,-2.65486725663717,,,,6.92641125541125,
09/30/2005,,29.3,31.0,,31.7,31.7,,10.236220472441,,,,5.80204778156996,
12/31/2005,,33.8,33.299999,,10.8,10.8,,2.56410256410257,,,,-1.47929289940828,
03/31/2006,,38.1,32.0,4.31772138492872,35.3,35.3,,-11.764705882353,,,,-16.010498687664,
06/30/2006,,33.725,31.1,5.20661404958678,31.1,31.1,,-7.40740740740741,,,,-7.78354336545589,
09/30/2006,,30.0,36.299999,5.52742869198313,29.5,29.5,,19.205298013245,,,,20.9999966666667,
12/31/2006,,38.74,131.600006,-5.63380399061033,37.7,37.7,,238.541666666667,,,,239.700583376355,
03/31/2007,,36.244,35.599998,-3.50331101595951,35.6,35.6,,0.52910052910053,,,,-1.7768513409116,
06/30/2007,,44.911,48.605,0.0,48.8,48.8,,9.75609756097562,,,,8.22515642047604,
