Date,Last Price,Period-over-Period % Change,Open Price,High Price,Low Price,Market Capitalization,Current Shares Outstanding,Equity Float,Source: Bloomberg
06/30/2015,54.930673,,57.230726,57.230726,54.416544,8580.81,261.399994,261.4,
09/30/2015,46.397928,-15.533662,54.786356,59.891572,44.016697,13220.08,261.848419,261.8484,
12/31/2015,41.148396,-11.314152,49.807418,52.17963,38.559709,11633.1,256.972412,256.9724,
03/31/2016,35.204338,-14.445419,40.417791,41.225064,26.81591,9851.172,253.84935,253.8493,
06/30/2016,38.87,10.412529,34.978843,41.53,32.038383,9775.805,252.609619,249.6876,
09/30/2016,48.48,24.723437,38.85,49.18,36.33,12168.48,251.494675,248.5726,
12/31/2016,50.77,4.723597,48.47,53.56,43.79,12697.577,250.521042,247.6001,
03/31/2017,52.03,2.481781,51.35,56.12,50.530125,13059.53,250.403397,247.4825,
06/30/2017,56.66,8.898712,51.93,58.62,49.23,14385.974,251.09881,247.933243,
09/30/2017,56.73,0.123544,57.1,60.36,54.05,14437.785,254.000527,251.284531,
12/31/2017,63.21,11.422528,56.96,64.87,56.76,16112.229,254.749575,251.983322,
03/31/2018,64.17,1.518747,63.65,71.55,60.1652,16453.188,255.127173,252.143509,
06/30/2018,57.02,-11.142278,64.02,67.01,56.57,14545.802,256.451876,253.471756,
09/30/2018,53.44,-6.278499,56.57,58.51,52.78,13547.04,255.112324,252.153427,
12/31/2018,37.76,-29.341317,53.55,54.32,35.2,9636.352,255.708046,252.712738,
03/31/2019,38.35,1.5625,37.35,43.005,35.96,9852.115,255.372759,251.890594,
06/30/2019,36.47,-4.902216,38.52,40.1,32.01,9383.731,257.042757,253.565857,
09/30/2019,36.45,-0.05484,37.35,39.685,31.94,9396.81,257.341556,253.970978,
12/31/2019,42.91,17.722908,36.75,43.36,32.84,11087.944,258.228463,254.37149,
03/31/2020,28.26,-34.141226,44.28,44.39,21.5,7324.992,258.456273,254.351425,
06/30/2020,28.26,0.0,26.97,34.57,23.22,7333.47,259.255002,255.020645,
09/19/2020,36.21,,37.43,39.24,35.66,9401.43248697,259.6364,255.4029,
