Date,Returns,Return on Common Equity,Return on Assets,Return on Capital,Return on Invested Capital,Margins,EBITDA Margin,Operating Margin,Incremental Operating Margin,Pretax Margin,Income before XO Margin,Net Income Margin,Net Income to Common Margin,Additional,Effective Tax Rate,Dvd Payout Ratio,Sustainable Growth Rate,Source: Bloomberg
03/31/1990,,,,,,,32.347803,22.040049,,-12.673029,-8.399409,-8.25158,-8.25158,,,,,
06/30/1990,,,,,,,22.930225,10.94294,,-3.163311,-0.136219,-0.196761,-0.196761,,,,,
09/30/1990,,,,,,,29.638454,17.89518,,4.470291,2.970852,0.77074,0.77074,,33.542322,0.0,,
12/31/1990,,,,,,,,-40.79463,,-43.592615,-33.01623,-30.554001,-30.554001,,,,,
03/31/1991,,-3.522775,-0.555509,,,,22.277315,13.033469,-50.390201,4.710465,3.063573,3.063573,3.063573,,34.962409,0.0,-3.522775,
06/30/1991,,-1.537651,-0.244049,,,,23.21742,14.348436,,4.706708,3.020723,3.020724,3.020724,,35.8209,0.0,-1.537651,
09/30/1991,,0.832101,0.148361,,,,24.14768,15.566273,-30.365095,7.35074,4.839514,4.839515,4.839515,,34.162898,0.0,0.832101,
12/31/1991,,9.894283,1.874247,8.52051,5.895798,,23.567083,14.90554,37.22808,7.973103,5.251361,5.251361,5.251361,,34.136546,54.573171,4.494659,
03/31/1992,,-5.558605,-1.079499,2.89632,8.241543,,24.404086,15.615372,43.653855,7.361764,4.572726,-21.858278,-21.858278,,37.885463,0.0,-5.558605,
06/30/1992,,-4.522197,-0.894001,2.95976,8.381994,,23.33994,14.502808,16.944461,7.053188,4.377272,4.377271,4.377271,,37.939108,0.0,-4.522197,
09/30/1992,,-25.058584,-4.646313,,,,-24.964961,-33.499457,,-40.694599,-25.712508,-25.712508,-25.712508,,,,,
12/31/1992,,-10.633969,-1.978043,0.190048,,,25.656437,17.178108,203.946402,43.925971,27.507117,26.716228,26.716228,,37.378467,10.465786,-9.521041,
03/31/1993,,14.765477,2.982331,,,,21.673525,12.208504,-74.925391,11.625514,11.625514,21.793552,21.793552,,,,,
06/30/1993,,24.077836,5.066654,,,,23.181744,13.478904,,7.896897,4.629781,24.216057,24.216057,,41.372143,0.0,24.077836,
09/30/1993,,41.246665,8.028346,,,,12.922499,8.467054,,5.257767,-1.758279,-0.477979,-0.477979,,133.441553,,,
12/31/1993,,30.844866,6.321249,,,,25.79623,18.190462,,14.054826,8.413882,10.616384,10.616384,,40.135283,0.0,30.844866,
03/31/1994,,23.305984,4.958795,13.686997,6.047939,,25.162311,14.362628,40.372681,15.692794,8.582738,10.783848,10.783848,,45.307774,0.0,23.305984,
06/30/1994,,16.057159,3.306346,10.375888,6.580474,,19.507748,14.797934,31.160879,12.746885,7.353388,8.751139,8.751139,,42.312276,0.0,16.057159,
09/30/1994,,20.239681,4.382495,13.03316,8.248217,,24.728021,17.318436,72.245749,12.863864,7.424287,7.424287,7.424287,,42.285713,0.0,20.239681,
12/31/1994,,17.622367,4.065078,11.734939,6.607757,,24.458509,17.299578,10.262822,11.336146,6.511955,6.511955,6.511955,,42.555831,0.0,17.622367,
03/31/1995,,16.415337,2.66634,8.774127,9.71494,,23.083713,15.359717,28.423239,6.120347,3.280859,-0.294247,-0.294247,,46.394229,0.0,16.415337,
06/30/1995,,16.769565,2.533085,9.35579,11.193827,,26.372971,18.529542,197.810032,11.623753,7.114154,7.114154,7.114154,,38.796415,0.0,16.769565,
