Date,Cash from Operating Activities,Net Income,Depreciation & Amortization,Non-Cash Items,Stock-Based Compensation,Deferred Income Taxes,Other Non-Cash Adj,Chg in Non-Cash Work Cap,(Inc) Dec in Accts Receiv,(Inc) Dec in Inventories,Inc (Dec) in Accts Payable,Inc (Dec) in Other,Net Cash From Disc Ops,Cash from Investing Activities,Change in Fixed & Intang,Disp in Fixed & Intang,Disp of Fixed Prod Assets,Disp of Intangible Assets,Acq of Fixed & Intang,Acq of Fixed Prod Assets,Acq of Intangible Assets,Net Change in LT Investment,Dec in LT Investment,Inc in LT Investment,Net Cash From Acq & Div,Cash from Divestitures,Cash for Acq of Subs,Cash for JVs,Other Investing Activities,Cash from Financing Activities,Dividends Paid,Cash From (Repayment) Debt,Cash From (Repay) ST Debt,Cash From LT Debt,Repayments of LT Debt,Cash (Repurchase) of Equity,Increase in Capital Stock,Decrease in Capital Stock,Other Financing Activities,Effect of Foreign Exchange Rates,Net Changes in Cash,Cash Paid for Taxes,Cash Paid for Interest,Source: Bloomberg
03/31/1990,51.354,36.050999,17.889,0.844,,,0.844,-3.43,,,,-3.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/30/1990,49.884998,38.189999,18.334,0.922,,,0.922,-7.561,,,,-7.561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09/30/1990,76.829002,44.201,18.826,0.949,,,0.949,12.853,,,,12.853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/31/1990,89.226997,53.719002,19.000999,-3.35,,,-3.35,19.857,,,,19.857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.226997,,,
03/31/1991,47.966999,41.514,18.735001,0.913,,,0.913,-13.195,,,,-13.195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/30/1991,48.449001,43.391998,18.875,1.0,,,1.0,-14.818,,,,-14.818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09/30/1991,71.628998,45.275002,18.988001,0.761,,,0.761,6.605,,,,6.605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/31/1991,100.668999,52.721001,19.378,-0.554,,,-0.554,29.124001,,,,29.124001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.668999,,,
03/31/1992,48.717999,48.881001,16.723,1.025,,,1.025,-17.910999,,,,-17.910999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/30/1992,62.946999,47.641998,16.531,1.099,,,1.099,-2.325,,,,-2.325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09/30/1992,75.889999,50.533001,16.597,1.474,,,1.474,7.286,,,,7.286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/31/1992,93.447998,55.728001,16.764,1.7,,,1.7,19.256001,,,,19.256001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.447998,,,
03/31/1993,67.592003,51.791,17.114,1.876,,,1.876,-3.189,,,,-3.189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/30/1993,32.993999,2.247,17.538,40.027,,,40.027,-26.818001,,,,-26.818001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09/30/1993,49.646,36.995998,17.672001,-56.926998,,,-56.926998,51.904999,,,,51.904999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/31/1993,73.449997,50.827,19.996,43.265999,,,43.265999,-40.639,,,,-40.639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.449997,,,
03/31/1994,38.972,38.041,19.910999,2.01,,,2.01,-20.99,,,,-20.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/30/1994,21.910999,29.556,21.042,-32.764,,,-32.764,4.077,,,,4.077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09/30/1994,51.998001,33.275002,22.315001,2.44,,,2.44,-6.032,,,,-6.032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/31/1994,80.936996,39.993999,23.148001,14.076,,,14.076,3.719,,,,3.719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.936996,,,
03/31/1995,39.754002,33.839001,24.056,-7.34,,,-7.34,-10.801,,,,-10.801,,,-33.410999,,,,-33.410999,,,,,,,,,,33.410999,,,,,,,,,,,,,,,
06/30/1995,36.049999,29.732,24.573,-5.644,,,-5.644,-12.611,,,,-12.611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09/30/1995,55.014,29.375999,25.929001,7.667,,,7.667,-7.958,,,,-7.958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
