Date,Returns,Return on Common Equity,Return on Assets,Return on Invested Capital,Margins,Gross Margin,EBITDA Margin,Operating Margin,Incremental Operating Margin,Pretax Margin,Income before XO Margin,Net Income Margin,Net Income to Common Margin,Additional,Effective Tax Rate,Dvd Payout Ratio,Sustainable Growth Rate,Source: Bloomberg
07/04/2014,,,,,,19.188295,14.98964,11.56394,,10.871116,6.877627,6.319032,6.319032,,36.734857,0.0,,
10/03/2014,,,,,,20.888402,16.222131,12.782064,,12.163028,7.576369,7.102755,7.102755,,37.709847,0.0,,
01/02/2015,,,,,,18.361556,13.052722,9.727006,,9.063364,5.670083,5.519137,5.519137,,37.439533,0.0,,
04/03/2015,,,,,,18.905763,13.968383,10.693445,,9.967456,6.141734,5.765454,5.765454,,38.382138,0.0,,
07/03/2015,,,,,,19.186653,13.555787,9.906152,-32.95921,11.366006,6.986444,6.569343,6.569343,,38.53211,0.0,,
10/02/2015,,,,,,21.878225,13.209494,9.391125,-61.614255,9.081527,5.469556,4.95356,4.95356,,39.772727,0.0,,
01/01/2016,,,,,,20.833333,11.337209,7.364341,,5.620155,4.94186,4.651163,4.651163,,12.068966,33.667083,,
04/01/2016,,15.407657,2.487041,13.754836,,4.889819,0.142774,-5.936209,,-8.288106,-5.286595,-5.570128,-5.570128,,,,,
07/01/2016,,17.728281,2.651529,13.888145,,19.059011,14.354067,9.011164,6.101695,8.452951,5.422648,5.183413,5.183413,,35.849057,25.119231,13.275073,
09/30/2016,,22.615089,3.505807,14.149777,,20.2692,15.360253,10.292953,13.265306,9.817894,6.334125,6.017419,6.017419,,35.483871,21.555789,17.740228,
12/30/2016,,76.494316,3.97287,5.014422,,18.166939,13.420622,8.510638,14.736842,16.693944,10.474632,10.310966,10.310966,,37.254902,12.962302,66.578892,
03/31/2017,,154.314721,6.246148,3.1674,,21.052632,11.403509,7.177033,,4.864434,3.189793,2.950558,2.950558,,34.42623,44.09027,86.276943,
06/30/2017,,126.4,6.46812,3.659426,,20.341741,15.947925,11.065907,,10.252238,6.509357,6.265256,6.265256,,36.507937,21.218961,99.579233,
09/29/2017,,101.607717,6.466135,3.775117,,19.654088,14.937107,10.534591,44.444444,9.669811,6.132075,5.974843,5.974843,,36.585366,21.518158,79.743608,
12/29/2017,,81.377826,7.421952,10.938569,,18.792972,14.285714,9.778457,27.586207,8.938121,14.667685,14.362108,14.362108,,,8.711702,74.288432,
