Date,Level 1 Assets,Level 2 Assets,Level 3 Assets,Total FV Assets,Level 1 Liabilities,Level 2 Liabilities,Level 3 Liabilities,Total FV Liabilities,Level 1 Assets/Total Equity,Level 2 Assets/Total Equity,Level 3 Assets/Total Equity,Total FV Assets/Total Equity,Level 1 Assets/Total Assets,Level 2 Assets/Total Assets,Level 3 Assets/Total Assets,Total FV Assets/Total Assets,Source: Bloomberg
03/31/2008,315.172,551.821,,866.993,,,,,16.460114,28.8193,,45.279413,9.174821,16.063797,,25.238619,
06/30/2008,222.441,359.023,,581.464,,,,,12.835033,20.715929,,33.550962,6.719326,10.845089,,17.564415,
09/30/2008,190.721,331.514,,522.235,,,,,11.308016,19.655757,,30.963773,6.03558,10.491132,,16.526712,
12/31/2008,44.169,145.688,,189.857,,,,,2.52036,8.31321,,10.833569,1.277343,4.213216,,5.490559,
06/30/2009,88.764,323.732,,412.496,0.621,,9.236,9.857,4.579597,16.702292,,21.281889,2.391968,8.723769,,11.115737,
09/30/2009,104.809,307.447,,412.256,0.157,,35.261,35.418,5.191983,15.230176,,20.422159,2.681536,7.866026,,10.547562,
12/31/2009,84.814,341.03,0.0,425.844,0.193,0.0,36.061,36.254,4.005312,16.105024,0.0,20.110336,2.140046,8.604946,0.0,10.744992,
03/31/2010,98.823,360.86,0.0,459.683,0.193,0.0,35.55,35.743,4.898761,17.888213,0.0,22.786974,2.594864,9.475353,0.0,12.070217,
06/30/2010,36.677,277.762,,314.439,1.244,0.0,20.805,22.049,1.896628,14.363533,,16.260161,0.981095,7.43002,,8.411114,
09/30/2010,60.49,336.563,0.0,397.053,0.539,0.0,22.595,23.134,2.899519,16.132763,0.0,19.032282,1.512549,8.415739,0.0,9.928288,
12/31/2010,188.296,550.891,0.0,739.187,0.682,0.0,16.5,17.182,8.466178,24.769198,0.0,33.235376,4.448968,13.016191,0.0,17.465159,
