Date,Cash from Operating Activities,Net Income,Depreciation & Amortization,Non-Cash Items,Stock-Based Compensation,Deferred Income Taxes,Other Non-Cash Adj,Chg in Non-Cash Work Cap,(Inc) Dec in Accts Receiv,(Inc) Dec in Inventories,Inc (Dec) in Other,Net Cash From Disc Ops,Cash from Investing Activities,Change in Fixed & Intang,Disp in Fixed & Intang,Disp of Fixed Prod Assets,Disp of Intangible Assets,Acq of Fixed & Intang,Acq of Fixed Prod Assets,Acq of Intangible Assets,Net Change in LT Investment,Dec in LT Investment,Inc in LT Investment,Net Cash From Acq & Div,Cash from Divestitures,Cash for Acq of Subs,Cash for JVs,Other Investing Activities,Cash from Financing Activities,Dividends Paid,Cash From (Repayment) Debt,Cash From (Repay) ST Debt,Cash From LT Debt,Repayments of LT Debt,Cash (Repurchase) of Equity,Increase in Capital Stock,Decrease in Capital Stock,Other Financing Activities,Effect of Foreign Exchange Rates,Net Changes in Cash,Source: Bloomberg
03/31/1997,18.747999,16.677,11.337,0.0,,,0.0,-9.266,,,-9.266,,-19.888,-14.794,0.0,,,-14.794,,,0.0,0.0,0.0,,,,,-5.094001,0.407,-3.222,2.619,,,,1.01,1.01,0.0,0.0,,-0.733,
06/29/1997,21.757,18.349001,12.009,0.0,,,0.0,-8.601,,,-8.601,,-24.577999,-20.181,0.0,,,-20.181,,,0.0,0.0,0.0,,,,,-4.396999,-4.414,-3.636,-1.857,,,,1.079,1.079,0.0,0.0,,-7.235,
09/28/1997,4.891,13.828,12.193,0.0,,,0.0,-21.129999,,,-21.129999,,-31.212999,-17.368999,0.0,,,-17.368999,,,0.0,0.0,0.0,,,,,-13.844,-1.391,-3.696,1.341,,,,0.964,0.964,0.0,0.0,,-27.712999,
12/28/1997,35.394001,21.218,12.401,1.53,,,1.53,0.245,,,0.245,,-111.849998,-22.278,0.0,,,-22.278,,,0.0,0.0,0.0,,,,,-89.571999,74.221003,-3.704,76.616003,,,,1.309,1.309,0.0,0.0,,-2.235,
03/29/1998,27.945999,19.858,13.904,0.0,,,0.0,-5.816,,,-5.816,,17.444,-18.924999,0.0,,,-18.924999,,,0.0,0.0,0.0,,,,,36.368999,-28.866001,-3.713,-26.782001,,,,1.629,1.629,0.0,0.0,,16.524,
06/28/1998,37.028999,21.243999,15.908,0.0,,,0.0,-0.123,,,-0.123,,-20.250999,19.775,35.868,,,-16.093,,,0.0,0.0,0.0,,,,,-40.025999,1.881,-4.295,5.131,,,,1.045,1.045,0.0,0.0,,18.659,
09/27/1998,37.556999,16.177,15.075,0.0,,,0.0,6.305,,,6.305,,-24.910999,-16.691,0.0,,,-16.691,,,0.0,0.0,0.0,,,,,-8.219999,-2.483,-4.299,1.444,,,,0.372,0.372,0.0,0.0,,10.163,
12/27/1998,29.095003,25.271,15.217999,2.702,,,2.702,-14.096,,,-14.096,,-41.381001,-17.354,0.0,,,-17.354,,,0.0,0.0,0.0,,,,,-24.027,2.927001,-4.321,4.376001,,,,2.872,2.872,0.0,0.0,,-9.359,
03/28/1999,14.972,23.054001,15.88,0.0,,,0.0,-23.962,,,-23.962,,-39.201,-21.208,0.0,,,-21.208,,,0.0,0.0,0.0,,,,,-17.993,5.93,-4.328,9.725,,,,0.533,0.533,0.0,0.0,,-18.299,
06/27/1999,29.862,25.854,16.687,0.0,,,0.0,-12.679,,,-12.679,,-50.713001,-19.482,0.0,,,-19.482,,,0.0,0.0,0.0,,,,,-31.231001,4.812,-4.925,7.862001,,,,1.875,1.875,0.0,0.0,,-16.039,
09/26/1999,37.563999,18.986,17.264999,0.0,,,0.0,1.313,,,1.313,,-31.002001,-22.43,0.0,,,-22.43,,,0.0,0.0,0.0,,,,,-8.572001,7.287,-4.933,11.688,,,,0.532,0.532,0.0,0.0,,13.849,
12/26/1999,51.669998,27.326,17.556999,4.71,,,4.71,2.077,,,2.077,,-43.301998,-33.396,0.0,,,-33.396,,,0.0,0.0,0.0,,,,,-9.905998,-25.528,-4.94,-23.538,,,,2.95,2.95,0.0,0.0,,-17.16,
03/26/2000,36.66,26.813999,18.091,0.0,,,0.0,-8.245,,,-8.245,,-65.995003,-19.792999,0.0,,,-19.792999,,,0.0,0.0,0.0,,,,,-46.202003,35.829,-4.835,39.406,,,,1.258,1.258,0.0,0.0,,6.494,
06/25/2000,53.148998,29.323999,19.469999,0.0,,,0.0,4.355,,,4.355,,-44.646,-19.591999,0.0,,,-19.591999,,,0.0,0.0,0.0,,,,,-25.054001,-23.036,-5.849,-19.461,,,,2.274,2.274,0.0,0.0,,-14.533,
09/24/2000,45.722,21.722,19.620001,0.0,,,0.0,4.38,,,4.38,,-16.712999,-20.989,0.0,,,-20.989,,,0.0,0.0,0.0,,,,,4.276001,-8.351001,-5.738,-2.657001,,,,0.044,0.044,0.0,0.0,,20.658001,
12/31/2000,53.883999,31.364,20.236,8.972,,,8.972,-6.688,,,-6.688,,-24.643,-2.466,17.812,,,-20.278,,,0.0,0.0,0.0,,,,,-22.177,-25.760998,-5.741,-21.701998,,,,1.682,1.682,0.0,0.0,,3.48,
04/01/2001,11.179,29.981001,21.09,0.0,,,0.0,-39.891998,,,-39.891998,,-166.744995,-22.433001,0.0,,,-22.433001,,,0.0,0.0,0.0,,,,,-144.311995,152.810999,-5.775,154.438999,,,,4.147,4.147,0.0,0.0,,-2.755,
07/01/2001,43.507,31.061,23.099,0.0,,,0.0,-10.653,-21.338,-15.599,26.284,,-33.473,-27.14,0.0,,,-27.14,,,0.0,0.0,0.0,,,,,-6.333,-5.149,-6.593,-1.359,,,,2.803,2.803,0.0,0.0,,4.885,
09/30/2001,54.827999,22.101999,23.906,0.0,,,0.0,8.82,,,8.82,,-40.806,-23.726999,0.0,,,-23.726999,,,0.0,0.0,0.0,,,,,-17.079,-16.710001,-6.604,-10.811001,,,,0.705,0.705,0.0,0.0,,-2.688,
12/30/2001,78.743,29.167,24.306,9.682,,,9.682,15.588,,,15.588,,-31.341,-24.444,0.0,,,-24.444,,,0.0,0.0,0.0,,,,,-6.897,-45.083,-6.614,-39.042,,,,0.573,0.573,0.0,0.0,,2.319,
03/31/2002,28.299999,30.417999,21.715,0.0,,,0.0,-23.833,,,-23.833,,-34.255001,-22.523001,0.0,,,-22.523001,,,0.0,0.0,0.0,,,,,-11.732,10.872002,-6.627,11.548001,,,,5.951,5.951,0.0,0.0,,4.917,
06/30/2002,56.917999,33.535999,23.167,0.0,,,0.0,0.215,,,0.215,,-34.111,-20.164,0.0,,,-20.164,,,0.0,0.0,0.0,,,,,-13.947001,-28.862,-7.063,-23.967999,,,,2.169,2.169,0.0,0.0,,-6.055,
09/29/2002,65.370003,26.280001,24.823999,0.0,,,0.0,14.266,,,14.266,,-46.136002,-23.875999,0.0,,,-23.875999,,,0.0,0.0,0.0,,,,,-22.260002,-10.566999,-7.081,-5.062,,,,1.576,1.576,0.0,0.0,,8.667,
12/29/2002,49.997,35.032,25.411,7.281,,,7.281,-17.727,,,-17.727,,-14.267,-20.6,0.0,,,-20.6,,,0.0,0.0,0.0,,,,,6.333,-45.665,-7.09,-38.725,,,,0.15,0.15,0.0,0.0,,-9.935,
03/30/2003,27.177,29.240999,25.409,0.0,,,0.0,-27.473,,,-27.473,,-40.859001,-21.830999,0.0,,,-21.830999,,,0.0,0.0,0.0,,,,,-19.028002,12.29,-7.1,18.914,,,,0.476,0.476,0.0,0.0,,-1.392,
06/29/2003,74.998001,31.834999,26.620001,0.0,,,0.0,16.542999,,,16.542999,,-23.108,-22.631001,0.0,,,-22.631001,,,0.0,0.0,0.0,,,,,-0.476999,-35.406001,-7.907,-28.074001,,,,0.575,0.575,0.0,0.0,,16.483999,
09/28/2003,53.189999,18.222,27.083,0.0,,,0.0,7.885,,,7.885,,-77.366997,-23.014,0.0,,,-23.014,,,0.0,0.0,0.0,,,,,-54.352997,11.144,-7.93,16.339,,,,2.735,2.735,0.0,0.0,,-13.033,
12/28/2003,46.539,29.805,19.499,11.961,,,11.961,-14.726,,,-14.726,,-21.655,-12.909,0.0,,,-12.909,,,0.0,0.0,0.0,,,,,-8.746,-14.857,-7.944,-9.622,,,,2.709,2.709,0.0,0.0,,10.027,
03/28/2004,18.537001,29.472,28.622,0.0,,,0.0,-39.556999,-42.665001,-8.187,11.295002,,-16.52,-16.386999,0.0,,,-16.386999,,,0.0,0.0,0.0,,,,,-0.133001,4.301001,-8.0,2.133,,,,10.168,10.168,0.0,0.0,,6.318,
06/27/2004,97.925003,34.165001,26.540001,-5.083,,,-5.083,42.303001,-0.062,11.957,30.408002,,9.552,-13.787,0.0,,,-13.787,,,0.0,0.0,0.0,,,,,23.339,-88.853002,-8.635,-82.275002,,,,2.057,2.057,0.0,0.0,,18.624001,
09/26/2004,68.004,17.493,28.62,11.927,,,11.927,9.964,36.329,0.208,-26.573,,-446.828,-12.516,0.0,,,-12.516,,,0.0,0.0,0.0,,,,,-434.312,399.882,-8.86,407.843,,,,0.509,0.509,0.0,0.39,,21.058,
12/26/2004,90.504,-71.613,30.631,106.464,,,106.464,25.022,-29.376,22.45,31.948,,-24.874,-15.809,0.0,,,-15.809,,,0.0,0.0,0.0,,,,,-9.065,-52.255,-9.08,-31.927,,,,3.493,3.493,0.0,-14.741,,13.375,
03/27/2005,55.512,38.726,25.073,-13.462,,,-13.462,5.175,4.419,-2.357,3.113,,71.371,-13.47,0.0,,,-13.47,,,0.0,0.0,0.0,,,,,84.841,-77.432,-8.918,-67.986,,,,1.16,5.08,-3.92,-1.688,,49.451,
06/26/2005,115.307,28.973,25.678,21.401,,,21.401,39.255,34.99,-0.802,5.067,,-12.817,76.031,88.948,,,-12.917,,,0.0,0.0,0.0,,,,,-88.848,-55.44,-10.179,-39.306,,,,10.295,10.295,0.0,-16.25,,47.05,
09/25/2005,73.84,33.6,26.047,1.313,,,1.313,12.88,34.62,-10.376,-11.364,,2.966,16.169,35.472,,,-19.303,,,0.0,0.0,0.0,,,,,-13.203,-43.184,-10.103,-0.398,,,,-29.527,5.816,-35.343,-3.156,,33.622,
12/25/2005,88.8,37.518,22.984,15.872,,14.093,1.779,12.426,-24.411,16.365,20.472,,-3.08,-5.651,18.51,,,-24.161,,,0.0,0.0,0.0,,,,,2.571,-92.262,-10.12,-25.534,,,,-5.273,1.982,-7.255,-51.335,,-6.542,
03/26/2006,34.627,29.106,22.146,8.454,1.647,,6.807,-25.079,-16.911,-9.156,0.988,,-20.521,-12.227,0.968,,,-13.195,,,0.0,0.0,0.0,,,,,-8.294,-64.787,-10.113,-42.132,,,,-14.271,3.908,-18.179,1.729,,-50.681,
06/25/2006,96.99,36.639,21.839,17.515,,,17.515,20.997,17.275,6.461,-2.739,,-14.136,-12.912,0.0,,,-12.912,,,0.0,0.0,0.0,,,,,-1.224,-30.773,-11.496,-23.185,,,,-0.065,4.367,-4.432,3.973,,52.081,
09/24/2006,82.935,35.966,22.866,13.547,,,13.547,10.556,28.69,-5.267,-12.867,,-11.497,-10.786,2.675,,,-13.461,,,0.0,0.0,0.0,,,,,-0.711,-109.949,-11.397,-28.874,,,,-70.277,0.664,-70.941,0.599,,-38.511,
12/31/2006,130.11,37.719,,93.2,4.211,-2.792,91.781,-0.809,1.565,12.976,-15.35,,-54.354,-1.203,0.001,,,-1.204,,,0.0,0.0,0.0,,,,,-53.151,-29.772,-11.09,-20.752,,,,3.013,3.013,0.0,-0.943,,45.984,
04/01/2007,25.531,44.274,14.185,-15.733,2.023,,-17.756,-17.195,-29.68,-8.995,21.48,,-4.97,-1.547,8.18,,,-9.727,,,0.0,0.0,0.0,,,,,-3.423,-14.293,-11.112,-9.243,,,,3.649,3.649,0.0,2.413,,6.268,
07/01/2007,114.379,93.861,14.931,-2.891,,,-2.891,8.478,6.934,-5.206,6.75,,69.394,124.267,135.08,,,-10.813,,,0.0,0.0,0.0,,,,,-54.873,6.218,-12.599,0.664,,,,16.81,16.81,0.0,1.343,,189.991,
09/30/2007,73.739,-57.036,13.82,32.975,,,32.975,83.98,-1.608,9.989,75.599,,-12.99,-10.57,,,,-10.57,,,0.0,0.0,0.0,,,,,-2.42,-7.693,-12.61,16.43,,,,2.708,2.708,0.0,-14.221,,53.056,
12/31/2007,179.939,65.385,28.878,97.677,5.492,83.154,9.031,-12.001,29.753,66.661,-108.415,,-1585.475,545.43,559.054,,,-13.624,,,0.0,0.0,0.0,,,,,-2130.905,1114.708,-12.608,1150.079,,,,1.004,1.004,0.0,-23.767,,-290.828,
03/30/2008,-5.967,22.943,27.982,12.037,1.797,,10.24,-68.929,-29.155,15.999,-55.773,,-8.209,-7.468,0.0,,,-7.468,,,0.0,0.0,0.0,,,,,-0.741,-33.059,-12.622,-3.262,,,,1.602,1.602,0.0,-18.777,,-47.235,
06/29/2008,45.512,34.943,26.636,37.055,2.444,,34.611,-53.122,18.738,-14.144,-57.716,,-15.989,-9.314,,,,-9.314,,,,,,,,,,-6.675,-57.242,-13.464,-37.061,,,,3.984,3.984,,-10.701,,-27.719,
09/28/2008,76.193,42.319,23.702,23.495,,,23.495,-13.323,3.336,-11.693,-4.966,,-3.876,-8.764,0.0,,,-8.764,,,0.0,0.0,0.0,,,,,4.888,-84.162,-13.482,-65.636,,,,2.131,2.131,0.0,-7.175,,-11.845,
12/31/2008,-3.028,19.569,25.591,-79.147,4.223,-28.963,-54.407,30.959,18.224,-4.46,17.195,,-4.684,-1.159,8.464,,,-9.623,,,0.0,0.0,0.0,,,,,-3.525,-14.082,-13.479,-28.323,,,,0.238,0.238,0.0,27.482,,-21.794,
03/29/2009,12.729,215.511,25.642,18.344,2.25,,16.094,-64.994,-13.318,-11.903,-39.773,-11.075,287.652,-7.02,0.0,0.0,0.0,-7.02,-7.02,0.0,0.0,0.0,0.0,295.775,296.883,-1.108,0.0,0.0,-264.351,-13.511,-239.837,-0.659,10.0,-249.178,0.367,0.367,0.0,-0.295,-0.254,35.776,
06/28/2009,-14.358,6.47,25.825,39.868,1.986,,37.882,-86.845,24.908,4.685,-116.438,,-4.374,-8.058,0.0,0.0,0.0,-8.058,-8.058,0.0,0.0,0.0,0.0,3.684,3.117,0.567,0.0,0.0,-13.495,-13.503,0.008,0.008,0.0,0.0,0.0,0.0,0.0,0.0,3.446,-28.781,
09/27/2009,97.208,38.312,22.103,15.819,2.375,36.888,-23.444,-5.104,-6.123,9.1,-8.081,,6.847,-5.179,0.0,0.0,0.0,-5.179,-5.179,0.0,0.0,0.0,0.0,14.411,14.513,-0.102,0.0,0.0,-64.788,-13.507,-51.257,-0.185,0.018,-51.09,0.383,0.383,0.0,-0.407,5.252,44.519,
12/31/2009,108.592,42.701,24.258,-17.778,2.178,-24.127,4.171,51.219,-1.283,26.347,26.155,,-8.924,306.102,306.102,306.102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-314.513,-314.513,0.0,0.0,0.0,-70.654,-13.501,-57.956,-0.616,0.0,-57.34,0.803,0.803,0.0,0.0,0.502,29.516,
03/28/2010,31.063,37.672,22.005,13.5,1.695,10.13,1.675,-34.362,-43.023,0.493,8.168,,17.321,18.013,24.75,24.75,0.0,-6.737,-6.737,0.0,0.0,0.0,0.0,-0.081,0.0,-0.081,0.0,0.0,-21.256,-13.536,-11.39,39.7,,-51.09,3.67,3.67,0.0,0.0,-4.714,22.414,
06/27/2010,68.411,60.148,20.738,18.014,2.625,14.132,1.257,-24.59,-7.847,-5.751,-10.992,,116.562,43.063,49.984,49.984,0.0,-6.921,-6.921,0.0,0.0,0.0,0.0,74.734,74.734,0.0,0.0,0.0,16.761,-13.584,26.62,39.7,,-13.08,4.362,4.362,0.0,-0.637,-10.89,190.844,
09/26/2010,50.126,22.196,21.313,19.508,2.626,5.492,11.39,-23.828,2.434,-12.286,-13.976,-1.124,-6.064,-6.396,1.209,1.209,0.0,-7.605,-7.605,0.0,0.0,0.0,0.0,1.208,1.209,-0.001,0.0,0.0,-97.809,-13.584,-6.898,-10.298,400.0,-396.6,0.438,0.438,0.0,-76.641,13.79,-39.957,
12/31/2010,74.467,81.078,20.775,17.341,1.62,-28.983,44.704,3.857,-7.86,13.856,-2.139,-0.004,19.983,96.829,105.607,105.607,0.0,-8.778,-8.778,0.0,0.0,0.0,0.0,-75.943,-75.943,0.0,0.0,0.0,-234.323,-13.608,-205.202,-39.402,90.0,-255.8,61.587,61.587,0.0,-77.096,-2.316,-142.189,
03/27/2011,7.26,77.812,21.341,16.16,-1.091,-1.745,18.996,-43.971,-23.142,-10.599,-10.23,,66.03,95.709,101.6,101.6,0.0,-5.891,-5.891,0.0,0.0,0.0,0.0,-30.57,0.0,-30.57,0.0,0.0,-87.488,-13.614,-65.8,,265.0,-330.8,6.764,6.764,0.0,-14.838,8.044,-6.154,
06/26/2011,43.664,34.07,20.36,12.319,2.056,2.686,7.577,-32.235,-13.815,-7.459,-10.961,,-12.202,-9.925,0.0,0.0,0.0,-9.925,-9.925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.769,-13.824,125.0,,250.0,-125.0,23.813,23.813,0.0,-4.22,1.28,163.511,
09/25/2011,47.906,43.651,20.74,8.99,1.514,-3.502,10.978,-29.726,-4.052,-23.591,-2.083,,88.107,-12.187,0.0,0.0,0.0,-12.187,-12.187,0.0,0.0,0.0,0.0,100.905,100.905,0.0,0.0,0.0,-10.939,-13.84,0.0,,0.0,0.0,2.353,2.353,0.0,0.548,-8.215,116.859,
12/31/2011,-4.352,167.796,20.529,-27.488,2.053,-11.506,-18.035,-10.346,-2.552,7.83,-15.624,,155.913,257.846,274.425,274.425,0.0,-16.579,-16.579,0.0,0.0,0.0,0.0,-100.905,-100.905,0.0,0.0,-0.15,-37.501,-13.858,0.0,0.0,0.0,0.0,1.079,1.079,0.0,-0.008,-12.64,101.42,
04/01/2012,24.138,-283.735,19.14,321.103,1.719,-12.624,332.008,-29.587,-19.315,2.372,-12.644,,-15.029,-13.33,0.0,0.0,0.0,-13.33,-13.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.558,-13.866,-0.286,-0.286,0.0,0.0,1.594,1.594,0.0,0.0,10.282,6.833,
07/01/2012,56.909,42.613,19.21,-1.944,2.284,-8.856,4.628,-1.324,6.09,0.326,-7.74,,-54.527,1.592,17.155,17.155,0.0,-15.563,-15.563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-55.697,-18.744,-13.89,-0.421,-0.421,0.0,0.0,2.497,2.497,0.0,-6.93,-29.568,-45.93,
09/30/2012,51.608,21.742,20.072,0.588,2.167,-5.737,4.158,4.971,15.159,-7.317,-2.871,,31.941,32.251,49.45,49.45,0.0,-17.199,-17.199,0.0,0.0,0.0,0.0,-55.697,0.0,-55.697,0.0,55.617,-10.281,-13.905,0.001,0.001,0.0,0.0,3.623,3.623,0.0,0.0,16.57,89.838,
12/31/2012,61.198,29.323,22.046,-6.603,2.453,-11.961,2.905,8.918,-4.866,2.649,11.135,-10.15,-348.239,-19.247,0.055,0.055,0.0,-19.302,-19.302,0.0,0.0,0.0,0.0,-331.343,0.0,-331.343,0.0,0.0,-15.859,-13.928,0.0,0.0,0.0,0.0,1.289,1.289,0.0,6.93,5.11,-297.79,
03/31/2013,4.635,27.038,22.591,-2.219,2.791,-0.353,-4.657,-42.608,-16.42,-13.693,-12.495,,-14.135,-15.635,0.0,0.0,0.0,-15.635,-15.635,0.0,0.0,0.0,0.0,1.5,0.0,1.5,0.0,0.0,-15.988,-13.964,0.0,0.0,0.0,0.0,5.155,5.155,0.0,-7.179,-4.997,-30.485,
06/30/2013,50.171,42.441,21.836,-3.607,2.975,-2.998,-3.584,-10.457,-1.664,-15.661,6.868,,-59.766,-21.262,0.0,0.0,0.0,-21.262,-21.262,0.0,0.0,0.0,0.0,-38.454,0.0,-38.454,0.0,-0.05,-18.287,-13.98,0.0,0.0,0.0,0.0,-1.263,0.0,-1.263,-3.044,2.746,-25.136,
09/29/2013,78.899,46.574,23.38,8.277,2.66,2.065,3.552,2.427,5.689,5.778,-9.04,,-21.239,-17.743,0.0,0.0,0.0,-17.743,-17.743,0.0,0.0,0.0,0.0,-3.496,0.0,-3.496,0.0,0.0,-19.368,-13.971,7.0,0.0,382.0,-375.0,-3.892,0.0,-3.892,-8.505,6.727,45.019,
12/31/2013,94.267,34.828,25.169,5.813,3.445,-8.896,11.264,29.381,11.101,14.645,3.635,,-277.498,-8.94,0.0,0.0,0.0,-8.94,-8.94,0.0,0.0,0.0,0.0,-268.558,0.0,-268.558,0.0,0.0,284.813,-14.002,298.0,0.0,298.0,0.0,6.181,6.181,,-5.366,3.965,105.547,
03/31/2014,40.751,34.958,27.599,5.113,3.074,3.515,-1.476,-25.877,5.966,-7.473,-24.37,,-39.491,-12.109,0.0,0.0,0.0,-12.109,-12.109,0.0,0.0,0.0,0.0,-29.051,0.0,-28.991,-0.06,1.669,-13.818,-14.051,0.0,0.0,0.0,0.0,0.323,0.323,0.0,-0.09,2.223,-10.335,
06/29/2014,77.879,47.252,28.5,3.02,2.652,-0.704,1.072,-1.654,-5.326,-8.912,12.584,,-15.815,-14.602,4.139,4.139,0.0,-18.741,-18.741,0.0,0.0,0.0,0.0,0.516,0.0,0.456,0.06,-1.729,-246.253,-14.042,-230.0,0.0,250.0,-480.0,2.068,2.068,0.0,-4.279,-0.078,-184.267,
09/28/2014,88.222,54.831,28.363,-1.239,3.399,-5.619,0.981,6.411,1.802,-6.699,11.308,,-16.238,-16.258,1.112,1.112,0.0,-17.37,-17.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,-13.959,-14.081,-0.009,0.0,0.0,-0.009,-2.391,6.25,-8.641,2.522,-9.025,49.0,
12/31/2014,71.395,50.638,26.671,-9.309,3.102,-11.345,-1.066,2.865,6.952,7.553,-11.64,,-36.593,-17.682,1.669,1.669,0.0,-19.351,-19.351,0.0,0.0,0.0,0.0,-17.182,0.0,-17.242,0.06,-1.729,-5.355,-14.084,-0.093,0.0,0.0,-0.093,-2.328,,-2.328,-3.741,-12.593,16.854,
03/29/2015,41.232,38.352,25.655,5.418,3.832,1.085,0.501,-27.77,-21.906,-14.578,8.714,,-21.82,-14.445,0.0,0.0,0.0,-14.445,-14.445,0.0,0.0,0.0,0.0,-7.375,0.0,-7.375,0.0,0.0,11.552,-14.118,29.948,0.0,30.0,-0.052,0.0,0.0,0.0,-4.278,-25.441,5.523,
06/28/2015,66.993,44.563,26.556,13.278,3.294,-0.46,10.444,-17.357,3.922,-2.317,-18.962,,-47.06,-16.876,0.0,0.0,0.0,-16.876,-16.876,0.0,0.0,0.0,0.0,-30.184,0.0,-30.184,0.0,0.0,-11.391,-14.116,7.171,0.0,258.1,-250.929,5.132,5.132,0.0,-9.578,7.709,16.251,
