Date,Returns,Return on Common Equity,Return on Assets,Return on Capital,Margins,EBITDA Margin,Operating Margin,Incremental Operating Margin,Pretax Margin,Income before XO Margin,Net Income Margin,Net Income to Common Margin,Additional,Effective Tax Rate,Dvd Payout Ratio,Sustainable Growth Rate,Source: Bloomberg
03/31/2005,,,,,,36.491608,17.511521,,16.194865,11.520737,9.907959,12.0474,,28.861789,0.0,,
06/30/2005,,,,,,31.556728,15.956072,,12.338501,9.625323,8.17942,10.01292,,21.989529,0.0,,
09/30/2005,,,,,,35.87827,17.960526,,11.907895,8.092105,6.673785,8.223684,,32.044199,0.0,,
12/31/2005,,,,,,35.420011,16.64465,,11.228534,7.331572,5.939005,7.331572,,34.705882,24.324324,,
03/31/2006,,7.755191,0.566126,3.606756,,33.145203,16.104869,,11.922597,9.051186,7.439713,9.051186,,24.08377,19.310345,6.257637,
06/30/2006,,7.337644,0.543747,3.390161,,32.196785,15.715949,13.529412,10.826542,8.207218,6.867998,8.207218,,24.193548,19.148936,5.932563,
09/30/2006,,7.372498,0.59548,5.869956,,34.850784,18.673219,28.703704,13.329238,10.687961,8.801214,10.687961,,19.815668,15.517241,6.22849,
12/31/2006,,8.083525,0.638658,6.40967,,28.133103,16.275587,15.132924,10.134798,8.537194,7.389801,8.537194,,15.763547,15.204678,6.854451,
03/31/2007,,8.638535,0.647822,6.774899,,31.34542,16.900618,24.022346,12.128018,9.264458,7.872137,9.264458,,23.611111,16.363636,7.224957,
06/30/2007,,9.518032,0.691543,7.259267,,29.833258,16.134102,19.895288,12.833944,10.267156,8.832808,10.267156,,20.0,18.367347,7.769822,
09/30/2007,,9.412675,0.69737,7.313896,,28.274908,14.797009,,11.59188,10.576923,9.132841,10.576923,,8.75576,17.676768,7.748818,
12/31/2007,,10.346362,0.761776,8.141221,,29.389942,17.183099,31.496063,15.868545,11.971831,10.511129,11.971831,,24.556213,13.72549,8.926273,
03/31/2008,,10.971787,0.799764,8.540015,,24.68106,10.734463,-1009.090909,10.734463,10.508475,9.371933,10.79096,,2.105263,17.801047,9.018694,
06/30/2008,,11.452327,0.804147,8.824298,,29.402985,13.272311,-47.204969,13.272311,11.727689,10.447761,12.01373,,11.637931,16.190476,9.59814,
09/30/2008,,8.096718,0.560755,5.994027,,12.739234,-12.553495,-96.382979,-12.553495,-5.991441,-4.186603,-4.992867,,,,,
12/31/2008,,-0.543323,-0.037108,-1.004257,,-28.002894,-60.778986,-101.072125,-60.778986,-36.141304,-26.700434,-33.423913,,,,,
03/31/2009,,-1.41783,-0.099257,-1.784337,,26.336746,9.023569,-19.649123,9.023569,7.811448,7.394767,8.754209,,13.432836,28.461538,-1.014294,
06/30/2009,,-2.774896,-0.206284,-2.780398,,21.747668,6.632065,-835.714286,6.632065,5.017301,4.663721,5.478662,,24.347826,38.947368,-1.694147,
09/30/2009,,1.471521,0.110292,1.144718,,32.794909,19.619158,155.891239,19.619158,15.002885,12.726383,15.002885,,23.529412,16.923077,1.222494,
12/31/2009,,9.348093,0.689764,7.136503,,27.644754,16.451292,110.352423,16.451292,13.61829,10.317806,11.779324,,17.220544,19.409283,7.533696,
03/31/2010,,9.774436,0.743001,7.370491,,30.366492,18.241536,45.951417,18.241536,14.957049,9.336824,10.813542,,18.00554,21.028037,7.719064,
06/30/2010,,10.425623,0.864821,7.730316,,32.755842,21.418637,82.033097,21.418637,18.358832,10.435133,12.007418,,14.285714,17.898833,8.559559,
09/30/2010,,10.540527,0.877438,9.632026,,30.558767,19.569987,19.413919,19.569987,13.777973,13.256262,15.09434,,29.596413,13.583815,9.108721,
12/31/2010,,10.973292,0.895569,8.057812,,27.760498,16.304829,15.102041,16.304829,12.405848,10.88647,12.405848,,23.913043,14.705882,9.359573,
03/31/2011,,10.881456,0.877409,8.697245,,27.976424,17.163184,9.259259,17.163184,13.072477,9.469548,10.715874,,23.834197,14.74359,9.277139,
06/30/2011,,11.213532,0.920983,6.319375,,28.246014,17.508562,,17.508562,12.457192,11.958998,13.484589,,28.850856,17.700627,9.228667,
09/30/2011,,10.932567,0.894289,5.69327,,25.010134,15.023041,-110.091743,15.023041,10.0,13.13336,14.930876,,33.435583,17.0,9.07403,
