Date,Market Capitalization,Cash & Equivalents,Preferred Equity,Minority Interest,Total Debt,Enterprise Value,Total Capital,Total Debt/Total Capital,Total Debt/EV,EV/Sales,EV/EBITDA,EV/EBIT,Diluted Market Cap,Diluted Enterprise Value,EV per Share,Trailing 12 Month Values for Ratios,Source: Bloomberg
03/31/2011,,,,,,,,,,,,,,,,,
06/30/2011,,-59.853,67.86,0.0,0.0,,9.479,0.0,,,,,,,,,
03/31/2012,,-95.484,68.327,,0.0,,28.129,0.0,,,,,,,,,
06/30/2012,3030.767134,-88.277,68.481,,0.0,3010.971134,25.353,0.0,0.0,16.955576,,,683.598256,663.802256,24.439321,,
09/30/2012,4772.772854,-256.461,0.0,,0.0,4516.311854,191.268,0.0,0.0,21.741469,,,4552.558833,4296.097833,36.601562,,
12/31/2012,3794.822031,-314.691,0.0,0.0,0.0,3480.131031,243.405,0.0,0.0,14.279687,,,3723.73967,3409.04867,27.53972,,
03/31/2013,4861.66,-338.866,0.0,,0.0,4522.794,263.927,0.0,0.0,16.025774,,,4698.10945,4359.24345,33.676798,,
06/30/2013,5525.352,-253.78,0.0,0.0,0.0,5271.572,267.895,0.0,0.0,16.08815,,,5430.600493,5176.820493,38.534883,,
09/30/2013,7207.375098,-220.138,0.0,0.0,0.0,6987.237098,287.596,0.0,0.0,18.653425,,,7140.866785,6920.728785,50.363268,,
12/31/2013,7861.261426,-634.554,0.0,0.0,414.777,7641.484426,809.036,51.268052,0.05428,17.994783,,,7813.890016,7594.113016,54.44413,,
03/31/2014,8594.511292,-655.762,0.0,0.0,421.84,8360.589292,825.582,51.096075,0.050456,17.498057,,,8512.236698,8278.314698,58.289121,,
06/30/2014,8994.981412,-677.48,0.0,0.0,429.025,8746.526412,827.142,51.868361,0.049051,16.127505,,,8950.535583,8702.080583,60.248571,,
09/30/2014,8666.119087,-646.072,0.0,0.0,436.332,8456.379087,853.747,51.107881,0.051598,13.867713,,,8601.601807,8391.861807,57.357389,,
12/31/2014,10144.191892,-668.791,0.0,0.0,443.437,9918.837892,872.112,50.846336,0.044707,14.531754,,,10087.005537,9861.651537,66.342707,,
03/31/2015,12068.374296,-745.01,0.0,0.0,451.323,11774.687296,906.233,49.802093,0.03833,15.586591,,,11943.196106,11649.509106,76.862868,,
06/30/2015,11545.376462,-722.524,0.0,0.0,459.011,11281.863462,922.124,49.777579,0.040686,13.504809,,,11478.321422,11214.808422,72.61394,,
09/30/2015,10979.720321,-728.951,0.0,0.0,466.831,10717.600321,983.765,47.453508,0.043557,11.677057,,,10898.823642,10636.703642,67.792013,,
12/31/2015,13917.615732,-801.25,0.0,0.0,474.534,13590.899732,1041.348,45.569205,0.034916,13.516828,,,13825.265733,13498.549733,84.528004,,
03/31/2016,9963.050612,-900.873,0.0,0.0,482.643,9544.820612,784.999,61.483263,0.050566,8.681885,,,9915.265667,9497.035667,58.611779,,
06/30/2016,10922.58015,-806.714,0.0,0.0,490.891,10606.75715,815.173,60.219242,0.046281,8.883448,,,10878.893332,10563.070332,64.480065,,
09/30/2016,13139.778565,-806.88,0.0,0.0,499.28,12832.178565,861.783,57.935698,0.038908,9.943594,,,13089.734869,12782.134869,77.297112,,
12/31/2016,12446.803665,-899.362,0.0,0.0,507.812,12055.253665,894.773,56.753165,0.042124,8.669645,,,12401.149241,12009.599241,72.001422,,
03/31/2017,14845.527272,-975.314,0.0,0.0,516.49,14386.703272,943.829,54.722836,0.035901,9.506182,,,14759.894754,14301.070754,84.766604,,
06/30/2017,18095.481858,-1692.176,0.0,0.0,1140.063,17543.368858,1622.489,70.266301,0.064985,10.826894,,,18064.422798,17512.309798,102.765824,,
09/30/2017,20298.246071,-1671.897,0.0,0.0,1156.629,19782.978071,1708.02,67.717533,0.058466,11.271922,1094.493946,,20201.431321,19686.163321,114.546518,,
12/31/2017,22723.829907,-1779.298,0.0,0.0,1173.436,22117.967907,1952.18,60.109006,0.053054,11.528818,447.017278,,22631.419776,22025.557776,126.913546,,
03/31/2018,29212.342228,-1885.959,0.0,0.0,1154.72,28481.103228,2019.883,57.167668,0.040543,13.699787,481.319237,,31476.827094,30745.588094,161.30848,,
06/30/2018,30690.337307,-1749.658,0.0,0.0,857.131,29797.810307,1748.841,49.011374,0.028765,13.174711,408.166817,,30586.377565,29693.850565,167.45428,,
09/30/2018,35077.503469,-1626.04,0.0,0.0,814.61,34266.073469,1834.794,44.3979,0.023773,14.029282,360.866447,,37598.305571,36786.875571,191.104591,,
12/31/2018,32080.221958,-1497.922,0.0,0.0,661.707,31244.006958,1772.906,37.323299,0.021179,11.976317,291.515115,,33947.3837,33111.1687,173.408882,,
03/31/2019,45536.357767,-1662.113,0.0,0.0,1092.771,44967.015767,2287.722,47.766774,0.024302,16.01093,233.490574,,44876.358608,44307.016608,243.408131,,
06/30/2019,51471.388897,-1653.384,0.0,0.0,1107.089,50925.093897,2368.035,46.751378,0.02174,16.91095,226.036387,,51256.074673,50709.779673,271.655833,,
09/30/2019,47865.753174,-1471.073,0.0,0.0,1124.33,47519.010174,2553.803,44.025714,0.023661,14.738672,158.475586,1211.819757,50231.384878,49884.641878,252.011092,,
12/31/2019,53488.62952,-1691.095,0.0,0.0,1130.87,52928.40452,3258.811,34.70192,0.021366,15.295295,147.62327,812.323221,55855.03576,55294.81076,279.363059,,
03/31/2020,54650.806,-1858.705,0.0,0.0,1203.121,53995.222,3469.216,34.67991,0.022282,14.523235,120.236803,414.014873,57298.23204,56642.64804,283.142223,,
06/30/2020,77690.508,-2342.671,0.0,0.0,1198.364,76546.201,3677.17,32.589301,0.015655,19.355319,135.383676,359.007064,81600.55218,80456.24518,399.093853,,
09/12/2020,85523.62,-2342.671,0.0,0.0,1198.364,84379.313,3677.17,32.5893010113756,0.0142021066229823,21.3359835379334,149.237733506425,395.744910033345,89827.8914704285,88683.5844704285,399.093852971846,,
09/30/2020,,,,,,,,,,17.2263358480967,57.6606687303692,73.7201207419251,,,,,
12/31/2020,,,,,,,,,,16.3002108728971,53.4792174215206,67.78440319436,,,,,
