Date,Revenue,Sales & Services Revenue,Cost of Revenue,Cost of Goods & Services,Gross Profit,Other Operating Income,Operating Expenses,"Selling, General & Admin",Research & Development,Other Operating Expense,Operating Income (Loss),Non-Operating (Income) Loss,"Interest Expense, Net",Interest Expense,Interest Income,Foreign Exch (Gain) Loss,Other Non-Op (Income) Loss,Pretax Income,Income Tax Expense (Benefit),Income (Loss) from Cont Ops,Net Extraordinary Losses (Gains),Discontinued Operations,XO & Accounting Changes,Income (Loss) Incl. MI,Minority Interest,"Net Income, GAAP",Preferred Dividends,Other Adjustments,"Net Income Avail to Common, GAAP","Net Income Avail to Common, Adj",Net Abnormal Losses (Gains),Basic Weighted Avg Shares,"Basic EPS, GAAP",Basic EPS from Cont Ops,"Basic EPS from Cont Ops, Adjusted",Diluted Weighted Avg Shares,"Diluted EPS, GAAP",Diluted EPS from Cont Ops,"Diluted EPS from Cont Ops, Adjusted",Source: Bloomberg
12/25/2009,2892.0,2892.0,-2051.0,2051.0,841.0,0.0,-572.0,368.0,138.0,66.0,269.0,-27.0,35.0,39.0,-4.0,,-8.0,242.0,-69.0,173.0,0.0,0.0,0.0,173.0,-1.0,172.0,0.0,0.0,172.0,220.95,48.95,459.0,0.37,0.37,0.481373,462.0,0.37,0.37,0.475952,
03/26/2010,2957.0,2957.0,-1999.0,1999.0,958.0,0.0,-560.0,406.0,142.0,12.0,398.0,43.0,32.0,38.0,-6.0,,-75.0,441.0,-135.0,306.0,0.0,0.0,0.0,306.0,-2.0,304.0,0.0,0.0,304.0,297.0,-7.0,457.0,0.67,0.67,0.649891,461.0,0.66,0.66,0.644816,
06/25/2010,3084.0,3084.0,-2099.0,2099.0,985.0,0.0,-518.0,375.0,147.0,-4.0,467.0,8.0,34.0,38.0,-4.0,,-42.0,475.0,-144.0,331.0,0.0,0.0,0.0,331.0,-1.0,330.0,0.0,0.0,330.0,319.0,-11.0,451.0,0.73,0.73,0.707317,456.0,0.72,0.72,0.695877,
09/24/2010,3137.0,3137.0,-2144.0,2144.0,993.0,0.0,-611.0,389.0,158.0,64.0,382.0,18.0,34.0,40.0,-6.0,,-52.0,400.0,-145.0,255.0,-44.0,-44.0,0.0,299.0,-2.0,297.0,0.0,0.0,297.0,328.5,75.5,446.0,0.67,0.57,0.736547,450.0,0.66,0.56,0.727778,
12/24/2010,3200.0,3200.0,-2179.0,2179.0,1021.0,0.0,-621.0,402.0,163.0,56.0,400.0,-18.0,30.0,35.0,-5.0,,-12.0,382.0,-113.0,269.0,3.0,3.0,0.0,266.0,-1.0,265.0,0.0,0.0,265.0,355.35,87.35,444.0,0.6,0.6,0.800338,449.0,0.59,0.6,0.794543,
03/25/2011,3339.0,3339.0,-2331.0,2331.0,1008.0,0.0,-616.0,431.0,173.0,12.0,392.0,-31.0,37.0,43.0,-6.0,,-6.0,361.0,-69.0,292.0,-8.0,-8.0,0.0,300.0,-1.0,299.0,0.0,0.0,299.0,302.51,11.51,443.0,0.67,0.66,0.682867,449.0,0.67,0.65,0.675635,
06/24/2011,3579.0,3579.0,-2491.0,2491.0,1088.0,0.0,-628.0,441.0,178.0,9.0,460.0,-39.0,34.0,39.0,-5.0,,5.0,421.0,-70.0,351.0,-6.0,-6.0,0.0,357.0,-2.0,355.0,0.0,0.0,355.0,341.2,-7.8,437.0,0.81,0.8,0.780778,442.0,0.8,0.79,0.772353,
09/30/2011,3753.0,3753.0,-2569.0,2569.0,1184.0,0.0,-739.0,467.0,194.0,78.0,445.0,-24.0,38.0,44.0,-6.0,,-14.0,421.0,-100.0,321.0,-6.0,-6.0,0.0,327.0,-1.0,326.0,0.0,0.0,326.0,375.0,55.0,429.0,0.76,0.75,0.874126,433.0,0.75,0.74,0.867021,
12/30/2011,3170.0,3170.0,-2227.0,2227.0,943.0,0.0,-582.0,383.0,177.0,22.0,361.0,-33.0,34.0,39.0,-5.0,,-1.0,328.0,-88.0,240.0,-22.0,-22.0,0.0,262.0,-2.0,260.0,0.0,0.0,260.0,269.0,31.0,425.0,0.61,0.56,0.632941,429.0,0.61,0.55,0.622261,
03/30/2012,3249.0,3249.0,-2228.0,2228.0,1021.0,0.0,-636.0,427.0,173.0,36.0,385.0,-26.0,37.0,44.0,-7.0,,-11.0,359.0,-91.0,268.0,10.0,10.0,0.0,258.0,-1.0,257.0,0.0,0.0,257.0,294.0,27.0,427.0,0.6,0.63,0.688525,431.0,0.6,0.62,0.682645,
06/29/2012,3499.0,3499.0,-2481.0,2481.0,1018.0,0.0,-647.0,423.0,173.0,51.0,371.0,-23.0,42.0,48.0,-6.0,,-19.0,348.0,-88.0,260.0,61.0,61.0,0.0,199.0,0.0,199.0,0.0,0.0,199.0,331.38,71.38,428.0,0.46,0.61,0.774252,431.0,0.46,0.6,0.765615,
09/28/2012,3364.0,3364.0,-2300.0,2300.0,1064.0,0.0,-663.0,452.0,165.0,46.0,401.0,-21.0,40.0,45.0,-5.0,,-19.0,380.0,18.0,398.0,2.0,2.0,0.0,396.0,0.0,396.0,0.0,0.0,396.0,326.0,-72.0,426.0,0.93,0.93,0.765258,429.0,0.92,0.93,0.762168,
12/28/2012,3134.0,3134.0,-2145.0,2145.0,989.0,0.0,-696.0,428.0,171.0,97.0,293.0,-259.0,33.0,37.0,-4.0,,226.0,34.0,245.0,279.0,2.0,2.0,0.0,277.0,,277.0,0.0,0.0,277.0,278.0,-1.0,422.0,0.66,0.66,0.658768,426.0,0.65,0.65,0.647653,
03/29/2013,3265.0,3265.0,-2213.0,2213.0,1052.0,0.0,-693.0,438.0,171.0,84.0,359.0,-21.0,30.0,35.0,-5.0,,-9.0,338.0,-60.0,278.0,1.0,1.0,0.0,277.0,0.0,277.0,0.0,0.0,277.0,323.0,45.0,420.0,0.66,0.66,0.769048,424.0,0.65,0.66,0.766132,
06/28/2013,3449.0,3449.0,-2317.0,2317.0,1132.0,0.0,-693.0,456.0,167.0,70.0,439.0,-14.0,32.0,36.0,-4.0,,-18.0,425.0,-93.0,332.0,-3.0,-3.0,0.0,335.0,0.0,335.0,0.0,0.0,335.0,372.0,40.0,415.0,0.81,0.8,0.896386,421.0,0.8,0.79,0.885012,
09/27/2013,3432.0,3432.0,-2276.0,2276.0,1156.0,0.0,-691.0,451.0,166.0,74.0,465.0,-14.0,30.0,34.0,-4.0,,-16.0,451.0,-63.0,388.0,0.0,0.0,0.0,388.0,-1.0,387.0,0.0,0.0,387.0,392.0,5.0,413.0,0.94,0.94,0.949153,420.0,0.92,0.92,0.931905,
12/27/2013,3326.0,3326.0,-2209.0,2209.0,1117.0,0.0,-638.0,467.0,164.0,7.0,479.0,3.0,29.0,34.0,-5.0,,-32.0,482.0,-127.0,355.0,2.0,2.0,0.0,353.0,,353.0,0.0,0.0,353.0,343.0,-12.0,411.0,0.86,0.86,0.83455,418.0,0.84,0.85,0.821292,
03/28/2014,2964.0,2964.0,-1969.0,1969.0,995.0,0.0,-524.0,379.0,145.0,0.0,471.0,-11.0,27.0,31.0,-4.0,,-16.0,460.0,-120.0,340.0,-22.0,-22.0,0.0,362.0,,362.0,0.0,0.0,362.0,359.0,19.0,410.0,0.88,0.83,0.87561,417.0,0.87,0.82,0.865564,
06/27/2014,3075.0,3075.0,-2057.0,2057.0,1018.0,0.0,-554.0,396.0,147.0,11.0,464.0,-15.0,24.0,28.0,-4.0,,-9.0,449.0,-102.0,347.0,-56.0,-56.0,0.0,403.0,,403.0,0.0,0.0,403.0,355.0,8.0,409.0,0.99,0.85,0.867971,416.0,0.97,0.83,0.849231,
09/26/2014,3072.0,3072.0,-2058.0,2058.0,1014.0,0.0,-563.0,380.0,150.0,33.0,451.0,-22.0,28.0,34.0,-6.0,,-6.0,429.0,185.0,614.0,-49.0,-49.0,0.0,663.0,0.0,663.0,0.0,0.0,663.0,365.0,-249.0,409.0,1.62,1.5,0.892421,416.0,1.59,1.48,0.881442,
12/26/2014,3049.0,3049.0,-2029.0,2029.0,1020.0,0.0,-595.0,386.0,160.0,49.0,425.0,-99.0,29.0,34.0,-5.0,,70.0,326.0,109.0,435.0,-37.0,-37.0,0.0,472.0,,472.0,0.0,0.0,472.0,369.0,-66.0,407.0,1.16,1.07,0.906634,413.0,1.14,1.05,0.890194,
03/27/2015,3082.0,3082.0,-2031.0,2031.0,1051.0,0.0,-603.0,391.0,160.0,52.0,448.0,-38.0,33.0,37.0,-4.0,,5.0,410.0,-94.0,316.0,-283.0,-283.0,0.0,599.0,,599.0,0.0,0.0,599.0,376.0,60.0,407.0,1.47,0.78,0.923833,413.0,1.45,0.77,0.915278,
06/26/2015,3118.0,3118.0,-2070.0,2070.0,1048.0,0.0,-579.0,393.0,159.0,27.0,469.0,-18.0,29.0,33.0,-4.0,,-11.0,451.0,-100.0,351.0,42.0,42.0,0.0,309.0,,309.0,0.0,0.0,309.0,370.0,19.0,406.0,0.76,0.86,0.91133,412.0,0.75,0.85,0.896117,
09/25/2015,2984.0,2984.0,-2016.0,2016.0,968.0,0.0,-561.0,334.0,148.0,79.0,407.0,-19.0,28.0,32.0,-4.0,,-9.0,388.0,-252.0,136.0,-904.0,-904.0,0.0,1040.0,0.0,1040.0,0.0,0.0,1040.0,364.0,228.0,400.0,2.6,0.34,0.91,405.0,2.57,0.34,0.902963,
12/25/2015,2833.0,2833.0,-1888.0,1888.0,945.0,0.0,-547.0,340.0,162.0,45.0,398.0,-16.0,24.0,30.0,-6.0,,-8.0,382.0,-58.0,324.0,-29.0,-29.0,0.0,353.0,0.0,353.0,0.0,0.0,353.0,331.25,7.25,385.0,0.92,0.84,0.86039,390.0,0.91,0.83,0.84859,
03/25/2016,2952.0,2952.0,-1990.0,1990.0,962.0,0.0,-427.0,367.0,156.0,-96.0,535.0,-16.0,28.0,32.0,-4.0,,-12.0,519.0,-130.0,389.0,9.0,9.0,0.0,380.0,0.0,380.0,0.0,0.0,380.0,329.6,-59.4,364.0,1.04,1.07,0.905495,368.0,1.03,1.06,0.898587,
06/24/2016,3121.0,3121.0,-2099.0,2099.0,1022.0,0.0,-570.0,367.0,161.0,42.0,452.0,-680.0,29.0,31.0,-2.0,,651.0,-228.0,1019.0,791.0,-48.0,-48.0,0.0,839.0,0.0,839.0,0.0,0.0,839.0,1042.95,251.95,357.0,2.35,2.22,2.921429,361.0,2.32,2.19,2.887922,
09/30/2016,3332.0,3332.0,-2228.0,2228.0,1104.0,0.0,-587.0,389.0,165.0,33.0,517.0,-28.0,27.0,34.0,-7.0,,1.0,489.0,-52.0,437.0,0.0,0.0,0.0,437.0,0.0,437.0,0.0,0.0,437.0,454.35,17.35,355.0,1.23,1.23,1.279859,359.0,1.22,1.22,1.268329,
12/30/2016,3063.0,3063.0,-1996.0,1996.0,1067.0,0.0,-572.0,367.0,156.0,49.0,495.0,-35.0,26.0,31.0,-5.0,,9.0,460.0,-54.0,406.0,-3.0,-3.0,0.0,409.0,0.0,409.0,0.0,0.0,409.0,412.65,6.65,356.0,1.15,1.14,1.159129,359.0,1.14,1.13,1.148524,
03/31/2017,3227.0,3227.0,-2117.0,2117.0,1110.0,0.0,-629.0,407.0,161.0,61.0,481.0,-36.0,26.0,32.0,-6.0,,10.0,445.0,-39.0,406.0,1.0,1.0,0.0,405.0,0.0,405.0,0.0,0.0,405.0,427.95,21.95,356.0,1.14,1.14,1.202107,359.0,1.13,1.13,1.191142,
06/30/2017,3367.0,3367.0,-2227.0,2227.0,1140.0,0.0,-596.0,408.0,168.0,20.0,544.0,-41.0,29.0,32.0,-3.0,,12.0,503.0,-71.0,432.0,-3.0,-3.0,0.0,435.0,0.0,435.0,0.0,0.0,435.0,444.0,12.0,355.0,1.23,1.22,1.250704,358.0,1.22,1.21,1.24352,
09/29/2017,3235.0,3235.0,-2168.0,2168.0,1067.0,0.0,-576.0,398.0,155.0,23.0,491.0,-40.0,29.0,35.0,-6.0,,11.0,451.0,-62.0,389.0,-45.0,-45.0,0.0,434.0,0.0,434.0,0.0,0.0,434.0,404.65,15.65,353.0,1.23,1.1,1.146317,356.0,1.22,1.09,1.133961,
12/29/2017,3336.0,3336.0,-2172.0,2172.0,1164.0,0.0,-578.0,377.0,165.0,36.0,586.0,-20.0,22.0,26.0,-4.0,,-2.0,566.0,-599.0,-33.0,7.0,7.0,0.0,-40.0,0.0,-40.0,0.0,0.0,-40.0,503.0,536.0,352.0,-0.11,-0.09,1.428977,352.0,-0.11,-0.09,1.428977,
03/30/2018,3562.0,3562.0,-2350.0,2350.0,1212.0,0.0,-591.0,409.0,173.0,9.0,621.0,-23.0,24.0,28.0,-4.0,,-1.0,598.0,-108.0,490.0,0.0,0.0,0.0,490.0,0.0,490.0,0.0,0.0,490.0,500.54,10.54,351.0,1.4,1.4,1.42604,354.0,1.38,1.38,1.409774,
06/29/2018,3581.0,3581.0,-2394.0,2394.0,1187.0,0.0,-633.0,394.0,171.0,68.0,554.0,-24.0,23.0,26.0,-3.0,,1.0,530.0,-77.0,453.0,-1.0,-1.0,0.0,454.0,0.0,454.0,0.0,0.0,454.0,500.0,47.0,349.0,1.3,1.3,1.432665,352.0,1.29,1.29,1.423523,
09/28/2018,3509.0,3509.0,-2327.0,2327.0,1182.0,0.0,-612.0,414.0,171.0,27.0,570.0,-24.0,23.0,27.0,-4.0,,1.0,546.0,1128.0,1674.0,13.0,13.0,0.0,1661.0,0.0,1661.0,0.0,0.0,1661.0,474.0,-1200.0,347.0,4.79,4.82,1.365994,350.0,4.75,4.78,1.351429,
12/28/2018,3347.0,3347.0,-2233.0,2233.0,1114.0,0.0,-630.0,389.0,161.0,80.0,484.0,-23.0,22.0,27.0,-5.0,,1.0,461.0,-78.0,383.0,107.0,107.0,0.0,276.0,0.0,276.0,0.0,0.0,276.0,444.0,61.0,342.0,0.81,1.12,1.298246,344.0,0.8,1.11,1.287326,
03/29/2019,3412.0,3412.0,-2294.0,2294.0,1118.0,0.0,-588.0,373.0,166.0,49.0,530.0,-10.0,11.0,15.0,-4.0,,-1.0,520.0,-91.0,429.0,-10.0,-10.0,0.0,439.0,0.0,439.0,0.0,0.0,439.0,483.0,54.0,338.0,1.3,1.27,1.428994,340.0,1.29,1.26,1.418824,
06/28/2019,3389.0,3389.0,-2279.0,2279.0,1110.0,0.0,-590.0,356.0,158.0,76.0,520.0,-7.0,9.0,13.0,-4.0,,-2.0,513.0,245.0,758.0,1.0,1.0,0.0,757.0,0.0,757.0,0.0,0.0,757.0,509.0,-249.0,337.0,2.25,2.25,1.510386,339.0,2.23,2.24,1.505487,
09/27/2019,3300.0,3300.0,-2248.0,2248.0,1052.0,0.0,-608.0,372.0,159.0,77.0,444.0,-7.0,7.0,13.0,-6.0,,0.0,437.0,-61.0,376.0,4.0,4.0,0.0,372.0,0.0,372.0,0.0,0.0,372.0,451.0,75.0,336.0,1.11,1.12,1.342262,338.0,1.1,1.11,1.331893,
12/27/2019,3168.0,3168.0,-2138.0,2138.0,1030.0,0.0,-559.0,367.0,161.0,31.0,471.0,-1.0,6.0,12.0,-6.0,,-5.0,470.0,-447.0,23.0,-3.0,-3.0,0.0,26.0,0.0,26.0,0.0,0.0,26.0,408.0,385.0,335.0,0.08,0.07,1.21791,337.0,0.08,0.07,1.212433,
03/27/2020,3195.0,3195.0,-2166.0,2166.0,1029.0,0.0,-1444.0,352.0,158.0,934.0,-415.0,5.0,6.0,11.0,-5.0,,-11.0,-410.0,-42.0,-452.0,4.0,4.0,0.0,-456.0,,-456.0,0.0,0.0,-456.0,433.0,885.0,334.0,-1.37,-1.35,1.296407,334.0,-1.37,-1.35,1.296407,
06/28/2020,2548.0,2548.0,-1841.0,1841.0,707.0,0.0,-573.0,321.0,146.0,106.0,134.0,-7.0,11.0,13.0,-2.0,,-4.0,127.0,-185.0,-58.0,-17.0,-17.0,0.0,-41.0,,-41.0,0.0,0.0,-41.0,196.0,254.0,330.0,-0.12,-0.18,0.593939,330.0,-0.12,-0.18,0.589697,
09/30/2020,2844.875,,,,838.89674,,,,,,342.857,,,,,,,342.364,,231.429,,,,,,231.429,,,231.429,276.286,,,0.712,0.712,0.839,,0.712,0.712,0.839,
12/31/2020,3008.333,,,,925.90473074,,,,,,409.4,,,,,,,419.444,,309.5,,,,,,309.5,,,309.5,347.6,,,0.999,0.999,1.042,,0.999,0.999,1.042,
