Date,Assets,Total Investments,Fixed Income-Trading/AFS & ST Inv,Loans & Mortgages,Fixed Income Securities-HTM,Equity Securities,Real Estate Investments,Other Investments,Cash & Near Cash Items,Net Receivables,Net Fixed Assets,Deferred Policy Acquisition Costs,Other Assets,Total Assets,Liabilities & Shareholders' Equity,Reserve for Outstanding Claim & Loss,Premium Reserve (Unearned),Life Policy Benefits,Other Insurance Reserves,Total Insurance Reserves,Short-Term Borrowings,Other Short-Term Liabilities,Long-Term Borrowings,Other Long-Term Liabilities,Total Liabilities,Total Preferred Equity,Minority Interest,Policyholders' Equity,Share Capital & APIC,Retained Earnings & Other Equity,Total Equity,Total Liabilities & Equity,Source: Bloomberg
09/30/1995,,39302.296875,37519.453125,303.089996,0.0,997.609985,0.0,482.143005,258.891998,16420.140625,1357.012939,1478.234985,10074.411133,68890.984375,,41133.820312,,,5995.658203,47129.480469,2504.795898,5189.867188,4242.109863,1427.188965,60493.442383,0.0,1117.004028,0.0,288.067993,6992.474121,8397.546143,68890.988525,
12/31/1995,,39630.898438,37604.699219,309.5,0.0,1213.599976,0.0,503.100006,241.699997,13128.599609,1437.5,1493.300049,9126.200195,65058.199219,,32032.400391,4549.5,3515.899902,6573.100098,46670.898438,1072.0,2377.100098,3950.300049,1409.900024,55480.198609,0.0,1339.300049,0.0,287.799988,7950.899902,9577.999939,65058.198548,
03/31/1996,,40775.0,38928.0,309.0,0.0,1220.5,0.0,317.5,403.299988,14238.799805,1499.699951,1575.5,9425.099609,67917.398438,,40933.898438,,,5643.700195,46577.601562,2737.399902,3609.399902,4019.399902,1641.5,58585.30127,0.0,1301.400024,0.0,287.799988,7742.899902,9332.099915,67917.401184,
06/30/1996,,38728.800781,36852.398438,297.899994,0.0,1213.599976,0.0,364.899994,341.200012,13822.299805,2025.599976,1697.800049,9511.099609,66126.796875,,41105.0,,,5566.5,46671.5,909.200012,3787.0,4076.100098,968.799988,56412.600098,0.0,1721.599976,0.0,287.799988,7704.799805,9714.199768,66126.799866,
09/30/1996,,38518.601562,36606.199219,300.299988,0.0,1199.099976,0.0,413.0,306.899994,14579.299805,2080.100098,1777.800049,9512.0,66774.703125,,41073.300781,,,5711.5,46784.800781,602.599976,3596.199951,4057.5,1597.599976,56638.700684,0.0,1759.099976,0.0,287.799988,8089.100098,10136.000061,66774.700745,
12/31/1996,,39917.398438,37783.199219,0.0,0.0,1136.300049,0.0,997.900024,305.700012,13862.099609,2225.100098,1854.199951,9518.5,67683.0,,30829.5,4658.700195,4181.299805,6866.5,46536.0,842.700012,4077.300049,4076.300049,1538.599976,57070.900086,0.0,1880.900024,0.0,280.799988,8450.400391,10612.100403,67683.000489,
03/31/1997,,41110.898438,38893.5,0.0,0.0,1238.800049,0.0,978.599976,458.100006,14120.599609,2284.100098,1984.099976,9709.400391,69667.203125,,40985.5,,,6083.899902,47069.398438,2295.100098,3750.899902,4491.700195,1587.800049,59194.898682,0.0,1857.199951,0.0,280.799988,8334.299805,10472.299744,69667.198425,
06/30/1997,,40672.101562,38756.300781,0.0,0.0,957.799988,0.0,958.0,478.200012,14198.599609,2437.199951,2122.899902,9580.400391,69489.398438,,40971.601562,,,6023.299805,46994.898438,1618.599976,3741.5,4489.899902,1727.099976,58571.998291,0.0,2049.600098,0.0,280.799988,8587.0,10917.400085,69489.398376,
09/30/1997,,42098.300781,39895.398438,0.0,0.0,1179.699951,0.0,1023.200012,409.200012,13831.5,2492.899902,2223.5,9466.299805,70521.703125,,40630.699219,,,6012.100098,46642.800781,1176.0,3870.800049,5727.100098,1537.400024,58954.100952,0.0,2266.0,0.0,280.799988,9020.799805,11567.599792,70521.700745,
12/31/1997,,41619.097656,39477.398438,0.0,0.0,1163.300049,0.0,978.400024,497.799988,13325.900391,2590.199951,2141.699951,9402.400391,69577.101562,,29226.800781,4699.899902,4829.200195,6553.100098,45309.0,277.700012,1559.199951,5627.600098,4749.100098,57522.600159,0.0,2389.399902,0.0,280.799988,9384.299805,12054.499695,69577.099854,
12/31/1998,,42705.2,39201.5,0.0,0.0,2380.7,0.0,1123.0,287.4,13087.4,2848.3,2422.2,9628.9,70979.4,,29153.7,5039.4,5352.0,6058.2,45603.3,130.1,1740.3,5836.6,4990.6,58300.9,0.0,2477.3,0.0,274.9,9926.3,12678.5,70979.4,
03/31/1999,,44744.601562,39700.5,0.0,0.0,3860.899902,0.0,1183.199951,400.899994,14734.0,2942.399902,2490.199951,7987.899902,73300.0,,41109.398438,,,5049.600098,46159.0,1342.5,1442.800049,5943.200195,5179.799805,60067.300049,0.0,2606.899902,0.0,274.899994,10350.900391,13232.700287,73300.000336,
06/30/1999,,45889.601562,40958.898438,0.0,0.0,3717.5,0.0,1213.199951,294.899994,13354.5,2991.800049,2583.399902,8635.599609,73749.796875,,40386.898438,,,5009.700195,45396.601562,2883.100098,1776.400024,5842.799805,4993.299805,60892.201294,0.0,2530.600098,0.0,274.899994,10052.099609,12857.599701,73749.800995,
09/30/1999,,44526.800781,39905.101562,0.0,0.0,3279.600098,0.0,1342.099976,362.899994,13147.5,3084.5,2650.100098,8839.299805,72611.101562,,40532.898438,,,4572.5,45105.398438,2872.300049,1249.5,5699.299805,5349.600098,60276.098389,0.0,2429.5,0.0,274.899994,9630.599609,12334.999603,72611.097992,
12/31/1999,,40633.0,35242.2,0.0,0.0,4023.5,0.0,1367.3,183.9,13540.9,2952.7,2435.6,9717.6,69463.7,,27355.9,5103.1,6102.0,5313.0,43874.0,1652.2,516.6,5701.4,5391.5,57135.7,0.0,2350.3,0.0,255.2,9722.5,12328.0,69463.7,
03/31/2000,,41627.1,36328.0,0.0,0.0,3925.0,0.0,1374.1,222.0,14849.7,3150.0,2539.4,10039.6,72427.8,,40039.7,,,4764.7,44804.4,3103.300049,4320.2,5724.4,5457.9,63410.200049,0.0,2269.4,0.0,255.199997,9851.5,12376.099997,75786.300046,
06/30/2000,,40177.699219,35422.601562,0.0,0.0,3209.300049,0.0,1545.800049,236.300003,15273.700195,3156.199951,2556.100098,9825.200195,71225.203125,,39406.300781,,,4455.0,43861.300781,1949.0,1340.0,6023.700195,5923.600098,59097.601074,0.0,2163.199951,0.0,255.199997,9709.200195,12127.600143,71225.201218,
09/30/2000,,42194.398438,37654.5,0.0,0.0,2927.5,0.0,1612.400024,216.300003,15404.400391,3199.800049,2577.800049,9860.099609,73452.796875,,39246.398438,,,4513.5,43759.898438,1838.900024,2571.399902,6025.700195,6438.899902,60634.798462,0.0,2238.600098,0.0,257.200012,10322.200195,12818.000305,73452.798767,
12/31/2000,,41332.7,37281.7,0.0,0.0,2682.5,0.0,1368.5,195.2,15301.6,3206.3,2417.8,9387.9,71841.5,,26962.7,4820.6,6669.5,4915.4,43368.2,,4598.1,6040.0,4436.2,58442.5,0.0,2207.9,0.0,242.8,10948.3,13399.0,71841.5,
03/31/2001,,42381.5,38180.9,,,2580.5,,1620.1,181.9,16212.1,3017.9,2436.2,9294.3,73523.9,,38755.2,,,3885.9,42641.1,3037.3,1511.3,5887.1,6361.6,59438.4,0.0,2292.1,0.0,244.8,11548.6,14085.5,73523.9,
06/30/2001,,41586.800781,38193.101562,0.0,0.0,1802.400024,0.0,1591.300049,165.399994,17422.199219,3009.699951,2464.199951,9738.400391,74386.703125,,29506.699219,4756.399902,7055.299805,4670.799805,45989.199219,2407.100098,1678.900024,5835.399902,6822.5,62733.099243,0.0,1972.199951,0.0,244.800003,9436.599609,11653.599564,74386.698807,
09/30/2001,,41404.398438,38116.800781,0.0,0.0,1689.5,0.0,1598.099976,158.5,19018.5,3034.199951,2454.5,9527.299805,75597.398438,,30806.699219,4766.5,7200.0,4311.899902,47085.101562,1430.5,4529.399902,5442.799805,5378.700195,63866.501465,0.0,2020.900024,0.0,-35.700001,9745.700195,11730.900219,75597.401684,
12/31/2001,,41159.1,37925.8,0.0,0.0,1646.0,0.0,1587.3,181.3,19452.8,3075.3,2423.9,8714.2,75006.6,,31266.2,4505.3,7306.4,4344.1,47422.0,1602.4,4088.5,5920.3,4595.2,63628.4,0.0,1948.9,0.0,239.7,9189.6,11378.2,75006.6,
03/31/2002,,41248.5,37904.898438,0.0,0.0,1727.099976,0.0,1616.5,129.199997,19948.0,3004.100098,2466.600098,9367.0,76163.398438,,30880.400391,4960.299805,7054.799805,4231.200195,47126.699219,1171.199951,5142.899902,5924.399902,4268.600098,63633.799072,0.0,1951.900024,0.0,1138.599976,9439.099609,12529.599609,76163.398682,
06/30/2002,,44040.898438,40719.898438,0.0,0.0,1575.0,0.0,1746.0,182.100006,19113.5,2999.800049,2513.399902,8734.0,77583.703125,,30385.699219,4914.100098,7158.200195,3952.5,46410.5,3133.0,4635.399902,5929.5,4844.899902,64953.299805,0.0,1875.099976,0.0,1307.599976,9447.700195,12630.400146,77583.699951,
12/31/2002,,40136.7,37595.4,0.0,0.0,1120.5,0.0,1420.8,185.4,16601.0,3138.2,2551.4,7906.9,70519.6,,27369.9,4820.0,7408.9,3682.8,43281.6,552.4,3562.4,5651.9,4340.8,57389.1,0.0,1895.3,0.0,1300.0,9935.2,13130.5,70519.6,
03/31/2003,,40056.199219,37526.398438,0.0,0.0,1066.099976,0.0,1463.699951,213.5,18192.900391,3213.199951,2597.100098,8023.299805,72296.203125,,27445.599609,5115.100098,7575.899902,3808.199951,43944.800781,670.200012,4706.899902,5528.700195,3968.100098,58818.700989,0.0,1902.199951,0.0,1114.800049,10460.5,13477.5,72296.200989,
06/30/2003,,43016.101562,40518.5,0.0,0.0,975.400024,0.0,1522.199951,187.699997,17740.599609,3896.199951,2620.199951,8239.200195,75700.0,,27943.900391,5198.299805,7759.200195,3979.100098,44880.5,1389.900024,4958.200195,6076.399902,4206.399902,61511.400024,0.0,1956.199951,0.0,1300.199951,10932.200195,14188.600098,75700.000122,
09/30/2003,,42716.9,40166.6,0.0,0.0,897.0,0.0,1653.3,233.4,19892.0,3862.3,2662.0,8427.0,77793.6,,32264.3,5237.2,7949.2,4135.7,49586.4,880.6,1434.1,6075.2,7623.8,65600.1,0.0,1710.2,0.0,1300.2,9183.1,12193.5,77793.6,
12/31/2003,,42514.8,40045.9,0.0,0.0,888.2,0.0,1580.7,180.8,20467.9,3879.7,2532.7,8305.0,77880.9,,31730.2,4891.5,8160.9,4279.4,49062.0,441.8,5579.7,5820.2,4251.3,65155.0,0.0,1671.6,0.0,1699.7,9354.6,12725.9,77880.9,
03/31/2004,,42136.6,39340.7,0.0,0.0,850.9,0.0,1945.0,133.3,19143.9,3826.5,1345.2,10970.3,77555.8,,31183.2,4832.6,4503.4,2598.0,43117.2,370.6,6222.4,6105.4,8953.7,64769.3,0.0,1664.7,0.0,1700.5,9421.3,12786.5,77555.8,
06/30/2004,,40494.1,38048.1,0.0,0.0,487.3,0.0,1958.7,190.7,21323.5,3777.7,1343.3,4822.4,71951.7,,31563.2,4610.4,5634.2,2363.6,44171.4,,6193.4,5579.3,3719.3,59663.4,0.0,1607.1,0.0,,10681.2,12288.3,71951.7,
09/30/2004,,43264.3,40714.0,0.0,0.0,551.0,0.0,1999.3,139.1,18892.6,3763.1,1312.1,4085.0,71456.2,,31494.7,4381.1,5743.3,2335.4,43954.5,1171.4,4544.0,4776.6,3911.4,58357.9,0.0,1646.6,0.0,1700.9,9750.801,13098.301,71456.201,
12/31/2004,,44298.5,41808.9,0.0,0.0,664.1,0.0,1825.5,219.9,18833.5,4840.7,1268.1,4259.6,73720.3,,31523.0,4522.1,5882.5,2292.4,44220.0,1010.1,4494.3,5980.2,4383.8,60088.4,0.0,1662.0,0.0,1987.5,9982.4,13631.9,73720.3,
03/31/2005,,44722.6,42151.8,0.0,0.0,633.5,0.0,1937.3,186.1,18708.0,4802.8,1253.9,4447.9,74121.3,,31112.6,4446.7,5977.6,2206.0,43742.9,3393.8,4422.8,4875.3,3856.5,60291.3,0.0,1675.3,0.0,1991.4,10163.3,13830.0,74121.3,
06/30/2005,,45281.2,42573.4,0.0,0.0,833.8,0.0,1874.0,326.4,18089.7,4864.4,1248.1,4375.1,74184.9,,30798.2,4413.7,6068.6,2224.9,43505.4,99.1,6472.2,5139.6,4316.4,59532.7,0.0,1750.4,0.0,1996.4,10905.4,14652.2,74184.9,
09/30/2005,,46509.8,43617.0,0.0,0.0,963.2,0.0,1929.6,203.0,17538.0,4883.8,1234.1,4267.3,74636.0,,31435.3,4343.0,6181.0,2141.3,44100.6,2075.5,4567.9,5167.1,4133.6,60044.7,0.0,1768.3,0.0,2001.9,10821.1,14591.3,74636.0,
12/31/2005,,45396.0,42487.8,0.0,0.0,1107.2,0.0,1801.0,153.1,15543.9,4951.6,1197.4,3663.8,70905.8,,30938.0,3705.7,6297.2,2046.8,42987.7,598.2,2805.3,4608.6,4755.0,55754.8,0.0,2058.9,0.0,2424.3,10667.8,15151.0,70905.8,
03/31/2006,,45980.4,42783.2,0.0,0.0,1237.5,0.0,1959.7,141.0,15249.9,5051.2,964.1,3944.8,71331.4,,30540.8,3847.0,6338.9,1704.6,42431.3,2345.7,2373.5,4599.9,4223.4,55973.8,0.0,2047.1,0.0,2438.1,10872.4,15357.6,71331.4,
06/30/2006,,46605.1,43219.1,0.0,0.0,1415.6,0.0,1970.4,139.9,14796.9,5142.5,1210.8,3814.8,71710.0,,30177.4,3907.1,6460.8,1621.1,42166.4,1303.6,3621.7,3838.0,4509.8,55439.5,0.0,2126.7,0.0,3187.2,10956.6,16270.5,71710.0,
09/30/2006,,51484.5,48269.7,0.0,0.0,1170.5,0.0,2044.3,155.7,14278.0,5279.9,1220.4,3360.0,75778.5,,30140.8,3870.6,6552.4,1573.9,42137.7,554.5,4472.0,5372.2,4625.3,57161.7,0.0,2534.3,0.0,4071.2,12011.3,18616.8,75778.5,
12/31/2006,,53870.0,50373.0,0.0,0.0,1309.0,0.0,2188.0,118.0,12936.0,5490.0,1190.0,3277.0,76881.0,,29636.0,3784.0,6645.0,1518.0,41583.0,4.0,5188.0,5568.0,5140.0,57483.0,0.0,2896.0,0.0,4024.0,12478.0,19398.0,76881.0,
03/31/2007,,53421.5,49767.8,0.0,0.0,1359.0,0.0,2294.7,128.5,13064.0,5720.4,1189.5,3215.7,76739.6,,29509.9,3824.0,6754.8,1491.7,41580.4,4.3,4871.5,5128.1,4832.3,56416.6,0.0,3405.5,0.0,4064.6,12852.9,20323.0,76739.6,
06/30/2007,,54314.8,50466.0,0.0,0.0,1430.3,0.0,2418.5,137.1,14527.4,5989.1,1197.2,3371.9,79537.5,,29183.9,3882.0,6870.7,1483.1,41419.7,164.1,7413.6,4957.4,4909.3,58864.1,0.0,3533.9,0.0,4071.2,13068.3,20673.4,79537.5,
09/30/2007,,50657.3,46775.5,0.0,0.0,1350.9,0.0,2530.9,127.0,12908.8,9636.7,1189.3,4445.8,78964.9,,28992.4,3751.0,6993.2,1484.6,41221.2,164.2,4164.6,7068.0,5415.3,58033.3,0.0,3652.3,0.0,4077.5,13201.8,20931.6,78964.9,
12/31/2007,,46669.0,42893.0,0.0,0.0,1347.0,0.0,2429.0,140.0,11469.0,10218.0,1161.0,6458.0,76115.0,,28588.0,3597.0,7106.0,1406.0,40697.0,358.0,1044.0,6900.0,5627.0,54626.0,0.0,3898.0,0.0,3973.0,13618.0,21489.0,76115.0,
03/31/2008,,47429.0,43800.0,0.0,0.0,1272.0,0.0,2357.0,207.0,11959.0,11086.0,1158.0,5053.0,76892.0,,28502.0,3577.0,7209.0,1324.0,40612.0,262.0,2155.0,7093.0,5725.0,55847.0,0.0,3788.0,0.0,3979.0,13278.0,21045.0,76892.0,
06/30/2008,,45358.0,40716.0,0.0,0.0,2196.0,0.0,2446.0,168.0,11965.0,11782.0,1167.0,4342.0,74782.0,,28202.0,3644.0,7326.0,1033.0,40205.0,258.0,2344.0,7137.0,3803.0,53747.0,0.0,4254.0,0.0,3284.0,13497.0,21035.0,74782.0,
09/30/2008,,42278.0,38406.0,0.0,0.0,1516.0,0.0,2356.0,236.0,12201.0,12809.0,1157.0,4736.0,73417.0,,28023.0,3549.0,7442.0,884.0,39898.0,273.0,1966.0,7401.0,3970.0,53508.0,0.0,4168.0,0.0,3292.0,12449.0,19909.0,73417.0,
12/31/2008,,38450.0,35480.0,0.0,0.0,1185.0,0.0,1785.0,131.0,11672.0,12876.0,1125.0,5603.0,69857.0,,27593.0,3405.0,7529.0,627.0,39154.0,71.0,1001.0,8187.0,4322.0,52735.0,0.0,3996.0,0.0,3287.0,9839.0,17122.0,69857.0,
03/31/2009,,39091.0,36318.0,0.0,0.0,1001.0,0.0,1772.0,138.0,11334.0,12160.0,1132.0,5812.0,69667.0,,27243.0,3461.0,7634.0,629.0,38967.0,18.0,1264.0,8402.0,4120.0,52771.0,0.0,3525.0,0.0,3900.0,9471.0,16896.0,69667.0,
06/30/2009,,41313.0,38280.0,,,1053.0,,1980.0,136.0,11529.0,12671.0,1145.0,4836.0,71630.0,,27100.0,3508.0,7746.0,630.0,38984.0,23.0,1286.0,8647.0,3928.0,52868.0,,3746.0,,3898.0,11118.0,18762.0,71630.0,
09/30/2009,,45261.0,41844.0,0.0,0.0,1320.0,0.0,2097.0,156.0,11522.0,13200.0,1138.0,3835.0,75112.0,,26906.0,3392.0,7864.0,652.0,38814.0,9.0,2451.0,8695.0,3957.0,53926.0,,4160.0,0.0,3935.0,13091.0,21186.0,75112.0,
12/31/2009,,46034.0,43031.0,0.0,0.0,1007.0,0.0,1996.0,190.0,10212.0,13274.0,1108.0,3252.0,74070.0,,26816.0,3274.0,7981.0,615.0,38686.0,20.0,821.0,9465.0,3993.0,52985.0,0.0,4186.0,0.0,3641.0,13258.0,21085.0,74070.0,
03/31/2010,,47502.0,44291.0,0.0,0.0,1047.0,0.0,2164.0,135.0,10000.0,13249.0,1109.0,3860.0,75855.0,,26559.0,3283.0,8090.0,619.0,38551.0,62.0,662.0,9549.0,5038.0,53862.0,0.0,4447.0,0.0,3749.0,13797.0,21993.0,75855.0,
06/30/2010,,47710.0,44519.0,0.0,0.0,935.0,0.0,2256.0,91.0,9765.0,12626.0,1095.0,3772.0,75059.0,,25968.0,3303.0,8217.0,619.0,38107.0,247.0,308.0,8809.0,4861.0,52332.0,0.0,4522.0,0.0,3753.0,14452.0,22727.0,75059.0,
09/30/2010,,48842.0,45018.0,0.0,0.0,1078.0,0.0,2746.0,132.0,11091.0,12619.0,1096.0,3041.0,76821.0,,25783.0,3265.0,8372.0,626.0,38046.0,647.0,968.0,8829.0,4832.0,53322.0,0.0,4640.0,0.0,3762.0,15097.0,23499.0,76821.0,
12/31/2010,,48907.0,44894.0,0.0,0.0,1086.0,0.0,2927.0,120.0,10142.0,12636.0,1079.0,3393.0,76277.0,,25496.0,3203.0,8718.0,623.0,38040.0,647.0,685.0,8830.0,4969.0,53171.0,0.0,4656.0,0.0,3671.0,14779.0,23106.0,76277.0,
03/31/2011,,48632.0,44449.0,0.0,0.0,1025.0,0.0,3158.0,123.0,10182.0,12543.0,1098.0,3389.0,75967.0,,25352.0,3321.0,8842.0,614.0,38129.0,197.0,419.0,9296.0,4481.0,52522.0,0.0,4759.0,0.0,3675.0,15011.0,23445.0,75967.0,
06/30/2011,,48884.0,44545.0,0.0,0.0,996.0,0.0,3343.0,148.0,10133.0,12456.0,1106.0,3342.0,76069.0,,25196.0,3409.0,9021.0,616.0,38242.0,6.0,558.0,9163.0,4617.0,52586.0,0.0,4530.0,0.0,3657.0,15296.0,23483.0,76069.0,
09/30/2011,,49625.0,45528.0,0.0,0.0,924.0,0.0,3173.0,128.0,10109.0,12935.0,783.0,2725.0,76305.0,,25031.0,3386.0,9258.0,594.0,38269.0,1206.0,567.0,8026.0,4672.0,52740.0,0.0,4591.0,0.0,3662.0,15312.0,23565.0,76305.0,
12/31/2011,,49028.0,45145.0,0.0,0.0,927.0,0.0,2956.0,129.0,9259.0,13618.0,552.0,2682.0,75268.0,,24303.0,3250.0,9810.0,608.0,37971.0,176.0,162.0,8825.0,4931.0,52065.0,0.0,4431.0,0.0,3498.0,15274.0,23203.0,75268.0,
03/31/2012,,50958.0,46731.0,0.0,0.0,1026.0,0.0,3201.0,99.0,9409.0,13522.0,576.0,2676.0,77240.0,,24203.0,3383.0,9959.0,571.0,38116.0,88.0,920.0,8954.0,5041.0,53119.0,0.0,4693.0,0.0,3542.0,15886.0,24121.0,77240.0,
06/30/2012,,51075.0,47093.0,0.0,0.0,889.0,0.0,3093.0,136.0,9145.0,13709.0,584.0,2679.0,77328.0,,24007.0,3478.0,10352.0,537.0,38374.0,88.0,395.0,9048.0,5182.0,53087.0,0.0,4736.0,0.0,3547.0,15958.0,24241.0,77328.0,
