Date,Returns,Return on Common Equity,Return on Assets,Return on Capital,Return on Invested Capital,Margins,EBITDA Margin,Operating Margin,Incremental Operating Margin,Pretax Margin,Income before XO Margin,Net Income Margin,Net Income to Common Margin,Additional,Effective Tax Rate,Dvd Payout Ratio,Sustainable Growth Rate,Source: Bloomberg
03/31/2004,,,,,,,18.997792,15.006836,,15.816595,15.332843,15.332843,0.357556,,3.058511,0.0,,
06/30/2004,,,,,,,28.827685,22.861243,,23.50149,237.620046,237.620046,221.900872,,,0.0,,
09/30/2004,,,,,,,29.082871,25.610611,,26.532593,48.978271,48.978271,33.455545,,,0.0,,
12/31/2004,,,,,,,29.560108,24.37604,,26.669093,13.181156,13.181156,7.64871,,50.575161,0.0,,
03/31/2005,,,,,,,28.964651,23.049063,113.550296,25.946494,14.762411,14.762411,14.762411,,43.104411,,,
06/30/2005,,,,,,,19.486625,11.01324,,15.212105,9.856795,9.856795,9.856795,,35.204263,0.0,,
09/30/2005,,,,,,,14.194962,5.0,-1336.933798,9.534502,6.412924,6.412924,6.412924,,32.739805,,,
12/31/2005,,4.993836,4.447868,,4.92037,,12.104647,3.776427,-307.356322,9.103587,11.658392,11.658392,11.658392,,,0.0,4.993836,
03/31/2006,,3.683915,3.468695,,,,10.950562,2.255135,-326.015038,7.219527,5.604294,5.604294,5.604294,,22.373124,0.0,3.683915,
06/30/2006,,3.011932,2.792078,,1.486651,,5.783171,1.586301,,7.280176,4.202122,4.202122,4.202122,,42.279942,0.0,3.011932,
09/30/2006,,3.027076,2.752447,3.027076,1.426734,,13.671314,4.941562,4.086538,11.431208,6.648554,6.648554,6.648554,,41.838565,0.0,3.027076,
12/31/2006,,3.044231,2.746618,3.044231,1.582299,,19.276819,11.088138,56.759582,17.257297,10.761167,10.761167,10.761167,,37.642797,0.0,3.044231,
03/31/2007,,3.882001,3.621825,,2.254477,,22.880717,14.403584,88.78357,19.824336,10.868119,10.868119,10.868119,,45.177892,0.0,3.882001,
06/30/2007,,5.406432,4.984178,,,,27.696914,19.882725,89.436901,25.114364,14.771688,14.771688,14.771688,,41.182315,0.0,5.406432,
09/30/2007,,5.961594,5.38118,,,,19.155564,11.075434,99.189985,17.459024,11.54989,11.54989,11.54989,,33.845732,0.0,5.961594,
12/31/2007,,5.738402,5.126116,,3.956779,,16.060346,7.972883,,14.799962,9.109138,9.109138,9.109138,,38.451613,0.0,5.738402,
03/31/2008,,5.34274,4.854795,,3.613001,,17.099508,8.98943,-214.117647,13.504647,7.271733,7.271733,7.271733,,46.153846,0.0,5.34274,
06/30/2008,,4.842208,4.149411,,,,23.371925,16.071716,,19.130889,11.448786,11.448786,11.448786,,40.155495,0.0,4.842208,
09/30/2008,,4.29225,3.590433,,,,16.709642,5.22608,,9.66019,6.994198,6.994198,6.994198,,27.597712,0.0,4.29225,
12/31/2008,,4.282577,3.551757,,2.8531,,19.169238,10.676478,486.554622,14.2986,9.190601,9.190601,9.190601,,35.723772,0.0,4.282577,
03/31/2009,,4.826121,4.117897,,3.550832,,25.473251,18.102881,103.146259,19.469136,11.683128,11.683128,11.683128,,39.991545,0.0,4.826121,
06/30/2009,,4.845155,3.940901,,3.553267,,28.045304,21.487991,206.310014,22.401875,12.446788,12.446788,12.446788,,44.438633,0.0,4.845155,
09/30/2009,,6.266004,4.965581,,4.995864,,33.281697,27.711736,88.930676,28.769153,15.625526,15.625526,15.625526,,45.686527,0.0,6.266004,
12/31/2009,,7.835618,6.149158,,6.519084,,36.776036,31.82021,67.304015,32.837552,16.17039,16.17039,16.17039,,50.756409,42.916851,4.472818,
03/31/2010,,9.182452,7.74019,,7.989511,,35.87431,31.202845,62.129603,32.044055,19.370971,19.370971,17.544012,,39.54894,38.783751,5.621153,
