Date,Returns,Return on Common Equity,Return on Assets,Return on Capital,Return on Invested Capital,Margins,EBITDA Margin,Operating Margin,Incremental Operating Margin,Income before XO Margin,Net Income Margin,Net Income to Common Margin,Additional,Effective Tax Rate,Dvd Payout Ratio,Sustainable Growth Rate,Source: Bloomberg
03/31/2004,,,,,,,27.896764,3.395573,,-54.054549,-55.207764,-55.207764,,,,,
06/30/2004,,,,,,,32.952832,10.776078,,-46.464213,-50.513316,-50.513316,,,,,
09/30/2004,,,,,,,46.32871,18.494055,,-27.564949,-27.944738,-44.143549,,,,,
12/31/2004,,,,,,,46.391842,25.784382,,-1.494684,-1.381384,-1.381384,,,,,
03/31/2005,,,,,,,,22.769338,40.43565,-3.03824,-2.793784,-2.793784,,,,,
06/30/2005,,,-0.976074,-1.011092,,,48.967456,23.660951,40.557334,-5.417295,-4.969248,-4.969248,,,,,
09/30/2005,,-1.823676,-0.464757,-0.548404,,,44.575639,22.058754,24.737365,-7.348982,-6.751523,-6.751523,,,,,
12/31/2005,,-1.372326,-0.457975,-0.50915,,,49.184598,27.925049,30.085771,-0.573518,-0.540683,-0.540683,,,,,
03/31/2006,,,,,,,45.034164,24.588935,26.444662,1.745647,1.626626,1.626626,,0.0,1607.934644,,
06/30/2006,,0.188043,0.060843,0.06297,,,49.294266,30.631967,37.768974,6.834807,6.371185,6.371185,,0.0,384.016205,-0.534073,
09/30/2006,,1.656936,0.509346,0.58271,,,50.193405,32.116902,80.287265,9.011878,8.414081,8.414081,,,,,
12/31/2006,,2.647722,0.962843,1.097479,4.127364,,51.152851,32.780067,66.943931,13.682798,12.916148,12.916148,,0.0,218.519447,-3.138065,
03/31/2007,,3.727536,1.219452,1.324865,3.996066,,49.124145,32.767406,76.90935,12.775216,12.031389,12.031389,,0.0,227.720462,-4.760826,
06/30/2007,,4.798884,1.514252,1.650139,4.444405,,54.007109,38.857154,73.01276,15.201435,14.439204,14.439204,,0.0,170.454308,-3.38102,
09/30/2007,,4.964427,1.802657,1.959258,4.932348,,54.407041,38.571877,59.565411,18.070435,16.940846,14.684656,,0.0,151.8853,-2.575808,
12/31/2007,,5.474421,1.938505,2.182307,5.459441,,98.175047,36.672127,52.867055,15.766295,14.820595,14.820595,,0.0,170.436,-3.855963,
03/31/2008,,5.407928,1.764356,1.917281,5.12654,,51.07675,33.451535,36.535077,9.195367,8.630739,8.630739,,0.0,291.682062,-10.366027,
06/30/2008,,4.30712,1.563681,1.781959,4.552537,,49.738624,32.36753,,12.388618,9.648628,9.648628,,,284.36403,-7.940781,
09/30/2008,,4.349668,1.485952,1.755434,4.473373,,52.542664,34.854255,,17.018383,14.196541,14.196541,,0.025231,207.202075,-4.662934,
12/31/2008,,5.226161,1.802589,2.135526,4.390381,,54.398806,34.596362,10.804109,24.272314,24.272314,24.272314,,3.552267,142.579658,-2.225281,
03/31/2009,,8.121081,2.807706,3.29746,4.394912,,49.743671,31.659133,,44.423585,39.88476,39.88476,,2.063037,77.791003,1.803611,
06/30/2009,,5.492348,2.032592,2.438874,3.456441,,22.028524,3.437342,,-9.673496,-10.9187,-10.9187,,,,,
09/30/2009,,5.035513,1.869696,2.261,3.317636,,52.049555,32.648039,,10.650655,8.390871,8.390871,,8.746988,0.0,5.035513,
12/31/2009,,3.627672,1.361139,1.699803,3.015727,,53.189293,34.463596,8.587258,10.517385,8.38789,8.38789,,21.048721,189.758028,-3.256126,
03/31/2010,,0.895286,0.349071,0.608544,2.911634,,49.243198,30.868362,-63.855422,7.662716,5.279122,5.279122,,16.789846,243.479462,-1.284552,
06/30/2010,,2.463157,0.949105,1.264679,3.737384,,50.900737,33.159341,,11.522747,8.985562,8.985562,,13.283729,141.372115,-1.01906,
09/30/2010,,2.652776,1.027529,1.361203,3.762833,,50.125731,32.733158,39.722864,13.173287,10.651718,10.651718,,10.293283,114.105558,-0.374189,
12/31/2010,,2.982703,1.130723,1.469813,3.79536,,50.296634,32.240206,,14.746972,12.187987,12.187987,,7.024046,98.211627,0.053342,
03/31/2011,,3.511398,1.383519,1.750874,4.237491,,50.502813,32.263262,45.938497,13.61421,11.145124,11.145124,,2.443718,149.150705,-1.725877,
06/30/2011,,3.769217,1.58099,1.96206,4.52412,,51.184008,33.126602,32.883515,16.039211,13.594311,13.594311,,3.179146,120.666094,-0.77895,
09/30/2011,,4.574084,1.894193,2.302004,4.940039,,54.198128,37.117852,63.162238,20.633316,18.146902,18.146902,,,86.521329,0.616526,
12/31/2011,,5.309449,2.116441,2.528473,5.186123,,54.018796,36.88259,53.81394,19.754967,17.463417,17.463417,,2.910471,81.301843,0.992769,
