Date,Cash from Operating Activities,Net Income,Depreciation & Amortization,Non-Cash Items,Deferred Income Taxes,Other Non-Cash Adj,Chg in Non-Cash Work Cap,(Inc) Dec in Accts Receiv,(Inc) Dec in Inventories,Inc (Dec) in Other,Net Cash From Disc Ops,Cash from Investing Activities,Change in Fixed & Intang,Disp in Fixed & Intang,Disp of Fixed Prod Assets,Disp of Intangible Assets,Acq of Fixed & Intang,Acq of Fixed Prod Assets,Acq of Intangible Assets,Net Change in LT Investment,Dec in LT Investment,Inc in LT Investment,Net Cash From Acq & Div,Cash from Divestitures,Cash for Acq of Subs,Cash for JVs,Other Investing Activities,Cash from Financing Activities,Dividends Paid,Cash From (Repayment) Debt,Cash From (Repay) ST Debt,Cash From LT Debt,Repayments of LT Debt,Cash (Repurchase) of Equity,Increase in Capital Stock,Decrease in Capital Stock,Other Financing Activities,Effect of Foreign Exchange Rates,Net Changes in Cash,Cash Paid for Taxes,Cash Paid for Interest,Source: Bloomberg
06/30/2015,153.0,69.0,299.0,57.0,29.0,28.0,-272.0,-107.0,-19.0,-146.0,17.0,-350.0,-549.0,0.0,0.0,0.0,-549.0,-549.0,0.0,0.0,0.0,0.0,1.0,2.0,-1.0,0.0,198.0,-107.0,-71.0,137.0,-37.0,1941.0,-1767.0,-272.0,0.0,-272.0,82.0,8.0,-296.0,144.0,423.0,
09/30/2015,915.0,180.0,283.0,-30.0,-25.0,-5.0,482.0,130.0,43.0,309.0,-5.0,-569.0,-519.0,0.0,0.0,0.0,-519.0,-519.0,0.0,0.0,0.0,0.0,95.0,94.0,1.0,0.0,-145.0,92.0,-68.0,361.0,31.0,1341.0,-1011.0,-101.0,0.0,-101.0,-95.0,-21.0,417.0,72.0,210.0,
12/31/2015,629.0,-85.0,264.0,279.0,-42.0,321.0,171.0,-64.0,-15.0,250.0,,-727.0,-621.0,0.0,0.0,0.0,-621.0,-621.0,0.0,0.0,0.0,0.0,42.0,42.0,0.0,0.0,-148.0,-58.0,-67.0,112.0,-1230.0,2457.0,-1115.0,-74.0,0.0,-74.0,-29.0,-23.0,-179.0,69.0,390.0,
03/31/2016,640.0,126.0,290.0,157.0,31.0,126.0,67.0,37.0,-24.0,54.0,4.0,-548.0,-640.0,0.0,0.0,0.0,-640.0,-640.0,0.0,0.0,0.0,0.0,109.0,115.0,-6.0,0.0,-17.0,-176.0,-73.0,-71.0,132.0,161.0,-364.0,-79.0,0.0,-79.0,43.0,6.0,-78.0,182.0,228.0,
06/30/2016,723.0,-482.0,296.0,154.0,-474.0,628.0,-28.0,329.0,36.0,-393.0,2.0,-778.0,-615.0,0.0,0.0,0.0,-615.0,-615.0,0.0,0.0,0.0,0.0,36.0,41.0,-5.0,0.0,-199.0,139.0,-72.0,423.0,-149.0,1873.0,-1301.0,0.0,0.0,0.0,-214.0,2.0,86.0,165.0,387.0,
09/30/2016,,-181.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/31/2016,702.0,-949.0,299.0,1226.0,-318.0,1544.0,126.0,,6.0,120.0,,-239.0,-575.0,0.0,0.0,0.0,-575.0,-575.0,0.0,0.0,0.0,0.0,480.0,474.0,6.0,0.0,-144.0,-489.0,-5.0,-277.0,-191.0,860.0,-946.0,0.0,0.0,0.0,-207.0,-8.0,-34.0,62.0,436.0,
03/31/2017,708.0,-24.0,291.0,323.0,-6.0,329.0,118.0,50.0,-16.0,84.0,,-317.0,-474.0,0.0,0.0,0.0,-474.0,-474.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,153.0,-79.0,-79.0,74.0,141.0,569.0,-636.0,0.0,0.0,0.0,-74.0,-24.0,288.0,74.0,195.0,
06/30/2017,254.0,53.0,290.0,231.0,-12.0,243.0,-320.0,-170.0,-27.0,-123.0,20.0,-779.0,-649.0,0.0,0.0,0.0,-649.0,-649.0,0.0,0.0,0.0,0.0,27.0,29.0,-2.0,0.0,-157.0,163.0,-79.0,455.0,-127.0,1788.0,-1206.0,0.0,0.0,0.0,-233.0,-5.0,-367.0,144.0,417.0,
09/30/2017,739.0,152.0,303.0,129.0,15.0,114.0,155.0,-159.0,-23.0,337.0,-127.0,-859.0,-464.0,0.0,0.0,0.0,-464.0,-464.0,0.0,0.0,0.0,0.0,-582.0,6.0,-588.0,0.0,187.0,487.0,-80.0,753.0,624.0,1371.0,-1242.0,0.0,0.0,0.0,-59.0,50.0,417.0,73.0,185.0,
12/31/2017,803.0,-1342.0,285.0,1084.0,675.0,409.0,165.0,102.0,38.0,25.0,-21.0,-644.0,-590.0,0.0,0.0,0.0,-590.0,-590.0,0.0,0.0,0.0,0.0,50.0,69.0,-19.0,0.0,-104.0,-656.0,-79.0,-334.0,-224.0,519.0,-629.0,0.0,0.0,0.0,-222.0,-13.0,-510.0,86.0,399.0,
03/31/2018,515.0,684.0,254.0,-269.0,180.0,-449.0,-154.0,-39.0,-16.0,-99.0,,416.0,-495.0,0.0,0.0,0.0,-495.0,-495.0,0.0,0.0,0.0,0.0,1136.0,1180.0,-44.0,0.0,-225.0,-630.0,-86.0,-429.0,98.0,1757.0,-2284.0,0.0,0.0,0.0,-115.0,79.0,380.0,71.0,207.0,
06/30/2018,399.0,290.0,258.0,189.0,3.0,186.0,-100.0,45.0,-17.0,-128.0,,-296.0,-484.0,15.0,15.0,0.0,-499.0,-499.0,0.0,0.0,0.0,0.0,586.0,628.0,-42.0,0.0,-398.0,-99.0,-86.0,90.0,-7.0,435.0,-338.0,0.0,0.0,0.0,-103.0,-30.0,-26.0,138.0,315.0,
09/30/2018,767.0,101.0,258.0,372.0,38.0,334.0,41.0,-131.0,20.0,152.0,56.0,-310.0,-598.0,0.0,0.0,0.0,-598.0,-598.0,0.0,0.0,0.0,0.0,8.0,-12.0,20.0,0.0,280.0,-378.0,-86.0,-233.0,-252.0,317.0,-298.0,0.0,0.0,0.0,-115.0,-99.0,-20.0,104.0,161.0,
12/31/2018,662.0,128.0,233.0,323.0,92.0,231.0,4.0,-81.0,-23.0,108.0,18.0,-315.0,-529.0,0.0,0.0,0.0,-529.0,-529.0,0.0,0.0,0.0,0.0,224.0,224.0,0.0,0.0,-10.0,-462.0,-86.0,-217.0,-212.0,419.0,-424.0,0.0,0.0,0.0,-177.0,-4.0,-119.0,57.0,320.0,
03/31/2019,690.0,154.0,246.0,262.0,62.0,200.0,28.0,9.0,-18.0,37.0,,-663.0,-504.0,0.0,0.0,0.0,-504.0,-504.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-159.0,402.0,-90.0,667.0,230.0,866.0,-429.0,0.0,0.0,0.0,-175.0,-57.0,372.0,65.0,169.0,
06/30/2019,324.0,17.0,266.0,212.0,-47.0,259.0,-171.0,1.0,43.0,-215.0,,-450.0,-549.0,17.0,17.0,0.0,-566.0,-566.0,0.0,0.0,0.0,0.0,229.0,229.0,0.0,0.0,-130.0,-294.0,-91.0,-71.0,69.0,1715.0,-1855.0,0.0,0.0,0.0,-132.0,-2.0,-422.0,171.0,309.0,
09/30/2019,761.0,210.0,262.0,275.0,-11.0,286.0,14.0,17.0,-28.0,25.0,-8.0,-598.0,-552.0,6.0,6.0,0.0,-558.0,-558.0,0.0,0.0,0.0,0.0,-59.0,-3.0,-56.0,0.0,13.0,-249.0,-91.0,-15.0,129.0,999.0,-1143.0,0.0,0.0,0.0,-135.0,-26.0,-112.0,60.0,203.0,
12/31/2019,691.0,-78.0,271.0,315.0,-12.0,327.0,183.0,46.0,31.0,106.0,-7.0,-1010.0,-777.0,0.0,0.0,0.0,-777.0,-777.0,0.0,0.0,0.0,0.0,-184.0,0.0,-184.0,0.0,-49.0,40.0,-90.0,257.0,-137.0,2248.0,-1854.0,0.0,0.0,0.0,-120.0,10.0,-269.0,67.0,265.0,
03/31/2020,373.0,144.0,268.0,64.0,2.0,62.0,-103.0,-40.0,23.0,-86.0,0.0,-735.0,-561.0,15.0,15.0,0.0,-576.0,-576.0,0.0,0.0,0.0,0.0,-10.0,0.0,-10.0,0.0,-164.0,1030.0,-95.0,1175.0,879.0,406.0,-110.0,0.0,0.0,0.0,-50.0,-30.0,638.0,52.0,163.0,
06/30/2020,447.0,-83.0,271.0,347.0,52.0,295.0,-88.0,10.0,-69.0,-29.0,,-626.0,-384.0,2.0,2.0,0.0,-386.0,-386.0,0.0,0.0,0.0,0.0,-30.0,44.0,-74.0,0.0,-212.0,128.0,-95.0,336.0,-519.0,3104.0,-2249.0,0.0,0.0,0.0,-113.0,-52.0,-103.0,124.0,295.0,
