Date,P/E,Average,High,Low,P/Book,P/Tangible Book,P/Sales,P/Free Cash Flow,Price/Share,Market Cap,Market Cap / Deposits,Source: Bloomberg
06/30/1995,12.278107,0.204088,0.223816,0.193175,1.753037,,1.757975,,12.270588,2755.848927,0.220142,
09/30/1995,13.392857,0.238447,0.254691,0.215323,2.041147,,1.906238,,13.97073,3026.610146,0.24127,
12/31/1995,13.486754,0.25853,0.270758,0.247972,2.102375,,1.941976,9.040594,14.902112,3193.22388,0.252697,
03/31/1996,12.982263,0.250347,0.25681,0.239512,2.113539,,1.878593,10.822648,14.824497,3175.613619,0.244161,
06/30/1996,12.632275,0.247048,0.254388,0.241679,2.148497,,1.846464,10.846219,14.824497,3169.668923,0.241723,
09/30/1996,13.357972,0.248739,0.257542,0.240908,2.212059,,1.942848,12.585285,15.709309,3320.487076,0.252017,
12/31/1996,15.277778,0.269107,0.313652,0.232146,2.534597,,2.212007,11.616139,18.01448,4525.923599,0.275932,
03/31/1997,14.93792,0.241939,0.276155,0.2205,2.473769,,2.147395,10.054451,17.929103,4571.883945,0.269314,
06/30/1997,16.319444,0.265128,0.350624,0.2184,3.116206,,2.321329,12.866563,20.06352,5111.602294,0.350324,
09/30/1997,21.641434,0.411975,0.475546,0.352116,3.542036,,3.026784,15.442849,27.09429,6892.769972,0.391862,
12/31/1997,20.842105,0.385993,0.42032,0.351627,3.408,,2.955547,24.714871,27.047333,6902.531982,0.383821,
03/31/1998,20.364419,0.37655,0.397228,0.340101,3.378643,,2.944114,67.583797,27.376033,7007.623571,0.395899,
06/30/1998,18.266085,0.376696,0.405533,0.327601,3.020959,,2.678738,102.430739,25.169046,6446.270833,0.327783,
09/30/1998,14.811093,0.30377,0.357672,0.244859,2.395499,,2.19434,143.452193,20.764463,5313.334448,0.276064,
12/31/1998,18.152687,0.315946,0.34405,0.26738,2.948421,,2.607547,314.120714,24.845041,6335.551691,0.32123,
03/31/1999,18.337779,0.340509,0.355958,0.322343,3.076251,,2.673481,24.182121,25.568182,6577.199392,0.345316,
06/30/1999,19.965773,0.3842,0.408273,0.348189,3.419925,,3.014702,14.894555,28.92562,7339.850235,0.387672,
09/30/1999,15.983999,0.365697,0.408991,0.306884,2.827142,,2.496784,9.406364,24.147727,6104.265544,0.31724,
12/31/1999,13.880814,0.31994,0.36565,0.256031,2.50404,,2.209101,6.728257,21.704545,5464.706276,0.276098,
03/31/2000,12.641243,0.241056,0.260517,0.20599,2.366496,,2.027488,7.541202,20.340909,4966.856827,0.251113,
06/30/2000,9.193314,0.214431,0.27289,0.179574,1.594069,,1.442208,5.660169,14.375,3613.20296,0.280895,
09/30/2000,9.893601,0.322574,0.366352,0.188982,1.613422,,1.455781,6.76761,14.6875,3684.353118,0.18862,
12/31/2000,11.465711,0.185933,0.205318,0.164857,1.716275,,1.58304,,16.1875,4060.787671,0.205326,
03/31/2001,11.276978,0.193655,0.223155,0.16419,1.435392,2.047588,1.400863,,14.25,3576.778484,0.186971,
06/30/2001,17.967033,0.195991,0.216039,0.183553,1.648056,2.341249,1.585483,,16.35,4104.782062,0.216076,
09/30/2001,23.08,0.233656,0.253001,0.203222,1.808409,2.590787,1.710435,,17.31,4348.150712,0.216634,
12/31/2001,24.183337,0.203573,0.218189,0.185536,1.786935,2.539436,1.762351,56.01344,17.19,4318.021663,0.213898,
03/31/2002,28.109928,0.227824,0.250875,0.209418,,,1.88178,5.92433,19.7,,,
06/30/2002,19.79976,0.284771,0.284771,0.284771,2.005861,2.203231,1.858203,5.881751,19.42,4717.503994,0.279786,
09/30/2002,16.37529,0.275247,0.289757,0.244057,1.84672,2.036866,1.729361,5.291119,18.19,4320.930599,0.252423,
12/31/2002,16.269565,0.259889,0.273377,0.227676,1.891269,2.089502,1.725068,5.045758,18.71,4357.163302,0.24899,
03/31/2003,14.523438,0.251352,0.264224,0.239409,1.884237,2.086181,1.829478,10.189187,18.59,4250.446545,0.240288,
06/30/2003,14.035971,0.256934,0.275172,0.236979,1.964803,2.173569,1.889493,11.857336,19.51,4461.157267,0.242832,
09/30/2003,13.233333,0.251326,0.259386,0.241032,2.026839,2.244329,1.904121,6.417892,19.85,4543.0695,0.241218,
12/31/2003,14.0625,0.262352,0.278564,0.246375,2.264913,2.503741,2.175784,3.989381,22.5,5152.68198,0.278713,
03/31/2004,13.271084,0.278713,0.292339,0.265512,2.137699,2.353527,2.161255,3.752354,22.03,5053.9023,0.266151,
06/30/2004,13.283237,0.266277,0.27787,0.254432,2.209783,2.429947,2.318376,3.693207,22.98,5273.35848,0.270913,
09/30/2004,14.316092,0.284166,0.295552,0.27001,2.329675,2.553842,2.590427,5.524411,24.91,5733.13614,0.285103,
12/31/2004,13.898876,0.277916,0.287492,0.266675,2.257972,2.467843,2.626099,14.75927,24.74,5729.914652,0.275899,
03/31/2005,13.895349,0.258668,0.274302,0.248688,2.142809,2.339547,2.555288,9.236243,23.9,5549.389206,0.254899,
06/30/2005,14.2,0.253372,0.263334,0.241964,2.118207,2.309186,2.567106,,24.14,5572.526363,0.249547,
09/30/2005,12.913793,0.250728,0.262572,0.232069,1.962028,2.139634,2.331533,28.604781,22.47,5145.760843,0.230244,
12/31/2005,13.649425,0.239243,0.250159,0.218849,2.081142,2.274567,2.400538,9.213198,23.75,5322.521585,0.23751,
03/31/2006,13.405556,0.246498,0.27038,0.22711,1.920757,2.424335,2.354305,26.255218,24.13,5916.276431,0.240938,
06/30/2006,13.027624,0.237613,0.245845,0.232239,1.904281,2.429964,2.21219,8.791832,23.58,5596.980232,0.227585,
09/30/2006,13.220994,0.23272,0.238963,0.228618,1.819142,2.280129,2.163836,17.322016,23.93,5693.451349,0.230146,
12/31/2006,12.978142,0.233565,0.239279,0.220548,1.855312,2.345891,2.081298,31.247762,23.75,5592.516193,0.223274,
03/31/2007,12.071823,0.217728,0.22788,0.20591,1.687883,2.124363,1.878566,15.502027,21.85,5150.339975,0.209484,
06/30/2007,13.298246,0.213211,0.218675,0.205181,1.753245,2.201937,1.932474,,22.74,5372.189993,0.218382,
09/30/2007,9.872093,0.276078,0.340236,0.161789,0.994125,2.210806,1.448508,,16.98,6212.955494,0.161777,
12/31/2007,9.167702,0.153672,0.174176,0.128717,0.908707,2.19593,1.288082,,14.76,5406.022338,0.143233,
03/31/2008,7.026144,0.119002,0.138631,0.099171,0.666533,1.606834,0.956681,,10.75,3936.93107,0.103287,
06/30/2008,4.06338,0.084385,0.11021,0.049383,0.363534,0.895197,0.533035,11.600043,5.77,2112.955346,0.055423,
09/30/2008,7.070796,0.072146,0.122452,0.04457,0.503865,1.232775,0.777949,1.620866,7.99,2924.889408,0.077854,
12/31/2008,,0.080737,0.107183,0.060994,,,,,7.66,,,
03/31/2009,,0.015556,0.015556,0.015556,0.212845,0.28756,,,1.66,648.531511,0.016599,
06/30/2009,,0.042088,0.063167,0.016025,0.671344,0.857992,,,4.18,2377.338404,0.0607,
09/30/2009,,0.062663,0.084471,0.047191,0.843036,1.036885,,,4.71,3365.149301,0.08449,
12/31/2009,,0.071229,0.085547,0.064451,0.716058,0.8962,0.561883,0.806523,3.65,2612.530103,0.064517,
03/31/2010,,0.085545,0.101901,0.064982,1.050095,1.304911,0.999896,2.564577,5.39,3862.240295,0.095829,
06/30/2010,,0.108989,0.127445,0.095806,1.060813,1.306201,1.176385,3.301892,5.54,3970.08916,0.09963,
09/30/2010,,0.104049,0.114369,0.093187,1.055166,1.283488,1.277394,4.376707,5.69,4080.482201,0.099349,
12/31/2010,36.157895,0.110397,0.146286,0.096991,1.284313,1.503367,1.565842,6.349717,6.87,5931.004518,0.141707,
03/31/2011,20.75,0.144008,0.156755,0.133253,1.226017,1.427328,1.602464,4.418614,6.64,5732.966558,0.13859,
06/30/2011,14.577778,0.135785,0.143172,0.126484,1.158127,1.334447,1.688074,4.942838,6.56,5663.399529,0.136789,
09/30/2011,9.411765,0.111916,0.140555,0.09446,0.82326,0.941509,1.32039,3.369146,4.8,4147.559438,0.095964,
12/31/2011,9.339228,0.103499,0.112958,0.093284,0.943118,1.075552,1.606874,3.267124,5.49,4745.589774,0.10965,
03/31/2012,10.639316,0.119205,0.129618,0.111044,1.079266,1.2253,1.870272,5.736468,6.445,5572.827346,0.123816,
06/30/2012,10.46321,0.122256,0.13006,0.112193,1.043859,1.179053,1.860715,6.597302,6.4,5493.767526,0.119233,
09/30/2012,10.785672,0.122365,0.134137,0.114761,1.088034,1.220418,2.004263,7.84343,6.895,5898.571668,0.126196,
12/31/2012,9.133634,0.117565,0.132228,0.107985,0.996605,1.115604,1.810224,6.280655,6.39,5385.573211,0.116438,
03/31/2013,10.441134,0.129223,0.136697,0.121518,1.127864,1.258391,2.103869,7.724569,7.37,6181.646364,0.131897,
06/30/2013,11.085022,0.133594,0.142474,0.123245,1.209797,1.349335,2.249056,9.572296,7.87,6529.541573,0.140931,
09/30/2013,11.231387,0.151572,0.156331,0.145371,1.229891,1.363896,2.364024,6.87027,8.26,6856.994776,0.147259,
12/31/2013,13.268909,0.16011,0.172296,0.144058,1.405854,1.552105,2.802092,8.805172,9.65,8018.797071,0.168793,
03/31/2014,13.185406,0.166882,0.177391,0.152756,1.425383,1.589007,2.886097,9.516413,9.97,8252.884896,0.167236,
06/30/2014,12.232698,0.158598,0.174011,0.150965,1.331318,1.479652,2.721184,8.35088,9.54,7794.201904,0.159885,
09/30/2014,12.720966,0.164536,0.171114,0.157917,1.343633,1.498026,2.733621,10.215404,9.73,7924.636963,0.158082,
12/31/2014,13.285579,0.162068,0.173842,0.148635,1.436668,1.5972,2.917887,10.37893,10.52,8536.503192,0.165013,
03/31/2015,13.965951,0.165737,0.176667,0.152871,1.473335,1.681606,3.033661,13.817981,11.05,8934.237085,0.169104,
06/30/2015,13.64803,0.171433,0.178746,0.164391,1.489388,1.695419,3.023289,17.936697,11.31,9082.673712,0.169855,
09/30/2015,13.012506,0.167941,0.177965,0.153335,1.365416,1.54976,2.780143,15.140725,10.6,8444.590064,0.155676,
12/31/2015,13.43167,0.164526,0.173299,0.155891,1.418829,1.60884,2.817303,9.386058,11.06,8791.913479,0.159,
03/31/2016,11.412207,0.132834,0.154448,0.115332,1.195097,1.349618,2.370839,6.612152,9.54,7600.413795,0.136627,
06/30/2016,11.009798,0.141136,0.15251,0.116178,1.097574,1.235044,2.198472,6.123919,8.94,7144.436724,0.129796,
09/30/2016,11.598635,0.155719,0.197504,0.123509,1.151495,1.56017,2.381616,6.671977,9.86,10695.957688,0.138182,
12/31/2016,15.254703,0.16342,0.189674,0.135401,1.55837,2.106112,3.167605,11.504394,13.22,14352.802472,0.189833,
03/31/2017,15.335052,0.196262,0.210549,0.18312,1.558659,2.092001,3.179561,10.822167,13.39,14556.536505,0.188014,
06/30/2017,15.091189,0.181928,0.193563,0.172569,1.542146,2.049808,3.18998,11.041233,13.52,14737.022661,0.194078,
09/30/2017,15.445895,0.188505,0.199103,0.174843,1.567376,2.074265,3.258654,10.574776,13.96,15090.010557,0.192364,
12/31/2017,15.611346,0.194174,0.204628,0.181065,1.606496,2.115863,3.331389,8.957216,14.56,15608.708475,0.202603,
03/31/2018,15.082474,0.219634,0.229901,0.203961,1.646424,2.138722,3.384464,9.629407,15.1,16637.116097,0.209348,
06/30/2018,13.779428,0.207187,0.217528,0.195586,1.587144,2.048308,3.228562,8.527345,14.76,16298.38466,0.204787,
09/30/2018,12.739484,0.216732,0.227541,0.20168,1.627584,2.131057,3.169176,8.60277,14.92,15838.016544,0.193882,
12/31/2018,9.933333,0.182184,0.210331,0.146711,1.204214,1.542046,2.444714,7.94797,11.92,12477.465644,0.147185,
03/31/2019,10.225806,0.166757,0.177939,0.150763,1.297181,1.664851,2.501249,7.480708,12.68,13268.860671,0.16151,
06/30/2019,10.88189,0.171217,0.17947,0.161128,1.370565,1.745311,2.625311,7.89828,13.82,14342.966324,0.177332,
09/30/2019,11.148438,0.17582,0.189265,0.159368,1.376557,1.739544,2.636422,11.091092,14.27,14737.416804,0.178863,
12/31/2019,11.874016,0.184011,0.195533,0.169982,1.456665,1.844876,2.77018,10.671694,15.08,15381.652509,0.186791,
03/31/2020,8.377551,0.152818,0.187997,0.086959,0.788068,0.996736,1.512006,5.701897,8.21,8326.730552,0.095897,
06/30/2020,11.583333,0.103534,0.132515,0.080467,0.865724,1.092133,1.697663,6.965255,9.035,9191.392082,0.098103,
09/06/2020,12.7371800251496,,,,0.951961112742308,1.20092337618644,1.86677217371157,7.65908272147906,9.935,10106.970707105,0.107875577239062,
