Date,Total Assets,"Cash, Cash Equivalents & STI",Cash & Cash Equivalents,ST Investments,Accounts & Notes Receiv,"Accounts Receivable, Net","Notes Receivable, Net",Inventories,Raw Materials,Work In Process,Finished Goods,Other Inventory,Other ST Assets,Derivative & Hedging Assets,Deferred Tax Assets,Misc ST Assets,Total Current Assets,"Property, Plant & Equip, Net","Property, Plant & Equip",Accumulated Depreciation,LT Investments & Receivables,LT Investments,LT Marketable Securities,Other LT Assets,Total Intangible Assets,Goodwill,Other Intangible Assets,Misc LT Assets,Total Noncurrent Assets,Liabilities & Shareholders' Equity,Payables & Accruals,Accounts Payable,Accrued Taxes,Interest & Dividends Payable,Other Payables & Accruals,ST Debt,ST Borrowings,ST Lease Liabilities,ST Finance Leases,ST Operating Leases,Other ST Liabilities,Deferred Revenue,Derivatives & Hedging,Misc ST Liabilities,Total Current Liabilities,LT Debt,LT Borrowings,LT Lease Liabilities,LT Finance Leases,LT Operating Leases,Other LT Liabilities,Accrued Liabilities,Pension Liabilities,Pensions,Other Post-Ret Benefits,Deferred Tax Liabilities,Misc LT Liabilities,Total Noncurrent Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity Before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
09/30/2001,241.684998,144.511001,99.013,45.498001,25.021,,,0.0,0.0,0.0,0.0,0.0,16.444,,,,185.975998,33.137001,,,3.25,,,19.322001,0.0,0.0,0.0,19.322001,55.709002,,34.931,34.931,,,,0.0,0.0,0.0,0.0,,35.427002,,,35.427002,70.358002,0.0,0.0,0.0,0.0,,3.367,,,,,,3.367,3.367,73.725002,25.344999,2015.80603,,,-326.632996,,-1546.558044,167.959989,0.0,167.959989,241.684991,
12/31/2001,262.19,149.212,99.943,49.269,15.665,15.665,,,0.0,0.0,0.0,0.0,20.434,,,,185.311,32.266,65.6,-33.334,0.0,,,44.613,23.646,23.646,0.0,20.967,76.879,,45.941,45.941,,,,0.0,0.0,0.0,0.0,,41.355,,,41.355,87.296,25.345,25.345,0.0,0.0,,2.838,,,,,,2.838,28.183,115.479,25.344999,2017.685,,,-326.633,-1544.341,0.0,172.055999,0.0,172.055999,287.534999,
03/31/2002,282.151001,160.378006,92.051003,68.327003,20.218,,,0.0,0.0,0.0,0.0,0.0,27.997999,,,,208.593994,31.291,,,0.0,,,42.265999,22.535,22.535,0.0,19.730999,73.556999,,62.176998,62.176998,,,,0.0,0.0,0.0,0.0,,36.799999,,,36.799999,98.976997,0.0,0.0,0.0,0.0,,2.365,,,,,,2.365,2.365,101.341997,13.47,2034.427002,,,-326.632996,,-1540.455017,180.808989,0.0,180.808989,282.150986,
06/30/2002,282.134003,160.597999,98.139999,62.458,21.976999,,,0.0,0.0,0.0,0.0,0.0,28.212999,,,,210.787994,28.205,,,0.0,,,43.140999,22.535,22.535,0.0,20.605999,71.345999,,55.422001,55.422001,,,,0.0,0.0,0.0,0.0,,37.271999,,,37.271999,92.694,0.0,0.0,0.0,0.0,,1.483,,,,,,1.483,1.483,94.177,13.47,2035.194946,,,-326.632996,,-1534.075012,187.956938,0.0,187.956938,282.133938,
09/30/2002,223.817993,134.334997,66.857,67.477997,16.653999,16.654,,0.0,0.0,0.0,0.0,0.0,27.242,,,,178.231,25.278999,,,0.0,,,20.308,10.517,10.517,0.0,9.791,45.586999,,40.972,40.972,,,,0.0,0.0,0.0,0.0,,29.356,,,29.356,70.328,0.0,0.0,0.0,0.0,,1.001,,,,,,1.001,1.001,71.329,13.47,2035.822,,,-338.41,-1558.458,0.065,152.489,0.0,152.489,223.818,
12/31/2002,211.162003,131.335999,67.181999,64.153999,13.636,13.636,,0.0,0.0,0.0,0.0,0.0,24.596001,,,,169.567993,21.413,71.525002,-50.112,0.0,,,20.181,12.211,10.517,1.694,7.969999,41.594,,35.375,35.375,,,,0.0,0.0,0.0,0.0,,29.952003,,,29.952003,65.327003,0.0,0.0,0.0,0.0,,0.715,,,,,,0.715,0.715,66.042003,13.47,2035.828003,,,-338.410004,-1565.869019,0.101044,145.120025,0.0,145.120025,211.162028,
03/31/2003,208.257996,122.754001,52.560001,70.194,16.106001,,,0.0,0.0,0.0,0.0,0.0,23.268,,,,162.128006,17.690001,,,0.0,,,28.440001,10.517,10.517,0.0,17.923001,46.130002,,36.02,36.02,,,,0.0,0.0,0.0,0.0,,27.815999,,,27.815999,63.835999,0.0,0.0,0.0,0.0,,0.422,,,,,,0.422,0.422,64.257999,13.47,2042.735962,,,-338.410004,,-1573.796051,143.999907,0.0,143.999907,208.257906,
06/30/2003,229.005997,132.284001,69.292,62.992001,23.565001,,,0.0,0.0,0.0,0.0,0.0,25.027,,,,180.876007,16.106001,,,0.0,,,32.023998,10.517,10.517,0.0,21.506998,48.129999,,46.862999,46.862999,,,,0.0,0.0,0.0,0.0,,25.43,,,25.43,72.292999,0.0,0.0,0.0,0.0,,0.276,,,,,,0.276,0.276,72.568999,13.47,2049.087891,,,-338.410004,-1566.208008,-1.50296,156.436919,0.0,156.436919,229.005918,
09/30/2003,362.278,263.329,115.302,148.027,18.809,18.809,,,0.0,0.0,0.0,0.0,27.487,,,,309.625,16.603,,,,,,36.05,13.741,9.534,4.207,22.309,52.653,,38.467,38.467,,,,0.0,0.0,0.0,0.0,,26.072,,,26.072,64.539,138.47,138.47,0.0,0.0,,0.545,,,,,,0.545,139.015,203.554,,2055.846,,,-338.41,-1557.672,-1.04,158.724,0.0,158.724,362.278,
12/31/2003,337.783997,245.467994,93.732002,151.735992,10.782,10.782,,0.0,0.0,0.0,0.0,0.0,27.263,,,,283.513,16.524,75.542,-59.018002,0.0,,,37.747002,15.832,8.779,7.053,21.915002,54.271002,,25.061001,25.061001,,,,0.0,0.0,0.0,0.0,,24.552997,,,24.552997,49.613998,124.524002,124.524002,0.0,0.0,,1.069,,,,,,1.069,125.593002,175.207,13.47,2055.913086,,,-350.627991,-1555.44397,-0.734069,162.577056,0.0,162.577056,337.784056,
03/31/2004,353.209015,255.667991,176.091995,79.575996,19.052,19.052,,0.0,0.0,0.0,0.0,0.0,25.819,,,,300.539001,15.692,,,0.0,,,36.978001,15.593,8.779,6.814,21.385001,52.670001,,38.022999,38.022999,,,,0.0,0.0,0.0,0.0,,21.245003,,,21.245003,59.268002,124.996002,124.996002,0.0,0.0,,0.435,,,,,,0.435,125.431002,184.699004,13.47,2057.25,,,-350.627991,-1551.109985,-0.471985,168.510039,0.0,168.510039,353.209043,
06/30/2004,494.612,362.666001,156.306,206.360001,23.733,23.733,,0.0,0.0,0.0,0.0,0.0,29.658001,,,,416.057007,15.474,,,0.0,,,63.081001,46.407001,32.837002,13.569999,16.674,78.555001,,49.380001,49.380001,,,,0.0,0.0,0.0,0.0,,34.620999,,,34.620999,84.001,223.348007,223.348007,0.0,0.0,,2.029,,,,,,2.029,225.377007,309.378007,13.47,2062.929932,,,-350.627991,-1539.709961,-1.522033,184.539947,0.691,185.230947,494.608954,
09/30/2004,537.853,221.662,77.281,144.381,24.146,24.146,,0.0,0.0,0.0,0.0,0.0,33.191,,,,278.999,15.899,,,0.0,,,242.955,226.768,130.118,96.65,16.187,258.854,,50.64,50.64,,,,0.0,0.0,0.0,0.0,,36.006,,,36.006,86.646,238.042,238.042,0.0,0.0,,25.942,,,,,,25.942,263.984,350.63,13.47,2063.767,,,-350.628,-1530.448,0.061,196.222,4.471,200.693,551.323,
12/31/2004,542.082,224.082,101.27,122.812,18.314,18.314,,0.0,0.0,0.0,0.0,0.0,30.15,,,,272.546,15.827,85.495,-69.668,0.0,,,253.709,237.767,138.859,98.908,15.942,269.536,,40.612,40.612,,,,0.0,0.0,0.0,0.0,,33.765,,,33.765,74.377,237.888,237.888,0.0,0.0,,26.36,,,,,,26.36,264.248,338.625,,2064.541,,,-350.628,-1525.447,10.677,199.143,4.314,203.457,542.082,
03/31/2005,559.798,242.038,100.071,141.967,25.915,25.915,,0.0,0.0,0.0,0.0,0.0,30.274,,,,298.227,17.672,,,0.0,,,243.899,226.735,132.54,94.195,17.164,261.571,,58.9,58.9,,,,0.0,0.0,0.0,0.0,,31.617,,,31.617,90.517,237.046,,,,,24.197,,,,,,24.197,261.243,351.76,,2071.944,,,-350.628,-1521.333,3.596,203.579,4.459,208.038,559.798,
06/30/2005,567.255,255.868,118.27,137.598,31.811,31.811,,0.0,0.0,0.0,0.0,0.0,30.116,,,,317.795,17.627,,,0.0,,,231.833,214.402,127.665,86.737,17.431,249.46,,57.175,57.175,,,,0.0,0.0,0.0,0.0,,36.009,,,36.009,93.184,237.717,,,,,22.701,,,,,,22.701,260.418,353.602,0.0,2074.152,,,-350.628,-1508.957,-5.39,209.177,4.476,213.653,567.255,
09/30/2005,775.831,152.97,100.089,52.881,36.2,36.2,,0.0,0.0,0.0,0.0,0.0,41.671,,,,230.841,17.706,,,0.0,,,527.284,361.374,202.469,158.905,165.91,544.99,,48.922,48.922,,,,0.0,0.0,0.0,0.0,,39.169,,,39.169,88.091,237.032,,,,,47.676,,,,,,47.676,284.708,372.799,,2077.42,,,-350.628,-1338.362,-9.314,379.116,23.916,403.032,775.831,
12/31/2005,754.028,153.086,80.341,72.745,30.043,30.043,,0.0,0.0,0.0,0.0,0.0,40.553,,,,223.682,18.271,95.347,-77.076,0.0,,,512.075,348.092,198.417,149.675,163.983,530.346,,37.851,37.851,,,,0.0,0.0,0.0,0.0,,33.164,,,33.164,71.015,237.019,,,,,53.264,,,,,,53.264,290.283,361.298,,2069.488,,,-350.628,-1334.572,-15.217,369.071,23.659,392.73,754.028,
03/31/2006,773.432,167.453,81.907,85.546,33.821,33.821,,0.0,0.0,0.0,0.0,0.0,42.558,,,,243.832,18.034,,,,,,511.566,347.801,201.339,146.462,163.765,529.6,,49.387,49.387,,,,0.0,,,,,38.861,,,38.861,88.248,236.686,,,,,52.346,,,,,,52.346,289.032,377.28,0.0,2067.204,,,-356.244,-1335.536,-3.475,371.949,24.203,396.152,773.432,
06/30/2006,828.177,191.493,118.771,72.722,53.025,53.025,,0.0,0.0,0.0,0.0,0.0,42.335,,,,286.853,20.004,,,0.0,,,521.32,363.116,213.846,149.27,158.204,541.324,,56.402,56.402,,,,0.0,,,,,47.328,,,47.328,103.73,223.261,,,,,53.591,,,,,,53.591,276.852,380.582,13.47,2075.953,,,-356.307,-1323.019,11.868,421.965,25.63,447.595,828.177,
09/30/2006,1034.534,341.356,308.67,32.686,58.577,58.577,,0.0,0.0,0.0,0.0,0.0,37.697,,,,437.63,20.738,,,0.0,,,576.166,371.927,218.813,153.114,204.239,596.904,,53.806,53.806,,,,0.0,,,,,50.534,,,50.534,104.34,523.718,,,,,55.246,,,,,,55.246,578.964,683.304,1.0,2078.802,,,-486.253,-1275.265,12.236,330.52,20.71,351.23,1034.534,
12/31/2006,1105.648,431.56,423.577,7.983,48.536,48.536,,0.0,0.0,0.0,0.0,0.0,22.993,,,,503.089,21.691,107.122,-85.431,0.0,,,580.868,379.632,226.707,152.925,201.236,602.559,,49.032,49.032,,,,0.0,,,,,51.64,,,51.64,100.672,582.335,,,,,51.599,,,,,,51.599,633.934,734.606,,2070.71,,,-486.468,-1262.033,26.347,348.556,22.486,371.042,1105.648,
03/31/2007,1165.739,454.988,454.988,,52.134,52.134,,0.0,,,,,48.631,,,,555.753,21.4,,,,,,588.586,376.615,228.354,148.261,211.971,609.986,,57.906,57.906,,,,568.98,,,,,105.302,,,105.302,732.188,0.0,,,,,50.626,,,,,,50.626,50.626,782.814,0.0,2096.363,,,-487.893,-1278.304,29.541,359.707,23.218,382.925,1165.739,
06/30/2007,1167.664,448.931,426.521,22.41,76.831,76.831,,0.0,,,,,26.61,,,,552.372,22.137,,,0.0,,,593.155,388.853,236.612,152.241,204.302,615.292,,58.999,58.999,,,,569.161,,,,,60.792,,,60.792,688.952,0.0,,,,,52.284,,,,,,52.284,52.284,741.236,0.0,2101.997,,,-488.098,-1243.732,35.035,405.202,21.226,426.428,1167.664,
09/30/2007,1370.709,496.556,423.508,73.048,103.558,103.558,,0.0,,,,,29.708,,,,629.822,25.056,,,18.735,,,697.096,453.245,270.807,182.438,243.851,740.887,,59.359,59.359,,,,569.453,,,,,132.246,,,132.246,761.058,0.0,,,,,59.661,,,,,,59.661,59.661,820.719,0.0,2113.294,,,-488.691,-1139.368,49.628,534.863,15.127,549.99,1370.709,
12/31/2007,1350.856,507.858,385.359,122.499,70.712,70.712,,0.0,0.0,0.0,0.0,0.0,34.43,,,,613.0,86.521,27.088,,2.451,,,708.317,469.907,287.159,182.748,238.41,797.289,,47.708,47.708,,,,569.796,,,,,77.339,,,77.339,694.843,0.0,,,,,59.87,,,,,,59.87,59.87,754.713,,2124.375,,,-489.106,-1106.506,50.344,579.107,17.036,596.143,1350.856,
03/31/2008,1312.421,463.438,364.55,98.888,92.328,92.328,,0.0,0.0,0.0,0.0,0.0,38.133,,,,593.899,29.404,106.103,-76.699,,,,689.118,520.094,326.863,193.231,169.024,718.522,,46.29,46.29,,,,317.91,,,,,107.377,,,107.377,471.577,0.0,,,,,66.943,,,,,,66.943,66.943,538.52,0.0,2176.923,,,-493.555,-944.145,34.678,773.901,0.0,773.901,1312.421,
06/30/2008,1491.546,551.221,471.068,80.153,132.523,132.523,,0.0,0.0,0.0,0.0,0.0,39.441,,,,723.185,27.534,,,14.894,,,725.933,503.755,311.2,192.555,222.178,768.361,,78.356,78.356,,,,520.076,,,,,114.009,,,114.009,712.441,0.0,,,,,65.684,,,,,,65.684,65.684,778.125,0.0,2148.083,,,-492.511,-1034.256,75.1,696.416,17.005,713.421,1491.546,
09/30/2008,1456.113,452.236,413.386,38.85,138.875,138.875,,0.0,0.0,0.0,0.0,0.0,48.061,,,,639.172,28.45,,,14.304,,,774.187,566.799,353.407,213.392,207.388,816.941,,65.802,65.802,,,,467.519,,,,,123.148,,,123.148,656.469,0.0,,,,,71.224,,,,,,71.224,71.224,727.693,0.0,2164.391,,,-493.442,-946.288,3.759,728.42,0.0,728.42,1456.113,
12/31/2008,1312.421,463.438,364.55,98.888,92.328,92.328,,0.0,0.0,0.0,0.0,0.0,38.133,,,,593.899,29.404,106.103,-76.699,0.0,,,689.118,520.094,326.863,193.231,169.024,718.522,,46.29,46.29,,,,317.91,,,,,107.377,,,107.377,471.577,75.075,,,,,66.943,,,,,,66.943,142.018,613.595,0.0,2176.923,,,-493.555,-944.145,-40.397,698.826,0.0,698.826,1312.421,
03/31/2009,1328.028,497.054,291.26,205.794,104.747,104.747,0.0,0.0,0.0,0.0,0.0,0.0,44.584,,142.507,28.805,646.385,28.56,,,0.0,,,653.083,496.008,321.122,174.886,14.568,681.643,,152.29,77.832,,,74.458,306.412,306.412,,,,35.608,,,35.608,494.31,0.0,0.0,,,,62.983,,,,,44.266,18.717,62.983,557.293,0.0,2194.986,0.373,2194.613,-506.662,-919.122,1.533,770.735,0.0,770.735,1328.028,
06/30/2009,1492.337,589.568,333.449,256.119,150.045,150.045,0.0,0.0,0.0,0.0,0.0,0.0,57.382,,130.224,38.561,796.995,29.669,,,0.0,,,665.673,530.263,347.221,183.042,5.186,695.342,,179.142,77.168,,,101.974,297.878,297.878,,,,41.718,,,41.718,518.738,58.602,58.602,,,,67.545,,,,,46.584,20.961,126.147,644.885,0.0,2217.462,0.377,2217.085,-506.793,-852.111,-11.106,847.452,0.0,847.452,1492.337,
09/30/2009,1797.036,719.266,362.473,356.793,169.864,169.864,0.0,0.0,0.0,0.0,0.0,0.0,61.228,,282.606,20.557,950.358,29.339,,,0.0,,,817.339,529.775,349.981,179.794,4.958,846.678,,206.458,62.995,,,143.463,220.725,220.725,,,,50.405,,,50.405,477.588,50.213,50.213,,,,67.51,,,,,45.733,21.777,117.723,595.311,0.0,2237.763,0.391,2237.372,-507.724,-533.128,4.814,1201.725,0.0,1201.725,1797.036,
12/31/2009,1834.224,800.155,202.141,598.014,118.659,118.659,0.0,0.0,0.0,0.0,0.0,0.0,104.127,0.0,253.7,30.1,1022.941,30.489,107.999,-77.51,0.0,,,780.794,522.71,350.63,172.08,4.384,811.283,,188.129,60.568,,0.0,127.561,159.878,159.878,0.0,0.0,,60.758,0.0,0.0,60.758,408.765,0.0,0.0,0.0,0.0,,67.845,0.0,0.0,0.0,0.0,43.793,24.052,67.845,476.61,0.0,2290.272,0.405,2289.867,-510.97,-454.673,32.985,1357.614,0.0,1357.614,1834.224,
03/31/2010,2201.561,1235.668,348.775,886.893,132.497,132.497,0.0,0.0,0.0,0.0,0.0,0.0,108.436,,189.474,44.118,1476.601,30.816,,,0.0,,,694.144,490.363,333.531,156.832,14.307,724.96,,194.117,75.256,,,118.861,78.329,78.329,,,,71.146,,,71.146,343.592,460.978,460.978,,,,61.217,,,,,36.016,25.201,522.195,865.787,0.0,2395.096,0.424,2394.672,-629.902,-400.798,-28.622,1335.774,0.0,1335.774,2201.561,
06/30/2010,2445.739,1220.199,356.035,864.164,208.056,208.056,0.0,0.0,0.0,0.0,0.0,0.0,129.421,,174.236,41.423,1557.676,34.988,,,0.0,,,853.075,662.871,426.324,236.547,15.968,888.063,,282.184,119.138,,,163.046,41.981,41.981,,,,141.611,,,141.611,465.776,465.987,465.987,,,,86.073,,,,,59.179,26.894,552.06,1017.836,0.0,2401.391,0.432,2400.959,-636.393,-285.841,-86.609,1392.548,35.355,1427.903,2445.739,
09/30/2010,2746.545,1475.069,533.121,941.948,248.946,248.946,0.0,0.0,0.0,0.0,0.0,0.0,116.043,,158.888,42.786,1840.058,35.905,,,0.0,,,870.582,696.861,453.618,243.243,14.833,906.487,,388.355,112.753,79.666,,195.936,0.174,0.174,,,,117.8,,,117.8,506.329,471.071,471.071,,,,87.883,,,,,59.402,28.481,558.954,1065.283,0.0,2355.531,0.438,2355.093,-636.623,-62.861,-19.007,1637.04,44.222,1681.262,2746.545,
12/31/2010,2905.953,1662.218,358.967,1303.251,162.426,162.426,0.0,0.0,0.0,0.0,0.0,0.0,132.82,0.0,151.408,57.291,1957.464,39.739,134.146,-94.407,0.0,,,908.75,742.924,510.894,232.03,14.418,948.489,,334.078,90.311,0.0,0.0,243.767,0.175,0.175,0.0,0.0,,136.915,0.0,0.0,129.92,471.168,476.23,476.23,0.0,0.0,,99.43,0.0,0.0,0.0,0.0,56.44,42.99,575.66,1046.828,0.0,2417.53,0.438,2417.092,-640.415,69.11,-32.851,1813.374,45.751,1859.125,2905.953,
03/31/2011,3065.351,1745.586,551.074,1194.512,221.978,221.978,0.0,0.0,0.0,0.0,0.0,0.0,138.106,,137.969,57.746,2105.67,44.386,,,0.0,,,915.295,759.864,525.801,234.063,17.462,959.681,,438.247,115.512,,,322.735,481.644,481.644,,,,166.805,,,166.805,1086.696,0.0,,,,,103.147,,,,,55.938,47.209,103.147,1189.843,0.0,2348.173,0.445,2347.728,-797.677,163.545,103.929,1817.97,57.538,1875.508,3065.351,
06/30/2011,3360.075,1949.418,611.249,1338.169,321.358,321.358,0.0,0.0,0.0,0.0,0.0,0.0,105.659,,158.658,53.337,2376.435,49.346,,,0.0,,,934.294,758.479,529.594,228.885,17.157,983.64,,395.682,127.794,,,267.888,486.778,486.778,,,,243.733,,16.468,243.733,1126.193,0.0,,,,,88.537,,,,,54.679,17.39,88.537,1214.73,0.0,2372.729,0.446,2372.283,-799.106,396.528,107.698,2077.849,67.496,2145.345,3360.075,
09/30/2011,3815.573,2404.633,421.166,1983.467,345.339,345.339,0.0,0.0,0.0,0.0,0.0,0.0,132.005,,137.462,99.757,2881.977,53.843,,,0.0,,,879.753,720.847,510.154,210.693,21.444,933.596,,475.29,169.545,,,305.745,492.169,492.169,,,,213.802,,,213.802,1181.261,0.0,,,,,84.567,,,,,47.448,37.119,84.567,1265.828,0.0,2394.48,0.446,2394.034,-802.784,858.438,22.996,2473.13,76.615,2549.745,3815.573,
12/31/2011,3970.671,2657.663,632.836,2024.827,264.453,264.453,0.0,0.0,0.0,0.0,0.0,0.0,144.728,0.0,111.08,47.518,3066.844,64.322,176.957,-112.635,0.0,,,839.505,704.935,504.784,200.151,23.49,903.827,,369.001,146.867,0.0,0.0,222.134,497.64,497.64,0.0,0.0,,239.157,0.0,0.0,238.05,1105.798,0.0,0.0,0.0,0.0,,86.173,0.0,0.0,0.0,0.0,46.99,39.183,86.173,1191.971,0.0,2431.725,0.446,2431.279,-803.586,1033.738,-10.222,2651.655,127.045,2778.7,3970.671,
03/31/2012,5092.827,3618.703,1192.075,2426.628,324.562,324.562,0.0,0.0,0.0,0.0,0.0,0.0,259.797,,43.245,206.198,4203.062,73.52,,,0.0,,,816.245,731.687,520.769,210.918,41.313,889.765,,472.201,173.984,,,298.217,503.192,503.192,,,,314.836,,,314.836,1290.229,866.569,866.569,,,,89.246,,,,,45.72,43.526,955.815,2246.044,0.0,2537.088,0.449,2536.639,-1057.811,1163.494,20.696,2663.467,183.316,2846.783,5092.827,
06/30/2012,5428.806,3942.342,812.786,3129.556,429.52,429.52,0.0,0.0,0.0,0.0,0.0,0.0,206.437,,29.04,171.354,4578.299,78.616,,,0.0,,,771.891,704.368,508.331,196.037,38.483,850.507,,473.29,201.203,,,272.087,508.826,508.826,,,,384.519,,,384.519,1366.635,871.667,871.667,,,,86.359,,,,,45.237,41.122,958.026,2324.661,0.0,2569.573,0.45,2569.123,-1058.754,1524.615,-41.473,2993.961,110.184,3104.145,5428.806,
09/30/2012,6217.809,4667.997,898.47,3769.527,493.777,493.777,0.0,0.0,0.0,0.0,0.0,0.0,203.955,,23.23,159.936,5365.729,81.931,,,0.0,,,770.149,710.209,517.721,192.488,36.71,852.08,,617.502,240.176,,,377.326,514.542,514.542,,,,343.296,,,343.296,1475.34,876.809,876.809,,,,94.118,,,,,46.305,47.813,970.927,2446.267,0.0,2594.333,0.45,2593.883,-1058.983,2105.386,-2.415,3638.321,133.221,3771.542,6217.809,
