Date,Revenue,Consensus Estimate,Comparable Actual,Revenue Surprise %,GAAP Actual,Adjusted Actual,Earnings Per Share,EPS Surprise %,EBIT,EBIT Surprise %,EBITDA,Gross Margin %,Gross Margin Surprise %,Pretax Income (Loss),Pretax Income (Loss) Surprise %,Net Income,Net Income Surprise %,Source: Bloomberg
12/31/1989,,,0.0,,3.214,3.214,,,,,,,,,,,,
03/31/1990,,,1.141,,1.141,1.141,,,,,,,,,,,,
06/30/1990,,,-53.327,,-53.327,-53.327,,,,,,,,,,,,
09/30/1990,,,-172.279007,,-172.279007,-172.279007,,,,,,,,,,,,
12/31/1990,,,0.0,,-35.990002,-35.990002,,,,,,,,,,,,
03/31/1991,,,-10.952,,-10.952,-10.952,,,,,,,,,,,,
06/30/1991,,,-11.568,,-11.568,-11.568,,,,,,,,,,,,
09/30/1991,,,2.171,,2.171,2.171,,,,,,,,,,,,
12/31/1991,,,0.0,,-16.372,-16.372,,,,,,,,,,,,
03/31/1992,,,-9.421,,-10.131,-10.131,,,,,,,,,,,,
06/30/1992,,,6.034,,3.178,3.178,,,,,,,,,,,,
09/30/1992,,,3.232,,3.23,3.23,,,,,,,,,,,,
12/31/1992,,,0.0,,-4.09,-4.09,,,,,,,,,,,,
03/31/1993,,,0.189,,0.189,0.189,,,,,,,,,,,,
06/30/1993,,,8.64,,8.64,8.64,,,,,,,,,,,,
09/30/1993,,,-21.264,,123.254997,123.254997,,,,,,,,,,,,
12/31/1993,,,0.0,,-6.17,-6.17,,,,,,,,,,,,
03/31/1994,,,-0.378,,0.239,0.239,,,,,,,,,,,,
06/30/1994,,,3.902,,3.902,3.902,,,,,,,,,,,,
09/30/1994,,,3.392,,3.392,3.392,,,,,,,,,,,,
12/31/1994,,,,,2.936,2.936,,,,,,,,,,,,
03/31/1995,,,0.266,,1.415,1.415,,,,,,,,,,,,
06/30/1995,,,6.857,,5.261,5.261,,,,,,,,,,,,
09/30/1995,,,5.863,,5.863,5.863,,,,,,,,,,,,
12/31/1995,,,0.0,,4.788,4.788,,,,,,,,,,,,
03/31/1996,,,3.74,,3.74,3.74,,,,,,,,,,,,
06/30/1996,,,8.77,,8.77,8.77,,,,,,,,,,,,
09/30/1996,,,8.274,,8.274,8.274,,,,,,,,,,,,
12/31/1996,,,0.0,,4.997,4.997,,,,,,,,,,,,
03/31/1997,,,5.763,,5.763,5.763,,,,,,,,,,,,
06/30/1997,,,9.043,,9.043,9.043,,,,,,,,,,,,
09/30/1997,,,9.006,,9.006,9.006,,,,,,,,,,,,
