Date,Total Assets,"Cash, Cash Equivalents & STI",Cash & Cash Equivalents,ST Investments,Accounts & Notes Receiv,"Accounts Receivable, Net","Notes Receivable, Net",Inventories,Raw Materials,Work In Process,Finished Goods,Other Inventory,Other ST Assets,Prepaid Expenses,Derivative & Hedging Assets,Deferred Tax Assets,Misc ST Assets,Total Current Assets,"Property, Plant & Equip, Net","Property, Plant & Equip",Accumulated Depreciation,LT Investments & Receivables,Other LT Assets,Total Intangible Assets,Goodwill,Other Intangible Assets,Investments in Affiliates,Misc LT Assets,Total Noncurrent Assets,Liabilities & Shareholders' Equity,Payables & Accruals,Accounts Payable,Accrued Taxes,Interest & Dividends Payable,Other Payables & Accruals,ST Debt,ST Borrowings,ST Lease Liabilities,ST Finance Leases,ST Operating Leases,Current Portion of LT Debt,Other ST Liabilities,Deferred Revenue,Derivatives & Hedging,Misc ST Liabilities,Total Current Liabilities,LT Debt,LT Borrowings,LT Lease Liabilities,LT Finance Leases,LT Operating Leases,Other LT Liabilities,Accrued Liabilities,Pension Liabilities,Deferred Tax Liabilities,Misc LT Liabilities,Total Noncurrent Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity Before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
09/30/1992,1280.547974,5.14,5.14,0.0,283.309998,,,435.584991,,,,,47.362999,,,,,771.39801,342.075012,608.278992,-266.20401,0.0,167.074997,,,,,167.074997,509.150009,,149.210999,149.210999,,,,27.298,,,,,,112.768009,,,112.768009,289.277008,11.027,,,,,63.664001,,,,63.664001,74.691002,363.96801,0.0,101.432999,,,0.0,,815.146973,916.579971,0.0,916.579971,1280.547981,
12/31/1992,1310.537964,44.808998,44.808998,0.0,265.410004,,,432.233002,,,,,51.813999,,,,,794.265991,352.692993,626.731018,-274.037994,0.0,163.578995,,,,,163.578995,516.271988,,151.897995,151.897995,,,,24.954,,,,,,138.63,,,138.63,315.481995,6.936,,,,,56.910999,,,,56.910999,63.846999,379.328994,0.0,105.237999,,,0.0,,825.971008,931.209007,0.0,931.209007,1310.538001,
03/31/1993,1294.213013,36.415001,36.415001,0.0,273.838013,,,419.622009,,,,,49.313999,,,,,779.189026,356.949005,641.356018,-284.407013,0.0,158.074997,,,,,158.074997,515.024002,,160.386002,160.386002,,,,25.656,,,,,,120.122,,,120.122,306.164001,6.433,,,,,52.98,,,,52.98,59.413,365.577001,0.0,105.311996,,,0.0,,823.323975,928.635971,0.0,928.635971,1294.212972,
06/30/1993,1315.045044,2.661,2.661,0.0,309.928009,,,433.213013,,,,,45.783001,,,,,791.585022,370.674988,663.913025,-293.238007,0.0,152.785004,,,,,152.785004,523.459991,,187.505005,187.505005,,,,42.705002,,,,,,110.965988,,,110.965988,341.175995,6.296,,,,,51.344002,,,,51.344002,57.640002,398.815997,0.0,104.213997,,,0.0,,812.015015,916.229012,0.0,916.229012,1315.045008,
09/30/1993,1358.922974,5.481,5.481,0.0,316.011993,,,448.839996,,,,,50.082001,,,,,820.414978,390.569,691.372009,-300.803009,0.0,147.938995,,,,,147.938995,538.507996,,181.576996,181.576996,,,,81.966003,,,,,,134.902008,,,134.902008,398.445007,6.257,,,,,46.507,,,,46.507,52.764,451.209007,0.0,102.932999,,,0.0,,804.781006,907.714005,0.0,907.714005,1358.923012,
12/31/1993,1376.66394,2.572,2.572,0.0,299.855988,,,466.213989,,,,,55.240002,,,,,823.882019,409.382996,716.755005,-307.372009,0.0,143.399002,,,,,143.399002,552.781998,,178.113998,178.113998,,,,55.959999,,,,,,147.282998,,,147.282998,381.356995,6.214,,,,,47.188,,,,47.188,53.402,434.758995,0.0,104.706001,,,0.0,,837.198975,941.904976,0.0,941.904976,1376.663971,
03/31/1994,1431.957031,14.162,14.162,0.0,323.61499,,,481.552002,,,,,57.530998,,,,,876.859985,416.143005,734.935974,-318.792999,0.0,138.953995,,,,,138.953995,555.097,,201.110001,201.110001,,,,59.514,,,,,,144.010002,,,144.010002,404.634003,6.018,,,,,46.473,,,,46.473,52.491,457.125002,0.0,105.161003,,,0.0,,869.671021,974.832024,0.0,974.832024,1431.957026,
06/30/1994,1499.302002,12.457,12.457,0.0,372.772003,,,498.088013,,,,,54.882,,,,,938.198975,426.622009,757.536011,-330.914001,0.0,134.481003,,,,,134.481003,561.103012,,217.473007,217.473007,,,,91.261002,,,,,,131.389984,,,131.389984,440.123993,5.987,,,,,45.728001,,,,45.728001,51.715001,491.838994,0.0,105.593002,,,0.0,,901.869995,1007.462997,0.0,1007.462997,1499.301991,
09/30/1994,1530.654053,12.078,12.078,0.0,357.479004,,,527.122986,,,,,61.872002,,,,,958.552002,441.877014,783.607971,-341.730988,0.0,130.225006,,,,,130.225006,572.10202,,235.097,235.097,,,,61.458,,,,,,142.809013,,,142.809013,439.364014,5.956,,,,,44.752998,,,,44.752998,50.708998,490.073012,0.0,105.776001,,,0.0,,934.804993,1040.580994,0.0,1040.580994,1530.654006,
12/31/1994,1534.750977,15.292,15.292,0.0,345.792999,,,519.966003,,,,,82.595001,,,,,963.645996,469.141998,810.21698,-341.075012,0.0,101.962997,,,,,101.962997,571.104995,,226.459,226.459,,,,37.583,,,,,,195.008995,,,195.008995,459.050995,1.023,,,,,41.872002,,,,41.872002,42.895002,501.945997,0.0,107.170998,,,0.0,,925.633972,1032.80497,0.0,1032.80497,1534.750967,
03/31/1995,1572.428955,14.084,14.084,0.0,365.45401,,,535.539001,,,,,82.934998,,,,,998.012024,476.274994,830.492004,-354.21701,0.0,98.141998,,,,,98.141998,574.416992,,229.699997,229.699997,,,,61.266998,,,,,,169.725998,,,169.725998,460.692993,0.989,,,,,40.854,,,,40.854,41.843,502.535993,0.0,107.529999,,,0.0,,962.362976,1069.892975,0.0,1069.892975,1572.428968,
06/30/1995,1680.561035,16.239,16.239,0.0,388.210999,,,607.491028,,,,,81.653,,,,,1093.593994,491.593994,859.395996,-367.802002,0.0,95.373001,,,,,95.373001,586.966995,,249.156998,249.156998,,,,151.636993,,,,,,139.802994,,,139.802994,540.596985,0.955,,,,,40.526001,,,,40.526001,41.481001,582.077986,0.0,108.310997,,,0.0,,990.171997,1098.482994,0.0,1098.482994,1680.56098,
09/30/1995,1694.569946,22.885,22.885,0.0,394.373993,,,597.869019,,,,,83.523003,,,,,1098.651001,503.665985,869.653015,-365.987,0.0,92.252998,,,,,92.252998,595.918983,,208.865997,208.865997,,,,133.423996,,,,,,172.723007,,,172.723007,515.013,4.405,,,,,38.953999,,,,38.953999,43.358999,558.371999,0.0,108.572998,,,0.0,,1027.625,1136.197998,0.0,1136.197998,1694.569997,
12/31/1995,1669.243042,11.46,11.46,0.0,369.575989,,,602.638977,,,,,78.985001,,,,,1062.660034,518.351013,897.700012,-379.348999,0.0,88.232002,,,,,88.232002,606.583015,,204.925003,204.925003,,,,46.818001,,,,,,192.392982,,,192.392982,444.135986,8.713,,,,,37.285,,,,37.285,45.998,490.133986,0.0,111.995003,,,0.0,,1067.114014,1179.109017,0.0,1179.109017,1669.243003,
03/31/1996,1674.479004,43.597,43.597,0.0,388.628998,,,558.968018,,,,,85.772003,,,,,1076.965942,513.234985,907.958984,-394.723999,0.0,84.278,,,,,84.278,597.512985,,206.048004,206.048004,,,,26.264999,,,,,,178.880997,,,178.880997,411.194,8.202,,,,,36.091,,,,36.091,44.292999,455.487,0.0,113.403999,,,0.0,,1105.588013,1218.992012,0.0,1218.992012,1674.479012,
06/30/1996,1745.275024,94.399002,94.399002,0.0,432.166992,,,545.846985,,,,,82.053001,,,,,1154.465942,510.372986,917.91803,-407.545013,0.0,80.435997,,,,,80.435997,590.808983,,259.403015,259.403015,,,,27.969,,,,,,159.018976,,,159.018976,446.390991,7.209,,,,,34.890999,,,,34.890999,42.099999,488.49099,0.0,114.230003,,,0.0,,1142.553955,1256.783958,0.0,1256.783958,1745.274949,
09/30/1996,1774.118042,131.552994,131.552994,0.0,418.990997,,,565.872986,,,,,73.552002,,,,,1189.968994,507.083008,928.340027,-421.256989,0.0,77.066002,,,,,77.066002,584.14901,,233.893005,233.893005,,,,27.792999,,,,,,176.625,,,176.625,438.311005,6.668,,,,,33.483002,,,,33.483002,40.151002,478.462007,0.0,114.209999,,,0.0,,1181.446045,1295.656044,0.0,1295.656044,1774.118051,
12/31/1996,2119.02,126.935,126.935,0.0,433.575,,,686.925,,,,,72.808,,,,,1320.24,550.984,985.712,-434.728,0.0,247.794,,,,,247.794,798.778,,240.779,240.779,,,,160.028,,,,,,215.261,,,215.261,616.068,6.152,,,,,34.139,,,,34.139,40.291,656.359,0.0,288.987,,,-32.09,,1205.77,1462.667,0.0,1462.667,2119.026,
03/31/1997,2065.26,101.664,101.664,0.0,465.837,,,627.712,,,,,79.046,,,,,1274.26,552.086,1002.64,-450.553,0.0,238.915,,,,,238.915,791.001,,253.911,253.911,,,,158.055,,,,,,207.87,,,207.87,619.836,5.639,,,,,33.101,,,,33.101,38.74,658.576,0.0,289.947,,,-127.839,,1244.579,1406.687,0.0,1406.687,2065.263,
06/30/1997,1993.740967,31.691999,31.691999,0.0,497.820007,,,587.421997,,,,,79.004997,,,,,1195.938965,561.51001,1026.525024,-465.015015,0.0,236.292007,,,,,236.292007,797.802017,,243.115997,243.115997,,,,233.932007,,,,,,191.480988,,,191.480988,668.528992,5.119,,,,,37.629002,,,,37.629002,42.748002,711.276993,0.0,290.940002,,,-297.824005,,1289.347992,1282.463989,0.0,1282.463989,1993.740983,
09/30/1997,2008.602051,57.501999,57.501999,0.0,493.559998,,,576.481018,,,,,75.274002,,,,,1202.817017,574.289001,1053.85498,-479.56601,0.0,231.496002,,,,,231.496002,805.785004,,269.069,269.069,,,,157.264999,,,,,,216.100998,,,216.100998,642.434998,5.096,,,,,38.957001,,,,38.957001,44.053001,686.487998,0.0,291.709991,,,-302.454987,,1332.859039,1322.114044,0.0,1322.114044,2008.602043,
12/31/1997,1997.82,46.929,46.929,0.0,455.457,,,612.132,,,,,68.47,,,,,1182.99,592.913,1087.16,-494.245,0.0,221.92,,,,,221.92,814.833,,261.802,261.802,,,,26.794,,,,,,245.285,,,245.285,533.881,131.201,,,,,38.078,,,,38.078,169.279,703.16,0.0,295.775,,,-378.899,,1377.785,1294.661,0.0,1294.661,1997.821,
03/31/1998,2037.85,36.032,36.032,0.0,482.5,,,606.174,,,,,73.297,,,,,1198.0,601.894,1111.48,-509.589,0.0,237.952,,,,,237.952,839.846,,274.852,274.852,,,,30.586,,,,,,229.525,,,229.525,534.963,132.145,,,,,38.951,,,,38.951,171.096,706.059,0.0,295.7,,,-387.328,,1423.418,1331.79,0.0,1331.79,2037.849,
06/30/1998,2071.60791,48.988998,48.988998,0.0,515.76001,,,584.051025,,,,,75.498001,,,,,1224.297974,616.817017,1141.656982,-524.840027,0.0,230.492996,,,,,230.492996,847.310013,,282.867004,282.867004,,,,28.858,,,,,,223.428011,,,223.428011,535.153015,127.955002,,,,,38.874001,,,,38.874001,166.829002,701.982018,0.0,300.027008,,,-391.552002,,1461.151001,1369.626007,0.0,1369.626007,2071.608025,
09/30/1998,2051.555908,46.070999,46.070999,0.0,496.645996,,,570.330017,,,,,73.776001,,,,,1186.822998,634.590027,1173.130005,-538.539978,0.0,230.143005,,,,,230.143005,864.733032,,279.256012,279.256012,,,,67.800003,,,,,,239.850967,,,239.850967,586.906982,122.788002,,,,,39.320999,,,,39.320999,162.109001,749.015984,0.0,302.196991,,,-496.233002,,1496.576019,1302.540009,0.0,1302.540009,2051.555992,
12/31/1998,2103.966,43.171,43.171,0.0,463.377,463.377,,626.731,,,626.731,,73.15,,,,,1206.429,660.528,1209.167,-548.639,5.0,232.009,213.912,,,,18.097,897.537,,212.872,212.872,,,,110.891,,,,,,340.794,,,340.794,664.557,122.883,,,,,37.785,,,,37.785,160.668,825.225,,303.099,,,-572.9,1585.344,-36.802,1278.741,0.0,1278.741,2103.966,
03/31/1999,2202.056,36.859,36.859,0.0,508.08,508.08,,646.555,0.0,0.0,646.555,0.0,89.285,,,,,1280.779,680.578,1245.945,-565.359,0.0,240.691,0.0,,,,240.691,921.269,,307.432,307.432,,,,176.765,,,,,,243.285,,,243.285,727.482,124.553,,,,,38.526,,,,38.526,163.079,890.561,0.0,303.853,,,-586.112,1627.604,-33.85,1311.495,0.0,1311.495,2202.056,
06/30/1999,2341.42,45.452,45.452,0.0,562.63,562.63,,691.49,0.0,0.0,691.49,0.0,85.185,,,,,1384.757,693.484,1276.653,-583.163,0.0,263.173,,,,,263.173,956.657,,331.358,331.358,,,,270.171,,,,,,221.231,,,221.231,822.76,127.434,,,,,39.779,,,,39.779,167.213,989.973,0.0,305.939,,,-587.377,1663.226,-30.341,1351.447,0.0,1351.447,2341.42,
09/30/1999,2349.4,47.609,47.609,0.0,565.499,565.499,,699.29,0.0,0.0,699.29,0.0,80.385,,,,,1392.783,685.472,1270.784,-585.312,0.0,271.145,,,,,271.145,956.617,,306.136,306.136,,,,244.746,,,,,,243.753,,,243.753,794.635,127.833,,,,,41.376,,,,41.376,169.209,963.844,0.0,309.03,,,-587.812,1694.041,-29.703,1385.556,0.0,1385.556,2349.4,
12/31/1999,2564.826,62.683,62.683,0.0,561.786,561.786,,762.495,0.0,0.0,,0.0,84.181,,,,,1471.145,697.751,1302.029,-604.278,154.203,241.727,222.702,,,,19.025,1093.681,,260.084,260.084,,,,324.557,,,,,,285.893,,,285.893,870.534,124.928,,,,,88.835,,,,88.835,213.763,1084.297,,309.299,,,-588.238,1707.258,52.21,1480.529,0.0,1480.529,2564.826,
03/31/2000,2612.475,64.685,64.685,0.0,600.974,600.974,,773.214,0.0,0.0,773.214,0.0,104.789,,,,,1543.662,688.004,1301.776,-613.772,0.0,380.809,,,,,380.809,1068.813,,295.153,295.153,,,,311.237,,,,,,296.402,,,296.402,902.792,124.457,,,,,82.844,,,,82.844,207.301,1110.093,0.0,318.151,,,-588.584,1733.514,39.301,1502.382,0.0,1502.382,2612.475,
06/30/2000,2572.93,57.139,57.139,0.0,654.623,654.623,,771.08,0.0,0.0,771.08,0.0,106.988,,,,,1589.83,679.718,1292.319,-612.601,0.0,303.382,,,,,303.382,983.1,,334.739,334.739,,,,303.839,,,,,,277.963,,,277.963,916.541,121.933,,,,,48.056,,,,48.056,169.989,1086.53,0.0,328.82,,,-588.439,1773.212,-27.193,1486.4,0.0,1486.4,2572.93,
09/30/2000,2555.039,72.264,72.264,,651.739,651.739,,754.509,,,,,102.292,,,,,1580.804,668.652,1289.131,-620.479,,305.583,,,,,305.583,974.235,,271.734,271.734,,,,281.577,,,,,,329.558,,,329.558,882.869,120.051,,,,,42.208,,,,42.208,162.259,1045.128,,331.495,,,-588.439,1805.347,-38.59,1509.813,0.098,1509.911,2555.039,
12/31/2000,2459.601,63.384,63.384,0.0,608.297,608.297,,704.071,0.0,0.0,704.071,0.0,107.25,,,,,1483.002,676.397,1308.027,-631.63,27.761,272.441,159.161,180.644,-21.483,,113.28,976.599,,220.924,220.924,,,,196.308,,,,,,330.092,,,330.092,747.324,125.258,,,,,49.537,,,,49.537,174.795,922.119,0.0,330.836,,,-589.196,1837.298,-41.552,1537.386,0.096,1537.482,2459.601,
03/31/2001,2452.363,68.974,68.974,0.0,595.105,595.105,,685.823,0.0,0.0,685.823,0.0,138.621,,,,,1488.523,673.472,1321.621,-648.149,0.0,290.368,,,,,290.368,963.84,,255.664,255.664,,,,138.065,,,,,,317.855,,,317.855,711.584,119.355,,,,,50.743,,,,50.743,170.098,881.682,0.0,336.777,,,-557.419,1855.062,-63.833,1570.587,0.094,1570.681,2452.363,
06/30/2001,2437.82,66.281,66.281,0.0,606.384,606.384,,665.156,0.0,0.0,665.156,0.0,153.618,,,,,1491.439,676.087,1343.702,-667.615,0.0,270.294,,,,,270.294,946.381,,299.331,299.331,,,,119.303,,,,,,273.825,,,273.825,692.459,124.002,,,,,52.215,,,,52.215,176.217,868.676,0.0,341.219,,,-581.668,1853.309,-43.809,1569.051,0.093,1569.144,2437.82,
09/30/2001,2379.666,138.516,138.516,0.0,548.288,548.288,,630.437,0.0,0.0,630.437,0.0,140.8,,,,,1458.041,672.108,1354.569,-682.461,4.412,245.105,,,,,245.105,921.625,,284.998,284.998,,,,26.924,,,,,,327.013,,,327.013,638.935,119.116,,,,,53.601,,,,53.601,172.717,811.652,0.0,343.448,,,-607.349,1892.805,-60.978,1567.926,0.088,1568.014,2379.666,
12/31/2001,2331.246,168.846,168.846,0.0,454.18,454.18,,634.654,0.0,0.0,634.654,0.0,134.931,,,,,1392.611,689.718,1386.424,-696.706,27.023,221.894,155.892,101.844,54.048,,66.002,938.635,,275.893,275.893,,,,17.046,,,,,,260.872,,,260.872,553.811,118.219,,,,,55.888,,,,55.888,174.107,727.918,0.0,343.438,,,-630.946,1937.972,-47.275,1603.189,0.139,1603.328,2331.246,
03/31/2002,2431.298,221.59,221.59,0.0,484.085,484.085,,649.472,0.0,0.0,649.472,0.0,141.48,,,,,1496.627,687.96,1400.925,-712.965,22.223,224.488,155.05,150.312,4.738,,69.438,934.671,,342.855,342.855,,,,14.499,,,,,,246.627,,,246.627,603.981,117.956,,,,,58.043,,,,58.043,175.999,779.98,0.0,425.117,,,-697.059,1980.058,-56.936,1651.18,0.138,1651.318,2431.298,
06/30/2002,2415.249,199.289,199.289,0.0,500.725,500.725,,643.173,0.0,0.0,643.173,0.0,142.077,,,,,1485.264,700.573,1432.063,-731.49,27.669,201.743,122.313,117.695,4.618,,79.43,929.985,,306.597,306.597,,,,14.187,,,,,,249.558,,,249.558,570.342,123.83,,,,,61.108,,,,61.108,184.938,755.28,0.0,428.271,,,-713.196,1993.764,-48.89,1659.949,0.02,1659.969,2415.249,
09/30/2002,2417.006,218.47,218.47,0.0,479.742,479.742,,646.452,0.0,0.0,646.452,0.0,134.622,,,,,1479.286,723.83,1469.317,-745.487,25.656,188.234,118.02,113.6,4.42,,70.214,937.72,,333.21,333.21,,,,13.965,,,,,,276.53,,,276.53,623.705,118.641,,,,,63.19,,,,63.19,181.831,805.536,0.0,428.547,,,-796.644,2036.971,-57.404,1611.47,0.0,1611.47,2417.006,
12/31/2002,2437.448,208.528,208.528,0.0,423.24,423.24,,721.178,0.0,0.0,721.178,0.0,132.001,,,,,1484.947,736.807,1492.858,-756.051,5.315,210.379,118.695,71.652,47.043,,91.684,952.501,,290.807,290.807,,,,9.472,,,,,,285.987,,,285.987,586.266,119.693,,,,,63.791,,,,63.791,183.484,769.75,0.0,434.451,,,-796.939,2083.073,-52.887,1667.698,0.0,1667.698,2437.448,
03/31/2003,2492.743,218.585,218.585,0.0,454.981,454.981,,706.016,0.0,0.0,706.016,0.0,150.734,,,,,1530.316,738.666,1515.626,-776.96,19.336,204.425,120.65,120.65,0.0,,83.775,962.427,,301.276,301.276,,,,9.298,,,,,,269.411,,,269.411,579.985,127.564,,,,,67.551,,,,67.551,195.115,775.1,0.0,434.981,,,-797.305,2118.972,-39.005,1717.643,0.0,1717.643,2492.743,
06/30/2003,2543.845,186.698,186.698,0.0,464.462,464.462,,747.116,0.0,0.0,747.116,0.0,151.843,,,,,1550.119,731.118,1526.028,-794.91,19.762,242.846,152.164,152.164,0.0,,90.682,993.726,,314.542,314.542,,,,6.455,,,,,,255.588,,,255.588,576.585,139.163,,,,,70.974,,,,70.974,210.137,786.722,0.0,439.656,,,-817.874,2158.0,-22.659,1757.123,0.0,1757.123,2543.845,
09/30/2003,2597.677,293.638,293.638,0.0,462.04,462.04,,705.807,0.0,0.0,705.807,0.0,143.229,,,,,1604.714,731.266,1542.097,-810.831,24.251,261.697,152.009,152.009,0.0,24.251,85.437,1017.214,,288.908,288.908,,,,4.999,,,,,,282.598,,,282.598,576.505,138.963,,,,,74.717,,,,74.717,213.68,790.185,0.0,448.341,,,-817.991,2197.924,-20.782,1807.492,0.0,1807.492,2597.677,
12/31/2003,2624.678,402.824,402.824,0.0,431.896,431.896,,661.247,0.0,0.0,661.247,0.0,137.446,,,,,1633.413,731.992,1545.15,-813.158,0.0,259.273,167.706,156.269,11.437,,91.567,991.265,,257.806,257.806,,,,144.135,,,,,,304.699,,,304.699,706.64,4.895,,,,,68.008,,,,68.008,72.903,779.543,0.0,449.098,,,-837.848,2242.762,-8.877,1845.135,0.0,1845.135,2624.678,
03/31/2004,2685.578,434.732,434.732,0.0,472.971,472.971,,654.107,0.0,0.0,,0.0,153.885,,,,,1715.695,718.9,1550.552,-831.652,,250.983,155.045,155.045,0.0,,95.938,969.883,,312.321,312.321,,,,142.562,,,,,,296.13,,,296.13,751.013,4.895,,,,,71.556,,,,71.556,76.451,827.464,0.0,453.686,,,-874.365,2288.457,-9.664,1858.114,0.0,1858.114,2685.578,
06/30/2004,2753.021,486.131,486.131,0.0,484.547,484.547,,654.696,0.0,0.0,654.696,0.0,154.971,,,,,1780.345,717.162,1566.7,-849.538,0.0,255.514,153.214,153.214,0.0,,102.3,972.676,,314.783,314.783,,,,140.19,,,,,,281.915,,,281.915,736.888,4.895,,,,,74.67,,,,74.67,79.565,816.453,0.0,484.397,,,-864.006,2336.9,-20.724,1936.567,0.0,1936.567,2753.02,
09/30/2004,2689.5,393.663,393.663,0.0,501.858,,,655.294,0.0,0.0,655.294,0.0,149.996,,,,,1700.81,726.474,1597.29,-870.815,0.0,262.211,159.266,159.266,0.0,,102.945,988.685,,313.147,313.147,,,,4.59,,,,,,333.535,,,333.535,651.272,4.895,,,,,75.465,,,,75.465,80.36,731.632,0.0,486.491,,,-903.052,2386.39,-11.968,1957.861,0.0,1957.861,2689.493,
12/31/2004,2809.573,429.246,429.246,0.0,480.893,480.893,,700.559,0.0,0.0,700.559,0.0,144.015,,,,,1754.713,761.573,1638.131,-876.558,0.0,293.287,216.467,165.011,51.456,,76.82,1054.86,,289.388,289.388,,,,9.485,,,,,,363.561,,,363.561,662.434,0.0,,,,,79.169,,,,79.169,79.169,741.603,0.0,487.007,,,-881.068,2458.442,3.589,2067.97,0.0,2067.97,2809.573,
