Date,Market Capitalization,Cash & Equivalents,Preferred Equity,Minority Interest,Total Debt,Adjustments,Enterprise Value,Total Capital,Total Debt/Total Capital,Total Debt/EV,EV/Sales,EV/EBITDA,EV/EBIT,EV/Cash Flow to Firm,EV/Free Cash Flow to Firm,Diluted Market Cap,Diluted Enterprise Value,EV per Share,Trailing 12 Month Values for Ratios,Source: Bloomberg
03/31/1997,,,,,,,,,,,,,,,,,,,,
06/30/1997,,,,,,,,,,,,,,,,,,,,
09/30/1997,,,,,,,,,,,,,,,,,,,,
12/31/1997,,-814.0,279.0,0.0,3799.0,,,7037.0,53.986074,,,,,,,,,,,
03/31/1998,,-833.0,203.0,0.0,3431.0,,,6614.0,51.874811,,,,,,,,,,,
06/30/1998,6672.719347,-407.0,204.0,0.0,3238.0,,9707.719347,6362.0,50.895945,0.333549,1.855096,,13.243819,,,6589.89375,9624.89375,40.462656,,
09/30/1998,6255.365072,-459.0,204.0,0.0,3151.0,,9151.365072,6274.0,50.223143,0.34432,1.700997,,12.999098,,,6187.576166,9083.576166,38.128462,,
12/31/1998,6012.775755,-424.0,204.0,0.0,3168.0,,8960.775755,6285.0,50.405728,0.353541,1.657255,5.685771,13.849731,6.064157,8.711097,6029.100152,8977.100152,37.816093,,
03/31/1999,4607.3025,-622.0,204.0,0.0,3149.0,,7338.3025,6274.0,50.191266,0.429118,1.398305,4.97175,10.791621,6.275041,10.115615,4555.266,7286.266,30.56098,,
06/30/1999,5437.73775,-656.0,204.0,0.0,3223.0,,8208.73775,6336.0,50.868056,0.39263,1.481187,5.772671,11.244846,5.977482,8.978393,5372.419375,8143.419375,34.154404,,
09/30/1999,5002.305188,-474.0,204.0,0.0,3248.0,,7980.305188,6347.0,51.173783,0.407002,1.487475,4.810311,10.798789,6.678029,12.747905,4949.087625,7927.087625,33.202713,,
12/31/1999,4124.965737,-487.0,204.0,0.0,3239.0,,7080.965737,6429.0,50.381086,0.457423,1.321076,4.379076,9.594805,5.21499,9.210294,4127.657125,7083.657125,29.826134,,
03/31/2000,3421.47225,-640.0,404.0,0.0,3502.0,,6687.47225,6306.0,55.534412,0.523666,1.19185,4.110309,8.845863,4.233135,7.131085,3825.21425,7091.21425,32.738877,,
06/30/2000,3470.4089,-546.0,404.0,0.0,3466.0,,6794.4089,6290.0,55.103339,0.510125,1.211125,4.041885,8.107887,4.612917,8.623337,3425.228,6749.228,33.282807,,
09/30/2000,4260.343759,-378.0,404.0,0.0,3721.0,,8007.343759,6603.0,56.353173,0.464698,1.291715,5.905121,9.93467,6.802821,16.109336,4197.597594,7944.597594,39.153992,,
12/31/2000,4694.826,-637.0,404.0,0.0,4204.0,,8665.826,7102.0,59.194593,0.485124,1.231641,5.883113,9.522886,7.968651,26.380819,4712.84475,8683.84475,42.915425,,
03/31/2001,4794.70224,-1438.0,404.0,0.0,5092.0,,8852.70224,8125.0,62.670769,0.575192,1.00189,5.491751,8.504037,17.789004,-30.489786,4726.60824,8784.60824,42.983046,,
06/30/2001,5654.90991,-1588.0,404.0,0.0,5133.0,,9603.90991,8250.0,62.218182,0.53447,1.041526,5.775051,8.754704,18.322336,-29.748576,5631.02842,9580.02842,46.432375,,
09/30/2001,5128.101,-945.0,404.0,0.0,4574.0,,9161.101,7733.0,59.149101,0.499285,1.01362,5.304633,7.924828,9.45101,312.398709,5113.0035,9146.0035,44.214661,,
12/31/2001,5019.86125,-605.0,404.0,0.0,4553.0,,9371.86125,7649.0,59.524121,0.485816,1.151193,5.864744,9.197116,9.46808,-119.902348,5057.3982,9409.3982,45.833776,,
03/31/2002,5158.69255,-740.0,404.0,0.0,4848.0,,9670.69255,7950.0,60.981132,0.501308,1.5184,6.521033,10.769145,8.707624,-239.377247,5191.3624,9703.3624,47.147202,,
06/30/2002,4545.98886,-522.0,404.0,0.0,4609.0,,9036.98886,7706.0,59.810537,0.510015,1.515765,6.223822,10.581954,5.910289,32.271912,4582.76892,9073.76892,43.992313,,
09/30/2002,4024.96845,-420.0,404.0,0.0,4744.0,,8752.96845,7875.0,60.24127,0.541988,1.530239,5.76992,9.524449,5.93707,31.566019,4035.4419,8763.4419,42.732218,,
12/31/2002,4848.25,-455.0,404.0,0.0,4934.0,,9731.25,8163.0,60.443464,0.507026,1.610334,6.147347,9.859422,5.84468,21.57822,4861.5886,9744.5886,47.469512,,
03/31/2003,5166.088512,-803.0,403.0,0.0,4941.0,,9707.088512,8236.0,59.992715,0.509009,1.494318,6.274782,10.207243,4.522918,9.883,5187.26208,9728.26208,46.89988,,
06/30/2003,5940.048708,-325.0,203.0,0.0,4929.0,,10747.048708,8163.0,60.382212,0.458638,1.56937,7.075081,11.605884,6.440903,18.770088,5995.97892,10802.97892,51.617977,,
09/30/2003,6224.32,-411.0,179.0,0.0,5124.0,,11116.32,8513.0,60.190297,0.460944,1.478037,7.279843,12.043684,7.022211,21.924699,6232.33528,11124.33528,52.435472,,
12/31/2003,6823.62,-795.0,179.0,0.0,5302.0,,11509.62,9371.0,56.578807,0.460658,1.459315,7.406448,12.257316,8.008433,29.649641,6830.05284,11516.05284,50.703172,,
03/31/2004,7314.0,-653.0,179.0,0.0,4571.0,,11411.0,8838.0,51.719846,0.400578,1.370855,6.760071,10.805871,7.290157,23.275345,7350.1248,11447.1248,49.613043,,
06/30/2004,7953.33,-1150.0,179.0,0.0,5350.0,,12332.33,9695.0,55.183084,0.433819,1.454284,7.165793,11.493318,9.286254,55.54606,8067.36216,12446.36216,53.38671,,
