Date,Last Price,Period-over-Period % Change,Open Price,High Price,Low Price,Market Capitalization,Current Shares Outstanding,Equity Float,Source: Bloomberg
07/01/2016,49.54,,43.0,50.0,43.0,17101.208,,,
09/30/2016,50.9,2.745256,49.4,54.34,46.29,17596.13509,345.577087,304.4008,
12/31/2016,53.63,5.363458,50.61,56.24,46.81,18550.617,345.738556,304.5535,
03/31/2017,60.22,12.287899,53.89,60.41,52.99,20872.252,346.0065,305.3523,
06/30/2017,63.35,5.197609,60.16,65.21,59.54,21982.45,346.609385,305.953094,
09/29/2017,70.79,11.744278,63.65,71.07,62.05,24599.525,347.101526,306.468231,
12/31/2017,72.35,2.203701,71.03,75.69,70.01,25163.33,347.558977,306.924927,
03/30/2018,77.52,7.145819,72.99,80.31,69.03,27015.72,348.031654,307.344086,
06/29/2018,77.11,-0.528896,77.19,81.51,69.08,26911.39,348.929537,308.206879,
09/28/2018,84.2,9.194657,76.51,88.34,75.67,29453.16,349.152355,308.42337,
12/31/2018,67.66,-19.643705,84.72,84.99,62.89,22632.27,333.962913,293.249054,
03/29/2019,83.89,23.987585,66.62,84.45,64.39,28103.15,334.631235,292.689117,
06/28/2019,81.52,-2.825128,84.64,89.48,73.6,27341.808,335.099399,293.155182,
09/27/2019,68.6,-15.848871,82.54,83.18,65.52,23029.02,335.533242,293.527374,
12/31/2019,76.39,11.355685,68.97,77.3,63.51,25667.04,335.804183,293.816956,
03/27/2020,49.65,-35.004582,77.0,80.61,37.3101,16722.12,336.415264,295.739594,
06/26/2020,66.37,33.67573,49.0,73.15,48.97,22366.69,336.856117,308.211426,
09/06/2020,74.21,,74.3,75.05,73.78,25014.07564395,337.0715,317.0561,
