Date,Revenue,Cost of Revenue,Gross Profit,Operating Expenses,Operating Income or Losses,Interest Expense,Foreign Exchange Losses (Gains),Net Non-Operating Losses (Gains),Pretax Income,Income Tax Expense (Benefit),Income Before XO Items,Extraordinary Loss Net of Tax,Minority/Non Controlling Interests (Credits),Net Income/Net Profit (Losses),Total Cash Preferred Dividends,Other Adjustments,Net Inc Avail to Common Shareholders,Abnormal Losses (Gains),Tax Effect on Abnormal Items,Normalized Income,Basic EPS Before Abnormal Items,Basic EPS Before XO Items,Basic Earnings per Share,Basic Weighted Avg Shares,Diluted EPS Before Abnormal Items,Diluted EPS Before XO Items,Diluted EPS,Diluted Weighted Avg Shares,Source: Bloomberg
12/31/1989,4011,,,,,,,,,,,,,403,,,403.0,,,,,1.19,1.19,338.200012,1.19,1.19,1.19,338.200012,
03/31/1990,4049,-2945.0,1104.0,-701.0,403.0,-210.0,,203.0,396.0,-152.0,244.0,323.0,-20.0,547,-0.75,,546.25,,,223.25,,0.67,1.64,333.799988,0.67,0.67,1.64,333.799988,
06/30/1990,3855,-2547.0,1308.0,-671.0,637.0,-198.0,,245.0,684.0,-277.0,407.0,0.0,-16.0,391,-0.75,,390.25,,,390.25,,1.18,1.18,332.600006,1.18,1.18,1.18,332.600006,
09/30/1990,4601,-3324.0,1277.0,-753.0,524.0,-209.0,,408.0,723.0,-252.0,471.0,0.0,-9.0,462,-0.75,,461.25,,,461.25,,1.395,1.395,332.0,1.395,1.395,1.395,332.0,
12/31/1990,5503,-3670.0,1833.0,-830.0,1003.0,-218.0,-102.0,334.0,1017.0,-395.0,622.0,0.0,-11.0,611,-0.75,,610.25,,,610.25,1.9,1.9,1.9,321.286988,1.9,1.9,1.9,321.286988,
03/31/1991,4417,-3091.0,1326.0,-725.0,601.0,-247.0,,210.0,564.0,-205.0,359.0,0.0,-8.0,351,-0.75,,350.25,,,350.25,,1.085,1.085,324.399994,1.085,1.085,1.085,324.399994,
06/30/1991,3988,-2925.0,1063.0,-706.0,357.0,-228.0,,233.0,362.0,-110.0,252.0,0.0,-6.0,246,-0.75,,245.25,,,245.25,,0.755,0.755,324.200012,0.755,0.755,0.755,324.200012,
09/30/1991,4095,-3040.0,1055.0,-742.0,313.0,-215.0,,-343.0,-245.0,95.0,-150.0,0.0,-6.0,-156,-0.75,,-156.75,,,-156.75,,-0.495,-0.495,316.0,-0.495,-0.495,-0.495,316.0,
12/31/1991,4537,-3276.0,1261.0,-742.0,519.0,-202.0,41.0,121.0,479.0,-200.0,279.0,0.0,-11.0,268,-0.75,,267.25,,,267.25,0.85,0.85,0.85,315.210998,0.85,0.85,0.85,315.210998,
03/31/1992,4048,-2843.0,1205.0,-797.0,408.0,-185.0,,115.0,338.0,-146.0,192.0,-392.0,-12.0,-212,-0.75,,-212.75,,,179.25,,0.565,-0.655,321.799988,0.565,0.565,-0.655,321.799988,
06/30/1992,4232,-2883.0,1349.0,-867.0,482.0,-187.0,,254.0,549.0,-237.0,312.0,0.0,-3.0,309,-0.75,,308.25,,,308.25,,0.955,0.955,322.200012,0.955,0.955,0.955,322.200012,
09/30/1992,4533,-3089.0,1444.0,-871.0,573.0,-192.0,,206.0,587.0,-243.0,344.0,0.0,-12.0,332,-0.75,,331.25,,,331.25,,1.03,1.03,323.399994,1.03,1.03,1.03,323.399994,
12/31/1992,4690,-3357.0,1333.0,-978.0,355.0,-198.0,1.0,275.0,433.0,-52.0,381.0,0.0,-9.0,372,-0.75,,371.25,,,371.25,1.145,1.145,1.145,324.200012,1.145,1.145,1.145,324.200012,
03/31/1993,4217,-2883.0,1334.0,-873.0,461.0,-180.0,,161.0,442.0,-173.0,269.0,0.0,-9.0,260,-0.75,,259.25,,,259.25,,0.8,0.8,324.399994,0.8,0.8,0.8,324.399994,
06/30/1993,4334,-3017.0,1317.0,-910.0,407.0,-176.0,,230.0,461.0,-182.0,279.0,0.0,-8.0,271,-0.75,,270.25,,,270.25,,0.835,0.835,324.799988,0.835,0.835,0.835,324.799988,
09/30/1993,4239,-3060.0,1179.0,-909.0,270.0,-176.0,,139.0,233.0,-157.0,76.0,0.0,-8.0,68,-0.75,,67.25,,,67.25,,0.21,0.21,325.0,0.21,0.21,0.21,325.0,
12/31/1993,4399,-3275.0,1124.0,-950.0,174.0,-183.0,,-493.0,-502.0,185.0,-317.0,0.0,-13.0,-330,-0.75,,-330.75,,,-330.75,-1.035,-1.035,-1.035,319.600006,-1.035,-1.035,-1.035,319.600006,
03/31/1994,3440,-2443.0,997.0,-683.0,314.0,-184.0,,125.0,255.0,-97.0,158.0,0.0,-9.0,149,-0.75,,148.25,,,148.25,,0.46,0.46,325.865997,0.46,0.46,0.46,325.865997,
06/30/1994,3792,-2795.0,997.0,-704.0,293.0,-187.0,,-86.0,20.0,17.0,37.0,0.0,-13.0,24,-0.75,,23.25,,,23.25,,0.07,0.07,326.287415,0.07,0.07,0.07,326.287415,
09/30/1994,3864,-2696.0,1168.0,-774.0,394.0,-194.0,,536.0,736.0,-281.0,455.0,0.0,-20.0,435,-0.75,,434.25,,,434.25,,1.335,1.335,326.675995,1.335,1.335,1.335,326.675995,
12/31/1994,3939,-2793.0,1146.0,-779.0,367.0,-194.0,,184.0,357.0,-26.0,331.0,0.0,-20.0,311,-0.75,,310.25,,,310.25,0.95,0.95,0.95,326.746002,0.95,0.95,0.95,326.746002,
03/31/1995,3894,-2684.0,1210.0,-686.0,524.0,-203.0,,213.0,534.0,-185.0,349.0,0.0,-27.0,322,-0.5,,321.5,,,321.5,,0.985,0.985,326.802002,0.985,0.985,0.985,326.802002,
06/30/1995,4046,-2726.0,1320.0,-736.0,584.0,-197.0,,262.0,649.0,-227.0,422.0,0.0,-31.0,391,-0.5,,390.5,,,390.5,,1.195,1.195,327.014008,1.195,1.195,1.195,327.014008,
09/30/1995,3872,-2663.0,1209.0,-754.0,455.0,-181.0,,237.0,511.0,-172.0,339.0,0.0,-24.0,315,-0.5,,314.5,,,314.5,,0.965,0.965,326.847992,0.965,0.965,0.965,326.847992,
12/31/1995,4007,-2709.0,1298.0,-858.0,440.0,-169.0,,208.0,479.0,-103.0,376.0,0.0,-28.0,348,-0.5,,347.5,,,347.5,1.065,1.065,1.065,326.507996,1.065,1.065,1.065,326.507996,
03/31/1996,4156,-2831.0,1325.0,-732.0,593.0,-173.0,,200.0,620.0,-220.0,400.0,0.0,-30.0,370,-0.5,,369.5,,,369.5,1.045,1.13,1.13,326.56601,1.045,1.13,1.13,326.56601,
06/30/1996,4559,-3016.0,1543.0,-770.0,773.0,-167.0,,114.0,720.0,-261.0,459.0,0.0,-25.0,434,-0.5,,433.5,,,433.5,1.33,1.33,1.33,326.667999,1.33,1.33,1.33,326.667999,
