Date,Cash from Operating Activities,Net Income,Depreciation & Amortization,Non-Cash Items,Stock-Based Compensation,Deferred Income Taxes,Other Non-Cash Adj,Chg in Non-Cash Work Cap,(Inc) Dec in Accts Receiv,(Inc) Dec in Inventories,Inc (Dec) in Other,Net Cash From Disc Ops,Cash from Investing Activities,Change in Fixed & Intang,Disp in Fixed & Intang,Disp of Fixed Prod Assets,Disp of Intangible Assets,Acq of Fixed & Intang,Acq of Fixed Prod Assets,Acq of Intangible Assets,Net Change in LT Investment,Dec in LT Investment,Inc in LT Investment,Net Cash From Acq & Div,Cash from Divestitures,Cash for Acq of Subs,Cash for JVs,Other Investing Activities,Cash from Financing Activities,Dividends Paid,Cash From (Repayment) Debt,Cash From (Repay) ST Debt,Cash From LT Debt,Repayments of LT Debt,Cash (Repurchase) of Equity,Increase in Capital Stock,Decrease in Capital Stock,Other Financing Activities,Effect of Foreign Exchange Rates,Net Changes in Cash,Cash Paid for Taxes,Cash Paid for Interest,Source: Bloomberg
03/31/1990,59.106998,59.721001,53.532001,-29.809,,,-29.809,-24.337,,,-24.337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/30/1990,89.286003,60.428001,55.132999,2.477,,,2.477,-28.752001,,,-28.752001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09/30/1990,103.348,11.781,56.373001,96.696999,,,96.696999,-61.502998,,,-61.502998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/31/1990,241.959,81.364998,55.556,-72.386002,,,-72.386002,177.423996,,,177.423996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,241.959,,,
03/31/1991,49.122002,67.601997,58.179001,7.755,,,7.755,-84.414001,,,-84.414001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/30/1991,143.238998,67.736,59.459999,-5.571,,,-5.571,21.614,,,21.614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09/30/1991,90.305,72.021004,60.124001,-5.017,,,-5.017,-36.823002,,,-36.823002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/31/1991,203.705002,87.940002,60.344002,13.012,,,13.012,42.409,,,42.409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,203.705002,,,
03/31/1992,126.092003,-147.412994,61.77,161.158005,,,161.158005,50.577,,,50.577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/30/1992,155.324005,73.755997,62.817001,7.798,,,7.798,10.953,,,10.953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09/30/1992,54.076,79.277,63.407001,8.585,,,8.585,-97.193001,,,-97.193001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/31/1992,164.610992,94.616997,62.778999,-15.658,,,-15.658,22.872999,,,22.872999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,164.610992,,,
03/31/1993,76.861,82.059998,64.098999,11.046,,,11.046,-80.344002,,,-80.344002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/30/1993,135.878998,87.306,64.832001,-3.452,,,-3.452,-12.807,,,-12.807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09/30/1993,93.615997,69.030998,54.306999,23.743,,,23.743,-53.465,,,-53.465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/31/1993,133.630997,114.792,64.646004,-14.58,,,-14.58,-31.226999,,,-31.226999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/31/1994,131.384003,-27.67,66.862,96.366997,,,96.366997,-4.175,,,-4.175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/30/1994,93.665001,98.617996,67.016998,-12.925,,,-12.925,-59.044998,,,-59.044998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09/30/1994,80.383003,96.027,58.290001,25.212999,,,25.212999,-99.147003,,,-99.147003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/31/1994,162.996994,107.084,68.623001,26.431,,,26.431,-39.140999,,,-39.140999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/31/1995,62.040001,106.310997,65.504997,-22.548,,,-22.548,-87.227997,,,-87.227997,,,-85.898003,,,,-85.898003,,,,,,,,,,85.898003,,,,,,,,,,,,,,,
