Date,Market Capitalization,Cash & Equivalents,Preferred Equity,Minority Interest,Total Debt,Enterprise Value,EV/Sales,EV/EBITDA,EV/Market Cap,Total Debt/EV,EV/Net Income,Diluted Market Cap,Diluted Enterprise Value,EV per Share,Trailing 12 Month Values for Ratios,Source: Bloomberg
03/31/2007,5838.978884,-259.818,223.417,799.726,3266.517,9868.820884,,,1.690162,0.330994,,5590.85322,9620.69522,99.364631,,
06/30/2007,5303.920314,-223.968,232.5,722.764,3045.494,9080.710314,,,1.712075,0.335381,,5394.433112,9171.223112,91.116641,,
09/30/2007,5915.83216,-296.799,232.5,698.282,3330.796,9880.61116,,,1.670198,0.337104,,6035.686675,10000.465675,99.894544,,
12/31/2007,5710.55684,-220.224,232.5,697.411,3494.844,9915.08784,14.995528,28.003502,1.736273,0.352477,31.550588,5863.047555,10067.578555,99.939896,,
03/31/2008,5327.652968,-256.62,223.412,690.268,3986.174,9970.886968,14.811533,27.732113,1.871535,0.399781,30.077183,5430.531148,10073.765148,101.848914,,
06/30/2008,4937.173095,-339.755,232.5,710.482,4119.675,9660.075095,13.509045,24.420214,1.9566,0.426464,33.280766,5009.402095,9732.304095,98.573531,,
09/30/2008,4454.403632,-285.932,232.5,452.258,3758.223,8611.452632,12.091205,22.129389,1.933245,0.436421,35.105656,4482.536699,8639.585698,87.575989,,
12/31/2008,,,,,,,,,,,,2285.41728,,,,
03/31/2009,2105.556494,-263.003,232.5,420.253,3232.714,5728.020494,8.183389,,2.720431,0.564368,,1424.384453,5046.848453,39.174202,,
06/30/2009,2751.026755,-185.906,232.5,420.611,3242.286,6460.517755,10.106719,,2.348402,0.501862,,2734.59417,6444.08517,44.173449,,
09/30/2009,3357.753751,-174.651,232.5,425.137,3172.001,7012.740751,11.126001,,2.088521,0.45232,,3342.870539,6997.857539,47.931567,,
12/31/2009,3813.551507,-187.169,232.5,351.304,3212.596,7422.782507,11.872178,55.837684,1.946423,0.432802,,3757.05085,7366.28185,49.731095,,
03/31/2010,4084.507657,-153.389,232.5,351.485,3313.72,7828.823657,12.711275,26.514118,1.916712,0.423272,104.043054,4049.673226,7793.989226,52.211227,,
06/30/2010,3989.917615,-214.539,232.5,367.972,2994.655,7370.505614,10.736821,17.891314,1.847283,0.406303,198.714125,5046.4364,8427.0244,43.799072,,
09/30/2010,4452.682496,-176.436,232.5,367.736,3066.907,7943.389496,10.431007,16.15298,1.783956,0.386096,,5636.65415,9127.36115,47.221314,,
12/31/2010,5350.621129,-198.424,232.5,381.399,3331.299,9097.395129,10.855134,,1.70025,0.366182,,7607.60952,11354.38352,53.914937,,
03/31/2011,6098.738823,-203.626,232.5,397.361,3426.051,9951.024823,10.889123,,1.631653,0.344291,,9161.48706,13013.77306,58.690554,,
06/30/2011,16445.97248,-260.893,582.2,716.705,12119.952,29603.93648,29.14875,,1.800072,0.409403,,11029.97504,24187.93904,64.514585,,
09/30/2011,11132.1565,-216.749,582.2,669.136,12147.277,24314.0205,19.356154,,2.184125,0.4996,,11213.394,24395.258,52.965029,,
12/31/2011,13134.27459,-176.072,582.5,793.835,11382.408,25716.94559,17.415228,33.916228,1.958003,0.442603,,13105.16997,25687.84097,55.979298,,
03/31/2012,16553.1711,-343.736,582.2,833.005,12380.921,30005.5611,17.381872,32.68067,1.812678,0.412621,300.620778,17149.37414,30601.76414,65.292644,,
06/30/2012,15306.53552,-293.631,582.2,702.596,12433.585,28731.28552,15.069976,25.635263,1.87706,0.432754,116.998353,15281.74594,28706.49594,62.374704,,
09/30/2012,16145.22191,-158.188,582.2,692.772,12578.06,29840.06591,15.406493,26.813806,1.848229,0.421516,207.938914,16183.12437,29877.96837,64.743459,,
12/31/2012,16849.9873,-100.81,582.2,704.319,11790.794,29826.4903,15.017005,33.591832,1.770119,0.395313,,16871.00554,29847.50854,64.591659,,
03/31/2013,18488.59108,-785.359,100.0,709.638,9074.123,27586.99308,13.885684,31.340558,1.492109,0.328928,858.632173,19148.50096,28246.90296,59.654518,,
06/30/2013,18807.07884,-385.424,100.0,523.076,8417.31,27462.04084,14.482411,34.104889,1.460197,0.306507,845.011872,18404.531,27059.493,55.078632,,
09/30/2013,18757.44486,-121.693,100.0,510.429,9119.317,28365.49786,15.586894,37.017725,1.512226,0.321493,447.963517,18804.28176,28412.33476,56.889946,,
12/31/2013,18430.62305,-491.129,100.0,465.295,9011.216,27516.00505,15.719066,28.118874,1.49295,0.32749,80.24007,18613.932,27699.314,55.164515,,
03/31/2014,20400.75033,-188.886,100.0,922.208,8870.635,30104.70733,17.65468,32.071662,1.475667,0.294659,463.913016,20593.54959,30297.50659,60.25147,,
06/30/2014,20537.43944,-267.427,78.235,705.106,8529.453,29582.80644,16.86021,30.124812,1.440433,0.288325,205.759083,21227.87471,30273.24171,59.187394,,
09/30/2014,18848.2281,-311.879,78.235,696.648,8822.952,28134.1841,16.107179,28.750744,1.49267,0.313603,97.998468,19456.5176,28742.4736,56.273658,,
12/31/2014,21923.69894,-350.692,78.235,1208.09,9336.977,32196.30894,18.285181,33.715354,1.468562,0.290001,50.608565,21854.76488,32127.37488,63.192218,,
03/31/2015,22827.05172,-192.013,78.235,1177.834,8641.421,32532.52872,18.185244,33.504287,1.425174,0.265624,33.3237,23044.19832,32749.67532,62.080595,,
06/30/2015,18902.3758,-351.025,78.235,3643.273,12121.305,34394.1638,18.69993,35.072108,1.819568,0.352423,33.167113,19686.744,35178.532,67.505984,,
09/30/2015,20390.8354,-310.433,78.25,3553.401,11934.355,35646.4084,17.781081,33.031472,1.748158,0.334798,30.73679,20697.6397,35953.2127,68.003358,,
12/31/2015,22512.05504,-264.08,78.235,3752.901,11626.831,37705.94204,17.16189,30.687572,1.674922,0.308355,43.368128,23281.3102,38475.1972,71.887663,,
03/31/2016,23200.33176,-369.737,78.235,3707.963,11687.171,38303.96376,16.36553,28.273219,1.651009,0.305116,52.306882,24014.56916,39118.20116,72.941591,,
06/30/2016,25817.64744,-332.221,78.25,3570.843,11139.415,40273.93444,16.558113,27.686074,1.559938,0.276591,46.427747,26745.82752,41202.11452,76.499369,,
09/30/2016,28301.19046,-375.12,78.25,3484.103,11256.997,42745.42046,16.722115,27.308848,1.510375,0.26335,48.151375,29297.088,43741.318,80.865496,,
12/31/2016,27908.54209,-807.316,78.235,3467.059,10608.294,41254.81409,16.28607,18.122609,1.478215,0.257141,34.096804,29081.21915,42427.49115,78.034948,,
03/31/2017,27507.45044,-395.829,78.235,2921.554,10966.932,41078.34244,16.071402,17.971832,1.493353,0.266976,34.086205,28534.5188,42105.4108,77.47517,,
06/30/2017,31157.66032,-271.354,78.25,3012.942,11081.922,45059.42032,16.565854,18.681747,1.446175,0.24594,37.654038,32375.96496,46277.72496,84.803685,,
09/30/2017,33765.86026,-568.726,78.25,3015.505,9721.065,46011.95426,17.573036,19.622148,1.362677,0.211273,25.652894,35167.18398,47413.27798,86.475469,,
12/31/2017,34331.31886,-447.046,68.948,3074.583,9412.631,46440.43486,17.73799,28.205342,1.352713,0.202682,28.106114,35764.40851,47873.52451,87.263541,,
03/31/2018,33580.40993,-458.099,68.948,3108.045,9460.177,45759.48093,17.057662,26.92965,1.362684,0.206737,25.214975,34904.20777,47083.27877,85.835453,,
06/30/2018,35032.67407,-527.83,68.95,3087.933,9427.124,47088.85107,18.555515,29.59296,1.344141,0.200199,25.0174,36426.09035,48482.26735,88.296618,,
09/30/2018,42675.29638,-275.562,68.948,3407.056,11467.951,57343.68938,21.9096,34.921459,1.343721,0.199986,42.408106,40514.49013,55182.88313,91.090843,,
12/31/2018,36971.05152,-343.856,68.948,3502.795,11089.815,51288.75352,18.288353,28.681055,1.387268,0.216223,31.096136,38436.87888,52754.58088,81.460372,,
03/31/2019,45381.95885,-251.03,68.948,3489.578,11098.48,59787.93485,20.739212,32.86048,1.317438,0.185631,36.667814,47081.13005,61487.10605,94.789692,,
06/30/2019,50547.4254,-401.19,68.948,3446.625,11371.49,65033.2984,21.308832,33.683479,1.28658,0.174856,38.716796,52501.3047,66987.1777,103.055045,,
09/30/2019,53837.13846,-1024.994,68.948,3418.367,11891.345,68190.80446,20.590938,31.971144,1.266613,0.174383,38.222945,55841.17198,70194.83798,107.940736,,
12/31/2019,56318.38458,-1088.855,68.948,3418.657,12377.511,71094.64558,21.345763,33.349163,1.26237,0.174099,45.198028,58423.06912,73199.33012,112.527672,,
03/31/2020,59358.30831,-807.871,68.948,4516.428,16174.704,79310.51731,22.424308,34.797188,1.336132,0.203941,46.232637,58186.51371,78138.72271,107.384905,,
06/30/2020,68945.85756,-549.129,68.948,4503.281,16155.422,89124.37956,22.21134,33.54561,1.292672,0.181268,51.328196,71474.9139,91653.4359,120.645078,,
09/12/2020,74013.30222,-549.129,68.948,4503.281,16155.422,94191.82422,23.4742352192938,35.4529504609284,1.2726337211657,0.171516181301112,54.2466202170859,76743.8235988617,96922.3455988617,120.645077727782,,
09/30/2020,,,,,,,22.898018692434,31.0498539846307,,,175.416182560405,,,,,
12/31/2020,,,,,,,22.6832261092627,30.8099356433511,,,221.575686238532,,,,,
